                   Degree               T_ocsc2[K]               T_ocsc3[K]               T_ocdc2[K]               T_ocdc3[K]               T_rosc2[K]               T_rosc3[K]               T_rodc2[K]               T_rodc3[K]             T_roller2[K]             T_roller3[K]
                   0.0000             3.275456E+02             3.275706E+02             3.275456E+02             3.275706E+02             3.306331E+02             3.300489E+02             3.306331E+02             3.300489E+02             3.317069E+02             3.309912E+02
                   0.1800             3.274659E+02             3.274946E+02             3.275079E+02             3.275360E+02             3.305428E+02             3.299640E+02             3.305888E+02             3.300088E+02             3.316644E+02             3.309527E+02
                   0.3600             3.273860E+02             3.274183E+02             3.274523E+02             3.274819E+02             3.304568E+02             3.298814E+02             3.305294E+02             3.299516E+02             3.316060E+02             3.308964E+02
                   0.5400             3.273116E+02             3.273477E+02             3.273964E+02             3.274273E+02             3.303772E+02             3.298049E+02             3.304704E+02             3.298944E+02             3.315477E+02             3.308399E+02
                   0.7200             3.272409E+02             3.272806E+02             3.273408E+02             3.273729E+02             3.303017E+02             3.297324E+02             3.304121E+02             3.298378E+02             3.314901E+02             3.307839E+02
                   0.9000             3.271733E+02             3.272163E+02             3.272862E+02             3.273193E+02             3.302295E+02             3.296631E+02             3.303549E+02             3.297821E+02             3.314335E+02             3.307287E+02
                   1.0800             3.271085E+02             3.271545E+02             3.272327E+02             3.272668E+02             3.301604E+02             3.295967E+02             3.302992E+02             3.297277E+02             3.313783E+02             3.306749E+02
                   1.2600             3.270464E+02             3.270953E+02             3.271808E+02             3.272158E+02             3.300942E+02             3.295331E+02             3.302451E+02             3.296750E+02             3.313247E+02             3.306225E+02
                   1.4400             3.269871E+02             3.270387E+02             3.271306E+02             3.271665E+02             3.300309E+02             3.294722E+02             3.301930E+02             3.296240E+02             3.312729E+02             3.305720E+02
                   1.6200             3.269305E+02             3.269845E+02             3.270823E+02             3.271190E+02             3.299704E+02             3.294141E+02             3.301427E+02             3.295750E+02             3.312231E+02             3.305233E+02
                   1.8000             3.268766E+02             3.269329E+02             3.270359E+02             3.270734E+02             3.299127E+02             3.293587E+02             3.300946E+02             3.295279E+02             3.311753E+02             3.304765E+02
                   1.9800             3.268254E+02             3.268837E+02             3.269915E+02             3.270297E+02             3.298578E+02             3.293060E+02             3.300485E+02             3.294828E+02             3.311295E+02             3.304317E+02
                   2.1600             3.267767E+02             3.268370E+02             3.269491E+02             3.269880E+02             3.298057E+02             3.292559E+02             3.300045E+02             3.294398E+02             3.310858E+02             3.303890E+02
