                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.555462E-06             2.491530E-07             1.555473E-06             2.563925E-15             2.145771E-08             1.277648E-07             1.455542E-06            -1.073762E-11            -1.186648E-20             1.306309E-06            -1.383235E-07            -3.030339E-07             8.649516E-07
                   0.1800             1.555706E-06             2.492865E-07             1.554874E-06             8.427893E-10             2.143874E-08             1.276734E-07             1.455542E-06            -1.064243E-11            -7.031123E-15             1.306419E-06            -1.383420E-07            -3.031258E-07             8.649516E-07
                   0.3600             1.555978E-06             2.494454E-07             1.554306E-06             1.682361E-09             2.142194E-08             1.275773E-07             1.455542E-06            -1.054163E-11            -1.416633E-14             1.306532E-06            -1.383745E-07            -3.032064E-07             8.649516E-07
                   0.5400             1.556240E-06             2.495986E-07             1.553732E-06             2.518928E-09             2.140572E-08             1.274846E-07             1.455542E-06            -1.044403E-11            -2.139764E-14             1.306642E-06            -1.384058E-07            -3.032841E-07             8.649516E-07
                   0.7200             1.556493E-06             2.497465E-07             1.553151E-06             3.352671E-09             2.139010E-08             1.273951E-07             1.455542E-06            -1.034952E-11            -2.871864E-14             1.306747E-06            -1.384361E-07            -3.033590E-07             8.649516E-07
                   0.9000             1.556737E-06             2.498892E-07             1.552564E-06             4.183753E-09             2.137506E-08             1.273088E-07             1.455542E-06            -1.025805E-11            -3.612386E-14             1.306848E-06            -1.384654E-07            -3.034311E-07             8.649516E-07
                   1.0800             1.556973E-06             2.500270E-07             1.551971E-06             5.012327E-09             2.136062E-08             1.272257E-07             1.455542E-06            -1.016957E-11            -4.360835E-14             1.306946E-06            -1.384938E-07            -3.035003E-07             8.649516E-07
                   1.2600             1.557200E-06             2.501599E-07             1.551371E-06             5.838541E-09             2.134678E-08             1.271457E-07             1.455542E-06            -1.008402E-11            -5.116741E-14             1.307040E-06            -1.385214E-07            -3.035666E-07             8.649516E-07
                   1.4400             1.557418E-06             2.502880E-07             1.550765E-06             6.662538E-09             2.133352E-08             1.270688E-07             1.455542E-06            -1.000140E-11            -5.879654E-14             1.307130E-06            -1.385482E-07            -3.036301E-07             8.649516E-07
                   1.6200             1.557628E-06             2.504113E-07             1.550153E-06             7.484462E-09             2.132085E-08             1.269950E-07             1.455542E-06            -9.921703E-12            -6.649133E-14             1.307216E-06            -1.385741E-07            -3.036908E-07             8.649516E-07
                   1.8000             1.557829E-06             2.505298E-07             1.549535E-06             8.304454E-09             2.130877E-08             1.269243E-07             1.455542E-06            -9.844927E-12            -7.424744E-14             1.307299E-06            -1.385991E-07            -3.037486E-07             8.649516E-07
                   1.9800             1.558022E-06             2.506434E-07             1.548909E-06             9.122654E-09             2.129725E-08             1.268566E-07             1.455542E-06            -9.771085E-12            -8.206060E-14             1.307379E-06            -1.386233E-07            -3.038037E-07             8.649516E-07
                   2.1600             1.558206E-06             2.507521E-07             1.548277E-06             9.939205E-09             2.128631E-08             1.267920E-07             1.455542E-06            -9.700191E-12            -8.992657E-14             1.307454E-06            -1.386465E-07            -3.038561E-07             8.649516E-07
