                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -8.968077E-01            -4.868548E+01             3.948852E+00             5.309928E+00             1.361076E+00             1.996955E+01             2.001588E+01
                   0.1800            -2.444967E+00            -4.994420E+01             2.732101E+00             4.854194E+00             2.129094E+00             2.065613E+01             2.076557E+01
                   0.3600            -3.162775E+00            -5.000622E+01             2.066741E+00             4.845911E+00             2.793206E+00             2.074712E+01             2.093430E+01
                   0.5400            -3.879916E+00            -5.006902E+01             1.401969E+00             4.838578E+00             3.457711E+00             2.083898E+01             2.112389E+01
                   0.7200            -4.596441E+00            -5.013276E+01             7.377732E-01             4.832118E+00             4.122539E+00             2.093174E+01             2.133384E+01
                   0.9000            -5.312261E+00            -5.019754E+01             7.426439E-02             4.826473E+00             4.787516E+00             2.102536E+01             2.156353E+01
                   1.0800            -6.027404E+00            -5.026343E+01            -5.885690E-01             4.821606E+00             5.452613E+00             2.111982E+01             2.181233E+01
                   1.2600            -6.742017E+00            -5.033048E+01            -1.250863E+00             4.817492E+00             6.117939E+00             2.121511E+01             2.207963E+01
                   1.4400            -7.456021E+00            -5.039871E+01            -1.912533E+00             4.814110E+00             6.783385E+00             2.131117E+01             2.236471E+01
                   1.6200            -8.169434E+00            -5.046813E+01            -2.573598E+00             4.811446E+00             7.448950E+00             2.140796E+01             2.266689E+01
                   1.8000            -8.882222E+00            -5.053874E+01            -3.234020E+00             4.809488E+00             8.114586E+00             2.150543E+01             2.298543E+01
                   1.9800            -9.594447E+00            -5.061055E+01            -3.893864E+00             4.808228E+00             8.780346E+00             2.160352E+01             2.331966E+01
                   2.1600            -1.030604E+01            -5.068354E+01            -4.553066E+00             4.807658E+00             9.446155E+00             2.170218E+01             2.366885E+01
                   2.3400            -1.101704E+01            -5.075770E+01            -5.211653E+00             4.807772E+00             1.011203E+01             2.180135E+01             2.403231E+01
                   2.5200            -1.172739E+01            -5.083303E+01            -5.869599E+00             4.808564E+00             1.077795E+01             2.190097E+01             2.440936E+01
                   2.7000            -1.243710E+01            -5.090952E+01            -6.526893E+00             4.810029E+00             1.144388E+01             2.200099E+01             2.479931E+01
                   2.8800            -1.314617E+01            -5.098715E+01            -7.183540E+00             4.812162E+00             1.210983E+01             2.210134E+01             2.520153E+01
                   3.0600            -1.385456E+01            -5.106590E+01            -7.839513E+00             4.814958E+00             1.277577E+01             2.220197E+01             2.561538E+01
                   3.2400            -1.456227E+01            -5.114578E+01            -8.494815E+00             4.818414E+00             1.344169E+01             2.230281E+01             2.604024E+01
                   3.4200            -1.526929E+01            -5.122675E+01            -9.149441E+00             4.822524E+00             1.410758E+01             2.240381E+01             2.647554E+01
                   3.6000            -1.597561E+01            -5.130882E+01            -9.803375E+00             4.827284E+00             1.477343E+01             2.250490E+01             2.692071E+01
                   3.7800            -1.668120E+01            -5.139196E+01            -1.045661E+01             4.832690E+00             1.543922E+01             2.260603E+01             2.737521E+01
                   3.9600            -1.738608E+01            -5.147616E+01            -1.110914E+01             4.838737E+00             1.610495E+01             2.270713E+01             2.783852E+01
                   4.1400            -1.809020E+01            -5.156141E+01            -1.176095E+01             4.845420E+00             1.677059E+01             2.280814E+01             2.831014E+01
                   4.3200            -1.879358E+01            -5.164768E+01            -1.241203E+01             4.852734E+00             1.743615E+01             2.290901E+01             2.878962E+01
                   4.5000            -1.949618E+01            -5.173497E+01            -1.306238E+01             4.860672E+00             1.810159E+01             2.300967E+01             2.927649E+01
                   4.6800            -2.019801E+01            -5.182325E+01            -1.371200E+01             4.869229E+00             1.876692E+01             2.311007E+01             2.977033E+01
                   4.8600            -2.089905E+01            -5.191251E+01            -1.436087E+01             4.878396E+00             1.943213E+01             2.321013E+01             3.027074E+01
                   5.0400            -2.159930E+01            -5.200272E+01            -1.500899E+01             4.888164E+00             2.009719E+01             2.330981E+01             3.077734E+01
                   5.2200            -2.229874E+01            -5.209386E+01            -1.565635E+01             4.898520E+00             2.076210E+01             2.340905E+01             3.128975E+01
                   5.4000            -2.299738E+01            -5.218589E+01            -1.630296E+01             4.909450E+00             2.142684E+01             2.350779E+01             3.180764E+01
                   5.5800            -2.369520E+01            -5.227878E+01            -1.694881E+01             4.920930E+00             2.209140E+01             2.360598E+01             3.233067E+01
                   5.7600            -2.439223E+01            -5.237247E+01            -1.759393E+01             4.932930E+00             2.275576E+01             2.370357E+01             3.285854E+01
                   5.9400            -2.508848E+01            -5.246690E+01            -1.823832E+01             4.945398E+00             2.341989E+01             2.380053E+01             3.339096E+01
                   6.1200            -2.578400E+01            -5.256193E+01            -1.888205E+01             4.958255E+00             2.408376E+01             2.389684E+01             3.392766E+01
                   6.3000            -2.647888E+01            -5.265739E+01            -1.952518E+01             4.971369E+00             2.474731E+01             2.399250E+01             3.446838E+01
                   6.4800            -2.717321E+01            -5.275305E+01            -2.016783E+01             4.984571E+00             2.541048E+01             2.408756E+01             3.501290E+01
                   6.6600            -2.786709E+01            -5.284873E+01            -2.081007E+01             4.997734E+00             2.607321E+01             2.418206E+01             3.556099E+01
                   6.8400            -2.856053E+01            -5.294434E+01            -2.145192E+01             5.010804E+00             2.673547E+01             2.427601E+01             3.611246E+01
                   7.0200            -2.925354E+01            -5.303987E+01            -2.209340E+01             5.023765E+00             2.739725E+01             2.436940E+01             3.666710E+01
                   7.2000            -2.994609E+01            -5.313528E+01            -2.273448E+01             5.036615E+00             2.805852E+01             2.446222E+01             3.722473E+01
                   7.3800            -3.063816E+01            -5.323058E+01            -2.337516E+01             5.049352E+00             2.871929E+01             2.455445E+01             3.778517E+01
                   7.5600            -3.132974E+01            -5.332575E+01            -2.401542E+01             5.061976E+00             2.937954E+01             2.464609E+01             3.834823E+01
                   7.7400            -3.202082E+01            -5.342079E+01            -2.465526E+01             5.074486E+00             3.003925E+01             2.473712E+01             3.891377E+01
                   7.9200            -3.271136E+01            -5.351568E+01            -2.529466E+01             5.086883E+00             3.069842E+01             2.482752E+01             3.948163E+01
                   8.1000            -3.340136E+01            -5.361041E+01            -2.593362E+01             5.099167E+00             3.135704E+01             2.491728E+01             4.005165E+01
                   8.2800            -3.409079E+01            -5.370498E+01            -2.657211E+01             5.111337E+00             3.201509E+01             2.500638E+01             4.062370E+01
                   8.4600            -3.477963E+01            -5.379938E+01            -2.721013E+01             5.123392E+00             3.267256E+01             2.509481E+01             4.119764E+01
                   8.6400            -3.546788E+01            -5.389360E+01            -2.784767E+01             5.135334E+00             3.332945E+01             2.518255E+01             4.177335E+01
                   8.8200            -3.615550E+01            -5.398762E+01            -2.848471E+01             5.147161E+00             3.398574E+01             2.526959E+01             4.235071E+01
                   9.0000            -3.684249E+01            -5.408144E+01            -2.912125E+01             5.158874E+00             3.464142E+01             2.535590E+01             4.292959E+01
                   9.1800            -3.752882E+01            -5.417506E+01            -2.975728E+01             5.170473E+00             3.529648E+01             2.544148E+01             4.350989E+01
                   9.3600            -3.821448E+01            -5.426846E+01            -3.039277E+01             5.181956E+00             3.595092E+01             2.552630E+01             4.409150E+01
                   9.5400            -3.889945E+01            -5.436163E+01            -3.102773E+01             5.193323E+00             3.660471E+01             2.561034E+01             4.467431E+01
                   9.7200            -3.958370E+01            -5.445457E+01            -3.166213E+01             5.204575E+00             3.725785E+01             2.569360E+01             4.525824E+01
                   9.9000            -4.026724E+01            -5.454726E+01            -3.229598E+01             5.215711E+00             3.791034E+01             2.577605E+01             4.584319E+01
                  10.0800            -4.095002E+01            -5.463971E+01            -3.292925E+01             5.226729E+00             3.856215E+01             2.585767E+01             4.642907E+01
                  10.2600            -4.163205E+01            -5.473191E+01            -3.356194E+01             5.237630E+00             3.921329E+01             2.593846E+01             4.701580E+01
                  10.4400            -4.231330E+01            -5.482384E+01            -3.419403E+01             5.248413E+00             3.986374E+01             2.601838E+01             4.760330E+01
