                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             1.612928E-15             3.847817E+02             1.612928E-15             7.148663E+01             0.000000E+00             4.562683E+02             0.000000E+00             6.451038E-05             1.464699E+00             5.660672E-02             9.060147E-01             5.138282E-01             1.644487E+01             1.519451E+01             1.297208E+01             4.716428E+01
                   0.1800             1.542209E+01             3.731144E+02             5.779252E-02             6.936903E+01             1.536429E+01             4.424835E+02             0.000000E+00             3.423470E-03             1.472500E+00             5.660603E-02             9.303884E-01             3.697226E-01             1.644482E+01             1.546259E+01             1.297396E+01             4.716428E+01
                   0.3600             1.540069E+01             3.615357E+02             8.719038E-02             6.726362E+01             1.531350E+01             4.287994E+02             0.000000E+00             5.883169E-03             1.480115E+00             5.660378E-02             9.322701E-01             2.973159E-01             1.644460E+01             1.552289E+01             1.296836E+01             4.716428E+01
                   0.5400             1.537782E+01             3.499683E+02             1.103309E-01             6.515560E+01             1.526749E+01             4.151239E+02             0.000000E+00             8.044378E-03             1.487464E+00             5.660001E-02             9.343412E-01             2.249451E-01             1.644425E+01             1.559061E+01             1.296223E+01             4.716428E+01
                   0.7200             1.535520E+01             3.384124E+02             1.274226E-01             6.304524E+01             1.522777E+01             4.014577E+02             0.000000E+00             1.005025E-02             1.494544E+00             5.659474E-02             9.366030E-01             1.526159E-01             1.644375E+01             1.566558E+01             1.295586E+01             4.716428E+01
                   0.9000             1.533393E+01             3.268688E+02             1.396327E-01             6.093280E+01             1.519430E+01             3.878016E+02             0.000000E+00             1.196420E-02             1.501352E+00             5.658797E-02             9.390550E-01             8.034948E-02             1.644311E+01             1.574758E+01             1.294938E+01             4.716428E+01
                   1.0800             1.531470E+01             3.153379E+02             1.482065E-01             5.881853E+01             1.516649E+01             3.741564E+02             0.000000E+00             1.381796E-02             1.507887E+00             5.657969E-02             9.416963E-01             8.150603E-03             1.644233E+01             1.583638E+01             1.294303E+01             4.716428E+01
                   1.2600             1.529789E+01             3.038203E+02             1.541869E-01             5.670274E+01             1.514371E+01             3.605231E+02             0.000000E+00             1.562830E-02             1.514147E+00             5.656991E-02             9.445260E-01             6.399224E-02             1.644141E+01             1.593177E+01             1.293699E+01             4.716428E+01
                   1.4400             1.528373E+01             2.923168E+02             1.583660E-01             5.458571E+01             1.512536E+01             3.469025E+02             0.000000E+00             1.740445E-02             1.520131E+00             5.655862E-02             9.475417E-01             1.360623E-01             1.644034E+01             1.603348E+01             1.293139E+01             4.716428E+01
                   1.6200             1.527228E+01             2.808282E+02             1.613167E-01             5.246778E+01             1.511096E+01             3.332959E+02             0.000000E+00             1.915173E-02             1.525837E+00             5.654583E-02             9.507412E-01             2.080558E-01             1.643913E+01             1.614127E+01             1.292636E+01             4.716428E+01
