                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             7.200027E-02             9.867390E-04             2.968090E-06             5.438966E-05             1.044097E-03             4.867633E-01             6.750503E-02             4.878074E-01
                   0.1800             7.327063E-02            -3.024338E-03            -9.097137E-06             3.121480E-04            -2.721288E-03             4.875563E-01             6.751482E-02             4.848350E-01
                   0.3600             7.355648E-02            -5.974260E-03            -1.797038E-05             6.414602E-04            -5.350771E-03             4.874751E-01             6.748570E-02             4.821243E-01
                   0.5400             7.387763E-02            -8.924327E-03            -2.684395E-05             9.702450E-04            -7.980926E-03             4.874305E-01             6.745381E-02             4.794495E-01
                   0.7200             7.423323E-02            -1.187423E-02            -3.571687E-05             1.298486E-03            -1.061146E-02             4.874231E-01             6.742063E-02             4.768116E-01
                   0.9000             7.462223E-02            -1.482317E-02            -4.458669E-05             1.626176E-03            -1.324158E-02             4.874527E-01             6.738695E-02             4.742111E-01
                   1.0800             7.504356E-02            -1.777097E-02            -5.345282E-05             1.953312E-03            -1.587111E-02             4.875192E-01             6.735390E-02             4.716481E-01
                   1.2600             7.549619E-02            -2.071804E-02            -6.231643E-05             2.279895E-03            -1.850046E-02             4.882895E-01             6.732245E-02             4.697890E-01
                   1.4400             7.597890E-02            -2.366382E-02            -7.117581E-05             2.605928E-03            -2.112906E-02             4.891801E-01             6.729333E-02             4.680510E-01
                   1.6200             7.649053E-02            -2.660822E-02            -8.003063E-05             2.931417E-03            -2.375684E-02             4.901054E-01             6.726711E-02             4.663485E-01
                   1.8000             7.702985E-02            -2.955094E-02            -8.887991E-05             3.256371E-03            -2.638345E-02             4.910642E-01             6.724415E-02             4.646807E-01
                   1.9800             7.759570E-02            -3.249211E-02            -9.772403E-05             3.580798E-03            -2.900904E-02             4.920555E-01             6.722475E-02             4.630465E-01
                   2.1600             7.818685E-02            -3.543131E-02            -1.065616E-04             3.904710E-03            -3.163316E-02             4.930780E-01             6.720892E-02             4.614449E-01
                   2.3400             7.880215E-02            -3.836852E-02            -1.153926E-04             4.228119E-03            -3.425580E-02             4.941303E-01             6.719664E-02             4.598745E-01
                   2.5200             7.944040E-02            -4.130349E-02            -1.242162E-04             4.551038E-03            -3.687667E-02             4.952109E-01             6.718772E-02             4.583342E-01
                   2.7000             8.010048E-02            -4.423604E-02            -1.330318E-04             4.873482E-03            -3.949559E-02             4.963181E-01             6.718193E-02             4.568225E-01
                   2.8800             8.078130E-02            -4.716606E-02            -1.418390E-04             5.195469E-03            -4.211243E-02             4.974504E-01             6.717899E-02             4.553380E-01
                   3.0600             8.148177E-02            -5.009330E-02            -1.506371E-04             5.517015E-03            -4.472692E-02             4.986063E-01             6.717857E-02             4.538794E-01
                   3.2400             8.220086E-02            -5.301763E-02            -1.594255E-04             5.838139E-03            -4.733892E-02             4.997843E-01             6.718037E-02             4.524454E-01
                   3.4200             8.293759E-02            -5.593892E-02            -1.682038E-04             6.158861E-03            -4.994826E-02             5.009828E-01             6.718406E-02             4.510346E-01
                   3.6000             8.369099E-02            -5.885696E-02            -1.769714E-04             6.479202E-03            -5.255473E-02             5.022005E-01             6.718934E-02             4.496458E-01
                   3.7800             8.446014E-02            -6.177157E-02            -1.857276E-04             6.799185E-03            -5.515811E-02             5.034360E-01             6.719595E-02             4.482779E-01
                   3.9600             8.524418E-02            -6.468263E-02            -1.944721E-04             7.118834E-03            -5.775827E-02             5.046881E-01             6.720362E-02             4.469298E-01
                   4.1400             8.604227E-02            -6.758992E-02            -2.032041E-04             7.438173E-03            -6.035495E-02             5.059555E-01             6.721213E-02             4.456006E-01
                   4.3200             8.685360E-02            -7.049330E-02            -2.119232E-04             7.757227E-03            -6.294800E-02             5.072371E-01             6.722127E-02             4.442891E-01
                   4.5000             8.767742E-02            -7.339259E-02            -2.206287E-04             8.076024E-03            -6.553719E-02             5.085318E-01             6.723089E-02             4.429946E-01
                   4.6800             8.851300E-02            -7.628763E-02            -2.293202E-04             8.394591E-03            -6.812236E-02             5.098387E-01             6.724083E-02             4.417163E-01
                   4.8600             8.935967E-02            -7.917825E-02            -2.379971E-04             8.712954E-03            -7.070330E-02             5.111567E-01             6.725096E-02             4.404534E-01
                   5.0400             9.021677E-02            -8.206430E-02            -2.466589E-04             9.031142E-03            -7.327982E-02             5.124850E-01             6.726117E-02             4.392052E-01
                   5.2200             9.108367E-02            -8.494559E-02            -2.553049E-04             9.349181E-03            -7.585171E-02             5.138229E-01             6.727138E-02             4.379711E-01
                   5.4000             9.195981E-02            -8.782197E-02            -2.639347E-04             9.667097E-03            -7.841881E-02             5.151694E-01             6.728151E-02             4.367506E-01
                   5.5800             9.284461E-02            -9.069325E-02            -2.725477E-04             9.984911E-03            -8.098089E-02             5.165240E-01             6.729149E-02             4.355431E-01
                   5.7600             9.373757E-02            -9.355931E-02            -2.811434E-04             1.030264E-02            -8.353781E-02             5.178859E-01             6.730126E-02             4.343481E-01
                   5.9400             9.463818E-02            -9.641994E-02            -2.897212E-04             1.062028E-02            -8.608938E-02             5.192545E-01             6.731079E-02             4.331652E-01
                   6.1200             9.554599E-02            -9.927500E-02            -2.982806E-04             1.093782E-02            -8.863546E-02             5.206294E-01             6.732004E-02             4.319940E-01
                   6.3000             9.646058E-02            -1.021243E-01            -3.068210E-04             1.125518E-02            -9.117597E-02             5.220101E-01             6.732896E-02             4.308342E-01
                   6.4800             9.738154E-02            -1.049677E-01            -3.153419E-04             1.157228E-02            -9.371080E-02             5.233963E-01             6.733752E-02             4.296855E-01
                   6.6600             9.830853E-02            -1.078051E-01            -3.238428E-04             1.188902E-02            -9.623992E-02             5.247875E-01             6.734570E-02             4.285476E-01
                   6.8400             9.924118E-02            -1.106362E-01            -3.323232E-04             1.220537E-02            -9.876318E-02             5.261835E-01             6.735348E-02             4.274203E-01
                   7.0200             1.001792E-01            -1.134610E-01            -3.407825E-04             1.252132E-02            -1.012804E-01             5.275838E-01             6.736083E-02             4.263034E-01
                   7.2000             1.011221E-01            -1.162792E-01            -3.492201E-04             1.283684E-02            -1.037915E-01             5.289881E-01             6.736774E-02             4.251966E-01
                   7.3800             1.020698E-01            -1.190906E-01            -3.576356E-04             1.315195E-02            -1.062963E-01             5.303960E-01             6.737418E-02             4.240997E-01
                   7.5600             1.030220E-01            -1.218953E-01            -3.660285E-04             1.346664E-02            -1.087946E-01             5.318071E-01             6.738015E-02             4.230124E-01
                   7.7400             1.039782E-01            -1.246928E-01            -3.743982E-04             1.378090E-02            -1.112863E-01             5.332210E-01             6.738563E-02             4.219347E-01
                   7.9200             1.049383E-01            -1.274832E-01            -3.827441E-04             1.409474E-02            -1.137712E-01             5.346376E-01             6.739060E-02             4.208663E-01
                   8.1000             1.059021E-01            -1.302663E-01            -3.910659E-04             1.440814E-02            -1.162492E-01             5.360563E-01             6.739504E-02             4.198071E-01
                   8.2800             1.068692E-01            -1.330418E-01            -3.993629E-04             1.472111E-02            -1.187201E-01             5.374770E-01             6.739893E-02             4.187570E-01
                   8.4600             1.078395E-01            -1.358097E-01            -4.076346E-04             1.503365E-02            -1.211837E-01             5.388994E-01             6.740227E-02             4.177157E-01
                   8.6400             1.088128E-01            -1.385698E-01            -4.158806E-04             1.534575E-02            -1.236399E-01             5.403232E-01             6.740502E-02             4.166833E-01
