                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.006217E+02             3.051203E+02             3.438888E+05             1.149159E+00             4.314528E+05             3.905751E+03             1.872436E-05             1.006560E+03             2.721852E-02             5.745793E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             1.048915E+02             3.080201E+02             3.436228E+05             1.186630E+00             4.343626E+05             3.903316E+03             1.892214E-05             1.006744E+03             2.697864E-02             5.888020E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             1.048905E+02             3.086817E+02             3.440936E+05             1.184069E+00             4.350286E+05             3.905479E+03             1.895365E-05             1.006772E+03             2.702733E-02             5.880607E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             1.048882E+02             3.091246E+02             3.444098E+05             1.182341E+00             4.354746E+05             3.906929E+03             1.897473E-05             1.006791E+03             2.705992E-02             5.876821E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             1.048852E+02             3.094203E+02             3.446218E+05             1.181175E+00             4.357723E+05             3.907900E+03             1.898880E-05             1.006804E+03             2.708166E-02             5.875316E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             1.048821E+02             3.096172E+02             3.447637E+05             1.180387E+00             4.359705E+05             3.908549E+03             1.899816E-05             1.006812E+03             2.709613E-02             5.875197E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             1.048790E+02             3.097478E+02             3.448585E+05             1.179853E+00             4.361020E+05             3.908982E+03             1.900437E-05             1.006818E+03             2.710573E-02             5.875867E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             1.048761E+02             3.098341E+02             3.449217E+05             1.179492E+00             4.361889E+05             3.909270E+03             1.900847E-05             1.006821E+03             2.711207E-02             5.876934E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             1.048736E+02             3.098909E+02             3.449637E+05             1.179247E+00             4.362461E+05             3.909461E+03             1.901117E-05             1.006824E+03             2.711624E-02             5.878141E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             1.048716E+02             3.099281E+02             3.449916E+05             1.179082E+00             4.362836E+05             3.909588E+03             1.901294E-05             1.006826E+03             2.711898E-02             5.879322E-08             0.000000E+00             0.000000E+00
                   1.8000             5.031015E-08             1.048699E+02             3.099524E+02             3.450100E+05             1.178971E+00             4.363080E+05             3.909671E+03             1.901409E-05             1.006827E+03             2.712076E-02             5.880372E-08             0.000000E+00             0.000000E+00
                   1.9800             5.032045E-08             1.048688E+02             3.099681E+02             3.450221E+05             1.178897E+00             4.363239E+05             3.909726E+03             1.901484E-05             1.006827E+03             2.712192E-02             5.881228E-08             0.000000E+00             0.000000E+00
                   2.1600             5.032769E-08             1.048680E+02             3.099783E+02             3.450300E+05             1.178850E+00             4.363342E+05             3.909761E+03             1.901532E-05             1.006828E+03             2.712267E-02             5.881852E-08             0.000000E+00             0.000000E+00
                   2.3400             5.033207E-08             1.048677E+02             3.099850E+02             3.450352E+05             1.178822E+00             4.363409E+05             3.909783E+03             1.901564E-05             1.006828E+03             2.712316E-02             5.882228E-08             0.000000E+00             0.000000E+00
                   2.5200             5.033375E-08             1.048679E+02             3.099895E+02             3.450385E+05             1.178806E+00             4.363454E+05             3.909798E+03             1.901585E-05             1.006828E+03             2.712349E-02             5.882350E-08             0.000000E+00             0.000000E+00
                   2.7000             5.033292E-08             1.048684E+02             3.099927E+02             3.450407E+05             1.178800E+00             4.363486E+05             3.909806E+03             1.901600E-05             1.006828E+03             2.712372E-02             5.882221E-08             0.000000E+00             0.000000E+00
                   2.8800             5.032977E-08             1.048693E+02             3.099951E+02             3.450421E+05             1.178800E+00             4.363510E+05             3.909812E+03             1.901612E-05             1.006828E+03             2.712390E-02             5.881850E-08             0.000000E+00             0.000000E+00
                   3.0600             5.032446E-08             1.048705E+02             3.099971E+02             3.450430E+05             1.178806E+00             4.363531E+05             3.909815E+03             1.901622E-05             1.006829E+03             2.712405E-02             5.881250E-08             0.000000E+00             0.000000E+00
                   3.2400             5.031718E-08             1.048720E+02             3.099990E+02             3.450437E+05             1.178817E+00             4.363550E+05             3.909817E+03             1.901631E-05             1.006829E+03             2.712419E-02             5.880435E-08             0.000000E+00             0.000000E+00
                   3.4200             5.030811E-08             1.048739E+02             3.100010E+02             3.450442E+05             1.178830E+00             4.363570E+05             3.909819E+03             1.901640E-05             1.006829E+03             2.712433E-02             5.879423E-08             0.000000E+00             0.000000E+00
                   3.6000             5.029743E-08             1.048760E+02             3.100031E+02             3.450447E+05             1.178845E+00             4.363591E+05             3.909820E+03             1.901650E-05             1.006829E+03             2.712449E-02             5.878231E-08             0.000000E+00             0.000000E+00
                   3.7800             5.028532E-08             1.048783E+02             3.100053E+02             3.450451E+05             1.178863E+00             4.363613E+05             3.909821E+03             1.901661E-05             1.006829E+03             2.712465E-02             5.876877E-08             0.000000E+00             0.000000E+00
                   3.9600             5.027195E-08             1.048808E+02             3.100078E+02             3.450456E+05             1.178881E+00             4.363638E+05             3.909822E+03             1.901672E-05             1.006829E+03             2.712483E-02             5.875382E-08             0.000000E+00             0.000000E+00
                   4.1400             5.025752E-08             1.048834E+02             3.100104E+02             3.450461E+05             1.178901E+00             4.363664E+05             3.909823E+03             1.901685E-05             1.006829E+03             2.712503E-02             5.873765E-08             0.000000E+00             0.000000E+00
                   4.3200             5.024219E-08             1.048862E+02             3.100133E+02             3.450466E+05             1.178922E+00             4.363693E+05             3.909824E+03             1.901699E-05             1.006829E+03             2.712524E-02             5.872046E-08             0.000000E+00             0.000000E+00
                   4.5000             5.022615E-08             1.048891E+02             3.100162E+02             3.450472E+05             1.178943E+00             4.363723E+05             3.909826E+03             1.901713E-05             1.006830E+03             2.712546E-02             5.870244E-08             0.000000E+00             0.000000E+00
                   4.6800             5.020957E-08             1.048921E+02             3.100194E+02             3.450478E+05             1.178965E+00             4.363755E+05             3.909828E+03             1.901728E-05             1.006830E+03             2.712569E-02             5.868380E-08             0.000000E+00             0.000000E+00
                   4.8600             5.019265E-08             1.048951E+02             3.100226E+02             3.450485E+05             1.178986E+00             4.363787E+05             3.909830E+03             1.901743E-05             1.006830E+03             2.712593E-02             5.866474E-08             0.000000E+00             0.000000E+00
                   5.0400             5.017555E-08             1.048982E+02             3.100260E+02             3.450492E+05             1.179007E+00             4.363821E+05             3.909833E+03             1.901759E-05             1.006830E+03             2.712618E-02             5.864546E-08             0.000000E+00             0.000000E+00
                   5.2200             5.015845E-08             1.049012E+02             3.100294E+02             3.450499E+05             1.179028E+00             4.363855E+05             3.909836E+03             1.901775E-05             1.006830E+03             2.712643E-02             5.862616E-08             0.000000E+00             0.000000E+00
                   5.4000             5.014155E-08             1.049041E+02             3.100328E+02             3.450507E+05             1.179048E+00             4.363889E+05             3.909839E+03             1.901792E-05             1.006831E+03             2.712668E-02             5.860705E-08             0.000000E+00             0.000000E+00
                   5.5800             5.012501E-08             1.049070E+02             3.100362E+02             3.450515E+05             1.179068E+00             4.363923E+05             3.909842E+03             1.901808E-05             1.006831E+03             2.712693E-02             5.858833E-08             0.000000E+00             0.000000E+00
                   5.7600             5.010902E-08             1.049097E+02             3.100395E+02             3.450522E+05             1.179086E+00             4.363956E+05             3.909845E+03             1.901824E-05             1.006831E+03             2.712717E-02             5.857021E-08             0.000000E+00             0.000000E+00
                   5.9400             5.009376E-08             1.049123E+02             3.100427E+02             3.450530E+05             1.179102E+00             4.363989E+05             3.909849E+03             1.901839E-05             1.006831E+03             2.712741E-02             5.855288E-08             0.000000E+00             0.000000E+00
                   6.1200             5.007940E-08             1.049147E+02             3.100458E+02             3.450538E+05             1.179118E+00             4.364020E+05             3.909852E+03             1.901854E-05             1.006831E+03             2.712764E-02             5.853655E-08             0.000000E+00             0.000000E+00
                   6.3000             5.006612E-08             1.049169E+02             3.100488E+02             3.450546E+05             1.179131E+00             4.364050E+05             3.909856E+03             1.901868E-05             1.006831E+03             2.712786E-02             5.852141E-08             0.000000E+00             0.000000E+00
                   6.4800             5.005412E-08             1.049188E+02             3.100515E+02             3.450554E+05             1.179142E+00             4.364077E+05             3.909859E+03             1.901881E-05             1.006832E+03             2.712806E-02             5.850769E-08             0.000000E+00             0.000000E+00
                   6.6600             5.004355E-08             1.049205E+02             3.100540E+02             3.450561E+05             1.179152E+00             4.364102E+05             3.909863E+03             1.901893E-05             1.006832E+03             2.712824E-02             5.849557E-08             0.000000E+00             0.000000E+00
                   6.8400             5.003462E-08             1.049218E+02             3.100562E+02             3.450568E+05             1.179158E+00             4.364124E+05             3.909866E+03             1.901903E-05             1.006832E+03             2.712840E-02             5.848526E-08             0.000000E+00             0.000000E+00
                   7.0200             5.002748E-08             1.049228E+02             3.100581E+02             3.450574E+05             1.179162E+00             4.364143E+05             3.909870E+03             1.901912E-05             1.006832E+03             2.712854E-02             5.847697E-08             0.000000E+00             0.000000E+00
                   7.2000             5.002233E-08             1.049234E+02             3.100596E+02             3.450579E+05             1.179163E+00             4.364159E+05             3.909873E+03             1.901919E-05             1.006832E+03             2.712865E-02             5.847089E-08             0.000000E+00             0.000000E+00
                   7.3800             5.001935E-08             1.049237E+02             3.100607E+02             3.450584E+05             1.179162E+00             4.364170E+05             3.909876E+03             1.901925E-05             1.006832E+03             2.712874E-02             5.846723E-08             0.000000E+00             0.000000E+00
                   7.5600             5.001871E-08             1.049234E+02             3.100614E+02             3.450589E+05             1.179156E+00             4.364177E+05             3.909879E+03             1.901928E-05             1.006832E+03             2.712879E-02             5.846620E-08             0.000000E+00             0.000000E+00
                   7.7400             5.002059E-08             1.049227E+02             3.100617E+02             3.450592E+05             1.179147E+00             4.364180E+05             3.909882E+03             1.901929E-05             1.006832E+03             2.712881E-02             5.846798E-08             0.000000E+00             0.000000E+00
                   7.9200             5.002517E-08             1.049215E+02             3.100614E+02             3.450594E+05             1.179135E+00             4.364177E+05             3.909884E+03             1.901928E-05             1.006832E+03             2.712879E-02             5.847280E-08             0.000000E+00             0.000000E+00
                   8.1000             5.003263E-08             1.049198E+02             3.100606E+02             3.450595E+05             1.179118E+00             4.364169E+05             3.909886E+03             1.901924E-05             1.006832E+03             2.712873E-02             5.848084E-08             0.000000E+00             0.000000E+00
                   8.2800             5.004316E-08             1.049175E+02             3.100592E+02             3.450596E+05             1.179098E+00             4.364155E+05             3.909888E+03             1.901917E-05             1.006832E+03             2.712862E-02             5.849232E-08             0.000000E+00             0.000000E+00
