                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             9.892638E-16             4.030329E+02             9.892638E-16             6.178411E+01             0.000000E+00             4.648170E+02             8.080253E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.1800             2.584603E+01             3.866329E+02             2.397987E-02             5.933620E+01             2.587001E+01             4.459691E+02             1.047543E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.3600             2.592285E+01             3.703738E+02             3.876117E-03             5.690208E+01             2.592672E+01             4.272759E+02             9.662659E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.5400             2.594107E+01             3.541330E+02             6.491758E-05             5.446292E+01             2.594114E+01             4.085959E+02             9.271362E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.7200             2.592828E+01             3.379098E+02             5.556424E-04             5.201896E+01             2.592884E+01             3.899287E+02             8.805595E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.9000             2.589989E+01             3.217037E+02             1.760842E-03             4.957047E+01             2.590166E+01             3.712742E+02             8.465004E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.0800             2.586549E+01             3.055140E+02             2.769974E-03             4.711770E+01             2.586826E+01             3.526317E+02             8.223845E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.2600             2.583046E+01             2.893399E+02             3.458243E-03             4.466087E+01             2.583392E+01             3.340008E+02             8.096472E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.4400             2.579745E+01             2.731813E+02             3.887577E-03             4.220029E+01             2.580133E+01             3.153815E+02             7.932017E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.6200             2.576811E+01             2.570377E+02             4.141766E-03             3.973628E+01             2.577225E+01             2.967740E+02             7.781668E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.8000             2.574325E+01             2.409092E+02             4.286012E-03             3.726914E+01             2.574753E+01             2.781783E+02             7.639862E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.9800             2.572318E+01             2.247955E+02             4.363971E-03             3.479921E+01             2.572754E+01             2.595947E+02             7.512494E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.1600             2.570797E+01             2.086967E+02             4.403028E-03             3.232684E+01             2.571237E+01             2.410235E+02             7.392811E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.3400             2.569754E+01             1.926129E+02             4.419839E-03             2.985239E+01             2.570196E+01             2.224653E+02             7.284392E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.5200             2.569169E+01             1.765447E+02             4.424310E-03             2.737628E+01             2.569612E+01             2.039209E+02             7.187658E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.7000             2.569022E+01             1.604926E+02             4.422360E-03             2.489897E+01             2.569464E+01             1.853916E+02             7.100054E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.8800             2.569285E+01             1.444580E+02             4.417406E-03             2.242097E+01             2.569727E+01             1.668790E+02             7.021461E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   3.0600             2.569931E+01             1.284426E+02             4.411450E-03             1.994292E+01             2.570373E+01             1.483856E+02             6.953728E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   3.2400             2.570932E+01             1.124494E+02             4.405620E-03             1.746562E+01             2.571373E+01             1.299151E+02             6.894782E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   3.4200             2.572259E+01             9.648295E+01             4.400555E-03             1.499011E+01             2.572699E+01             1.114731E+02             6.844548E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   3.6000             2.573882E+01             8.055059E+01             4.396637E-03             1.251788E+01             2.574322E+01             9.306846E+01             6.804869E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   3.7800             2.575772E+01             6.466522E+01             4.394010E-03             1.005127E+01             2.576212E+01             7.471649E+01             6.773753E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   3.9600             2.577900E+01             4.885131E+01             4.392748E-03             7.594428E+00             2.578339E+01             5.644573E+01             6.752716E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   4.1400             2.580236E+01             3.316341E+01             4.392863E-03             5.156172E+00             2.580675E+01             3.831958E+01             6.740427E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   4.3200             2.582749E+01             1.776604E+01             4.394349E-03             2.762416E+00             2.583189E+01             2.052846E+01             6.738356E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   4.5000             2.585411E+01             3.837774E+00             4.397181E-03             5.967459E-01             2.585850E+01             4.434520E+00             6.744310E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   4.6800             2.588189E+01             1.822511E+00             4.401237E-03             2.833874E-01             2.588629E+01             2.105898E+00             6.755192E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   4.8600             2.591055E+01             1.876790E+00             4.406335E-03             2.918275E-01             2.591495E+01             2.168617E+00             6.768410E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   5.0400             2.593977E+01             1.936674E+00             4.412398E-03             3.011390E-01             2.594418E+01             2.237813E+00             6.779948E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   5.2200             2.596924E+01             2.001457E+00             4.419179E-03             3.112124E-01             2.597365E+01             2.312670E+00             6.791649E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   5.4000             2.599865E+01             2.070492E+00             4.426588E-03             3.219468E-01             2.600307E+01             2.392439E+00             6.803786E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   5.5800             2.602769E+01             2.143259E+00             4.434559E-03             3.332615E-01             2.603213E+01             2.476521E+00             6.817574E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   5.7600             2.605606E+01             2.219508E+00             4.443038E-03             3.451177E-01             2.606050E+01             2.564626E+00             6.829478E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   5.9400             2.608343E+01             2.298904E+00             4.451853E-03             3.574632E-01             2.608788E+01             2.656367E+00             6.841348E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   6.1200             2.610948E+01             2.381197E+00             4.460941E-03             3.702592E-01             2.611394E+01             2.751456E+00             6.853135E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   6.3000             2.613391E+01             2.466089E+00             4.470269E-03             3.834592E-01             2.613838E+01             2.849548E+00             6.866695E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   6.4800             2.615639E+01             2.553614E+00             4.479772E-03             3.970687E-01             2.616087E+01             2.950683E+00             6.878156E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   6.6600             2.617660E+01             2.643560E+00             4.489294E-03             4.110546E-01             2.618109E+01             3.054614E+00             6.889373E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   6.8400             2.619423E+01             2.735805E+00             4.498771E-03             4.253981E-01             2.619873E+01             3.161203E+00             6.900291E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   7.0200             2.620895E+01             2.830255E+00             4.508131E-03             4.400843E-01             2.621346E+01             3.270339E+00             6.910856E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   7.2000             2.622045E+01             2.926830E+00             4.517298E-03             4.551010E-01             2.622497E+01             3.381931E+00             6.921012E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   7.3800             2.622840E+01             3.025460E+00             4.526194E-03             4.704373E-01             2.623293E+01             3.495897E+00             6.930702E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   7.5600             2.623250E+01             3.125968E+00             4.534774E-03             4.860655E-01             2.623703E+01             3.612033E+00             6.941793E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
