                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000             1.079267E-07             5.040093E-02             1.687538E-08
                   0.1800             2.622179E-05             1.128601E+01             1.530650E-08
                   0.3600             2.624452E-05             1.129568E+01             1.379477E-08
                   0.5400             2.624966E-05             1.129785E+01             1.234003E-08
                   0.7200             2.624372E-05             1.129523E+01             1.094235E-08
                   0.9000             2.623312E-05             1.129063E+01             9.601763E-09
                   1.0800             2.622101E-05             1.128539E+01             8.318251E-09
                   1.2600             2.620932E-05             1.128036E+01             7.091855E-09
                   1.4400             2.619798E-05             1.127547E+01             5.922565E-09
                   1.6200             2.618788E-05             1.127111E+01             4.810430E-09
                   1.8000             2.617930E-05             1.126740E+01             3.755436E-09
                   1.9800             2.617234E-05             1.126440E+01             2.757605E-09
                   2.1600             2.616704E-05             1.126211E+01             1.816955E-09
                   2.3400             2.616335E-05             1.126051E+01             9.334895E-10
                   2.5200             2.616123E-05             1.125959E+01             1.072292E-10
                   2.7000             2.616059E-05             1.125930E+01            -6.618297E-10
                   2.8800             2.616136E-05             1.125963E+01            -1.373678E-09
                   3.0600             2.616342E-05             1.126051E+01            -2.028297E-09
                   3.2400             2.616670E-05             1.126192E+01            -2.625690E-09
                   3.4200             2.617111E-05             1.126381E+01            -3.165846E-09
                   3.6000             2.617652E-05             1.126614E+01            -3.648757E-09
                   3.7800             2.618284E-05             1.126885E+01            -4.074428E-09
                   3.9600             2.618999E-05             1.127193E+01            -4.442850E-09
                   4.1400             2.619784E-05             1.127530E+01            -4.754022E-09
                   4.3200             2.620631E-05             1.127895E+01            -5.007941E-09
                   4.5000             2.621529E-05             1.128282E+01            -5.204611E-09
                   4.6800             2.622466E-05             1.128685E+01            -5.344028E-09
                   4.8600             2.623432E-05             1.129101E+01            -5.426196E-09
                   5.0400             2.624417E-05             1.129525E+01            -5.451112E-09
                   5.2200             2.625409E-05             1.129952E+01            -5.418788E-09
                   5.4000             2.626399E-05             1.130378E+01            -5.329219E-09
                   5.5800             2.627376E-05             1.130799E+01            -5.182413E-09
                   5.7600             2.628329E-05             1.131210E+01            -4.978380E-09
                   5.9400             2.629248E-05             1.131605E+01            -4.717123E-09
                   6.1200             2.630123E-05             1.131982E+01            -4.398649E-09
                   6.3000             2.630945E-05             1.132336E+01            -4.022966E-09
                   6.4800             2.631700E-05             1.132661E+01            -3.590085E-09
                   6.6600             2.632379E-05             1.132953E+01            -3.100015E-09
                   6.8400             2.632972E-05             1.133209E+01            -2.552768E-09
                   7.0200             2.633467E-05             1.133422E+01            -1.948358E-09
                   7.2000             2.633856E-05             1.133590E+01            -1.286794E-09
                   7.3800             2.634127E-05             1.133706E+01            -5.680897E-10
                   7.5600             2.634271E-05             1.133769E+01             2.077388E-10
                   7.7400             2.634275E-05             1.133771E+01             1.040674E-09
                   7.9200             2.634128E-05             1.133708E+01             1.930704E-09
                   8.1000             2.633824E-05             1.133577E+01             2.877808E-09
                   8.2800             2.633350E-05             1.133373E+01             3.881968E-09
                   8.4600             2.632697E-05             1.133092E+01             4.943168E-09
                   8.6400             2.631853E-05             1.132730E+01             6.061384E-09
                   8.8200             2.630811E-05             1.132281E+01             7.236601E-09
                   9.0000             2.629557E-05             1.131742E+01             8.468791E-09
                   9.1800             2.628086E-05             1.131109E+01             9.757934E-09
                   9.3600             2.626386E-05             1.130378E+01             1.110401E-08
                   9.5400             2.624449E-05             1.129544E+01             1.250699E-08
                   9.7200             2.622264E-05             1.128604E+01             1.396685E-08
                   9.9000             2.619824E-05             1.127554E+01             1.548356E-08
                  10.0800             2.617122E-05             1.126392E+01             1.705710E-08
                  10.2600             2.614146E-05             1.125111E+01             1.868745E-08
                  10.4400             2.610890E-05             1.123710E+01             2.037456E-08
                  10.6200             2.607346E-05             1.122185E+01             2.211842E-08
                  10.8000             2.603507E-05             1.120533E+01             2.391898E-08
                  10.9800             2.599365E-05             1.118751E+01             2.577623E-08
                  11.1600             2.594913E-05             1.116835E+01             2.769013E-08
                  11.3400             2.590148E-05             1.114785E+01             2.966064E-08
                  11.5200             2.585061E-05             1.112596E+01             3.168773E-08
                  11.7000             2.579646E-05             1.110266E+01             3.377137E-08
