                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.601776E-06             3.167488E-07             1.601669E-06             2.611646E-15            -3.274441E-09            -1.532758E-08             1.266318E-06             1.074506E-10             1.747099E-19             1.285028E-06            -2.672395E-07            -2.660646E-07             7.517234E-07
                   0.1800             1.602087E-06             3.169204E-07             1.601015E-06             9.645182E-10            -3.299027E-09            -1.544238E-08             1.266318E-06             1.074975E-10             6.414467E-14             1.285167E-06            -2.673119E-07            -2.661317E-07             7.517234E-07
                   0.3600             1.602376E-06             3.170780E-07             1.600342E-06             1.926186E-09            -3.321989E-09            -1.554987E-08             1.266318E-06             1.075372E-10             1.282169E-13             1.285298E-06            -2.673772E-07            -2.661970E-07             7.517234E-07
                   0.5400             1.602651E-06             3.172283E-07             1.599658E-06             2.884956E-09            -3.343912E-09            -1.565252E-08             1.266318E-06             1.075723E-10             1.922073E-13             1.285422E-06            -2.674394E-07            -2.662594E-07             7.517234E-07
                   0.7200             1.602913E-06             3.173719E-07             1.598964E-06             3.840937E-09            -3.364844E-09            -1.575051E-08             1.266318E-06             1.076031E-10             2.561163E-13             1.285541E-06            -2.674990E-07            -2.663189E-07             7.517234E-07
                   0.9000             1.603163E-06             3.175087E-07             1.598261E-06             4.794305E-09            -3.384770E-09            -1.584379E-08             1.266318E-06             1.076293E-10             3.199478E-13             1.285655E-06            -2.675556E-07            -2.663755E-07             7.517234E-07
                   1.0800             1.603401E-06             3.176386E-07             1.597547E-06             5.745273E-09            -3.403696E-09            -1.593240E-08             1.266318E-06             1.076511E-10             3.837082E-13             1.285762E-06            -2.676095E-07            -2.664293E-07             7.517234E-07
                   1.2600             1.603626E-06             3.177616E-07             1.596824E-06             6.694064E-09            -3.421630E-09            -1.601636E-08             1.266318E-06             1.076685E-10             4.474045E-13             1.285864E-06            -2.676605E-07            -2.664803E-07             7.517234E-07
                   1.4400             1.603839E-06             3.178782E-07             1.596090E-06             7.640901E-09            -3.438598E-09            -1.609578E-08             1.266318E-06             1.076816E-10             5.110441E-13             1.285961E-06            -2.677088E-07            -2.665284E-07             7.517234E-07
                   1.6200             1.604039E-06             3.179877E-07             1.595345E-06             8.586006E-09            -3.454563E-09            -1.617053E-08             1.266318E-06             1.076901E-10             5.746333E-13             1.286051E-06            -2.677542E-07            -2.665738E-07             7.517234E-07
                   1.8000             1.604228E-06             3.180908E-07             1.594590E-06             9.529600E-09            -3.469573E-09            -1.624079E-08             1.266318E-06             1.076945E-10             6.381799E-13             1.286137E-06            -2.677970E-07            -2.666164E-07             7.517234E-07
                   1.9800             1.604403E-06             3.181870E-07             1.593823E-06             1.047189E-08            -3.483591E-09            -1.630642E-08             1.266318E-06             1.076943E-10             7.016895E-13             1.286216E-06            -2.678368E-07            -2.666562E-07             7.517234E-07
                   2.1600             1.604568E-06             3.182768E-07             1.593046E-06             1.141310E-08            -3.496665E-09            -1.636761E-08             1.266318E-06             1.076899E-10             7.651698E-13             1.286291E-06            -2.678741E-07            -2.666933E-07             7.517234E-07
                   2.3400             1.604719E-06             3.183597E-07             1.592257E-06             1.235343E-08            -3.508755E-09            -1.642422E-08             1.266318E-06             1.076811E-10             8.286258E-13             1.286360E-06            -2.679084E-07            -2.667277E-07             7.517234E-07
                   2.5200             1.604859E-06             3.184363E-07             1.591458E-06             1.329308E-08            -3.519911E-09            -1.647643E-08             1.266318E-06             1.076681E-10             8.920650E-13             1.286423E-06            -2.679402E-07            -2.667593E-07             7.517234E-07
                   2.7000             1.604987E-06             3.185061E-07             1.590646E-06             1.423226E-08            -3.530091E-09            -1.652410E-08             1.266318E-06             1.076507E-10             9.554920E-13             1.286481E-06            -2.679691E-07            -2.667883E-07             7.517234E-07
                   2.8800             1.605103E-06             3.185697E-07             1.589823E-06             1.517116E-08            -3.539347E-09            -1.656743E-08             1.266318E-06             1.076292E-10             1.018914E-12             1.286533E-06            -2.679955E-07            -2.668146E-07             7.517234E-07
                   3.0600             1.605208E-06             3.186268E-07             1.588989E-06             1.610997E-08            -3.547659E-09            -1.660633E-08             1.266318E-06             1.076033E-10             1.082336E-12             1.286581E-06            -2.680192E-07            -2.668381E-07             7.517234E-07
                   3.2400             1.605300E-06             3.186772E-07             1.588142E-06             1.704890E-08            -3.555008E-09            -1.664075E-08             1.266318E-06             1.075731E-10             1.145763E-12             1.286623E-06            -2.680400E-07            -2.668591E-07             7.517234E-07
                   3.4200             1.605381E-06             3.187214E-07             1.587284E-06             1.798812E-08            -3.561444E-09            -1.667087E-08             1.266318E-06             1.075388E-10             1.209202E-12             1.286659E-06            -2.680584E-07            -2.668773E-07             7.517234E-07
                   3.6000             1.605450E-06             3.187592E-07             1.586413E-06             1.892783E-08            -3.566950E-09            -1.669664E-08             1.266318E-06             1.075002E-10             1.272658E-12             1.286690E-06            -2.680741E-07            -2.668929E-07             7.517234E-07
                   3.7800             1.605507E-06             3.187907E-07             1.585530E-06             1.986820E-08            -3.571529E-09            -1.671807E-08             1.266318E-06             1.074574E-10             1.336134E-12             1.286716E-06            -2.680871E-07            -2.669059E-07             7.517234E-07
                   3.9600             1.605553E-06             3.188158E-07             1.584635E-06             2.080942E-08            -3.575187E-09            -1.673519E-08             1.266318E-06             1.074105E-10             1.399638E-12             1.286737E-06            -2.680976E-07            -2.669163E-07             7.517234E-07
                   4.1400             1.605587E-06             3.188344E-07             1.583727E-06             2.175165E-08            -3.577906E-09            -1.674794E-08             1.266318E-06             1.073592E-10             1.463171E-12             1.286753E-06            -2.681052E-07            -2.669241E-07             7.517234E-07
                   4.3200             1.605610E-06             3.188471E-07             1.582806E-06             2.269506E-08            -3.579749E-09            -1.675656E-08             1.266318E-06             1.073040E-10             1.526741E-12             1.286763E-06            -2.681105E-07            -2.669293E-07             7.517234E-07
                   4.5000             1.605623E-06             3.188538E-07             1.581874E-06             2.363977E-08            -3.580726E-09            -1.676113E-08             1.266318E-06             1.072448E-10             1.590350E-12             1.286769E-06            -2.681133E-07            -2.669321E-07             7.517234E-07
                   4.6800             1.605628E-06             3.188570E-07             1.580934E-06             2.458533E-08            -3.581186E-09            -1.676328E-08             1.266318E-06             1.071832E-10             1.653985E-12             1.286771E-06            -2.681146E-07            -2.669334E-07             7.517234E-07
                   4.8600             1.605634E-06             3.188600E-07             1.579994E-06             2.553095E-08            -3.581626E-09            -1.676534E-08             1.266318E-06             1.071216E-10             1.717624E-12             1.286774E-06            -2.681159E-07            -2.669346E-07             7.517234E-07
                   5.0400             1.605639E-06             3.188631E-07             1.579054E-06             2.647658E-08            -3.582067E-09            -1.676740E-08             1.266318E-06             1.070599E-10             1.781265E-12             1.286776E-06            -2.681171E-07            -2.669358E-07             7.517234E-07
                   5.2200             1.605645E-06             3.188661E-07             1.578114E-06             2.742221E-08            -3.582508E-09            -1.676947E-08             1.266318E-06             1.069983E-10             1.844908E-12             1.286779E-06            -2.681184E-07            -2.669370E-07             7.517234E-07
                   5.4000             1.605650E-06             3.188688E-07             1.577173E-06             2.836781E-08            -3.582923E-09            -1.677142E-08             1.266318E-06             1.069365E-10             1.908549E-12             1.286781E-06            -2.681195E-07            -2.669384E-07             7.517234E-07
                   5.5800             1.605656E-06             3.188719E-07             1.576233E-06             2.931340E-08            -3.583365E-09            -1.677349E-08             1.266318E-06             1.068749E-10             1.972193E-12             1.286784E-06            -2.681207E-07            -2.669396E-07             7.517234E-07
                   5.7600             1.605661E-06             3.188749E-07             1.575293E-06             3.025894E-08            -3.583807E-09            -1.677556E-08             1.266318E-06             1.068132E-10             2.035835E-12             1.286786E-06            -2.681220E-07            -2.669408E-07             7.517234E-07
                   5.9400             1.605667E-06             3.188780E-07             1.574353E-06             3.120441E-08            -3.584250E-09            -1.677763E-08             1.266318E-06             1.067516E-10             2.099475E-12             1.286789E-06            -2.681233E-07            -2.669421E-07             7.517234E-07
                   6.1200             1.605672E-06             3.188810E-07             1.573414E-06             3.214980E-08            -3.584693E-09            -1.677970E-08             1.266318E-06             1.066900E-10             2.163111E-12             1.286791E-06            -2.681246E-07            -2.669433E-07             7.517234E-07
                   6.3000             1.605678E-06             3.188841E-07             1.572474E-06             3.309509E-08            -3.585135E-09            -1.678177E-08             1.266318E-06             1.066283E-10             2.226743E-12             1.286794E-06            -2.681259E-07            -2.669445E-07             7.517234E-07
                   6.4800             1.605683E-06             3.188872E-07             1.571534E-06             3.404024E-08            -3.585578E-09            -1.678384E-08             1.266318E-06             1.065667E-10             2.290368E-12             1.286796E-06            -2.681271E-07            -2.669458E-07             7.517234E-07
                   6.6600             1.605689E-06             3.188902E-07             1.570595E-06             3.498523E-08            -3.586020E-09            -1.678591E-08             1.266318E-06             1.065051E-10             2.353986E-12             1.286799E-06            -2.681284E-07            -2.669470E-07             7.517234E-07
                   6.8400             1.605695E-06             3.188933E-07             1.569656E-06             3.593004E-08            -3.586461E-09            -1.678797E-08             1.266318E-06             1.064435E-10             2.417594E-12             1.286801E-06            -2.681297E-07            -2.669482E-07             7.517234E-07
