                             Degree                         Volume[m3]                    I.Pressure[kPa]                   I.Temperature[K]                         I.Mass[kg]
                             0.0000                       5.000000E-08                       1.007481E+02                       3.039992E+02                       5.774285E-08
                             0.1800                       5.005066E-08                       1.007481E+02                       3.039992E+02                       5.780135E-08
                             0.3600                       5.009648E-08                       1.007481E+02                       3.039992E+02                       5.785426E-08
                             0.5400                       5.013763E-08                       1.007481E+02                       3.039992E+02                       5.790179E-08
                             0.7200                       5.017429E-08                       1.007481E+02                       3.039992E+02                       5.794413E-08
                             0.9000                       5.020665E-08                       1.007481E+02                       3.039992E+02                       5.798151E-08
                             1.0800                       5.023489E-08                       1.007481E+02                       3.039992E+02                       5.801411E-08
                             1.2600                       5.025918E-08                       1.007481E+02                       3.039992E+02                       5.804216E-08
                             1.4400                       5.027970E-08                       1.007481E+02                       3.039992E+02                       5.806586E-08
                             1.6200                       5.029663E-08                       1.007481E+02                       3.039992E+02                       5.808541E-08
                             1.8000                       5.031015E-08                       1.007481E+02                       3.039992E+02                       5.810103E-08
                             1.9800                       5.032045E-08                       1.007481E+02                       3.039992E+02                       5.811292E-08
                             2.1600                       5.032769E-08                       1.007481E+02                       3.039992E+02                       5.812129E-08
                             2.3400                       5.033207E-08                       1.007481E+02                       3.039992E+02                       5.812634E-08
                             2.5200                       5.033375E-08                       1.007481E+02                       3.039992E+02                       5.812828E-08
                             2.7000                       5.033292E-08                       1.007481E+02                       3.039992E+02                       5.812733E-08
                             2.8800                       5.032977E-08                       1.007481E+02                       3.039992E+02                       5.812368E-08
                             3.0600                       5.032446E-08                       1.007481E+02                       3.039992E+02                       5.811755E-08
                             3.2400                       5.031718E-08                       1.007481E+02                       3.039992E+02                       5.810915E-08
                             3.4200                       5.030811E-08                       1.007481E+02                       3.039992E+02                       5.809867E-08
                             3.6000                       5.029743E-08                       1.007481E+02                       3.039992E+02                       5.808634E-08
                             3.7800                       5.028532E-08                       1.007481E+02                       3.039992E+02                       5.807235E-08
                             3.9600                       5.027195E-08                       1.007481E+02                       3.039992E+02                       5.805692E-08
                             4.1400                       5.025752E-08                       1.007481E+02                       3.039992E+02                       5.804024E-08
                             4.3200                       5.024219E-08                       1.007481E+02                       3.039992E+02                       5.802254E-08
                             4.5000                       5.022615E-08                       1.007481E+02                       3.039992E+02                       5.800402E-08
                             4.6800                       5.020957E-08                       1.007481E+02                       3.039992E+02                       5.798487E-08
                             4.8600                       5.019265E-08                       1.007481E+02                       3.039992E+02                       5.796533E-08
                             5.0400                       5.017555E-08                       1.007481E+02                       3.039992E+02                       5.794558E-08
                             5.2200                       5.015845E-08                       1.007481E+02                       3.039992E+02                       5.792584E-08
                             5.4000                       5.014155E-08                       1.007481E+02                       3.039992E+02                       5.790632E-08
                             5.5800                       5.012501E-08                       1.007481E+02                       3.039992E+02                       5.788722E-08
                             5.7600                       5.010902E-08                       1.007481E+02                       3.039992E+02                       5.786875E-08
                             5.9400                       5.009376E-08                       1.007481E+02                       3.039992E+02                       5.785112E-08
                             6.1200                       5.007940E-08                       1.007481E+02                       3.039992E+02                       5.783454E-08
                             6.3000                       5.006612E-08                       1.007481E+02                       3.039992E+02                       5.781921E-08
                             6.4800                       5.005412E-08                       1.007481E+02                       3.039992E+02                       5.780534E-08
                             6.6600                       5.004355E-08                       1.007481E+02                       3.039992E+02                       5.779315E-08
                             6.8400                       5.003462E-08                       1.007481E+02                       3.039992E+02                       5.778283E-08
                             7.0200                       5.002748E-08                       1.007481E+02                       3.039992E+02                       5.777459E-08
                             7.2000                       5.002233E-08                       1.007481E+02                       3.039992E+02                       5.776864E-08
                             7.3800                       5.001935E-08                       1.007481E+02                       3.039992E+02                       5.776520E-08
                             7.5600                       5.001871E-08                       1.007481E+02                       3.039992E+02                       5.776445E-08
                             7.7400                       5.002059E-08                       1.007481E+02                       3.039992E+02                       5.776663E-08
                             7.9200                       5.002517E-08                       1.007481E+02                       3.039992E+02                       5.777192E-08
                             8.1000                       5.003263E-08                       1.007481E+02                       3.039992E+02                       5.778054E-08
                             8.2800                       5.004316E-08                       1.007481E+02                       3.039992E+02                       5.779269E-08
                             8.4600                       5.005692E-08                       1.007481E+02                       3.039992E+02                       5.780859E-08
                             8.6400                       5.007411E-08                       1.007481E+02                       3.039992E+02                       5.782843E-08
                             8.8200                       5.009489E-08                       1.007481E+02                       3.039992E+02                       5.785243E-08
                             9.0000                       5.011945E-08                       1.007481E+02                       3.039992E+02                       5.788079E-08
                             9.1800                       5.014796E-08                       1.007481E+02                       3.039992E+02                       5.791372E-08
                             9.3600                       5.018061E-08                       1.007481E+02                       3.039992E+02                       5.795143E-08
                             9.5400                       5.021757E-08                       1.007481E+02                       3.039992E+02                       5.799411E-08
                             9.7200                       5.025903E-08                       1.007481E+02                       3.039992E+02                       5.804199E-08
                             9.9000                       5.030516E-08                       1.007481E+02                       3.039992E+02                       5.809526E-08
                            10.0800                       5.035613E-08                       1.007481E+02                       3.039992E+02                       5.815413E-08
                            10.2600                       5.041214E-08                       1.007481E+02                       3.039992E+02                       5.821881E-08
                            10.4400                       5.047335E-08                       1.007481E+02                       3.039992E+02                       5.828950E-08
                            10.6200                       5.053994E-08                       1.007481E+02                       3.039992E+02                       5.836641E-08
                            10.8000                       5.061210E-08                       1.007481E+02                       3.039992E+02                       5.844974E-08
                            10.9800                       5.069000E-08                       1.007481E+02                       3.039992E+02                       5.853970E-08
                            11.1600                       5.077382E-08                       1.007481E+02                       3.039992E+02                       5.863650E-08
                            11.3400                       5.086374E-08                       1.007481E+02                       3.039992E+02                       5.874034E-08
                            11.5200                       5.095993E-08                       1.007481E+02                       3.039992E+02                       5.885143E-08
                            11.7000                       5.106258E-08                       1.007481E+02                       3.039992E+02                       5.896997E-08
                            11.8800                       5.117185E-08                       1.007481E+02                       3.039992E+02                       5.909617E-08
                            12.0600                       5.128793E-08                       1.007481E+02                       3.039992E+02                       5.923023E-08
                            12.2400                       5.141100E-08                       1.007481E+02                       3.039992E+02                       5.937235E-08
                            12.4200                       5.154123E-08                       1.007481E+02                       3.039992E+02                       5.952275E-08
                            12.6000                       5.167880E-08                       1.007481E+02                       3.039992E+02                       5.968162E-08
                            12.7800                       5.182389E-08                       1.007481E+02                       3.039992E+02                       5.984918E-08
                            12.9600                       5.197667E-08                       1.007481E+02                       3.039992E+02                       6.002562E-08
                            13.1400                       5.213732E-08                       1.007481E+02                       3.039992E+02                       6.021114E-08
                            13.3200                       5.230601E-08                       1.007481E+02                       3.039992E+02                       6.040596E-08
                            13.5000                       5.248293E-08                       1.007481E+02                       3.039992E+02                       6.061028E-08
                            13.6800                       5.266825E-08                       1.007481E+02                       3.039992E+02                       6.082430E-08
                            13.8600                       5.286215E-08                       1.007481E+02                       3.039992E+02                       6.104822E-08
                            14.0400                       5.306479E-08                       1.007481E+02                       3.039992E+02                       6.128225E-08
                            14.2200                       5.327637E-08                       1.007481E+02                       3.039992E+02                       6.152659E-08
                            14.4000                       5.349705E-08                       1.007481E+02                       3.039992E+02                       6.178144E-08
                            14.5800                       5.372700E-08                       1.007481E+02                       3.039992E+02                       6.204701E-08
