                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             2.374996E+01             3.538060E-02             7.082936E-01             5.000008E-01             4.999964E-01
                   0.1800             2.374915E+01             3.337350E-02             7.034658E-01             5.000179E-01            -2.824649E-02
                   0.3600             2.374918E+01             3.353948E-02             7.035279E-01             5.000172E-01            -4.515999E-02
                   0.5400             2.374926E+01             3.372101E-02             7.035625E-01             5.000156E-01            -3.015548E-02
                   0.7200             2.374929E+01             3.393415E-02             7.036287E-01             5.000149E-01            -3.744228E-02
                   0.9000             2.374933E+01             3.416957E-02             7.036988E-01             5.000142E-01            -4.083368E-02
                   1.0800             2.374936E+01             3.442635E-02             7.037714E-01             5.000134E-01            -4.034221E-02
                   1.2600             2.374940E+01             3.470349E-02             7.038463E-01             5.000127E-01            -3.595074E-02
                   1.4400             2.374939E+01             3.501688E-02             7.039810E-01             5.000128E-01            -6.522568E-02
                   1.6200             2.374943E+01             3.533115E-02             7.040553E-01             5.000121E-01            -5.470467E-02
                   1.8000             2.374942E+01             3.568822E-02             7.042180E-01             5.000122E-01            -8.160268E-02
                   1.9800             2.374946E+01             3.603565E-02             7.042857E-01             5.000115E-01            -6.478120E-02
                   2.1600             2.374945E+01             3.643072E-02             7.044667E-01             5.000116E-01            -8.916347E-02
                   2.3400             2.374949E+01             3.680867E-02             7.045267E-01             5.000108E-01            -6.601440E-02
                   2.5200             2.374948E+01             3.723697E-02             7.047170E-01             5.000109E-01            -8.779497E-02
                   2.7000             2.374952E+01             3.764431E-02             7.047745E-01             5.000101E-01            -5.839024E-02
                   2.8800             2.374951E+01             3.810131E-02             7.049664E-01             5.000103E-01            -7.756378E-02
                   3.0600             2.374951E+01             3.857683E-02             7.051802E-01             5.000104E-01            -9.629779E-02
                   3.2400             2.374955E+01             3.902100E-02             7.052219E-01             5.000096E-01            -5.871765E-02
                   3.4200             2.374954E+01             3.951954E-02             7.054281E-01             5.000097E-01            -7.493094E-02
                   3.6000             2.374953E+01             4.003384E-02             7.056523E-01             5.000098E-01            -9.071858E-02
                   3.7800             2.374953E+01             4.056307E-02             7.058944E-01             5.000100E-01            -1.060716E-01
                   3.9600             2.374952E+01             4.110692E-02             7.061544E-01             5.000101E-01            -1.209945E-01
                   4.1400             2.374956E+01             4.159311E-02             7.061330E-01             5.000092E-01            -7.193457E-02
                   4.3200             2.374956E+01             4.215199E-02             7.063725E-01             5.000093E-01            -8.458282E-02
                   4.5000             2.374955E+01             4.272270E-02             7.066261E-01             5.000094E-01            -9.684252E-02
                   4.6800             2.374955E+01             4.330489E-02             7.068935E-01             5.000096E-01            -1.087178E-01
                   4.8600             2.374954E+01             4.389810E-02             7.071745E-01             5.000097E-01            -1.202023E-01
                   5.0400             2.374953E+01             4.450177E-02             7.074687E-01             5.000098E-01            -1.312982E-01
                   5.2200             2.374953E+01             4.511520E-02             7.077759E-01             5.000100E-01            -1.420077E-01
                   5.4000             2.374957E+01             4.563922E-02             7.076431E-01             5.000090E-01            -7.985645E-02
                   5.5800             2.374957E+01             4.626040E-02             7.079181E-01             5.000091E-01            -8.870255E-02
                   5.7600             2.374956E+01             4.689018E-02             7.082030E-01             5.000092E-01            -9.721875E-02
                   5.9400             2.374956E+01             4.752809E-02             7.084975E-01             5.000093E-01            -1.054080E-01
                   6.1200             2.374955E+01             4.817363E-02             7.088012E-01             5.000095E-01            -1.132759E-01
                   6.3000             2.374954E+01             4.882642E-02             7.091140E-01             5.000096E-01            -1.208265E-01
                   6.4800             2.374954E+01             4.948639E-02             7.094353E-01             5.000097E-01            -1.280625E-01
                   6.6600             2.374953E+01             5.015292E-02             7.097649E-01             5.000099E-01            -1.349899E-01
                   6.8400             2.374953E+01             5.082589E-02             7.101023E-01             5.000100E-01            -1.416108E-01
                   7.0200             2.374952E+01             5.150489E-02             7.104471E-01             5.000101E-01            -1.479299E-01
                   7.2000             2.374951E+01             5.218930E-02             7.107991E-01             5.000103E-01            -1.539500E-01
                   7.3800             2.374951E+01             5.287947E-02             7.111577E-01             5.000104E-01            -1.596746E-01
                   7.5600             2.374950E+01             5.357454E-02             7.115225E-01             5.000105E-01            -1.651069E-01
                   7.7400             2.374956E+01             5.412537E-02             7.111209E-01             5.000093E-01            -8.646894E-02
                   7.9200             2.374955E+01             5.482193E-02             7.114463E-01             5.000094E-01            -9.071582E-02
                   8.1000             2.374955E+01             5.552295E-02             7.117767E-01             5.000096E-01            -9.471283E-02
                   8.2800             2.374954E+01             5.622803E-02             7.121117E-01             5.000097E-01            -9.846164E-02
                   8.4600             2.374953E+01             5.693739E-02             7.124511E-01             5.000098E-01            -1.019633E-01
                   8.6400             2.374953E+01             5.765027E-02             7.127945E-01             5.000099E-01            -1.052195E-01
                   8.8200             2.374952E+01             5.836711E-02             7.131417E-01             5.000101E-01            -1.082311E-01
                   9.0000             2.374952E+01             5.908722E-02             7.134922E-01             5.000102E-01            -1.109988E-01
                   9.1800             2.374951E+01             5.981052E-02             7.138459E-01             5.000103E-01            -1.135242E-01
                   9.3600             2.374950E+01             6.053688E-02             7.142024E-01             5.000104E-01            -1.158070E-01
                   9.5400             2.374950E+01             6.126610E-02             7.145613E-01             5.000106E-01            -1.178487E-01
                   9.7200             2.374949E+01             6.199795E-02             7.149224E-01             5.000107E-01            -1.196490E-01
                   9.9000             2.374949E+01             6.273227E-02             7.152854E-01             5.000108E-01            -1.212088E-01
                  10.0800             2.374948E+01             6.346925E-02             7.156499E-01             5.000109E-01            -1.225289E-01
                  10.2600             2.374947E+01             6.420807E-02             7.160158E-01             5.000111E-01            -1.236089E-01
                  10.4400             2.374947E+01             6.494931E-02             7.163826E-01             5.000112E-01            -1.244496E-01
                  10.6200             2.374946E+01             6.569237E-02             7.167502E-01             5.000113E-01            -1.250513E-01
                  10.8000             2.374946E+01             6.643714E-02             7.171184E-01             5.000114E-01            -1.254145E-01
                  10.9800             2.374945E+01             6.718360E-02             7.174868E-01             5.000116E-01            -1.255398E-01
                  11.1600             2.374944E+01             6.793166E-02             7.178552E-01             5.000117E-01            -1.254275E-01
                  11.3400             2.374944E+01             6.868117E-02             7.182235E-01             5.000118E-01            -1.250788E-01
                  11.5200             2.374943E+01             6.943192E-02             7.185915E-01             5.000120E-01            -1.244944E-01
                  11.7000             2.374943E+01             7.018370E-02             7.189590E-01             5.000121E-01            -1.236748E-01
                  11.8800             2.374942E+01             7.093706E-02             7.193259E-01             5.000122E-01            -1.226216E-01
                  12.0600             2.374941E+01             7.169095E-02             7.196921E-01             5.000124E-01            -1.213361E-01
                  12.2400             2.374941E+01             7.244624E-02             7.200575E-01             5.000125E-01            -1.198194E-01
                  12.4200             2.374940E+01             7.320220E-02             7.204220E-01             5.000126E-01            -1.180734E-01
                  12.6000             2.374939E+01             7.395885E-02             7.207856E-01             5.000127E-01            -1.161000E-01
                  12.7800             2.374939E+01             7.471624E-02             7.211483E-01             5.000129E-01            -1.139014E-01
                  12.9600             2.374938E+01             7.547434E-02             7.215102E-01             5.000130E-01            -1.114797E-01
                  13.1400             2.374938E+01             7.623306E-02             7.218713E-01             5.000131E-01            -1.088373E-01
                  13.3200             2.374937E+01             7.699225E-02             7.222317E-01             5.000133E-01            -1.059776E-01
                  13.5000             2.374936E+01             7.775172E-02             7.225914E-01             5.000134E-01            -1.029031E-01
                  13.6800             2.374936E+01             7.851211E-02             7.229508E-01             5.000135E-01            -9.961774E-02
                  13.8600             2.374935E+01             7.927252E-02             7.233099E-01             5.000136E-01            -9.612437E-02
                  14.0400             2.374935E+01             8.003368E-02             7.236690E-01             5.000138E-01            -9.242732E-02
                  14.2200             2.374934E+01             8.079489E-02             7.240283E-01             5.000139E-01            -8.853052E-02
                  14.4000             2.374933E+01             8.155644E-02             7.243882E-01             5.000140E-01            -8.443840E-02
                  14.5800             2.374923E+01             8.253167E-02             7.261031E-01             5.000162E-01            -1.630319E-01
                  14.7600             2.374922E+01             8.328649E-02             7.264177E-01             5.000164E-01            -1.579247E-01
                  14.9400             2.374921E+01             8.404111E-02             7.267304E-01             5.000165E-01            -1.526109E-01
                  15.1200             2.374921E+01             8.479536E-02             7.270418E-01             5.000167E-01            -1.470962E-01
                  15.3000             2.374920E+01             8.554971E-02             7.273525E-01             5.000168E-01            -1.413877E-01
                  15.4800             2.374919E+01             8.630389E-02             7.276629E-01             5.000170E-01            -1.354913E-01
                  15.6600             2.374919E+01             8.705805E-02             7.279736E-01             5.000171E-01            -1.294140E-01
                  15.8400             2.374918E+01             8.781183E-02             7.282853E-01             5.000173E-01            -1.231634E-01
                  16.0200             2.374917E+01             8.856618E-02             7.285986E-01             5.000174E-01            -1.167458E-01
                  16.2000             2.374917E+01             8.932041E-02             7.289142E-01             5.000176E-01            -1.101693E-01
                  16.3800             2.374916E+01             9.007467E-02             7.292326E-01             5.000177E-01            -1.034412E-01
                  16.5600             2.374915E+01             9.082907E-02             7.295545E-01             5.000178E-01            -9.656940E-02
                  16.7400             2.374915E+01             9.158368E-02             7.298807E-01             5.000180E-01            -8.956181E-02
                  16.9200             2.374914E+01             9.233852E-02             7.302118E-01             5.000181E-01            -8.242599E-02
                  17.1000             2.374913E+01             9.309358E-02             7.305484E-01             5.000183E-01            -7.517073E-02
                  17.2800             2.374901E+01             9.402725E-02             7.320702E-01             5.000208E-01            -1.387758E-01
                  17.4600             2.374900E+01             9.476920E-02             7.323263E-01             5.000209E-01            -1.303717E-01
                  17.6400             2.374900E+01             9.551138E-02             7.325890E-01             5.000211E-01            -1.218603E-01
                  17.8200             2.374899E+01             9.625358E-02             7.328591E-01             5.000213E-01            -1.132516E-01
                  18.0000             2.374898E+01             9.699659E-02             7.331374E-01             5.000214E-01            -1.045541E-01
                  18.1800             2.374897E+01             9.774013E-02             7.334247E-01             5.000216E-01            -9.577730E-02
