                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             1.246011E-15             3.998872E+02             1.246011E-15             7.615593E+01             0.000000E+00             4.760431E+02             0.000000E+00             6.410273E-05             1.486010E+00             5.663043E-02             9.063254E-01             5.146825E-01             1.645393E+01             1.520180E+01             1.299665E+01             4.909730E+01
                   0.1800             1.538613E+01             3.879576E+02             5.750569E-02             7.393727E+01             1.532863E+01             4.618948E+02             0.000000E+00             3.498673E-03             1.494016E+00             5.662975E-02             9.306440E-01             3.706505E-01             1.645387E+01             1.546949E+01             1.299862E+01             4.909730E+01
                   0.3600             1.536475E+01             3.761194E+02             8.674193E-02             7.173154E+01             1.527801E+01             4.478509E+02             0.000000E+00             6.016441E-03             1.501817E+00             5.662749E-02             9.325153E-01             2.982112E-01             1.645366E+01             1.552974E+01             1.299304E+01             4.909730E+01
                   0.5400             1.534193E+01             3.642933E+02             1.097746E-01             6.952322E+01             1.523215E+01             4.338165E+02             0.000000E+00             8.229825E-03             1.509349E+00             5.662372E-02             9.345769E-01             2.258054E-01             1.645331E+01             1.559744E+01             1.298691E+01             4.909730E+01
                   0.7200             1.531937E+01             3.524799E+02             1.268030E-01             6.731258E+01             1.519256E+01             4.197925E+02             0.000000E+00             1.028445E-02             1.516610E+00             5.661845E-02             9.368299E-01             1.534388E-01             1.645281E+01             1.567241E+01             1.298053E+01             4.909730E+01
                   0.9000             1.529816E+01             3.406795E+02             1.389807E-01             6.509986E+01             1.515918E+01             4.057794E+02             0.000000E+00             1.224489E-02             1.523597E+00             5.661167E-02             9.392737E-01             8.113250E-02             1.645217E+01             1.575443E+01             1.297406E+01             4.909730E+01
                   1.0800             1.527899E+01             3.288928E+02             1.475416E-01             6.288535E+01             1.513145E+01             3.917781E+02             0.000000E+00             1.414352E-02             1.530309E+00             5.660339E-02             9.419074E-01             8.891351E-03             1.645139E+01             1.584328E+01             1.296770E+01             4.909730E+01
                   1.2600             1.526225E+01             3.171202E+02             1.535202E-01             6.066933E+01             1.510873E+01             3.777895E+02             0.000000E+00             1.599751E-02             1.536745E+00             5.659360E-02             9.447303E-01             6.329614E-02             1.645046E+01             1.593873E+01             1.296165E+01             4.909730E+01
                   1.4400             1.524813E+01             3.053624E+02             1.577036E-01             5.845209E+01             1.509043E+01             3.638145E+02             0.000000E+00             1.781632E-02             1.542904E+00             5.658231E-02             9.477398E-01             1.354132E-01             1.644940E+01             1.604053E+01             1.295604E+01             4.909730E+01
                   1.6200             1.523673E+01             2.936202E+02             1.606616E-01             5.623396E+01             1.507607E+01             3.498541E+02             0.000000E+00             1.960543E-02             1.548784E+00             5.656952E-02             9.509337E-01             2.074561E-01             1.644819E+01             1.614843E+01             1.295099E+01             4.909730E+01
