                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             1.102137E+02             2.319136E-01             1.099818E+02             4.032564E+05             2.188558E-01             6.583136E-04             1.239947E-02             1.495825E+01
                   0.1800             1.095538E+02            -6.032697E-01             1.101571E+02             4.032564E+05            -6.707893E-01            -2.017718E-03             6.953730E-02             1.496052E+01
                   0.3600             1.089524E+02            -1.186566E+00             1.101390E+02             4.032564E+05            -1.325073E+00            -3.985777E-03             1.424932E-01             1.495408E+01
                   0.5400             1.083590E+02            -1.770012E+00             1.101291E+02             4.032564E+05            -1.979389E+00            -5.953908E-03             2.153313E-01             1.494703E+01
                   0.7200             1.077738E+02            -2.353543E+00             1.101274E+02             4.032564E+05            -2.633669E+00            -7.921896E-03             2.880480E-01             1.493970E+01
                   0.9000             1.071969E+02            -2.936983E+00             1.101339E+02             4.032564E+05            -3.287735E+00            -9.889196E-03             3.606415E-01             1.493225E+01
                   1.0800             1.066283E+02            -3.520293E+00             1.101486E+02             4.032564E+05            -3.941548E+00            -1.185568E-02             4.331110E-01             1.492493E+01
                   1.2600             1.062141E+02            -4.103564E+00             1.103176E+02             4.032564E+05            -4.595199E+00            -1.382160E-02             5.054567E-01             1.491796E+01
                   1.4400             1.058284E+02            -4.686672E+00             1.105150E+02             4.032564E+05            -5.248564E+00            -1.578658E-02             5.776792E-01             1.491151E+01
                   1.6200             1.054505E+02            -5.269595E+00             1.107201E+02             4.032564E+05            -5.901625E+00            -1.775056E-02             6.497799E-01             1.490569E+01
                   1.8000             1.050804E+02            -5.852264E+00             1.109327E+02             4.032564E+05            -6.554311E+00            -1.971330E-02             7.217602E-01             1.490059E+01
                   1.9800             1.047177E+02            -6.434706E+00             1.111524E+02             4.032563E+05            -7.206654E+00            -2.167490E-02             7.936222E-01             1.489627E+01
                   2.1600             1.043623E+02            -7.016826E+00             1.113791E+02             4.032563E+05            -7.858559E+00            -2.363506E-02             8.653683E-01             1.489275E+01
                   2.3400             1.040138E+02            -7.598617E+00             1.116124E+02             4.032563E+05            -8.510024E+00            -2.559375E-02             9.370010E-01             1.489000E+01
                   2.5200             1.036720E+02            -8.180019E+00             1.118520E+02             4.032563E+05            -9.160992E+00            -2.755079E-02             1.008523E+00             1.488799E+01
                   2.7000             1.033365E+02            -8.760990E+00             1.120975E+02             4.032563E+05            -9.811422E+00            -2.950606E-02             1.079938E+00             1.488667E+01
