                   Degree             gamma_1[rad]        dgammadt_1[rad/s]      dgammadtt_1[rad/s2]
                  14.2200            -2.644978E-02            -2.294074E+01             1.727994E+03
                  14.4000            -2.677516E-02            -2.291607E+01             1.748755E+03
                  14.5800            -2.710019E-02            -2.289112E+01             1.769475E+03
                  14.7600            -2.742486E-02            -2.286587E+01             1.790154E+03
                  14.9400            -2.774917E-02            -2.284032E+01             1.810792E+03
                  15.1200            -2.807312E-02            -2.281449E+01             1.831387E+03
                  15.3000            -2.839669E-02            -2.278836E+01             1.851940E+03
                  15.4800            -2.871990E-02            -2.276194E+01             1.872450E+03
                  15.6600            -2.904273E-02            -2.273523E+01             1.892916E+03
                  15.8400            -2.936517E-02            -2.270823E+01             1.913338E+03
                  16.0200            -2.968723E-02            -2.268094E+01             1.933717E+03
                  16.2000            -3.000891E-02            -2.265336E+01             1.954050E+03
                  16.3800            -3.033019E-02            -2.262549E+01             1.974339E+03
                  16.5600            -3.065107E-02            -2.259734E+01             1.994582E+03
                  16.7400            -3.097155E-02            -2.256890E+01             2.014778E+03
                  16.9200            -3.129162E-02            -2.254017E+01             2.034929E+03
                  17.1000            -3.161129E-02            -2.251116E+01             2.055032E+03
                  17.2800            -3.193054E-02            -2.248186E+01             2.075089E+03
                  17.4600            -3.224937E-02            -2.245227E+01             2.095098E+03
                  17.6400            -3.256778E-02            -2.242241E+01             2.115058E+03
                  17.8200            -3.288577E-02            -2.239226E+01             2.134970E+03
                  18.0000            -3.320332E-02            -2.236183E+01             2.154833E+03
                  18.1800            -3.352044E-02            -2.233111E+01             2.174647E+03
                  18.3600            -3.383713E-02            -2.230012E+01             2.194412E+03
                  18.5400            -3.415337E-02            -2.226885E+01             2.214126E+03
                  18.7200            -3.446916E-02            -2.223729E+01             2.233789E+03
                  18.9000            -3.478451E-02            -2.220546E+01             2.253402E+03
                  19.0800            -3.509940E-02            -2.217335E+01             2.272963E+03
                  19.2600            -3.541384E-02            -2.214096E+01             2.292473E+03
                  19.4400            -3.572781E-02            -2.210830E+01             2.311931E+03
                  19.6200            -3.604132E-02            -2.207536E+01             2.331336E+03
                  19.8000            -3.635436E-02            -2.204214E+01             2.350688E+03
                  19.9800            -3.666692E-02            -2.200866E+01             2.369987E+03
                  20.1600            -3.697901E-02            -2.197489E+01             2.389232E+03
                  20.3400            -3.729062E-02            -2.194086E+01             2.408424E+03
                  20.5200            -3.760174E-02            -2.190655E+01             2.427561E+03
                  20.7000            -3.791237E-02            -2.187197E+01             2.446643E+03
                  20.8800            -3.822251E-02            -2.183712E+01             2.465671E+03
                  21.0600            -3.853216E-02            -2.180200E+01             2.484642E+03
                  21.2400            -3.884130E-02            -2.176662E+01             2.503558E+03
                  21.4200            -3.914994E-02            -2.173096E+01             2.522418E+03
                  21.6000            -3.945807E-02            -2.169504E+01             2.541221E+03
                  21.7800            -3.976569E-02            -2.165885E+01             2.559968E+03
                  21.9600            -4.007280E-02            -2.162240E+01             2.578657E+03
                  22.1400            -4.037938E-02            -2.158568E+01             2.597288E+03
                  22.3200            -4.068545E-02            -2.154869E+01             2.615862E+03
                  22.5000            -4.099098E-02            -2.151145E+01             2.634377E+03
                  22.6800            -4.129599E-02            -2.147394E+01             2.652833E+03
                  22.8600            -4.160046E-02            -2.143617E+01             2.671231E+03
                  23.0400            -4.190439E-02            -2.139813E+01             2.689569E+03
                  23.2200            -4.220778E-02            -2.135984E+01             2.707848E+03
                  23.4000            -4.251063E-02            -2.132129E+01             2.726067E+03
                  23.5800            -4.281293E-02            -2.128248E+01             2.744225E+03
                  23.7600            -4.311467E-02            -2.124342E+01             2.762323E+03
                  23.9400            -4.341586E-02            -2.120410E+01             2.780360E+03
                  24.1200            -4.371649E-02            -2.116452E+01             2.798336E+03
                  24.3000            -4.401656E-02            -2.112469E+01             2.816250E+03
                  24.4800            -4.431605E-02            -2.108460E+01             2.834102E+03
                  24.6600            -4.461498E-02            -2.104426E+01             2.851892E+03
                  24.8400            -4.491334E-02            -2.100367E+01             2.869619E+03
                  25.0200            -4.521111E-02            -2.096283E+01             2.887284E+03
                  25.2000            -4.550831E-02            -2.092174E+01             2.904886E+03
                  25.3800            -4.580492E-02            -2.088039E+01             2.922424E+03
                  25.5600            -4.610094E-02            -2.083880E+01             2.939898E+03
                  25.7400            -4.639637E-02            -2.079697E+01             2.957309E+03
                  25.9200            -4.669120E-02            -2.075488E+01             2.974655E+03
                  26.1000            -4.698543E-02            -2.071255E+01             2.991937E+03
                  26.2800            -4.727907E-02            -2.066998E+01             3.009154E+03
                  26.4600            -4.757209E-02            -2.062716E+01             3.026305E+03
                  26.6400            -4.786451E-02            -2.058409E+01             3.043392E+03
                  26.8200            -4.815631E-02            -2.054079E+01             3.060412E+03
                  27.0000            -4.844750E-02            -2.049725E+01             3.077367E+03
                  27.1800            -4.873807E-02            -2.045346E+01             3.094255E+03
                  27.3600            -4.902802E-02            -2.040944E+01             3.111077E+03
                  27.5400            -4.931733E-02            -2.036517E+01             3.127833E+03
                  27.7200            -4.960602E-02            -2.032067E+01             3.144521E+03
                  27.9000            -4.989408E-02            -2.027594E+01             3.161142E+03
                  28.0800            -5.018150E-02            -2.023097E+01             3.177695E+03
                  28.2600            -5.046828E-02            -2.018576E+01             3.194181E+03
                  28.4400            -5.075441E-02            -2.014032E+01             3.210599E+03
                  28.6200            -5.103990E-02            -2.009465E+01             3.226948E+03
                  28.8000            -5.132474E-02            -2.004874E+01             3.243229E+03
                  28.9800            -5.160893E-02            -2.000261E+01             3.259441E+03
                  29.1600            -5.189246E-02            -1.995625E+01             3.275584E+03
                  29.3400            -5.217533E-02            -1.990965E+01             3.291658E+03
                  29.5200            -5.245754E-02            -1.986283E+01             3.307663E+03
                  29.7000            -5.273908E-02            -1.981579E+01             3.323598E+03
                  29.8800            -5.301995E-02            -1.976851E+01             3.339463E+03
                  30.0600            -5.330015E-02            -1.972102E+01             3.355258E+03
                  30.2400            -5.357968E-02            -1.967329E+01             3.370982E+03
                  30.4200            -5.385852E-02            -1.962535E+01             3.386636E+03
                  30.6000            -5.413669E-02            -1.957719E+01             3.402219E+03
                  30.7800            -5.441417E-02            -1.952880E+01             3.417732E+03
                  30.9600            -5.469096E-02            -1.948019E+01             3.433173E+03
                  31.1400            -5.496706E-02            -1.943137E+01             3.448543E+03
                  31.3200            -5.524246E-02            -1.938233E+01             3.463841E+03
                  31.5000            -5.551717E-02            -1.933307E+01             3.479067E+03
                  31.6800            -5.579118E-02            -1.928360E+01             3.494222E+03
                  31.8600            -5.606448E-02            -1.923391E+01             3.509304E+03
                  32.0400            -5.633708E-02            -1.918401E+01             3.524314E+03
                  32.2200            -5.660896E-02            -1.913389E+01             3.539252E+03
                  32.4000            -5.688014E-02            -1.908356E+01             3.554117E+03
                  32.5800            -5.715060E-02            -1.903303E+01             3.568909E+03
                  32.7600            -5.742034E-02            -1.898228E+01             3.583628E+03
                  32.9400            -5.768935E-02            -1.893133E+01             3.598273E+03
                  33.1200            -5.795765E-02            -1.888017E+01             3.612845E+03
                  33.3000            -5.822521E-02            -1.882880E+01             3.627344E+03
                  33.4800            -5.849205E-02            -1.877722E+01             3.641769E+03
                  33.6600            -5.875815E-02            -1.872545E+01             3.656120E+03
                  33.8400            -5.902352E-02            -1.867347E+01             3.670397E+03
                  34.0200            -5.928815E-02            -1.862128E+01             3.684600E+03
                  34.2000            -5.955203E-02            -1.856890E+01             3.698729E+03
                  34.3800            -5.981517E-02            -1.851632E+01             3.712783E+03
                  34.5600            -6.007756E-02            -1.846353E+01             3.726762E+03
                  34.7400            -6.033921E-02            -1.841055E+01             3.740667E+03
                  34.9200            -6.060010E-02            -1.835737E+01             3.754496E+03
                  35.1000            -6.086023E-02            -1.830400E+01             3.768251E+03
                  35.2800            -6.111960E-02            -1.825043E+01             3.781930E+03
                  35.4600            -6.137821E-02            -1.819667E+01             3.795534E+03
                  35.6400            -6.163606E-02            -1.814272E+01             3.809063E+03
                  35.8200            -6.189314E-02            -1.808857E+01             3.822516E+03
                  36.0000            -6.214946E-02            -1.803424E+01             3.835893E+03
                  36.1800            -6.240500E-02            -1.797971E+01             3.849195E+03
                  36.3600            -6.265976E-02            -1.792500E+01             3.862420E+03
                  36.5400            -6.291375E-02            -1.787010E+01             3.875570E+03
                  36.7200            -6.316695E-02            -1.781501E+01             3.888643E+03
                  36.9000            -6.341937E-02            -1.775974E+01             3.901640E+03
                  37.0800            -6.367101E-02            -1.770428E+01             3.914561E+03
                  37.2600            -6.392186E-02            -1.764864E+01             3.927405E+03
                  37.4400            -6.417192E-02            -1.759282E+01             3.940173E+03
                  37.6200            -6.442118E-02            -1.753682E+01             3.952864E+03
                  37.8000            -6.466965E-02            -1.748064E+01             3.965478E+03
                  37.9800            -6.491732E-02            -1.742428E+01             3.978015E+03
                  38.1600            -6.516419E-02            -1.736775E+01             3.990476E+03
                  38.3400            -6.541025E-02            -1.731103E+01             4.002859E+03
                  38.5200            -6.565551E-02            -1.725414E+01             4.015166E+03
                  38.7000            -6.589996E-02            -1.719708E+01             4.027395E+03
                  38.8800            -6.614360E-02            -1.713985E+01             4.039547E+03
                  39.0600            -6.638643E-02            -1.708244E+01             4.051621E+03
                  39.2400            -6.662844E-02            -1.702486E+01             4.063618E+03
                  39.4200            -6.686963E-02            -1.696711E+01             4.075538E+03
                  39.6000            -6.711000E-02            -1.690920E+01             4.087380E+03
                  39.7800            -6.734955E-02            -1.685111E+01             4.099144E+03
                  39.9600            -6.758828E-02            -1.679286E+01             4.110831E+03
                  40.1400            -6.782617E-02            -1.673445E+01             4.122440E+03
                  40.3200            -6.806324E-02            -1.667587E+01             4.133972E+03
                  40.5000            -6.829947E-02            -1.661713E+01             4.145425E+03
                  40.6800            -6.853487E-02            -1.655822E+01             4.156801E+03
                  40.8600            -6.876943E-02            -1.649915E+01             4.168098E+03
                  41.0400            -6.900315E-02            -1.643993E+01             4.179318E+03
                  41.2200            -6.923603E-02            -1.638054E+01             4.190460E+03
                  41.4000            -6.946806E-02            -1.632100E+01             4.201524E+03
                  41.5800            -6.969925E-02            -1.626130E+01             4.212509E+03
                  41.7600            -6.992959E-02            -1.620145E+01             4.223417E+03
                  41.9400            -7.015908E-02            -1.614144E+01             4.234246E+03
                  42.1200            -7.038772E-02            -1.608128E+01             4.244997E+03
                  42.3000            -7.061551E-02            -1.602097E+01             4.255670E+03
                  42.4800            -7.084243E-02            -1.596050E+01             4.266265E+03
                  42.6600            -7.106850E-02            -1.589989E+01             4.276782E+03
                  42.8400            -7.129371E-02            -1.583913E+01             4.287220E+03
                  43.0200            -7.151805E-02            -1.577822E+01             4.297580E+03
                  43.2000            -7.174153E-02            -1.571716E+01             4.307862E+03
                  43.3800            -7.196414E-02            -1.565596E+01             4.318065E+03
                  43.5600            -7.218588E-02            -1.559461E+01             4.328191E+03
                  43.7400            -7.240675E-02            -1.553312E+01             4.338238E+03
                  43.9200            -7.262674E-02            -1.547149E+01             4.348206E+03
                  44.1000            -7.284586E-02            -1.540972E+01             4.358097E+03
                  44.2800            -7.306410E-02            -1.534780E+01             4.367909E+03
                  44.4600            -7.328146E-02            -1.528575E+01             4.377642E+03
                  44.6400            -7.349794E-02            -1.522356E+01             4.387298E+03
                  44.8200            -7.371354E-02            -1.516124E+01             4.396875E+03
                  45.0000            -7.392825E-02            -1.509878E+01             4.406374E+03
                  45.1800            -7.414208E-02            -1.503618E+01             4.415795E+03
                  45.3600            -7.435501E-02            -1.497346E+01             4.425137E+03
                  45.5400            -7.456706E-02            -1.491060E+01             4.434401E+03
                  45.7200            -7.477821E-02            -1.484760E+01             4.443588E+03
                  45.9000            -7.498846E-02            -1.478448E+01             4.452695E+03
                  46.0800            -7.519782E-02            -1.472123E+01             4.461725E+03
                  46.2600            -7.540628E-02            -1.465786E+01             4.470677E+03
                  46.4400            -7.561385E-02            -1.459435E+01             4.479551E+03
                  46.6200            -7.582050E-02            -1.453072E+01             4.488346E+03
                  46.8000            -7.602626E-02            -1.446697E+01             4.497064E+03
                  46.9800            -7.623111E-02            -1.440309E+01             4.505704E+03
                  47.1600            -7.643505E-02            -1.433910E+01             4.514265E+03
                  47.3400            -7.663808E-02            -1.427498E+01             4.522749E+03
                  47.5200            -7.684020E-02            -1.421074E+01             4.531156E+03
                  47.7000            -7.704141E-02            -1.414638E+01             4.539484E+03
                  47.8800            -7.724171E-02            -1.408190E+01             4.547734E+03
                  48.0600            -7.744109E-02            -1.401731E+01             4.555907E+03
                  48.2400            -7.763955E-02            -1.395260E+01             4.564003E+03
                  48.4200            -7.783709E-02            -1.388778E+01             4.572020E+03
                  48.6000            -7.803372E-02            -1.382284E+01             4.579961E+03
                  48.7800            -7.822942E-02            -1.375780E+01             4.587824E+03
                  48.9600            -7.842419E-02            -1.369264E+01             4.595609E+03
                  49.1400            -7.861804E-02            -1.362737E+01             4.603317E+03
                  49.3200            -7.881097E-02            -1.356199E+01             4.610948E+03
                  49.5000            -7.900296E-02            -1.349650E+01             4.618502E+03
                  49.6800            -7.919403E-02            -1.343091E+01             4.625978E+03
                  49.8600            -7.938416E-02            -1.336521E+01             4.633378E+03
                  50.0400            -7.957336E-02            -1.329941E+01             4.640701E+03
                  50.2200            -7.976163E-02            -1.323351E+01             4.647946E+03
                  50.4000            -7.994896E-02            -1.316750E+01             4.655115E+03
                  50.5800            -8.013535E-02            -1.310139E+01             4.662208E+03
                  50.7600            -8.032080E-02            -1.303518E+01             4.669223E+03
                  50.9400            -8.050532E-02            -1.296887E+01             4.676162E+03
                  51.1200            -8.068889E-02            -1.290247E+01             4.683025E+03
                  51.3000            -8.087152E-02            -1.283596E+01             4.689811E+03
                  51.4800            -8.105320E-02            -1.276936E+01             4.696521E+03
                  51.6600            -8.123394E-02            -1.270267E+01             4.703155E+03
                  51.8400            -8.141373E-02            -1.263588E+01             4.709713E+03
                  52.0200            -8.159257E-02            -1.256900E+01             4.716195E+03
                  52.2000            -8.177047E-02            -1.250203E+01             4.722601E+03
                  52.3800            -8.194741E-02            -1.243497E+01             4.728931E+03
                  52.5600            -8.212340E-02            -1.236782E+01             4.735185E+03
                  52.7400            -8.229843E-02            -1.230058E+01             4.741364E+03
                  52.9200            -8.247251E-02            -1.223325E+01             4.747468E+03
                  53.1000            -8.264564E-02            -1.216584E+01             4.753496E+03
                  53.2800            -8.281781E-02            -1.209834E+01             4.759448E+03
                  53.4600            -8.298902E-02            -1.203076E+01             4.765326E+03
                  53.6400            -8.315927E-02            -1.196310E+01             4.771129E+03
                  53.8200            -8.332856E-02            -1.189535E+01             4.776856E+03
                  54.0000            -8.349688E-02            -1.182752E+01             4.782509E+03
                  54.1800            -8.366425E-02            -1.175962E+01             4.788088E+03
                  54.3600            -8.383065E-02            -1.169163E+01             4.793591E+03
                  54.5400            -8.399608E-02            -1.162357E+01             4.799021E+03
                  54.7200            -8.416055E-02            -1.155543E+01             4.804375E+03
                  54.9000            -8.432405E-02            -1.148721E+01             4.809656E+03
                  55.0800            -8.448658E-02            -1.141892E+01             4.814863E+03
                  55.2600            -8.464814E-02            -1.135056E+01             4.819996E+03
                  55.4400            -8.480873E-02            -1.128213E+01             4.825055E+03
                  55.6200            -8.496835E-02            -1.121362E+01             4.830040E+03
                  55.8000            -8.512700E-02            -1.114504E+01             4.834952E+03
                  55.9800            -8.528468E-02            -1.107640E+01             4.839790E+03
                  56.1600            -8.544137E-02            -1.100768E+01             4.844556E+03
                  56.3400            -8.559710E-02            -1.093890E+01             4.849248E+03
                  56.5200            -8.575184E-02            -1.087005E+01             4.853867E+03
                  56.7000            -8.590561E-02            -1.080114E+01             4.858413E+03
                  56.8800            -8.605840E-02            -1.073216E+01             4.862887E+03
                  57.0600            -8.621022E-02            -1.066313E+01             4.867288E+03
                  57.2400            -8.636105E-02            -1.059402E+01             4.871616E+03
                  57.4200            -8.651090E-02            -1.052486E+01             4.875872E+03
                  57.6000            -8.665977E-02            -1.045564E+01             4.880057E+03
                  57.7800            -8.680765E-02            -1.038636E+01             4.884169E+03
                  57.9600            -8.695455E-02            -1.031702E+01             4.888209E+03
                  58.1400            -8.710047E-02            -1.024762E+01             4.892178E+03
                  58.3200            -8.724540E-02            -1.017817E+01             4.896075E+03
                  58.5000            -8.738935E-02            -1.010866E+01             4.899901E+03
                  58.6800            -8.753231E-02            -1.003910E+01             4.903656E+03
                  58.8600            -8.767428E-02            -9.969491E+00             4.907340E+03
                  59.0400            -8.781526E-02            -9.899826E+00             4.910953E+03
                  59.2200            -8.795526E-02            -9.830110E+00             4.914495E+03
                  59.4000            -8.809426E-02            -9.760344E+00             4.917966E+03
                  59.5800            -8.823228E-02            -9.690530E+00             4.921367E+03
                  59.7600            -8.836930E-02            -9.620668E+00             4.924698E+03
                  59.9400            -8.850534E-02            -9.550759E+00             4.927959E+03
                  60.1200            -8.864037E-02            -9.480804E+00             4.931150E+03
                  60.3000            -8.877442E-02            -9.410804E+00             4.934271E+03
                  60.4800            -8.890747E-02            -9.340761E+00             4.937323E+03
                  60.6600            -8.903953E-02            -9.270675E+00             4.940305E+03
                  60.8400            -8.917060E-02            -9.200547E+00             4.943219E+03
                  61.0200            -8.930066E-02            -9.130378E+00             4.946063E+03
                  61.2000            -8.942974E-02            -9.060169E+00             4.948838E+03
                  61.3800            -8.955781E-02            -8.989921E+00             4.951544E+03
                  61.5600            -8.968489E-02            -8.919635E+00             4.954182E+03
                  61.7400            -8.981097E-02            -8.849312E+00             4.956752E+03
                  61.9200            -8.993605E-02            -8.778954E+00             4.959253E+03
                  62.1000            -9.006014E-02            -8.708560E+00             4.961686E+03
                  62.2800            -9.018322E-02            -8.638132E+00             4.964052E+03
                  62.4600            -9.030531E-02            -8.567671E+00             4.966350E+03
                  62.6400            -9.042639E-02            -8.497178E+00             4.968581E+03
                  62.8200            -9.054647E-02            -8.426654E+00             4.970744E+03
                  63.0000            -9.066556E-02            -8.356099E+00             4.972840E+03
                  63.1800            -9.078364E-02            -8.285515E+00             4.974869E+03
                  63.3600            -9.090072E-02            -8.214903E+00             4.976832E+03
                  63.5400            -9.101680E-02            -8.144263E+00             4.978728E+03
                  63.7200            -9.113187E-02            -8.073597E+00             4.980557E+03
                  63.9000            -9.124594E-02            -8.002906E+00             4.982321E+03
                  64.0800            -9.135901E-02            -7.932190E+00             4.984018E+03
                  64.2600            -9.147108E-02            -7.861450E+00             4.985650E+03
                  64.4400            -9.158214E-02            -7.790687E+00             4.987216E+03
                  64.6200            -9.169219E-02            -7.719903E+00             4.988717E+03
                  64.8000            -9.180124E-02            -7.649098E+00             4.990153E+03
                  64.9800            -9.190929E-02            -7.578273E+00             4.991523E+03
                  65.1600            -9.201633E-02            -7.507429E+00             4.992829E+03
                  65.3400            -9.212237E-02            -7.436566E+00             4.994070E+03
                  65.5200            -9.222740E-02            -7.365687E+00             4.995247E+03
                  65.7000            -9.233142E-02            -7.294791E+00             4.996359E+03
                  65.8800            -9.243444E-02            -7.223880E+00             4.997408E+03
                  66.0600            -9.253645E-02            -7.152955E+00             4.998392E+03
                  66.2400            -9.263746E-02            -7.082016E+00             4.999313E+03
                  66.4200            -9.273745E-02            -7.011064E+00             5.000171E+03
                  66.6000            -9.283645E-02            -6.940101E+00             5.000965E+03
                  66.7800            -9.293443E-02            -6.869127E+00             5.001696E+03
                  66.9600            -9.303141E-02            -6.798142E+00             5.002365E+03
                  67.1400            -9.312738E-02            -6.727149E+00             5.002970E+03
                  67.3200            -9.322234E-02            -6.656148E+00             5.003514E+03
                  67.5000            -9.331629E-02            -6.585139E+00             5.003995E+03
                  67.6800            -9.340924E-02            -6.514124E+00             5.004414E+03
                  67.8600            -9.350118E-02            -6.443103E+00             5.004771E+03
                  68.0400            -9.359211E-02            -6.372078E+00             5.005067E+03
                  68.2200            -9.368203E-02            -6.301049E+00             5.005301E+03
                  68.4000            -9.377095E-02            -6.230017E+00             5.005474E+03
                  68.5800            -9.385885E-02            -6.158983E+00             5.005586E+03
                  68.7600            -9.394575E-02            -6.087948E+00             5.005637E+03
                  68.9400            -9.403164E-02            -6.016912E+00             5.005628E+03
                  69.1200            -9.411653E-02            -5.945877E+00             5.005558E+03
                  69.3000            -9.420040E-02            -5.874843E+00             5.005428E+03
                  69.4800            -9.428327E-02            -5.803812E+00             5.005238E+03
                  69.6600            -9.436512E-02            -5.732784E+00             5.004988E+03
                  69.8400            -9.444598E-02            -5.661759E+00             5.004679E+03
                  70.0200            -9.452582E-02            -5.590740E+00             5.004310E+03
                  70.2000            -9.460465E-02            -5.519726E+00             5.003882E+03
                  70.3800            -9.468248E-02            -5.448719E+00             5.003396E+03
                  70.5600            -9.475930E-02            -5.377719E+00             5.002850E+03
                  70.7400            -9.483511E-02            -5.306727E+00             5.002246E+03
                  70.9200            -9.490992E-02            -5.235744E+00             5.001584E+03
                  71.1000            -9.498371E-02            -5.164770E+00             5.000864E+03
                  71.2800            -9.505650E-02            -5.093808E+00             5.000086E+03
                  71.4600            -9.512829E-02            -5.022857E+00             4.999250E+03
                  71.6400            -9.519906E-02            -4.951918E+00             4.998357E+03
                  71.8200            -9.526883E-02            -4.880992E+00             4.997407E+03
                  72.0000            -9.533760E-02            -4.810080E+00             4.996399E+03
                  72.1800            -9.540535E-02            -4.739182E+00             4.995335E+03
                  72.3600            -9.547211E-02            -4.668301E+00             4.994214E+03
                  72.5400            -9.553785E-02            -4.597435E+00             4.993037E+03
                  72.7200            -9.560259E-02            -4.526586E+00             4.991804E+03
                  72.9000            -9.566633E-02            -4.455756E+00             4.990514E+03
                  73.0800            -9.572906E-02            -4.384944E+00             4.989169E+03
                  73.2600            -9.579078E-02            -4.314151E+00             4.987769E+03
                  73.4400            -9.585150E-02            -4.243379E+00             4.986313E+03
                  73.6200            -9.591122E-02            -4.172628E+00             4.984802E+03
                  73.8000            -9.596993E-02            -4.101899E+00             4.983237E+03
                  73.9800            -9.602764E-02            -4.031192E+00             4.981616E+03
                  74.1600            -9.608434E-02            -3.960509E+00             4.979941E+03
                  74.3400            -9.614005E-02            -3.889849E+00             4.978212E+03
                  74.5200            -9.619475E-02            -3.819215E+00             4.976430E+03
                  74.7000            -9.624844E-02            -3.748606E+00             4.974593E+03
                  74.8800            -9.630114E-02            -3.678024E+00             4.972702E+03
                  75.0600            -9.635283E-02            -3.607469E+00             4.970759E+03
                  75.2400            -9.640353E-02            -3.536942E+00             4.968762E+03
                  75.4200            -9.645322E-02            -3.466443E+00             4.966712E+03
                  75.6000            -9.650191E-02            -3.395974E+00             4.964610E+03
