                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             1.824998E+01             3.538252E-02             2.778847E-01             5.000004E-01             5.000920E-01
                   0.1800             1.825564E+01             2.928793E-02             3.847179E-01             4.998455E-01             2.572972E+00
                   0.3600             1.825666E+01             2.817733E-02             3.931653E-01             4.998174E-01             2.745234E+00
                   0.5400             1.825767E+01             2.719915E-02             3.994846E-01             4.997899E-01             2.918419E+00
                   0.7200             1.825862E+01             2.659508E-02             4.032829E-01             4.997640E-01             3.089043E+00
                   0.9000             1.825948E+01             2.713869E-02             4.044685E-01             4.997402E-01             3.257652E+00
                   1.0800             1.826025E+01             2.848898E-02             4.030989E-01             4.997193E-01             3.422957E+00
                   1.2600             1.826090E+01             3.008915E-02             3.994213E-01             4.997014E-01             3.583942E+00
                   1.4400             1.826144E+01             3.179960E-02             3.937940E-01             4.996866E-01             3.740235E+00
                   1.6200             1.826187E+01             3.355266E-02             3.866484E-01             4.996748E-01             3.891429E+00
                   1.8000             1.826220E+01             3.530764E-02             3.784229E-01             4.996657E-01             4.037444E+00
                   1.9800             1.826245E+01             3.702994E-02             3.695903E-01             4.996590E-01             4.177592E+00
                   2.1600             1.826261E+01             3.869860E-02             3.605293E-01             4.996544E-01             4.311964E+00
                   2.3400             1.826272E+01             4.029418E-02             3.515875E-01             4.996514E-01             4.440269E+00
                   2.5200             1.826279E+01             4.180507E-02             3.430095E-01             4.996496E-01             4.562627E+00
                   2.7000             1.826282E+01             4.322201E-02             3.349771E-01             4.996488E-01             4.679077E+00
                   2.8800             1.826283E+01             4.453950E-02             3.276131E-01             4.996486E-01             4.789600E+00
                   3.0600             1.826282E+01             4.575678E-02             3.209633E-01             4.996487E-01             4.894471E+00
                   3.2400             1.826281E+01             4.687536E-02             3.150501E-01             4.996491E-01             4.993718E+00
                   3.4200             1.826280E+01             4.790049E-02             3.098535E-01             4.996494E-01             5.087519E+00
                   3.6000             1.826278E+01             4.884071E-02             3.053290E-01             4.996498E-01             5.176103E+00
                   3.7800             1.826278E+01             4.970574E-02             3.014198E-01             4.996499E-01             5.259715E+00
                   3.9600             1.826278E+01             5.050750E-02             2.980691E-01             4.996499E-01             5.338495E+00
                   4.1400             1.826279E+01             5.125883E-02             2.952118E-01             4.996497E-01             5.412712E+00
                   4.3200             1.826281E+01             5.197223E-02             2.927887E-01             4.996492E-01             5.482568E+00
