                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             1.178235E-03             1.774396E+01             0.000000E+00             2.665294E+00             1.154164E+03
                   0.1800             3.291332E-02             1.777358E+01             0.000000E+00             2.589189E+00             1.154244E+03
                   0.3600             5.732890E-02             1.780480E+01             0.000000E+00             2.570784E+00             1.154261E+03
                   0.5400             7.928291E-02             1.783484E+01             0.000000E+00             2.558228E+00             1.154272E+03
                   0.7200             9.985722E-02             1.786363E+01             0.000000E+00             2.549733E+00             1.154279E+03
                   0.9000             1.195390E-01             1.789112E+01             0.000000E+00             2.544014E+00             1.154283E+03
                   1.0800             1.385861E-01             1.791728E+01             0.000000E+00             2.540177E+00             1.154284E+03
                   1.2600             1.571472E-01             1.794209E+01             0.000000E+00             2.537602E+00             1.154285E+03
                   1.4400             1.753138E-01             1.796555E+01             0.000000E+00             2.535870E+00             1.154284E+03
                   1.6200             1.931459E-01             1.798765E+01             0.000000E+00             2.534697E+00             1.154283E+03
                   1.8000             2.106852E-01             1.800839E+01             0.000000E+00             2.533890E+00             1.154282E+03
                   1.9800             2.279626E-01             1.802777E+01             0.000000E+00             2.533322E+00             1.154281E+03
                   2.1600             2.450021E-01             1.804581E+01             0.000000E+00             2.532906E+00             1.154279E+03
                   2.3400             2.618233E-01             1.806252E+01             0.000000E+00             2.532586E+00             1.154278E+03
                   2.5200             2.784430E-01             1.807789E+01             0.000000E+00             2.532323E+00             1.154276E+03
                   2.7000             2.948755E-01             1.809195E+01             0.000000E+00             2.532094E+00             1.154275E+03
                   2.8800             3.111336E-01             1.810469E+01             0.000000E+00             2.531880E+00             1.154274E+03
                   3.0600             3.272285E-01             1.811613E+01             0.000000E+00             2.531672E+00             1.154272E+03
                   3.2400             3.431705E-01             1.812629E+01             0.000000E+00             2.531464E+00             1.154271E+03
                   3.4200             3.589690E-01             1.813516E+01             0.000000E+00             2.531251E+00             1.154270E+03
                   3.6000             3.746324E-01             1.814276E+01             0.000000E+00             2.531030E+00             1.154269E+03
                   3.7800             3.901684E-01             1.814911E+01             0.000000E+00             2.530801E+00             1.154268E+03
                   3.9600             4.055843E-01             1.815420E+01             0.000000E+00             2.530564E+00             1.154268E+03
                   4.1400             4.208865E-01             1.815806E+01             0.000000E+00             2.530317E+00             1.154267E+03
                   4.3200             4.360812E-01             1.816069E+01             0.000000E+00             2.530063E+00             1.154266E+03
                   4.5000             4.511741E-01             1.816210E+01             0.000000E+00             2.529801E+00             1.154266E+03
                   4.6800             4.661705E-01             1.816231E+01             0.000000E+00             2.529533E+00             1.154266E+03
                   4.8600             4.810752E-01             1.816134E+01             0.000000E+00             2.529258E+00             1.154265E+03
                   5.0400             4.958929E-01             1.815920E+01             0.000000E+00             2.528979E+00             1.154265E+03
                   5.2200             5.106281E-01             1.815590E+01             0.000000E+00             2.528696E+00             1.154265E+03
                   5.4000             5.252848E-01             1.815149E+01             0.000000E+00             2.528409E+00             1.154265E+03
                   5.5800             5.398671E-01             1.814598E+01             0.000000E+00             2.528121E+00             1.154265E+03
                   5.7600             5.543786E-01             1.813943E+01             0.000000E+00             2.527832E+00             1.154266E+03
                   5.9400             5.688230E-01             1.813191E+01             0.000000E+00             2.527543E+00             1.154266E+03
                   6.1200             5.832038E-01             1.812351E+01             0.000000E+00             2.527255E+00             1.154266E+03
                   6.3000             5.975242E-01             1.811442E+01             0.000000E+00             2.526970E+00             1.154267E+03
                   6.4800             6.117875E-01             1.810488E+01             0.000000E+00             2.526689E+00             1.154267E+03
                   6.6600             6.259968E-01             1.809519E+01             0.000000E+00             2.526415E+00             1.154267E+03
                   6.8400             6.401551E-01             1.808550E+01             0.000000E+00             2.526149E+00             1.154268E+03
                   7.0200             6.542654E-01             1.807587E+01             0.000000E+00             2.525891E+00             1.154268E+03
                   7.2000             6.683306E-01             1.806632E+01             0.000000E+00             2.525644E+00             1.154269E+03
                   7.3800             6.823534E-01             1.805686E+01             0.000000E+00             2.525407E+00             1.154269E+03
                   7.5600             6.963368E-01             1.804748E+01             0.000000E+00             2.525183E+00             1.154269E+03
                   7.7400             7.102832E-01             1.803818E+01             0.000000E+00             2.524971E+00             1.154270E+03
                   7.9200             7.241955E-01             1.802896E+01             0.000000E+00             2.524774E+00             1.154270E+03
                   8.1000             7.380762E-01             1.801983E+01             0.000000E+00             2.524591E+00             1.154271E+03
                   8.2800             7.519280E-01             1.801078E+01             0.000000E+00             2.524424E+00             1.154271E+03
                   8.4600             7.657534E-01             1.800181E+01             0.000000E+00             2.524274E+00             1.154271E+03
                   8.6400             7.795549E-01             1.799292E+01             0.000000E+00             2.524142E+00             1.154271E+03
                   8.8200             7.933351E-01             1.798411E+01             0.000000E+00             2.524029E+00             1.154272E+03
                   9.0000             8.070963E-01             1.797538E+01             0.000000E+00             2.523935E+00             1.154272E+03
                   9.1800             8.208410E-01             1.796674E+01             0.000000E+00             2.523861E+00             1.154272E+03
                   9.3600             8.345716E-01             1.795817E+01             0.000000E+00             2.523809E+00             1.154272E+03
                   9.5400             8.482904E-01             1.794968E+01             0.000000E+00             2.523779E+00             1.154273E+03
                   9.7200             8.619999E-01             1.794127E+01             0.000000E+00             2.523772E+00             1.154273E+03
                   9.9000             8.757024E-01             1.793294E+01             0.000000E+00             2.523788E+00             1.154273E+03
                  10.0800             8.894000E-01             1.792469E+01             0.000000E+00             2.523829E+00             1.154273E+03
                  10.2600             9.030950E-01             1.791652E+01             0.000000E+00             2.523895E+00             1.154273E+03
                  10.4400             9.167897E-01             1.790842E+01             0.000000E+00             2.523986E+00             1.154273E+03
                  10.6200             9.304862E-01             1.790040E+01             0.000000E+00             2.524104E+00             1.154273E+03
                  10.8000             9.441866E-01             1.789246E+01             0.000000E+00             2.524249E+00             1.154273E+03
                  10.9800             9.578930E-01             1.788459E+01             0.000000E+00             2.524420E+00             1.154273E+03
                  11.1600             9.716073E-01             1.787680E+01             0.000000E+00             2.524620E+00             1.154273E+03
                  11.3400             9.853317E-01             1.786909E+01             0.000000E+00             2.524847E+00             1.154273E+03
                  11.5200             9.990680E-01             1.786144E+01             0.000000E+00             2.525103E+00             1.154273E+03
                  11.7000             1.012818E+00             1.785388E+01             0.000000E+00             2.525388E+00             1.154272E+03
                  11.8800             1.026584E+00             1.784638E+01             0.000000E+00             2.525702E+00             1.154272E+03
                  12.0600             1.040366E+00             1.783896E+01             0.000000E+00             2.526045E+00             1.154272E+03
                  12.2400             1.054168E+00             1.783162E+01             0.000000E+00             2.526417E+00             1.154272E+03
                  12.4200             1.067990E+00             1.782434E+01             0.000000E+00             2.526818E+00             1.154271E+03
                  12.6000             1.081835E+00             1.781714E+01             0.000000E+00             2.527248E+00             1.154271E+03
                  12.7800             1.095703E+00             1.781001E+01             0.000000E+00             2.527708E+00             1.154271E+03
                  12.9600             1.109595E+00             1.780295E+01             0.000000E+00             2.528196E+00             1.154270E+03
                  13.1400             1.123514E+00             1.779596E+01             0.000000E+00             2.528713E+00             1.154270E+03
                  13.3200             1.137460E+00             1.778904E+01             0.000000E+00             2.529258E+00             1.154269E+03
