                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             7.206332E-02             9.886088E-04             2.973714E-06             5.601051E-05             1.047593E-03             4.968066E-01             6.756894E-02             4.978542E-01
                   0.1800             7.333235E-02            -3.030069E-03            -9.114374E-06             3.141118E-04            -2.725072E-03             4.975984E-01             6.757919E-02             4.948733E-01
                   0.3600             7.361807E-02            -5.985581E-03            -1.800443E-05             6.436659E-04            -5.359919E-03             4.975166E-01             6.755013E-02             4.921567E-01
                   0.5400             7.393924E-02            -8.941237E-03            -2.689481E-05             9.726880E-04            -7.995444E-03             4.974716E-01             6.751829E-02             4.894762E-01
                   0.7200             7.429498E-02            -1.189673E-02            -3.578455E-05             1.301162E-03            -1.063135E-02             4.974640E-01             6.748514E-02             4.868327E-01
                   0.9000             7.468424E-02            -1.485126E-02            -4.467118E-05             1.629079E-03            -1.326685E-02             4.974935E-01             6.745149E-02             4.842266E-01
                   1.0800             7.510596E-02            -1.780464E-02            -5.355410E-05             1.956436E-03            -1.590176E-02             4.975600E-01             6.741844E-02             4.816582E-01
                   1.2600             7.555909E-02            -2.075729E-02            -6.243451E-05             2.283234E-03            -1.853649E-02             4.983234E-01             6.738697E-02             4.797869E-01
                   1.4400             7.604243E-02            -2.370865E-02            -7.131067E-05             2.609475E-03            -2.117049E-02             4.992151E-01             6.735782E-02             4.780446E-01
                   1.6200             7.655479E-02            -2.665864E-02            -8.018228E-05             2.935166E-03            -2.380366E-02             5.001415E-01             6.733154E-02             4.763379E-01
                   1.8000             7.709493E-02            -2.960693E-02            -8.904833E-05             3.260313E-03            -2.643567E-02             5.011016E-01             6.730850E-02             4.746660E-01
                   1.9800             7.766172E-02            -3.255368E-02            -9.790920E-05             3.584926E-03            -2.906666E-02             5.020944E-01             6.728900E-02             4.730277E-01
                   2.1600             7.825389E-02            -3.549845E-02            -1.067636E-04             3.909015E-03            -3.169619E-02             5.031184E-01             6.727306E-02             4.714222E-01
                   2.3400             7.887029E-02            -3.844122E-02            -1.156113E-04             4.232592E-03            -3.432424E-02             5.041723E-01             6.726064E-02             4.698480E-01
                   2.5200             7.950975E-02            -4.138175E-02            -1.244516E-04             4.555671E-03            -3.695053E-02             5.052545E-01             6.725157E-02             4.683039E-01
                   2.7000             8.017110E-02            -4.431986E-02            -1.332839E-04             4.878265E-03            -3.957488E-02             5.063634E-01             6.724562E-02             4.667886E-01
                   2.8800             8.085327E-02            -4.725543E-02            -1.421078E-04             5.200390E-03            -4.219715E-02             5.074976E-01             6.724250E-02             4.653005E-01
                   3.0600             8.155516E-02            -5.018821E-02            -1.509225E-04             5.522064E-03            -4.481707E-02             5.086555E-01             6.724190E-02             4.638384E-01
                   3.2400             8.227574E-02            -5.311809E-02            -1.597276E-04             5.843305E-03            -4.743452E-02             5.098355E-01             6.724350E-02             4.624009E-01
                   3.4200             8.301402E-02            -5.604492E-02            -1.685225E-04             6.164133E-03            -5.004931E-02             5.110361E-01             6.724700E-02             4.609868E-01
                   3.6000             8.376902E-02            -5.896849E-02            -1.773067E-04             6.484568E-03            -5.266123E-02             5.122560E-01             6.725208E-02             4.595948E-01
                   3.7800             8.453984E-02            -6.188862E-02            -1.860795E-04             6.804633E-03            -5.527007E-02             5.134937E-01             6.725849E-02             4.582237E-01
                   3.9600             8.532559E-02            -6.480520E-02            -1.948406E-04             7.124350E-03            -5.787569E-02             5.147481E-01             6.726595E-02             4.568724E-01
                   4.1400             8.612543E-02            -6.771799E-02            -2.035891E-04             7.443745E-03            -6.047783E-02             5.160179E-01             6.727425E-02             4.555401E-01
                   4.3200             8.693857E-02            -7.062688E-02            -2.123247E-04             7.762842E-03            -6.307636E-02             5.173019E-01             6.728320E-02             4.542256E-01
                   4.5000             8.776423E-02            -7.353166E-02            -2.210468E-04             8.081669E-03            -6.567103E-02             5.185991E-01             6.729262E-02             4.529281E-01
                   4.6800             8.860170E-02            -7.643218E-02            -2.297547E-04             8.400251E-03            -6.826169E-02             5.199085E-01             6.730236E-02             4.516468E-01
                   4.8600             8.945029E-02            -7.932828E-02            -2.384481E-04             8.718617E-03            -7.084812E-02             5.212292E-01             6.731230E-02             4.503811E-01
                   5.0400             9.030934E-02            -8.221980E-02            -2.471263E-04             9.036794E-03            -7.343013E-02             5.225602E-01             6.732232E-02             4.491300E-01
                   5.2200             9.117823E-02            -8.510654E-02            -2.557887E-04             9.354810E-03            -7.600752E-02             5.239007E-01             6.733234E-02             4.478932E-01
                   5.4000             9.205638E-02            -8.798838E-02            -2.644348E-04             9.672692E-03            -7.858012E-02             5.252500E-01             6.734228E-02             4.466699E-01
                   5.5800             9.294322E-02            -9.086510E-02            -2.730641E-04             9.990463E-03            -8.114770E-02             5.266074E-01             6.735208E-02             4.454597E-01
                   5.7600             9.383824E-02            -9.373659E-02            -2.816761E-04             1.030814E-02            -8.371012E-02             5.279721E-01             6.736169E-02             4.442620E-01
                   5.9400             9.474093E-02            -9.660264E-02            -2.902702E-04             1.062574E-02            -8.626716E-02             5.293436E-01             6.737105E-02             4.430764E-01
                   6.1200             9.565084E-02            -9.946311E-02            -2.988458E-04             1.094325E-02            -8.881870E-02             5.307213E-01             6.738013E-02             4.419026E-01
                   6.3000             9.656753E-02            -1.023178E-01            -3.074024E-04             1.126064E-02            -9.136460E-02             5.321047E-01             6.738889E-02             4.407401E-01
                   6.4800             9.749059E-02            -1.051666E-01            -3.159394E-04             1.157782E-02            -9.390475E-02             5.334935E-01             6.739731E-02             4.395888E-01
                   6.6600             9.841968E-02            -1.080094E-01            -3.244565E-04             1.189470E-02            -9.643913E-02             5.348874E-01             6.740534E-02             4.384483E-01
                   6.8400             9.935443E-02            -1.108459E-01            -3.329529E-04             1.221120E-02            -9.896762E-02             5.362860E-01             6.741297E-02             4.373184E-01
                   7.0200             1.002945E-01            -1.136760E-01            -3.414282E-04             1.252729E-02            -1.014901E-01             5.376889E-01             6.742019E-02             4.361988E-01
                   7.2000             1.012396E-01            -1.164995E-01            -3.498818E-04             1.284298E-02            -1.040064E-01             5.390958E-01             6.742696E-02             4.350894E-01
                   7.3800             1.021894E-01            -1.193163E-01            -3.583133E-04             1.315824E-02            -1.065164E-01             5.405063E-01             6.743328E-02             4.339899E-01
                   7.5600             1.031436E-01            -1.221262E-01            -3.667221E-04             1.347309E-02            -1.090199E-01             5.419200E-01             6.743912E-02             4.329001E-01
                   7.7400             1.041020E-01            -1.249291E-01            -3.751076E-04             1.378751E-02            -1.115167E-01             5.433365E-01             6.744447E-02             4.318198E-01
                   7.9200             1.050643E-01            -1.277248E-01            -3.834694E-04             1.410150E-02            -1.140068E-01             5.447557E-01             6.744931E-02             4.307489E-01
                   8.1000             1.060301E-01            -1.305131E-01            -3.918069E-04             1.441506E-02            -1.164899E-01             5.461771E-01             6.745362E-02             4.296872E-01
                   8.2800             1.069994E-01            -1.332939E-01            -4.001196E-04             1.472819E-02            -1.189658E-01             5.476004E-01             6.745740E-02             4.286345E-01
                   8.4600             1.079718E-01            -1.360670E-01            -4.084070E-04             1.504089E-02            -1.214346E-01             5.490254E-01             6.746061E-02             4.275908E-01
                   8.6400             1.089472E-01            -1.388323E-01            -4.166686E-04             1.535315E-02            -1.238959E-01             5.504518E-01             6.746324E-02             4.265559E-01
