                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.576855E-06             2.611733E-07             1.576859E-06             2.601044E-15             2.030911E-08             1.209257E-07             1.456921E-06            -3.951902E-12            -8.844517E-22             1.315682E-06            -1.410043E-07            -3.089069E-07             8.657707E-07
                   0.1800             1.577102E-06             2.613082E-07             1.576251E-06             8.557436E-10             2.029003E-08             1.208325E-07             1.456921E-06            -3.858840E-12            -3.205409E-15             1.315794E-06            -1.410232E-07            -3.090004E-07             8.657707E-07
                   0.3600             1.577379E-06             2.614699E-07             1.575675E-06             1.708208E-09             2.027296E-08             1.207345E-07             1.456921E-06            -3.760078E-12            -6.516878E-15             1.315909E-06            -1.410563E-07            -3.090824E-07             8.657707E-07
                   0.5400             1.577646E-06             2.616258E-07             1.575092E-06             2.557607E-09             2.025647E-08             1.206399E-07             1.456921E-06            -3.664521E-12            -9.926438E-15             1.316021E-06            -1.410882E-07            -3.091617E-07             8.657707E-07
                   0.7200             1.577904E-06             2.617765E-07             1.574504E-06             3.404121E-09             2.024056E-08             1.205486E-07             1.456921E-06            -3.572063E-12            -1.342766E-14             1.316128E-06            -1.411191E-07            -3.092381E-07             8.657707E-07
                   0.9000             1.578153E-06             2.619221E-07             1.573909E-06             4.247914E-09             2.022525E-08             1.204605E-07             1.456921E-06            -3.482650E-12            -1.701509E-14             1.316231E-06            -1.411490E-07            -3.093116E-07             8.657707E-07
                   1.0800             1.578394E-06             2.620626E-07             1.573308E-06             5.089139E-09             2.021053E-08             1.203756E-07             1.456921E-06            -3.396221E-12            -2.068374E-14             1.316331E-06            -1.411780E-07            -3.093823E-07             8.657707E-07
                   1.2600             1.578625E-06             2.621984E-07             1.572701E-06             5.927944E-09             2.019640E-08             1.202938E-07             1.456921E-06            -3.312739E-12            -2.442892E-14             1.316427E-06            -1.412062E-07            -3.094502E-07             8.657707E-07
                   1.4400             1.578849E-06             2.623294E-07             1.572088E-06             6.764472E-09             2.018286E-08             1.202151E-07             1.456921E-06            -3.232184E-12            -2.824610E-14             1.316519E-06            -1.412336E-07            -3.095151E-07             8.657707E-07
                   1.6200             1.579064E-06             2.624556E-07             1.571468E-06             7.598869E-09             2.016991E-08             1.201395E-07             1.456921E-06            -3.154550E-12            -3.213086E-14             1.316608E-06            -1.412601E-07            -3.095772E-07             8.657707E-07
                   1.8000             1.579270E-06             2.625770E-07             1.570842E-06             8.431275E-09             2.015753E-08             1.200670E-07             1.456921E-06            -3.079842E-12            -3.607887E-14             1.316693E-06            -1.412858E-07            -3.096366E-07             8.657707E-07
                   1.9800             1.579468E-06             2.626935E-07             1.570209E-06             9.261832E-09             2.014572E-08             1.199975E-07             1.456921E-06            -3.008070E-12            -4.008583E-14             1.316774E-06            -1.413106E-07            -3.096931E-07             8.657707E-07
                   2.1600             1.579657E-06             2.628051E-07             1.569569E-06             1.009068E-08             2.013448E-08             1.199311E-07             1.456921E-06            -2.939249E-12            -4.414749E-14             1.316852E-06            -1.413344E-07            -3.097469E-07             8.657707E-07
                   2.3400             1.579838E-06             2.629117E-07             1.568923E-06             1.091796E-08             2.012379E-08             1.198679E-07             1.456921E-06            -2.873395E-12            -4.825962E-14             1.316926E-06            -1.413573E-07            -3.097981E-07             8.657707E-07
                   2.5200             1.580010E-06             2.630132E-07             1.568269E-06             1.174382E-08             2.011366E-08             1.198077E-07             1.456921E-06            -2.810523E-12            -5.241800E-14             1.316996E-06            -1.413791E-07            -3.098466E-07             8.657707E-07
                   2.7000             1.580173E-06             2.631096E-07             1.567607E-06             1.256840E-08             2.010406E-08             1.197507E-07             1.456921E-06            -2.750644E-12            -5.661840E-14             1.317063E-06            -1.413999E-07            -3.098924E-07             8.657707E-07
                   2.8800             1.580327E-06             2.632008E-07             1.566938E-06             1.339183E-08             2.009501E-08             1.196968E-07             1.456921E-06            -2.693767E-12            -6.085655E-14             1.317126E-06            -1.414197E-07            -3.099357E-07             8.657707E-07
                   3.0600             1.580472E-06             2.632868E-07             1.566261E-06             1.421427E-08             2.008648E-08             1.196460E-07             1.456921E-06            -2.639895E-12            -6.512816E-14             1.317185E-06            -1.414383E-07            -3.099765E-07             8.657707E-07
                   3.2400             1.580609E-06             2.633675E-07             1.565575E-06             1.503585E-08             2.007849E-08             1.195983E-07             1.456921E-06            -2.589029E-12            -6.942890E-14             1.317241E-06            -1.414558E-07            -3.100147E-07             8.657707E-07
                   3.4200             1.580736E-06             2.634430E-07             1.564882E-06             1.585671E-08             2.007101E-08             1.195537E-07             1.456921E-06            -2.541166E-12            -7.375439E-14             1.317293E-06            -1.414721E-07            -3.100505E-07             8.657707E-07
