                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -1.103783E+00            -4.857464E+01             3.765532E+00             5.174084E+00             1.408552E+00             1.994973E+01             1.999939E+01
                   0.1800            -6.619848E-01            -4.656857E+01             3.774477E+00             5.954902E+00             2.186933E+00             1.899022E+01             1.911573E+01
                   0.3600            -1.110303E+00            -4.658394E+01             3.368389E+00             5.941425E+00             2.586177E+00             1.899776E+01             1.917298E+01
                   0.5400            -1.560178E+00            -4.660649E+01             2.961867E+00             5.927395E+00             2.985421E+00             1.900938E+01             1.924238E+01
                   0.7200            -2.010195E+00            -4.663346E+01             2.555683E+00             5.913871E+00             3.384954E+00             1.902370E+01             1.932250E+01
                   0.9000            -2.459559E+00            -4.666341E+01             2.150302E+00             5.901388E+00             3.784838E+00             1.903992E+01             1.941246E+01
                   1.0800            -2.907909E+00            -4.669564E+01             1.745920E+00             5.890212E+00             4.185142E+00             1.905757E+01             1.951169E+01
                   1.2600            -3.355143E+00            -4.672977E+01             1.342557E+00             5.880473E+00             4.585973E+00             1.907636E+01             1.961985E+01
                   1.4400            -3.801129E+00            -4.676566E+01             9.403080E-01             5.872223E+00             4.987285E+00             1.909608E+01             1.973660E+01
                   1.6200            -4.245838E+00            -4.680320E+01             5.391852E-01             5.865484E+00             5.389088E+00             1.911657E+01             1.986166E+01
                   1.8000            -4.689234E+00            -4.684237E+01             1.392176E-01             5.860260E+00             5.791356E+00             1.913770E+01             1.999478E+01
                   1.9800            -5.131355E+00            -4.688316E+01            -2.596321E-01             5.856549E+00             6.194123E+00             1.915934E+01             2.013573E+01
                   2.1600            -5.572167E+00            -4.692556E+01            -6.573280E-01             5.854341E+00             6.597346E+00             1.918138E+01             2.028424E+01
                   2.3400            -6.011693E+00            -4.696958E+01            -1.053890E+00             5.853626E+00             7.001036E+00             1.920372E+01             2.044009E+01
                   2.5200            -6.449926E+00            -4.701523E+01            -1.449308E+00             5.854396E+00             7.405175E+00             1.922623E+01             2.060302E+01
                   2.7000            -6.886869E+00            -4.706251E+01            -1.843580E+00             5.856638E+00             7.809753E+00             1.924881E+01             2.077280E+01
                   2.8800            -7.322537E+00            -4.711145E+01            -2.236716E+00             5.860342E+00             8.214772E+00             1.927137E+01             2.094918E+01
                   3.0600            -7.756922E+00            -4.716204E+01            -2.628703E+00             5.865497E+00             8.620213E+00             1.929380E+01             2.113194E+01
                   3.2400            -8.190038E+00            -4.721430E+01            -3.019550E+00             5.872092E+00             9.026076E+00             1.931599E+01             2.132083E+01
                   3.4200            -8.621895E+00            -4.726823E+01            -3.409263E+00             5.880112E+00             9.432359E+00             1.933786E+01             2.151562E+01
                   3.6000            -9.052514E+00            -4.732381E+01            -3.797854E+00             5.889523E+00             9.839044E+00             1.935929E+01             2.171610E+01
                   3.7800            -9.482494E+00            -4.738005E+01            -4.185859E+00             5.899550E+00             1.024588E+01             1.938028E+01             2.192198E+01
                   3.9600            -9.912300E+00            -4.743617E+01            -4.573693E+00             5.909600E+00             1.065269E+01             1.940086E+01             2.213308E+01
                   4.1400            -1.034193E+01            -4.749218E+01            -4.961348E+00             5.919662E+00             1.105945E+01             1.942105E+01             2.234924E+01
                   4.3200            -1.077138E+01            -4.754812E+01            -5.348831E+00             5.929728E+00             1.146616E+01             1.944084E+01             2.257032E+01
                   4.5000            -1.120065E+01            -4.760398E+01            -5.736135E+00             5.939789E+00             1.187280E+01             1.946026E+01             2.279616E+01
                   4.6800            -1.162975E+01            -4.765979E+01            -6.123261E+00             5.949837E+00             1.227936E+01             1.947930E+01             2.302664E+01
                   4.8600            -1.205867E+01            -4.771556E+01            -6.510208E+00             5.959864E+00             1.268584E+01             1.949799E+01             2.326160E+01
                   5.0400            -1.248741E+01            -4.777130E+01            -6.896976E+00             5.969861E+00             1.309223E+01             1.951634E+01             2.350093E+01
                   5.2200            -1.291597E+01            -4.782704E+01            -7.283560E+00             5.979819E+00             1.349851E+01             1.953435E+01             2.374448E+01
                   5.4000            -1.334436E+01            -4.788279E+01            -7.669963E+00             5.989730E+00             1.390467E+01             1.955204E+01             2.399213E+01
                   5.5800            -1.377257E+01            -4.793856E+01            -8.056180E+00             5.999586E+00             1.431071E+01             1.956944E+01             2.424375E+01
                   5.7600            -1.420061E+01            -4.799437E+01            -8.442215E+00             6.009377E+00             1.471662E+01             1.958655E+01             2.449922E+01
                   5.9400            -1.462847E+01            -4.805023E+01            -8.828062E+00             6.019095E+00             1.512238E+01             1.960339E+01             2.475842E+01
                   6.1200            -1.505615E+01            -4.810617E+01            -9.213723E+00             6.028732E+00             1.552799E+01             1.961999E+01             2.502124E+01
                   6.3000            -1.548367E+01            -4.816220E+01            -9.599197E+00             6.038277E+00             1.593343E+01             1.963635E+01             2.528756E+01
                   6.4800            -1.591100E+01            -4.821833E+01            -9.984481E+00             6.047723E+00             1.633870E+01             1.965251E+01             2.555727E+01
                   6.6600            -1.633817E+01            -4.827458E+01            -1.036958E+01             6.057061E+00             1.674378E+01             1.966848E+01             2.583028E+01
                   6.8400            -1.676516E+01            -4.833096E+01            -1.075448E+01             6.066282E+00             1.714866E+01             1.968429E+01             2.610647E+01
                   7.0200            -1.719199E+01            -4.838750E+01            -1.113920E+01             6.075376E+00             1.755333E+01             1.969996E+01             2.638575E+01
                   7.2000            -1.761864E+01            -4.844421E+01            -1.152372E+01             6.084336E+00             1.795779E+01             1.971551E+01             2.666802E+01
                   7.3800            -1.804513E+01            -4.850110E+01            -1.190805E+01             6.093152E+00             1.836201E+01             1.973097E+01             2.695320E+01
                   7.5600            -1.847145E+01            -4.855820E+01            -1.229219E+01             6.101814E+00             1.876600E+01             1.974637E+01             2.724118E+01
                   7.7400            -1.889760E+01            -4.861551E+01            -1.267613E+01             6.110316E+00             1.916973E+01             1.976173E+01             2.753188E+01
