                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.648298E-01             5.784377E-02             8.082543E-01             1.692531E+01             1.408469E+01             2.450645E-03             1.692286E+01             4.539531E+01             0.000000E+00
                   0.1800             5.817669E-01             5.784307E-02             7.747480E-01             1.692525E+01             1.380000E+01             2.455081E-03             1.692280E+01             4.539531E+01             0.000000E+00
                   0.3600             5.363783E-01             5.784076E-02             7.751300E-01             1.692504E+01             1.381840E+01             2.468380E-03             1.692257E+01             4.539531E+01             0.000000E+00
                   0.5400             4.908493E-01             5.783692E-02             7.756936E-01             1.692467E+01             1.384069E+01             2.490544E-03             1.692218E+01             4.539531E+01             0.000000E+00
                   0.7200             4.453021E-01             5.783153E-02             7.763921E-01             1.692416E+01             1.386641E+01             2.521572E-03             1.692164E+01             4.539531E+01             0.000000E+00
                   0.9000             3.998175E-01             5.782461E-02             7.772009E-01             1.692350E+01             1.389526E+01             2.561463E-03             1.692094E+01             4.539531E+01             0.000000E+00
                   1.0800             3.544366E-01             5.781615E-02             7.781071E-01             1.692269E+01             1.392707E+01             2.610213E-03             1.692008E+01             4.539531E+01             0.000000E+00
                   1.2600             3.091752E-01             5.780615E-02             7.791037E-01             1.692174E+01             1.396173E+01             2.667822E-03             1.691908E+01             4.539531E+01             0.000000E+00
                   1.4400             2.640598E-01             5.779462E-02             7.801868E-01             1.692065E+01             1.399913E+01             2.734284E-03             1.691791E+01             4.539531E+01             0.000000E+00
                   1.6200             2.191040E-01             5.778155E-02             7.813541E-01             1.691941E+01             1.403918E+01             2.809598E-03             1.691660E+01             4.539531E+01             0.000000E+00
                   1.8000             1.743241E-01             5.776695E-02             7.826037E-01             1.691802E+01             1.408180E+01             2.893758E-03             1.691512E+01             4.539531E+01             0.000000E+00
                   1.9800             1.297259E-01             5.775081E-02             7.839345E-01             1.691648E+01             1.412690E+01             2.986761E-03             1.691350E+01             4.539531E+01             0.000000E+00
                   2.1600             8.532642E-02             5.773315E-02             7.853451E-01             1.691480E+01             1.417442E+01             3.088601E-03             1.691172E+01             4.539531E+01             0.000000E+00
                   2.3400             4.113376E-02             5.771395E-02             7.868347E-01             1.691298E+01             1.422427E+01             3.199273E-03             1.690978E+01             4.539531E+01             0.000000E+00
                   2.5200             2.839247E-03             5.769321E-02             7.884021E-01             1.691101E+01             1.427637E+01             3.318771E-03             1.690769E+01             4.539531E+01             0.000000E+00
                   2.7000             4.658143E-02             5.767096E-02             7.900463E-01             1.690889E+01             1.433064E+01             3.447089E-03             1.690545E+01             4.539531E+01             0.000000E+00
                   2.8800             9.008327E-02             5.764717E-02             7.917664E-01             1.690663E+01             1.438701E+01             3.584219E-03             1.690305E+01             4.539531E+01             0.000000E+00
                   3.0600             1.333322E-01             5.762186E-02             7.935610E-01             1.690423E+01             1.444540E+01             3.730155E-03             1.690050E+01             4.539531E+01             0.000000E+00
                   3.2400             1.763189E-01             5.759502E-02             7.954294E-01             1.690168E+01             1.450574E+01             3.884888E-03             1.689779E+01             4.539531E+01             0.000000E+00
                   3.4200             2.190337E-01             5.756666E-02             7.973702E-01             1.689899E+01             1.456795E+01             4.048411E-03             1.689494E+01             4.539531E+01             0.000000E+00
                   3.6000             2.614697E-01             5.753678E-02             7.993819E-01             1.689615E+01             1.463196E+01             4.220714E-03             1.689193E+01             4.539531E+01             0.000000E+00
                   3.7800             3.037387E-01             5.750538E-02             8.014489E-01             1.689317E+01             1.469767E+01             4.401789E-03             1.688876E+01             4.539531E+01             0.000000E+00
                   3.9600             3.459327E-01             5.747246E-02             8.035594E-01             1.689004E+01             1.476504E+01             4.591625E-03             1.688545E+01             4.539531E+01             0.000000E+00
                   4.1400             3.880514E-01             5.743803E-02             8.057128E-01             1.688677E+01             1.483400E+01             4.790213E-03             1.688198E+01             4.539531E+01             0.000000E+00
                   4.3200             4.300961E-01             5.740208E-02             8.079089E-01             1.688336E+01             1.490451E+01             4.997541E-03             1.687836E+01             4.539531E+01             0.000000E+00
                   4.5000             4.720669E-01             5.736463E-02             8.101469E-01             1.687981E+01             1.497652E+01             5.213599E-03             1.687459E+01             4.539531E+01             0.000000E+00
                   4.6800             5.139646E-01             5.732567E-02             8.124266E-01             1.687611E+01             1.504999E+01             5.438376E-03             1.687067E+01             4.539531E+01             0.000000E+00
                   4.8600             5.557899E-01             5.728520E-02             8.147473E-01             1.687227E+01             1.512487E+01             5.671859E-03             1.686660E+01             4.539531E+01             0.000000E+00
                   5.0400             5.975439E-01             5.724323E-02             8.171087E-01             1.686829E+01             1.520112E+01             5.914035E-03             1.686238E+01             4.539531E+01             0.000000E+00
                   5.2200             6.392271E-01             5.719975E-02             8.195101E-01             1.686417E+01             1.527870E+01             6.164892E-03             1.685800E+01             4.539531E+01             0.000000E+00
                   5.4000             6.808410E-01             5.715479E-02             8.219512E-01             1.685991E+01             1.535756E+01             6.424416E-03             1.685348E+01             4.539531E+01             0.000000E+00
                   5.5800             7.223861E-01             5.710832E-02             8.244313E-01             1.685550E+01             1.543766E+01             6.692594E-03             1.684881E+01             4.539531E+01             0.000000E+00
                   5.7600             7.638646E-01             5.706037E-02             8.269500E-01             1.685096E+01             1.551897E+01             6.969411E-03             1.684399E+01             4.539531E+01             0.000000E+00
                   5.9400             8.052769E-01             5.701092E-02             8.295067E-01             1.684627E+01             1.560144E+01             7.254852E-03             1.683902E+01             4.539531E+01             0.000000E+00
                   6.1200             8.466251E-01             5.695999E-02             8.321010E-01             1.684145E+01             1.568503E+01             7.548903E-03             1.683390E+01             4.539531E+01             0.000000E+00
                   6.3000             8.879107E-01             5.690758E-02             8.347322E-01             1.683649E+01             1.576972E+01             7.851547E-03             1.682864E+01             4.539531E+01             0.000000E+00
                   6.4800             9.291348E-01             5.685369E-02             8.373998E-01             1.683139E+01             1.585547E+01             8.162768E-03             1.682322E+01             4.539531E+01             0.000000E+00
                   6.6600             9.702998E-01             5.679833E-02             8.401034E-01             1.682615E+01             1.594223E+01             8.482549E-03             1.681766E+01             4.539531E+01             0.000000E+00
                   6.8400             1.011407E+00             5.674149E-02             8.428423E-01             1.682077E+01             1.602998E+01             8.810874E-03             1.681196E+01             4.539531E+01             0.000000E+00
                   7.0200             1.052459E+00             5.668318E-02             8.456160E-01             1.681525E+01             1.611869E+01             9.147726E-03             1.680610E+01             4.539531E+01             0.000000E+00
                   7.2000             1.093457E+00             5.662341E-02             8.484239E-01             1.680960E+01             1.620832E+01             9.493085E-03             1.680011E+01             4.539531E+01             0.000000E+00
                   7.3800             1.134404E+00             5.656218E-02             8.512655E-01             1.680381E+01             1.629884E+01             9.846934E-03             1.679396E+01             4.539531E+01             0.000000E+00
                   7.5600             1.175302E+00             5.649949E-02             8.541403E-01             1.679789E+01             1.639023E+01             1.020925E-02             1.678768E+01             4.539531E+01             0.000000E+00
                   7.7400             1.216153E+00             5.643535E-02             8.570476E-01             1.679183E+01             1.648246E+01             1.058002E-02             1.678125E+01             4.539531E+01             0.000000E+00
                   7.9200             1.256959E+00             5.636976E-02             8.599869E-01             1.678563E+01             1.657549E+01             1.095923E-02             1.677467E+01             4.539531E+01             0.000000E+00
                   8.1000             1.297724E+00             5.630272E-02             8.629576E-01             1.677930E+01             1.666930E+01             1.134684E-02             1.676795E+01             4.539531E+01             0.000000E+00
                   8.2800             1.338449E+00             5.623425E-02             8.659592E-01             1.677284E+01             1.676386E+01             1.174285E-02             1.676109E+01             4.539531E+01             0.000000E+00
                   8.4600             1.379137E+00             5.616433E-02             8.689910E-01             1.676624E+01             1.685916E+01             1.214722E-02             1.675409E+01             4.539531E+01             0.000000E+00
                   8.6400             1.419792E+00             5.609299E-02             8.720524E-01             1.675951E+01             1.695516E+01             1.255994E-02             1.674695E+01             4.539531E+01             0.000000E+00
