                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             2.374997E+01             3.534651E-02             4.875825E-01             5.000007E-01             4.999878E-01
                   0.1800             2.374939E+01             3.292129E-02             4.832523E-01             5.000127E-01            -5.383536E-02
                   0.3600             2.374943E+01             3.302221E-02             4.832837E-01             5.000121E-01            -5.865543E-02
                   0.5400             2.374946E+01             3.314187E-02             4.833141E-01             5.000114E-01            -5.900190E-02
                   0.7200             2.374949E+01             3.327816E-02             4.833435E-01             5.000107E-01            -5.547703E-02
                   0.9000             2.374952E+01             3.342958E-02             4.833724E-01             5.000101E-01            -4.803673E-02
                   1.0800             2.374952E+01             3.361716E-02             4.834661E-01             5.000101E-01            -7.797730E-02
                   1.2600             2.374955E+01             3.379524E-02             4.834888E-01             5.000095E-01            -6.484472E-02
                   1.4400             2.374958E+01             3.398769E-02             4.835144E-01             5.000088E-01            -4.764240E-02
                   1.6200             2.374958E+01             3.421751E-02             4.836144E-01             5.000089E-01            -7.409906E-02
                   1.8000             2.374961E+01             3.443355E-02             4.836337E-01             5.000082E-01            -5.063419E-02
                   1.9800             2.374961E+01             3.469036E-02             4.837409E-01             5.000082E-01            -7.511714E-02
                   2.1600             2.374961E+01             3.496573E-02             4.838708E-01             5.000083E-01            -9.963901E-02
                   2.3400             2.374964E+01             3.520960E-02             4.838650E-01             5.000076E-01            -6.742807E-02
                   2.5200             2.374964E+01             3.550647E-02             4.839924E-01             5.000077E-01            -8.968781E-02
                   2.7000             2.374963E+01             3.581990E-02             4.841401E-01             5.000077E-01            -1.118703E-01
                   2.8800             2.374967E+01             3.608864E-02             4.841096E-01             5.000070E-01            -7.055557E-02
                   3.0600             2.374966E+01             3.641843E-02             4.842457E-01             5.000071E-01            -9.029666E-02
                   3.2400             2.374966E+01             3.676281E-02             4.843991E-01             5.000072E-01            -1.098914E-01
                   3.4200             2.374966E+01             3.712083E-02             4.845703E-01             5.000072E-01            -1.293178E-01
                   3.6000             2.374969E+01             3.741401E-02             4.844924E-01             5.000065E-01            -7.649385E-02
                   3.7800             2.374969E+01             3.778286E-02             4.846414E-01             5.000065E-01            -9.340177E-02
