                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             8.809648E+01             1.086925E-01             8.798778E+01             4.545786E+05             1.017859E-01             3.062383E-04             6.600351E-03             1.015155E+01
                   0.1800             8.743350E+01            -2.313933E-01             8.766490E+01             4.545786E+05            -3.119721E-01            -9.386144E-04             8.151745E-02             1.012997E+01
                   0.3600             8.715453E+01            -4.833413E-01             8.763787E+01             4.545786E+05            -6.162679E-01            -1.854128E-03             1.347807E-01             1.012977E+01
                   0.5400             8.687947E+01            -7.353350E-01             8.761480E+01             4.545786E+05            -9.205785E-01            -2.769676E-03             1.880132E-01             1.012975E+01
                   0.7200             8.660797E+01            -9.873058E-01             8.759528E+01             4.545786E+05            -1.224872E+00            -3.685156E-03             2.412516E-01             1.012987E+01
                   0.9000             8.633992E+01            -1.239153E+00             8.757907E+01             4.545786E+05            -1.529067E+00            -4.600317E-03             2.945141E-01             1.013015E+01
                   1.0800             8.607355E+01            -1.490848E+00             8.756440E+01             4.545786E+05            -1.833144E+00            -5.515096E-03             3.478109E-01             1.012896E+01
                   1.2600             8.581191E+01            -1.742426E+00             8.755434E+01             4.545786E+05            -2.137145E+00            -6.429616E-03             4.011485E-01             1.012946E+01
                   1.4400             8.555344E+01            -1.993825E+00             8.754727E+01             4.545786E+05            -2.441013E+00            -7.343699E-03             4.545322E-01             1.013013E+01
                   1.6200             8.529616E+01            -2.245030E+00             8.754119E+01             4.545786E+05            -2.744740E+00            -8.257313E-03             5.079672E-01             1.012905E+01
                   1.8000             8.504380E+01            -2.496004E+00             8.753981E+01             4.545786E+05            -3.048293E+00            -9.170354E-03             5.614586E-01             1.012998E+01
                   1.9800             8.479232E+01            -2.746756E+00             8.753908E+01             4.545786E+05            -3.351686E+00            -1.008286E-02             6.150123E-01             1.012897E+01
                   2.1600             8.454364E+01            -2.997236E+00             8.754088E+01             4.545786E+05            -3.654876E+00            -1.099470E-02             6.686347E-01             1.012794E+01
                   2.3400             8.430005E+01            -3.247434E+00             8.754748E+01             4.545786E+05            -3.957860E+00            -1.190586E-02             7.223324E-01             1.012924E+01
                   2.5200             8.406259E+01            -3.497317E+00             8.755991E+01             4.545786E+05            -4.260613E+00            -1.281625E-02             7.761131E-01             1.012828E+01
                   2.7000             8.390961E+01            -3.746858E+00             8.765647E+01             4.545786E+05            -4.563117E+00            -1.372581E-02             8.299848E-01             1.012732E+01
                   2.8800             8.376145E+01            -3.996039E+00             8.775749E+01             4.545786E+05            -4.865360E+00            -1.463451E-02             8.839560E-01             1.012903E+01
                   3.0600             8.361280E+01            -4.244822E+00             8.785762E+01             4.545786E+05            -5.167316E+00            -1.554226E-02             9.380360E-01             1.012816E+01
                   3.2400             8.346617E+01            -4.493187E+00             8.795936E+01             4.545786E+05            -5.468972E+00            -1.644903E-02             9.922344E-01             1.012728E+01
                   3.4200             8.332150E+01            -4.741108E+00             8.806261E+01             4.545786E+05            -5.770314E+00            -1.735475E-02             1.046561E+00             1.012639E+01
                   3.6000             8.318191E+01            -4.988555E+00             8.817047E+01             4.545786E+05            -6.071322E+00            -1.825936E-02             1.101026E+00             1.012866E+01
                   3.7800             8.304117E+01            -5.235552E+00             8.827672E+01             4.545786E+05            -6.371975E+00            -1.916280E-02             1.155586E+00             1.012787E+01
                   3.9600             8.290232E+01            -5.482124E+00             8.838444E+01             0.000000E+00            -6.672262E+00            -2.006503E-02             1.210203E+00             1.012709E+01
                   4.1400             8.276533E+01            -5.728248E+00             8.849358E+01             0.000000E+00            -6.972160E+00            -2.096597E-02             1.264878E+00             1.012629E+01
                   4.3200             8.263017E+01            -5.973913E+00             8.860409E+01             0.000000E+00            -7.271655E+00            -2.186558E-02             1.319608E+00             1.012550E+01
                   4.5000             8.249682E+01            -6.219098E+00             8.871592E+01             0.000000E+00            -7.570727E+00            -2.276379E-02             1.374393E+00             1.012470E+01
                   4.6800             8.236916E+01            -6.463789E+00             8.883295E+01             0.000000E+00            -7.869362E+00            -2.366055E-02             1.429234E+00             1.012782E+01
                   4.8600             8.223945E+01            -6.707968E+00             8.894742E+01             0.000000E+00            -8.167541E+00            -2.455581E-02             1.484129E+00             1.012714E+01
                   5.0400             8.211146E+01            -6.951620E+00             8.906308E+01             0.000000E+00            -8.465248E+00            -2.544950E-02             1.539077E+00             1.012646E+01
                   5.2200             8.198517E+01            -7.194726E+00             8.917990E+01             0.000000E+00            -8.762463E+00            -2.634157E-02             1.594079E+00             1.012578E+01
                   5.4000             8.186055E+01            -7.437271E+00             8.929783E+01             0.000000E+00            -9.059173E+00            -2.723197E-02             1.649134E+00             1.012510E+01
