                   Degree              Press.Ratio   Mass_leak_rad_ro[kg/s]      Mass_leak_vef[kg/s]       Mass_leak_vs[kg/s]      Mass_leak_ref[kg/s]    Mass_leak_total[kg/s]
                   0.0000             1.017807E+00             1.269803E-05             8.220328E-06             0.000000E+00             0.000000E+00             2.091836E-05
                   0.1800             1.097860E+00             8.816430E-07             1.090892E-05             0.000000E+00             1.615543E-08             1.180672E-05
                   0.3600             1.096366E+00             5.722074E-07             1.085148E-05             0.000000E+00             3.132171E-08             1.145500E-05
                   0.5400             1.094747E+00             3.585773E-07             1.079117E-05             0.000000E+00             4.551933E-08             1.119526E-05
                   0.7200             1.093122E+00             2.153710E-07             1.073222E-05             0.000000E+00             5.881497E-08             1.100641E-05
                   0.9000             1.091551E+00             1.253104E-07             1.067824E-05             0.000000E+00             7.129449E-08             1.087485E-05
                   1.0800             1.090066E+00             6.652600E-08             1.062655E-05             0.000000E+00             8.305036E-08             1.077612E-05
                   1.2600             1.088680E+00             6.629016E-08             1.057732E-05             0.000000E+00             9.417750E-08             1.073779E-05
                   1.4400             1.087400E+00             6.607192E-08             1.053065E-05             0.000000E+00             1.047693E-07             1.070149E-05
                   1.6200             1.086228E+00             6.587161E-08             1.048954E-05             0.000000E+00             1.149186E-07             1.067033E-05
                   1.8000             1.085166E+00             6.568932E-08             1.045107E-05             0.000000E+00             1.247172E-07             1.064148E-05
                   1.9800             1.084214E+00             6.503038E-08             1.041818E-05             0.000000E+00             1.342559E-07             1.061747E-05
                   2.1600             1.083370E+00             6.488262E-08             1.038796E-05             0.000000E+00             1.436243E-07             1.059646E-05
                   2.3400             1.082635E+00             6.475312E-08             1.036331E-05             0.000000E+00             1.529113E-07             1.058098E-05
                   2.5200             1.082008E+00             6.464182E-08             1.034133E-05             0.000000E+00             1.622048E-07             1.056818E-05
                   2.7000             1.081487E+00             6.454869E-08             1.032203E-05             0.000000E+00             1.715919E-07             1.055817E-05
                   2.8800             1.081072E+00             6.447364E-08             1.031120E-05             0.000000E+00             1.811587E-07             1.055683E-05
                   3.0600             1.080761E+00             6.441660E-08             1.030013E-05             0.000000E+00             1.909902E-07             1.055553E-05
                   3.2400             1.080555E+00             6.437749E-08             1.029462E-05             0.000000E+00             2.011704E-07             1.056016E-05
                   3.4200             1.080451E+00             6.435617E-08             1.029465E-05             0.000000E+00             2.117807E-07             1.057078E-05
                   3.6000             1.080448E+00             6.435226E-08             1.029727E-05             0.000000E+00             2.228935E-07             1.058452E-05
                   3.7800             1.080491E+00             6.435616E-08             1.030115E-05             0.000000E+00             2.342757E-07             1.059978E-05
                   3.9600             1.080539E+00             6.436055E-08             1.030526E-05             0.000000E+00             2.457121E-07             1.061533E-05
                   4.1400             1.080592E+00             6.436536E-08             1.030958E-05             0.000000E+00             2.572016E-07             1.063115E-05
                   4.3200             1.080648E+00             6.437051E-08             1.031702E-05             0.000000E+00             2.687430E-07             1.065013E-05
                   4.5000             1.080708E+00             6.437594E-08             1.032176E-05             0.000000E+00             2.803349E-07             1.066647E-05
