                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             8.502038E-16             3.355713E+02             8.502038E-16             4.378935E+01             0.000000E+00             3.793606E+02             7.442967E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.1800             3.786534E+01             3.184778E+02             3.280788E-02             4.161190E+01             3.789815E+01             3.600897E+02             1.210865E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.3600             3.806942E+01             3.015272E+02             2.157410E-03             3.944510E+01             3.807158E+01             3.409722E+02             1.140179E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.5400             3.812329E+01             2.845910E+02             4.673976E-04             3.727234E+01             3.812375E+01             3.218633E+02             1.089406E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.7200             3.810613E+01             2.676687E+02             3.115602E-03             3.509401E+01             3.810924E+01             3.027627E+02             1.051259E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.9000             3.805854E+01             2.507598E+02             5.313177E-03             3.291046E+01             3.806385E+01             2.836703E+02             1.021976E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.0800             3.800084E+01             2.338635E+02             6.618380E-03             3.072205E+01             3.800746E+01             2.645856E+02             9.980302E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.2600             3.794334E+01             2.169791E+02             7.311499E-03             2.852911E+01             3.795065E+01             2.455082E+02             9.813164E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.4400             3.789057E+01             2.001059E+02             7.657153E-03             2.633202E+01             3.789823E+01             2.264379E+02             9.661060E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.6200             3.784466E+01             1.832438E+02             7.817611E-03             2.413119E+01             3.785248E+01             2.073750E+02             9.525450E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.8000             3.780645E+01             1.663927E+02             7.883877E-03             2.192703E+01             3.781434E+01             1.883197E+02             9.402978E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.9800             3.777613E+01             1.495524E+02             7.903812E-03             1.971999E+01             3.778403E+01             1.692724E+02             9.295395E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.1600             3.775356E+01             1.327232E+02             7.902127E-03             1.751053E+01             3.776146E+01             1.502338E+02             9.200710E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.3400             3.773842E+01             1.159058E+02             7.891296E-03             1.529917E+01             3.774631E+01             1.312049E+02             9.120842E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.5200             3.773035E+01             9.910123E+01             7.877560E-03             1.308651E+01             3.773822E+01             1.121877E+02             9.053123E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.7000             3.772892E+01             8.231202E+01             7.864044E-03             1.087330E+01             3.773678E+01             9.318532E+01             8.997473E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.8800             3.773370E+01             6.554268E+01             7.852255E-03             8.660587E+00             3.774155E+01             7.420326E+01             8.958752E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   3.0600             3.774424E+01             4.880261E+01             7.842879E-03             6.450045E+00             3.775208E+01             5.525265E+01             8.929491E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
