                   Degree              dlvdt[mm/s]            dlvdtt[mm/s2]
                   0.0000             0.000000E+00             2.381758E+05
                   0.1800             3.379970E+00             2.381742E+05
                   0.3600             6.759896E+00             2.381694E+05
                   0.5400             1.013973E+01             2.381614E+05
                   0.7200             1.351943E+01             2.381502E+05
                   0.9000             1.689895E+01             2.381358E+05
                   1.0800             2.027824E+01             2.381183E+05
                   1.2600             2.365725E+01             2.380975E+05
                   1.4400             2.703596E+01             2.380736E+05
                   1.6200             3.041429E+01             2.380464E+05
                   1.8000             3.379222E+01             2.380161E+05
                   1.9800             3.716970E+01             2.379825E+05
                   2.1600             4.054668E+01             2.379458E+05
                   2.3400             4.392312E+01             2.379059E+05
                   2.5200             4.729896E+01             2.378628E+05
                   2.7000             5.067417E+01             2.378165E+05
                   2.8800             5.404871E+01             2.377670E+05
                   3.0600             5.742251E+01             2.377144E+05
                   3.2400             6.079555E+01             2.376585E+05
                   3.4200             6.416777E+01             2.375995E+05
                   3.6000             6.753914E+01             2.375373E+05
                   3.7800             7.090959E+01             2.374719E+05
                   3.9600             7.427910E+01             2.374034E+05
                   4.1400             7.764761E+01             2.373316E+05
                   4.3200             8.101508E+01             2.372567E+05
                   4.5000             8.438147E+01             2.371786E+05
                   4.6800             8.774672E+01             2.370974E+05
                   4.8600             9.111080E+01             2.370129E+05
                   5.0400             9.447366E+01             2.369254E+05
                   5.2200             9.783525E+01             2.368346E+05
                   5.4000             1.011955E+02             2.367407E+05
                   5.5800             1.045545E+02             2.366436E+05
                   5.7600             1.079120E+02             2.365434E+05
                   5.9400             1.112681E+02             2.364400E+05
                   6.1200             1.146227E+02             2.363335E+05
                   6.3000             1.179757E+02             2.362238E+05
                   6.4800             1.213272E+02             2.361110E+05
                   6.6600             1.246771E+02             2.359950E+05
                   6.8400             1.280252E+02             2.358759E+05
                   7.0200             1.313717E+02             2.357536E+05
                   7.2000             1.347164E+02             2.356282E+05
                   7.3800             1.380594E+02             2.354997E+05
                   7.5600             1.414004E+02             2.353681E+05
                   7.7400             1.447396E+02             2.352333E+05
                   7.9200             1.480769E+02             2.350954E+05
                   8.1000             1.514121E+02             2.349544E+05
                   8.2800             1.547454E+02             2.348102E+05
                   8.4600             1.580765E+02             2.346630E+05
                   8.6400             1.614056E+02             2.345127E+05
                   8.8200             1.647325E+02             2.343592E+05
                   9.0000             1.680572E+02             2.342026E+05
                   9.1800             1.713797E+02             2.340430E+05
                   9.3600             1.746999E+02             2.338803E+05
                   9.5400             1.780177E+02             2.337144E+05
                   9.7200             1.813332E+02             2.335455E+05
                   9.9000             1.846462E+02             2.333735E+05
                  10.0800             1.879568E+02             2.331984E+05
                  10.2600             1.912649E+02             2.330203E+05
                  10.4400             1.945704E+02             2.328391E+05
                  10.6200             1.978734E+02             2.326548E+05
                  10.8000             2.011737E+02             2.324675E+05
                  10.9800             2.044713E+02             2.322771E+05
                  11.1600             2.077662E+02             2.320837E+05
                  11.3400             2.110583E+02             2.318872E+05
                  11.5200             2.143477E+02             2.316877E+05
                  11.7000             2.176341E+02             2.314851E+05
                  11.8800             2.209177E+02             2.312795E+05
                  12.0600             2.241984E+02             2.310709E+05
                  12.2400             2.274760E+02             2.308593E+05
                  12.4200             2.307506E+02             2.306446E+05
                  12.6000             2.340222E+02             2.304270E+05
                  12.7800             2.372907E+02             2.302063E+05
                  12.9600             2.405560E+02             2.299827E+05
                  13.1400             2.438181E+02             2.297560E+05
                  13.3200             2.470769E+02             2.295264E+05
                  13.5000             2.503325E+02             2.292938E+05
                  13.6800             2.535848E+02             2.290582E+05
                  13.8600             2.568337E+02             2.288196E+05
                  14.0400             2.600792E+02             2.285781E+05
                  14.2200             2.633212E+02             2.283336E+05
                  14.4000             2.665598E+02             2.280862E+05
                  14.5800             2.697948E+02             2.278358E+05
                  14.7600             2.730262E+02             2.275824E+05
                  14.9400             2.762541E+02             2.273262E+05
                  15.1200             2.794782E+02             2.270670E+05
                  15.3000             2.826987E+02             2.268049E+05
                  15.4800             2.859155E+02             2.265398E+05
                  15.6600             2.891284E+02             2.262719E+05
                  15.8400             2.923375E+02             2.260010E+05
                  16.0200             2.955428E+02             2.257273E+05
                  16.2000             2.987442E+02             2.254506E+05
                  16.3800             3.019416E+02             2.251711E+05
                  16.5600             3.051350E+02             2.248887E+05
                  16.7400             3.083244E+02             2.246035E+05
                  16.9200             3.115097E+02             2.243153E+05
                  17.1000             3.146910E+02             2.240243E+05
                  17.2800             3.178680E+02             2.237305E+05
                  17.4600             3.210409E+02             2.234338E+05
                  17.6400             3.242096E+02             2.231343E+05
                  17.8200             3.273739E+02             2.228320E+05
                  18.0000             3.305340E+02             2.225268E+05
