                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             3.284577E-05             1.006698E+02             3.057367E+02             3.443346E+05             1.147385E+00             4.320731E+05             3.907644E+03             1.881257E-05             1.006585E+03             2.680901E-02             3.749371E-05             0.000000E+00             0.000000E+00
                   0.1800             3.284572E-05             1.006698E+02             3.057354E+02             3.443347E+05             1.141510E+00             4.320729E+05             3.909118E+03             1.881244E-05             1.006578E+03             2.680876E-02             3.749371E-05             0.000000E+00             0.000000E+00
                   0.3600             3.284566E-05             1.006698E+02             3.057356E+02             3.443348E+05             1.141512E+00             4.320731E+05             3.909118E+03             1.881244E-05             1.006578E+03             2.680877E-02             3.749371E-05             0.000000E+00             0.000000E+00
                   0.5400             3.284559E-05             1.006698E+02             3.057357E+02             3.443349E+05             1.141514E+00             4.320732E+05             3.909118E+03             1.881245E-05             1.006578E+03             2.680878E-02             3.749371E-05             0.000000E+00             0.000000E+00
                   0.7200             3.284552E-05             1.006698E+02             3.057359E+02             3.443350E+05             1.141517E+00             4.320734E+05             3.909118E+03             1.881246E-05             1.006578E+03             2.680879E-02             3.749371E-05             0.000000E+00             0.000000E+00
                   0.9000             3.284544E-05             1.006698E+02             3.057361E+02             3.443352E+05             1.141519E+00             4.320736E+05             3.909117E+03             1.881247E-05             1.006578E+03             2.680881E-02             3.749371E-05             0.000000E+00             0.000000E+00
                   1.0800             3.284536E-05             1.006698E+02             3.057363E+02             3.443353E+05             1.141522E+00             4.320738E+05             3.909117E+03             1.881248E-05             1.006578E+03             2.680882E-02             3.749371E-05             0.000000E+00             0.000000E+00
                   1.2600             3.284527E-05             1.006698E+02             3.057365E+02             3.443355E+05             1.141525E+00             4.320740E+05             3.909117E+03             1.881249E-05             1.006578E+03             2.680884E-02             3.749371E-05             0.000000E+00             0.000000E+00
                   1.4400             3.284517E-05             1.006698E+02             3.057368E+02             3.443357E+05             1.141529E+00             4.320743E+05             3.909117E+03             1.881250E-05             1.006578E+03             2.680886E-02             3.749371E-05             0.000000E+00             0.000000E+00
                   1.6200             3.284507E-05             1.006698E+02             3.057370E+02             3.443359E+05             1.141532E+00             4.320745E+05             3.909116E+03             1.881251E-05             1.006578E+03             2.680888E-02             3.749371E-05             0.000000E+00             0.000000E+00
