                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -1.031498E+00            -4.848490E+01             3.833132E+00             5.144589E+00             1.311457E+00             1.990817E+01             1.995132E+01
                   0.1800            -1.379855E+00            -4.739524E+01             3.261162E+00             5.609314E+00             2.354787E+00             1.942912E+01             1.957129E+01
                   0.3600            -2.092683E+00            -4.746400E+01             2.598493E+00             5.606431E+00             3.021328E+00             1.949267E+01             1.972543E+01
                   0.5400            -2.805403E+00            -4.753470E+01             1.936133E+00             5.604099E+00             3.688227E+00             1.955744E+01             1.990217E+01
                   0.7200            -3.517807E+00            -4.760700E+01             1.274208E+00             5.602440E+00             4.355474E+00             1.962320E+01             2.010075E+01
                   0.9000            -4.229636E+00            -4.768066E+01             6.129232E-01             5.601526E+00             5.022938E+00             1.968977E+01             2.032035E+01
                   1.0800            -4.940805E+00            -4.775553E+01            -4.767384E-02             5.601406E+00             5.690613E+00             1.975700E+01             2.056021E+01
                   1.2600            -5.651392E+00            -4.783153E+01            -7.076805E-01             5.602110E+00             6.358627E+00             1.982481E+01             2.081959E+01
                   1.4400            -6.361269E+00            -4.790858E+01            -1.366988E+00             5.603653E+00             7.026881E+00             1.989309E+01             2.109768E+01
                   1.6200            -7.070428E+00            -4.798666E+01            -2.025598E+00             5.606042E+00             7.695384E+00             1.996175E+01             2.139370E+01
                   1.8000            -7.778816E+00            -4.806572E+01            -2.683465E+00             5.609279E+00             8.364091E+00             2.003070E+01             2.170685E+01
                   1.9800            -8.486488E+00            -4.814577E+01            -3.340649E+00             5.613362E+00             9.033059E+00             2.009989E+01             2.203637E+01
                   2.1600            -9.193374E+00            -4.822679E+01            -3.997082E+00             5.618287E+00             9.702215E+00             2.016923E+01             2.238148E+01
                   2.3400            -9.899499E+00            -4.830877E+01            -4.652793E+00             5.624048E+00             1.037158E+01             2.023865E+01             2.274143E+01
                   2.5200            -1.060483E+01            -4.839172E+01            -5.307755E+00             5.630638E+00             1.104112E+01             2.030810E+01             2.311547E+01
                   2.7000            -1.130937E+01            -4.847564E+01            -5.961959E+00             5.638048E+00             1.171083E+01             2.037750E+01             2.350289E+01
                   2.8800            -1.201312E+01            -4.856053E+01            -6.615415E+00             5.646272E+00             1.238069E+01             2.044679E+01             2.390299E+01
                   3.0600            -1.271604E+01            -4.864639E+01            -7.268095E+00             5.655300E+00             1.305069E+01             2.051592E+01             2.431509E+01
                   3.2400            -1.341816E+01            -4.873323E+01            -7.920006E+00             5.665124E+00             1.372081E+01             2.058482E+01             2.473854E+01
                   3.4200            -1.411946E+01            -4.882105E+01            -8.571147E+00             5.675734E+00             1.439105E+01             2.065344E+01             2.517274E+01
                   3.6000            -1.481994E+01            -4.890986E+01            -9.221506E+00             5.687122E+00             1.506139E+01             2.072171E+01             2.561708E+01
                   3.7800            -1.551959E+01            -4.899965E+01            -9.871074E+00             5.699277E+00             1.573181E+01             2.078958E+01             2.607099E+01
                   3.9600            -1.621841E+01            -4.909044E+01            -1.051986E+01             5.712189E+00             1.640232E+01             2.085700E+01             2.653395E+01
                   4.1400            -1.691639E+01            -4.918221E+01            -1.116785E+01             5.725842E+00             1.707288E+01             2.092390E+01             2.700542E+01
                   4.3200            -1.761354E+01            -4.927496E+01            -1.181505E+01             5.740217E+00             1.774350E+01             2.099024E+01             2.748494E+01
                   4.5000            -1.830987E+01            -4.936864E+01            -1.246147E+01             5.755270E+00             1.841413E+01             2.105596E+01             2.797202E+01
                   4.6800            -1.900558E+01            -4.946297E+01            -1.310728E+01             5.770762E+00             1.908471E+01             2.112108E+01             2.846623E+01
                   4.8600            -1.970099E+01            -4.955734E+01            -1.375279E+01             5.786236E+00             1.975506E+01             2.118568E+01             2.896715E+01
                   5.0400            -2.039614E+01            -4.965169E+01            -1.439802E+01             5.801627E+00             2.042517E+01             2.124977E+01             2.947440E+01
                   5.2200            -2.109102E+01            -4.974602E+01            -1.504297E+01             5.816929E+00             2.109501E+01             2.131336E+01             2.998764E+01
                   5.4000            -2.178562E+01            -4.984036E+01            -1.568764E+01             5.832134E+00             2.176457E+01             2.137647E+01             3.050655E+01
                   5.5800            -2.247993E+01            -4.993469E+01            -1.633201E+01             5.847234E+00             2.243383E+01             2.143909E+01             3.103081E+01
                   5.7600            -2.317396E+01            -5.002905E+01            -1.697609E+01             5.862222E+00             2.310278E+01             2.150124E+01             3.156013E+01
                   5.9400            -2.386768E+01            -5.012342E+01            -1.761985E+01             5.877092E+00             2.377141E+01             2.156292E+01             3.209423E+01
                   6.1200            -2.456108E+01            -5.021783E+01            -1.826331E+01             5.891835E+00             2.443970E+01             2.162416E+01             3.263285E+01
                   6.3000            -2.525417E+01            -5.031227E+01            -1.890644E+01             5.906444E+00             2.510764E+01             2.168495E+01             3.317575E+01
                   6.4800            -2.594693E+01            -5.040676E+01            -1.954925E+01             5.920911E+00             2.577521E+01             2.174531E+01             3.372269E+01
                   6.6600            -2.663935E+01            -5.050131E+01            -2.019172E+01             5.935230E+00             2.644239E+01             2.180526E+01             3.427345E+01
                   6.8400            -2.733142E+01            -5.059592E+01            -2.083386E+01             5.949392E+00             2.710918E+01             2.186480E+01             3.482782E+01
                   7.0200            -2.802314E+01            -5.069060E+01            -2.147565E+01             5.963391E+00             2.777556E+01             2.192395E+01             3.538561E+01
                   7.2000            -2.871450E+01            -5.078537E+01            -2.211709E+01             5.977218E+00             2.844150E+01             2.198272E+01             3.594662E+01
                   7.3800            -2.940549E+01            -5.088022E+01            -2.275817E+01             5.990867E+00             2.910701E+01             2.204113E+01             3.651068E+01
                   7.5600            -3.009610E+01            -5.097518E+01            -2.339888E+01             6.004330E+00             2.977206E+01             2.209919E+01             3.707762E+01
                   7.7400            -3.078633E+01            -5.107024E+01            -2.403923E+01             6.017599E+00             3.043664E+01             2.215692E+01             3.764728E+01
                   7.9200            -3.147616E+01            -5.116542E+01            -2.467919E+01             6.030667E+00             3.110073E+01             2.221432E+01             3.821952E+01
                   8.1000            -3.216559E+01            -5.126072E+01            -2.531878E+01             6.043527E+00             3.176432E+01             2.227143E+01             3.879418E+01
                   8.2800            -3.285460E+01            -5.135616E+01            -2.595797E+01             6.056172E+00             3.242739E+01             2.232825E+01             3.937114E+01
                   8.4600            -3.354320E+01            -5.145173E+01            -2.659676E+01             6.068593E+00             3.308993E+01             2.238480E+01             3.995025E+01
                   8.6400            -3.423137E+01            -5.154746E+01            -2.723515E+01             6.080784E+00             3.375192E+01             2.244110E+01             4.053141E+01
                   8.8200            -3.491911E+01            -5.164334E+01            -2.787313E+01             6.092738E+00             3.441335E+01             2.249717E+01             4.111449E+01
                   9.0000            -3.560640E+01            -5.173938E+01            -2.851070E+01             6.104447E+00             3.507420E+01             2.255302E+01             4.169938E+01
                   9.1800            -3.629324E+01            -5.183560E+01            -2.914784E+01             6.115904E+00             3.573445E+01             2.260868E+01             4.228597E+01
                   9.3600            -3.697963E+01            -5.193199E+01            -2.978456E+01             6.127103E+00             3.639410E+01             2.266416E+01             4.287417E+01
                   9.5400            -3.766554E+01            -5.202857E+01            -3.042084E+01             6.138036E+00             3.705312E+01             2.271947E+01             4.346388E+01
                   9.7200            -3.835098E+01            -5.212535E+01            -3.105668E+01             6.148696E+00             3.771151E+01             2.277465E+01             4.405499E+01
                   9.9000            -3.903593E+01            -5.222232E+01            -3.169206E+01             6.159077E+00             3.836923E+01             2.282971E+01             4.464744E+01
                  10.0800            -3.972039E+01            -5.231950E+01            -3.232700E+01             6.169171E+00             3.902629E+01             2.288466E+01             4.524112E+01
                  10.2600            -4.040435E+01            -5.241689E+01            -3.296147E+01             6.178974E+00             3.968265E+01             2.293953E+01             4.583596E+01
                  10.4400            -4.108780E+01            -5.251450E+01            -3.359548E+01             6.188477E+00             4.033832E+01             2.299434E+01             4.643188E+01
                  10.6200            -4.177073E+01            -5.261234E+01            -3.422900E+01             6.197675E+00             4.099327E+01             2.304910E+01             4.702881E+01
                  10.8000            -4.245313E+01            -5.271040E+01            -3.486205E+01             6.206562E+00             4.164748E+01             2.310383E+01             4.762666E+01
                  10.9800            -4.313499E+01            -5.280869E+01            -3.549461E+01             6.215131E+00             4.230094E+01             2.315855E+01             4.822539E+01
                  11.1600            -4.381630E+01            -5.290722E+01            -3.612667E+01             6.223377E+00             4.295364E+01             2.321329E+01             4.882491E+01
                  11.3400            -4.449705E+01            -5.300600E+01            -3.675823E+01             6.231294E+00             4.360555E+01             2.326805E+01             4.942516E+01
                  11.5200            -4.517724E+01            -5.310501E+01            -3.738928E+01             6.238877E+00             4.425667E+01             2.332285E+01             5.002608E+01
                  11.7000            -4.585686E+01            -5.320428E+01            -3.801981E+01             6.246121E+00             4.490697E+01             2.337772E+01             5.062760E+01
                  11.8800            -4.653588E+01            -5.330379E+01            -3.864981E+01             6.253020E+00             4.555645E+01             2.343267E+01             5.122968E+01
                  12.0600            -4.721430E+01            -5.340355E+01            -3.927928E+01             6.259569E+00             4.620508E+01             2.348771E+01             5.183225E+01
                  12.2400            -4.789212E+01            -5.350356E+01            -3.990822E+01             6.265765E+00             4.685286E+01             2.354287E+01             5.243526E+01
                  12.4200            -4.856932E+01            -5.360383E+01            -4.053660E+01             6.271601E+00             4.749976E+01             2.359815E+01             5.303866E+01
                  12.6000            -4.924589E+01            -5.370435E+01            -4.116443E+01             6.277075E+00             4.814577E+01             2.365356E+01             5.364239E+01
                  12.7800            -4.992181E+01            -5.380513E+01            -4.179170E+01             6.282182E+00             4.879087E+01             2.370913E+01             5.424640E+01
                  12.9600            -5.059708E+01            -5.390615E+01            -4.241839E+01             6.286919E+00             4.943505E+01             2.376487E+01             5.485065E+01
                  13.1400            -5.127168E+01            -5.400743E+01            -4.304450E+01             6.291281E+00             5.007830E+01             2.382078E+01             5.545508E+01
                  13.3200            -5.194560E+01            -5.410895E+01            -4.367003E+01             6.295266E+00             5.072060E+01             2.387688E+01             5.605965E+01
                  13.5000            -5.261884E+01            -5.421072E+01            -4.429496E+01             6.298871E+00             5.136192E+01             2.393318E+01             5.666431E+01
                  13.6800            -5.329136E+01            -5.431274E+01            -4.491928E+01             6.302092E+00             5.200227E+01             2.398968E+01             5.726903E+01
                  13.8600            -5.396317E+01            -5.441499E+01            -4.554299E+01             6.304928E+00             5.264163E+01             2.404640E+01             5.787374E+01
                  14.0400            -5.463425E+01            -5.451747E+01            -4.616607E+01             6.307375E+00             5.327997E+01             2.410334E+01             5.847842E+01
                  14.2200            -5.530458E+01            -5.462019E+01            -4.678852E+01             6.309432E+00             5.391729E+01             2.416050E+01             5.908303E+01
                  14.4000            -5.597416E+01            -5.472313E+01            -4.741033E+01             6.311097E+00             5.455357E+01             2.421789E+01             5.968751E+01
                  14.5800            -5.664296E+01            -5.482629E+01            -4.803149E+01             6.312368E+00             5.518880E+01             2.427552E+01             6.029183E+01
                  14.7600            -5.731097E+01            -5.492966E+01            -4.865199E+01             6.313245E+00             5.582296E+01             2.433338E+01             6.089595E+01
                  14.9400            -5.797817E+01            -5.503324E+01            -4.927182E+01             6.313725E+00             5.645605E+01             2.439148E+01             6.149983E+01
                  15.1200            -5.864456E+01            -5.513701E+01            -4.989097E+01             6.313809E+00             5.708803E+01             2.444982E+01             6.210344E+01
                  15.3000            -5.931012E+01            -5.524098E+01            -5.050943E+01             6.313494E+00             5.771892E+01             2.450839E+01             6.270673E+01
                  15.4800            -5.997482E+01            -5.534512E+01            -5.112719E+01             6.312782E+00             5.834868E+01             2.456719E+01             6.330968E+01
                  15.6600            -6.063866E+01            -5.544944E+01            -5.174424E+01             6.311671E+00             5.897731E+01             2.462623E+01             6.391224E+01
                  15.8400            -6.130162E+01            -5.555392E+01            -5.236058E+01             6.310161E+00             5.960479E+01             2.468549E+01             6.451437E+01
                  16.0200            -6.196368E+01            -5.565855E+01            -5.297618E+01             6.308253E+00             6.023112E+01             2.474497E+01             6.511606E+01
                  16.2000            -6.262483E+01            -5.576333E+01            -5.359104E+01             6.305947E+00             6.085627E+01             2.480466E+01             6.571725E+01
                  16.3800            -6.328504E+01            -5.586824E+01            -5.420515E+01             6.303244E+00             6.148025E+01             2.486455E+01             6.631792E+01
                  16.5600            -6.394430E+01            -5.597328E+01            -5.481850E+01             6.300143E+00             6.210303E+01             2.492464E+01             6.691804E+01
                  16.7400            -6.460260E+01            -5.607842E+01            -5.543108E+01             6.296647E+00             6.272460E+01             2.498492E+01             6.751757E+01
                  16.9200            -6.525992E+01            -5.618367E+01            -5.604288E+01             6.292755E+00             6.334496E+01             2.504537E+01             6.811648E+01
                  17.1000            -6.591624E+01            -5.628901E+01            -5.665389E+01             6.288468E+00             6.396409E+01             2.510599E+01             6.871474E+01
                  17.2800            -6.657154E+01            -5.639442E+01            -5.726409E+01             6.283789E+00             6.458198E+01             2.516675E+01             6.931232E+01
                  17.4600            -6.722581E+01            -5.649991E+01            -5.787348E+01             6.278717E+00             6.519862E+01             2.522765E+01             6.990918E+01
                  17.6400            -6.787903E+01            -5.660544E+01            -5.848204E+01             6.273256E+00             6.581400E+01             2.528868E+01             7.050531E+01
                  17.8200            -6.853118E+01            -5.671103E+01            -5.908977E+01             6.267404E+00             6.642811E+01             2.534981E+01             7.110068E+01
                  18.0000            -6.918224E+01            -5.681664E+01            -5.969665E+01             6.261166E+00             6.704094E+01             2.541103E+01             7.169524E+01
                  18.1800            -6.983219E+01            -5.692228E+01            -6.030268E+01             6.254541E+00             6.765247E+01             2.547233E+01             7.228898E+01
                  18.3600            -7.048103E+01            -5.702792E+01            -6.090784E+01             6.247531E+00             6.826271E+01             2.553369E+01             7.288187E+01
                  18.5400            -7.112873E+01            -5.713356E+01            -6.151212E+01             6.240138E+00             6.887164E+01             2.559510E+01             7.347389E+01
                  18.7200            -7.177527E+01            -5.723919E+01            -6.211551E+01             6.232364E+00             6.947925E+01             2.565652E+01             7.406500E+01
                  18.9000            -7.242064E+01            -5.734478E+01            -6.271800E+01             6.224211E+00             7.008553E+01             2.571796E+01             7.465518E+01
                  19.0800            -7.306482E+01            -5.745035E+01            -6.331959E+01             6.215678E+00             7.069048E+01             2.577938E+01             7.524440E+01
                  19.2600            -7.370779E+01            -5.755586E+01            -6.392025E+01             6.206770E+00             7.129408E+01             2.584078E+01             7.583265E+01
                  19.4400            -7.434953E+01            -5.766131E+01            -6.451999E+01             6.197486E+00             7.189632E+01             2.590212E+01             7.641990E+01
                  19.6200            -7.499004E+01            -5.776670E+01            -6.511878E+01             6.187829E+00             7.249721E+01             2.596340E+01             7.700612E+01
                  19.8000            -7.562929E+01            -5.787200E+01            -6.571662E+01             6.177799E+00             7.309672E+01             2.602460E+01             7.759130E+01
                  19.9800            -7.626726E+01            -5.797721E+01            -6.631350E+01             6.167399E+00             7.369485E+01             2.608569E+01             7.817541E+01
                  20.1600            -7.690394E+01            -5.808232E+01            -6.690941E+01             6.156630E+00             7.429159E+01             2.614666E+01             7.875842E+01
                  20.3400            -7.753932E+01            -5.818732E+01            -6.750434E+01             6.145492E+00             7.488694E+01             2.620749E+01             7.934032E+01
                  20.5200            -7.817337E+01            -5.829220E+01            -6.809827E+01             6.133988E+00             7.548089E+01             2.626815E+01             7.992109E+01
                  20.7000            -7.880609E+01            -5.839695E+01            -6.869121E+01             6.122118E+00             7.607343E+01             2.632865E+01             8.050071E+01
                  20.8800            -7.943745E+01            -5.850157E+01            -6.928313E+01             6.109884E+00             7.666455E+01             2.638894E+01             8.107915E+01
                  21.0600            -8.006744E+01            -5.860603E+01            -6.987404E+01             6.097286E+00             7.725424E+01             2.644903E+01             8.165641E+01
                  21.2400            -8.069605E+01            -5.871034E+01            -7.046391E+01             6.084325E+00             7.784250E+01             2.650888E+01             8.223245E+01
                  21.4200            -8.132326E+01            -5.881449E+01            -7.105275E+01             6.071002E+00             7.842932E+01             2.656849E+01             8.280726E+01
                  21.6000            -8.194905E+01            -5.891847E+01            -7.164054E+01             6.057318E+00             7.901469E+01             2.662783E+01             8.338083E+01
                  21.7800            -8.257342E+01            -5.902227E+01            -7.222727E+01             6.043273E+00             7.959861E+01             2.668690E+01             8.395314E+01
                  21.9600            -8.319635E+01            -5.912588E+01            -7.281293E+01             6.028868E+00             8.018107E+01             2.674566E+01             8.452416E+01
                  22.1400            -8.381782E+01            -5.922931E+01            -7.339752E+01             6.014103E+00             8.076206E+01             2.680412E+01             8.509389E+01
                  22.3200            -8.443782E+01            -5.933254E+01            -7.398103E+01             5.998978E+00             8.134157E+01             2.686226E+01             8.566231E+01
                  22.5000            -8.505634E+01            -5.943557E+01            -7.456344E+01             5.983493E+00             8.191960E+01             2.692006E+01             8.622940E+01
