                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             7.412992E-02             5.941215E-04             1.787505E-06             2.970525E-05             6.256143E-04             4.787272E-01             5.921807E-02             4.793528E-01
                   0.1800             7.263641E-02            -1.820972E-03            -5.478666E-06             4.668557E-04            -1.359595E-03             4.768520E-01             5.909260E-02             4.754924E-01
                   0.3600             7.273930E-02            -3.597138E-03            -1.082249E-05             7.777367E-04            -2.830224E-03             4.767034E-01             5.909143E-02             4.738732E-01
                   0.5400             7.286238E-02            -5.373391E-03            -1.616652E-05             1.088511E-03            -4.301047E-03             4.765776E-01             5.909127E-02             4.722766E-01
                   0.7200             7.300324E-02            -7.149545E-03            -2.151015E-05             1.399393E-03            -5.771662E-03             4.764723E-01             5.909199E-02             4.707006E-01
                   0.9000             7.316039E-02            -8.925120E-03            -2.685192E-05             1.710495E-03            -7.241477E-03             4.763859E-01             5.909361E-02             4.691445E-01
                   1.0800             7.333290E-02            -1.070001E-02            -3.219146E-05             2.021878E-03            -8.710320E-03             4.763084E-01             5.908663E-02             4.675980E-01
                   1.2600             7.352016E-02            -1.247445E-02            -3.752949E-05             2.333585E-03            -1.017840E-02             4.762573E-01             5.908955E-02             4.660789E-01
                   1.4400             7.372161E-02            -1.424813E-02            -4.286497E-05             2.645649E-03            -1.164534E-02             4.762235E-01             5.909346E-02             4.645782E-01
                   1.6200             7.393679E-02            -1.602097E-02            -4.819770E-05             2.958104E-03            -1.311106E-02             4.761953E-01             5.908716E-02             4.630842E-01
                   1.8000             7.416528E-02            -1.779280E-02            -5.352710E-05             3.270984E-03            -1.457534E-02             4.761823E-01             5.908075E-02             4.616069E-01
                   1.9800             7.440668E-02            -1.956370E-02            -5.885338E-05             3.584327E-03            -1.603822E-02             4.761965E-01             5.908665E-02             4.601583E-01
                   2.1600             7.466057E-02            -2.133341E-02            -6.417575E-05             3.898172E-03            -1.749941E-02             4.762135E-01             5.908063E-02             4.587140E-01
                   2.3400             7.492654E-02            -2.310192E-02            -6.949415E-05             4.212563E-03            -1.895885E-02             4.762582E-01             5.908821E-02             4.572993E-01
                   2.5200             7.520420E-02            -2.486908E-02            -7.480807E-05             4.527547E-03            -2.041634E-02             4.763611E-01             5.908265E-02             4.559447E-01
                   2.7000             7.549314E-02            -2.663479E-02            -8.011718E-05             4.843174E-03            -2.187173E-02             4.769235E-01             5.907701E-02             4.550517E-01
