                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.177940E-06             1.448919E-07             1.177935E-06             1.902709E-15             1.703683E-08             7.974899E-08             1.129829E-06             5.567024E-12             1.051423E-20             1.033048E-06            -1.815737E-07            -1.807754E-07             6.706993E-07
                   0.1800             1.178142E-06             1.450023E-07             1.177417E-06             7.186357E-10             1.702103E-08             7.967401E-08             1.129829E-06             5.632430E-12             7.022641E-15             1.033139E-06            -1.816204E-07            -1.808196E-07             6.706993E-07
                   0.3600             1.178327E-06             1.451035E-07             1.176885E-06             1.435696E-09             1.700629E-08             7.960503E-08             1.129829E-06             5.692052E-12             1.401397E-14             1.033223E-06            -1.816623E-07            -1.808614E-07             6.706993E-07
                   0.5400             1.178500E-06             1.451981E-07             1.176343E-06             2.150937E-09             1.699250E-08             7.954054E-08             1.129829E-06             5.747400E-12             2.095348E-14             1.033301E-06            -1.817015E-07            -1.809006E-07             6.706993E-07
                   0.7200             1.178661E-06             1.452862E-07             1.175790E-06             2.864419E-09             1.697966E-08             7.948050E-08             1.129829E-06             5.798495E-12             2.783876E-14             1.033374E-06            -1.817380E-07            -1.809370E-07             6.706993E-07
                   0.9000             1.178810E-06             1.453677E-07             1.175227E-06             3.576319E-09             1.696777E-08             7.942490E-08             1.129829E-06             5.845356E-12             3.467447E-14             1.033442E-06            -1.817718E-07            -1.809708E-07             6.706993E-07
                   1.0800             1.178947E-06             1.454429E-07             1.174654E-06             4.286854E-09             1.695682E-08             7.937365E-08             1.129829E-06             5.888055E-12             4.146774E-14             1.033504E-06            -1.818030E-07            -1.810019E-07             6.706993E-07
                   1.2600             1.179073E-06             1.455116E-07             1.174070E-06             4.996249E-09             1.694681E-08             7.932685E-08             1.129829E-06             5.926498E-12             4.822578E-14             1.033561E-06            -1.818314E-07            -1.810303E-07             6.706993E-07
                   1.4400             1.179186E-06             1.455738E-07             1.173476E-06             5.704724E-09             1.693773E-08             7.928442E-08             1.129829E-06             5.960751E-12             5.495599E-14             1.033613E-06            -1.818571E-07            -1.810561E-07             6.706993E-07
                   1.6200             1.179289E-06             1.456298E-07             1.172870E-06             6.412497E-09             1.692958E-08             7.924627E-08             1.129829E-06             5.990883E-12             6.166568E-14             1.033659E-06            -1.818804E-07            -1.810792E-07             6.706993E-07
                   1.8000             1.179379E-06             1.456794E-07             1.172254E-06             7.119776E-09             1.692236E-08             7.921245E-08             1.129829E-06             6.016849E-12             6.836138E-14             1.033700E-06            -1.819010E-07            -1.810997E-07             6.706993E-07
                   1.9800             1.179458E-06             1.457226E-07             1.171625E-06             7.826767E-09             1.691606E-08             7.918300E-08             1.129829E-06             6.038602E-12             7.504925E-14             1.033736E-06            -1.819188E-07            -1.811176E-07             6.706993E-07
                   2.1600             1.179526E-06             1.457596E-07             1.170986E-06             8.533673E-09             1.691067E-08             7.915778E-08             1.129829E-06             6.056266E-12             8.173625E-14             1.033766E-06            -1.819342E-07            -1.811329E-07             6.706993E-07
                   2.3400             1.179582E-06             1.457902E-07             1.170335E-06             9.240693E-09             1.690620E-08             7.913691E-08             1.129829E-06             6.069736E-12             8.842778E-14             1.033792E-06            -1.819468E-07            -1.811456E-07             6.706993E-07
                   2.5200             1.179627E-06             1.458147E-07             1.169672E-06             9.948022E-09             1.690264E-08             7.912024E-08             1.129829E-06             6.079134E-12             9.513060E-14             1.033812E-06            -1.819570E-07            -1.811557E-07             6.706993E-07
                   2.7000             1.179660E-06             1.458329E-07             1.168998E-06             1.065585E-08             1.689998E-08             7.910781E-08             1.129829E-06             6.084413E-12             1.018502E-13             1.033827E-06            -1.819645E-07            -1.811632E-07             6.706993E-07
                   2.8800             1.179682E-06             1.458448E-07             1.168311E-06             1.136437E-08             1.689823E-08             7.909968E-08             1.129829E-06             6.085529E-12             1.085916E-13             1.033837E-06            -1.819694E-07            -1.811682E-07             6.706993E-07
                   3.0600             1.179693E-06             1.458507E-07             1.167613E-06             1.207377E-08             1.689738E-08             7.909566E-08             1.129829E-06             6.082635E-12             1.153612E-13             1.033842E-06            -1.819719E-07            -1.811706E-07             6.706993E-07
                   3.2400             1.179698E-06             1.458537E-07             1.166908E-06             1.278365E-08             1.689694E-08             7.909362E-08             1.129829E-06             6.077820E-12             1.221483E-13             1.033844E-06            -1.819731E-07            -1.811719E-07             6.706993E-07
                   3.4200             1.179703E-06             1.458567E-07             1.166204E-06             1.349358E-08             1.689651E-08             7.909159E-08             1.129829E-06             6.072989E-12             1.289408E-13             1.033847E-06            -1.819744E-07            -1.811731E-07             6.706993E-07
                   3.6000             1.179709E-06             1.458596E-07             1.165499E-06             1.420356E-08             1.689607E-08             7.908962E-08             1.129829E-06             6.068097E-12             1.357384E-13             1.033849E-06            -1.819755E-07            -1.811744E-07             6.706993E-07
                   3.7800             1.179714E-06             1.458626E-07             1.164794E-06             1.491359E-08             1.689564E-08             7.908758E-08             1.129829E-06             6.063262E-12             1.425425E-13             1.033852E-06            -1.819767E-07            -1.811756E-07             6.706993E-07
                   3.9600             1.179720E-06             1.458656E-07             1.164090E-06             1.562368E-08             1.689520E-08             7.908553E-08             1.129829E-06             6.058426E-12             1.493525E-13             1.033854E-06            -1.819780E-07            -1.811768E-07             6.706993E-07
                   4.1400             1.179725E-06             1.458686E-07             1.163385E-06             1.633381E-08             1.689477E-08             7.908349E-08             1.129829E-06             6.053588E-12             1.561685E-13             1.033857E-06            -1.819793E-07            -1.811781E-07             6.706993E-07
                   4.3200             1.179731E-06             1.458716E-07             1.162680E-06             1.704400E-08             1.689433E-08             7.908143E-08             1.129829E-06             6.048749E-12             1.629903E-13             1.033859E-06            -1.819805E-07            -1.811793E-07             6.706993E-07
                   4.5000             1.179736E-06             1.458746E-07             1.161976E-06             1.775424E-08             1.689389E-08             7.907938E-08             1.129829E-06             6.043908E-12             1.698178E-13             1.033862E-06            -1.819818E-07            -1.811805E-07             6.706993E-07
                   4.6800             1.179742E-06             1.458775E-07             1.161271E-06             1.846450E-08             1.689345E-08             7.907737E-08             1.129829E-06             6.039015E-12             1.766495E-13             1.033864E-06            -1.819829E-07            -1.811818E-07             6.706993E-07
                   4.8600             1.179747E-06             1.458805E-07             1.160566E-06             1.917480E-08             1.689301E-08             7.907531E-08             1.129829E-06             6.034165E-12             1.834871E-13             1.033867E-06            -1.819842E-07            -1.811831E-07             6.706993E-07
                   5.0400             1.179753E-06             1.458836E-07             1.159861E-06             1.988512E-08             1.689257E-08             7.907324E-08             1.129829E-06             6.029322E-12             1.903290E-13             1.033869E-06            -1.819854E-07            -1.811843E-07             6.706993E-07
                   5.2200             1.179758E-06             1.458866E-07             1.159157E-06             2.059545E-08             1.689212E-08             7.907115E-08             1.129829E-06             6.024491E-12             1.971743E-13             1.033872E-06            -1.819867E-07            -1.811856E-07             6.706993E-07
                   5.4000             1.179764E-06             1.458897E-07             1.158452E-06             2.130577E-08             1.689168E-08             7.906908E-08             1.129829E-06             6.019649E-12             2.040227E-13             1.033874E-06            -1.819880E-07            -1.811868E-07             6.706993E-07
                   5.5800             1.179769E-06             1.458927E-07             1.157747E-06             2.201607E-08             1.689124E-08             7.906700E-08             1.129829E-06             6.014807E-12             2.108732E-13             1.033877E-06            -1.819893E-07            -1.811881E-07             6.706993E-07
                   5.7600             1.179775E-06             1.458958E-07             1.157042E-06             2.272633E-08             1.689080E-08             7.906492E-08             1.129829E-06             6.009965E-12             2.177246E-13             1.033879E-06            -1.819905E-07            -1.811893E-07             6.706993E-07
                   5.9400             1.179781E-06             1.458989E-07             1.156338E-06             2.343654E-08             1.689035E-08             7.906284E-08             1.129829E-06             6.005124E-12             2.245760E-13             1.033882E-06            -1.819918E-07            -1.811906E-07             6.706993E-07
                   6.1200             1.179786E-06             1.459019E-07             1.155633E-06             2.414667E-08             1.688991E-08             7.906075E-08             1.129829E-06             6.000285E-12             2.314262E-13             1.033884E-06            -1.819931E-07            -1.811918E-07             6.706993E-07
                   6.3000             1.179792E-06             1.459048E-07             1.154929E-06             2.485669E-08             1.688946E-08             7.905874E-08             1.129829E-06             5.995378E-12             2.382725E-13             1.033887E-06            -1.819942E-07            -1.811932E-07             6.706993E-07
                   6.4800             1.179797E-06             1.459079E-07             1.154224E-06             2.556660E-08             1.688902E-08             7.905667E-08             1.129829E-06             5.990542E-12             2.451161E-13             1.033889E-06            -1.819955E-07            -1.811944E-07             6.706993E-07
                   6.6600             1.179803E-06             1.459109E-07             1.153520E-06             2.627635E-08             1.688858E-08             7.905459E-08             1.129829E-06             5.985710E-12             2.519542E-13             1.033892E-06            -1.819968E-07            -1.811957E-07             6.706993E-07
                   6.8400             1.179808E-06             1.459140E-07             1.152816E-06             2.698592E-08             1.688814E-08             7.905251E-08             1.129829E-06             5.980882E-12             2.587852E-13             1.033894E-06            -1.819980E-07            -1.811969E-07             6.706993E-07
                   7.0200             1.179814E-06             1.459170E-07             1.152112E-06             2.769528E-08             1.688770E-08             7.905045E-08             1.129829E-06             5.976058E-12             2.656072E-13             1.033897E-06            -1.819993E-07            -1.811982E-07             6.706993E-07
                   7.2000             1.179819E-06             1.459200E-07             1.151409E-06             2.840440E-08             1.688726E-08             7.904838E-08             1.129829E-06             5.971240E-12             2.724186E-13             1.033899E-06            -1.820006E-07            -1.811994E-07             6.706993E-07
                   7.3800             1.179825E-06             1.459231E-07             1.150705E-06             2.911325E-08             1.688682E-08             7.904632E-08             1.129829E-06             5.966428E-12             2.792173E-13             1.033902E-06            -1.820018E-07            -1.812006E-07             6.706993E-07
                   7.5600             1.179830E-06             1.459261E-07             1.150002E-06             2.982179E-08             1.688638E-08             7.904428E-08             1.129829E-06             5.961623E-12             2.860012E-13             1.033904E-06            -1.820031E-07            -1.812019E-07             6.706993E-07
                   7.7400             1.179836E-06             1.459291E-07             1.149300E-06             3.052998E-08             1.688595E-08             7.904224E-08             1.129829E-06             5.956826E-12             2.927682E-13             1.033907E-06            -1.820043E-07            -1.812031E-07             6.706993E-07
