                             Degree                     Suc.Volume[m3]                    Comp.Volume[m3]               I.Suct.Press._1[kPa]                    I.Suct.Temp.[K]                 I.Disc.Press.[kPa]                    I.Disc.Temp.[K]
                             0.0000                       5.000000E-08                       3.284577E-05                       1.009508E+02                       3.037789E+02                       1.002270E+02                       3.031547E+02
                             0.1800                       5.005066E-08                       3.284572E-05                       1.009508E+02                       3.037789E+02                       1.002272E+02                       3.031549E+02
                             0.3600                       5.009648E-08                       3.284566E-05                       1.009508E+02                       3.037789E+02                       1.002275E+02                       3.031552E+02
                             0.5400                       5.013763E-08                       3.284559E-05                       1.009508E+02                       3.037789E+02                       1.002278E+02                       3.031554E+02
                             0.7200                       5.017429E-08                       3.284552E-05                       1.009508E+02                       3.037789E+02                       1.002281E+02                       3.031557E+02
                             0.9000                       5.020665E-08                       3.284544E-05                       1.009508E+02                       3.037789E+02                       1.002284E+02                       3.031560E+02
                             1.0800                       5.023489E-08                       3.284536E-05                       1.009508E+02                       3.037789E+02                       1.002288E+02                       3.031563E+02
                             1.2600                       5.025918E-08                       3.284527E-05                       1.009508E+02                       3.037789E+02                       1.002292E+02                       3.031566E+02
                             1.4400                       5.027970E-08                       3.284517E-05                       1.009508E+02                       3.037789E+02                       1.002296E+02                       3.031569E+02
                             1.6200                       5.029663E-08                       3.284507E-05                       1.009508E+02                       3.037789E+02                       1.002300E+02                       3.031573E+02
                             1.8000                       5.031015E-08                       3.284496E-05                       1.009508E+02                       3.037789E+02                       1.002305E+02                       3.031577E+02
                             1.9800                       5.032045E-08                       3.284485E-05                       1.009508E+02                       3.037789E+02                       1.002310E+02                       3.031582E+02
                             2.1600                       5.032769E-08                       3.284472E-05                       1.009508E+02                       3.037789E+02                       1.002315E+02                       3.031586E+02
                             2.3400                       5.033207E-08                       3.284459E-05                       1.009508E+02                       3.037789E+02                       1.002321E+02                       3.031591E+02
                             2.5200                       5.033375E-08                       3.284446E-05                       1.009508E+02                       3.037789E+02                       1.002326E+02                       3.031596E+02
                             2.7000                       5.033292E-08                       3.284431E-05                       1.009508E+02                       3.037789E+02                       1.002333E+02                       3.031601E+02
                             2.8800                       5.032977E-08                       3.284416E-05                       1.009508E+02                       3.037789E+02                       1.002339E+02                       3.031607E+02
                             3.0600                       5.032446E-08                       3.284400E-05                       1.009508E+02                       3.037789E+02                       1.002346E+02                       3.031613E+02
                             3.2400                       5.031718E-08                       3.284383E-05                       1.009508E+02                       3.037789E+02                       1.002353E+02                       3.031619E+02
                             3.4200                       5.030811E-08                       3.284365E-05                       1.009508E+02                       3.037789E+02                       1.002361E+02                       3.031626E+02
                             3.6000                       5.029743E-08                       3.284347E-05                       1.009508E+02                       3.037789E+02                       1.002369E+02                       3.031632E+02
                             3.7800                       5.028532E-08                       3.284328E-05                       1.009508E+02                       3.037789E+02                       1.002377E+02                       3.031640E+02
                             3.9600                       5.027195E-08                       3.284307E-05                       1.009508E+02                       3.037789E+02                       1.002386E+02                       3.031647E+02
                             4.1400                       5.025752E-08                       3.284286E-05                       1.009508E+02                       3.037789E+02                       1.002395E+02                       3.031655E+02
                             4.3200                       5.024219E-08                       3.284264E-05                       1.009508E+02                       3.037789E+02                       1.002404E+02                       3.031663E+02
                             4.5000                       5.022615E-08                       3.284241E-05                       1.009508E+02                       3.037789E+02                       1.002414E+02                       3.031672E+02
                             4.6800                       5.020957E-08                       3.284217E-05                       1.009508E+02                       3.037789E+02                       1.002424E+02                       3.031680E+02
                             4.8600                       5.019265E-08                       3.284192E-05                       1.009508E+02                       3.037789E+02                       1.002435E+02                       3.031690E+02
                             5.0400                       5.017555E-08                       3.284166E-05                       1.009508E+02                       3.037789E+02                       1.002446E+02                       3.031699E+02
                             5.2200                       5.015845E-08                       3.284140E-05                       1.009508E+02                       3.037789E+02                       1.002457E+02                       3.031709E+02
                             5.4000                       5.014155E-08                       3.284112E-05                       1.009508E+02                       3.037789E+02                       1.002469E+02                       3.031719E+02
                             5.5800                       5.012501E-08                       3.284083E-05                       1.009508E+02                       3.037789E+02                       1.002482E+02                       3.031730E+02
                             5.7600                       5.010902E-08                       3.284053E-05                       1.009508E+02                       3.037789E+02                       1.002494E+02                       3.031741E+02
                             5.9400                       5.009376E-08                       3.284022E-05                       1.009508E+02                       3.037789E+02                       1.002508E+02                       3.031753E+02
                             6.1200                       5.007940E-08                       3.283990E-05                       1.009508E+02                       3.037789E+02                       1.002521E+02                       3.031765E+02
                             6.3000                       5.006612E-08                       3.283956E-05                       1.009508E+02                       3.037789E+02                       1.002536E+02                       3.031777E+02
                             6.4800                       5.005412E-08                       3.283922E-05                       1.009508E+02                       3.037789E+02                       1.002550E+02                       3.031790E+02
