                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             3.284777E-05             1.007679E+02             3.040538E+02             3.431247E+05             1.154876E+00             4.303790E+05             3.901809E+03             1.873205E-05             1.006519E+03             2.668471E-02             3.773850E-05             0.000000E+00             0.000000E+00
                   0.1800             3.284772E-05             1.007679E+02             3.040526E+02             3.431248E+05             1.148893E+00             4.303789E+05             3.903300E+03             1.873191E-05             1.006511E+03             2.668445E-02             3.773850E-05             0.000000E+00             0.000000E+00
                   0.3600             3.284766E-05             1.007679E+02             3.040527E+02             3.431249E+05             1.148895E+00             4.303790E+05             3.903300E+03             1.873192E-05             1.006511E+03             2.668447E-02             3.773850E-05             0.000000E+00             0.000000E+00
                   0.5400             3.284759E-05             1.007679E+02             3.040529E+02             3.431250E+05             1.148897E+00             4.303792E+05             3.903299E+03             1.873193E-05             1.006511E+03             2.668448E-02             3.773850E-05             0.000000E+00             0.000000E+00
                   0.7200             3.284752E-05             1.007679E+02             3.040531E+02             3.431252E+05             1.148899E+00             4.303794E+05             3.903299E+03             1.873193E-05             1.006511E+03             2.668449E-02             3.773850E-05             0.000000E+00             0.000000E+00
                   0.9000             3.284744E-05             1.007679E+02             3.040532E+02             3.431253E+05             1.148902E+00             4.303795E+05             3.903299E+03             1.873194E-05             1.006511E+03             2.668451E-02             3.773850E-05             0.000000E+00             0.000000E+00
                   1.0800             3.284736E-05             1.007679E+02             3.040535E+02             3.431254E+05             1.148905E+00             4.303798E+05             3.903299E+03             1.873195E-05             1.006511E+03             2.668452E-02             3.773850E-05             0.000000E+00             0.000000E+00
                   1.2600             3.284727E-05             1.007679E+02             3.040537E+02             3.431256E+05             1.148908E+00             4.303800E+05             3.903298E+03             1.873196E-05             1.006511E+03             2.668454E-02             3.773850E-05             0.000000E+00             0.000000E+00
                   1.4400             3.284717E-05             1.007679E+02             3.040539E+02             3.431258E+05             1.148912E+00             4.303802E+05             3.903298E+03             1.873198E-05             1.006511E+03             2.668455E-02             3.773850E-05             0.000000E+00             0.000000E+00
                   1.6200             3.284707E-05             1.007679E+02             3.040542E+02             3.431260E+05             1.148915E+00             4.303805E+05             3.903298E+03             1.873199E-05             1.006511E+03             2.668457E-02             3.773850E-05             0.000000E+00             0.000000E+00
                   1.8000             3.284696E-05             1.007679E+02             3.040544E+02             3.431261E+05             1.148919E+00             4.303807E+05             3.903298E+03             1.873200E-05             1.006511E+03             2.668459E-02             3.773850E-05             0.000000E+00             0.000000E+00
                   1.9800             3.284685E-05             1.007679E+02             3.040547E+02             3.431264E+05             1.148923E+00             4.303810E+05             3.903297E+03             1.873201E-05             1.006511E+03             2.668462E-02             3.773850E-05             0.000000E+00             0.000000E+00
                   2.1600             3.284672E-05             1.007679E+02             3.040550E+02             3.431266E+05             1.148927E+00             4.303813E+05             3.903297E+03             1.873203E-05             1.006511E+03             2.668464E-02             3.773850E-05             0.000000E+00             0.000000E+00
                   2.3400             3.284659E-05             1.007679E+02             3.040554E+02             3.431268E+05             1.148932E+00             4.303817E+05             3.903297E+03             1.873204E-05             1.006511E+03             2.668466E-02             3.773850E-05             0.000000E+00             0.000000E+00
                   2.5200             3.284646E-05             1.007679E+02             3.040557E+02             3.431270E+05             1.148937E+00             4.303820E+05             3.903296E+03             1.873206E-05             1.006511E+03             2.668469E-02             3.773850E-05             0.000000E+00             0.000000E+00
                   2.7000             3.284631E-05             1.007679E+02             3.040561E+02             3.431273E+05             1.148942E+00             4.303824E+05             3.903296E+03             1.873208E-05             1.006511E+03             2.668471E-02             3.773850E-05             0.000000E+00             0.000000E+00
