                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             7.935115E-04             1.445081E+01             0.000000E+00             1.730716E+00             3.972301E+03
                   0.1800             2.630208E-02             1.448852E+01             0.000000E+00             1.582020E+00             3.972669E+03
                   0.3600             4.475834E-02             1.452732E+01             0.000000E+00             1.538435E+00             3.972782E+03
                   0.5400             6.130229E-02             1.456466E+01             0.000000E+00             1.515864E+00             3.972838E+03
                   0.7200             7.697676E-02             1.460033E+01             0.000000E+00             1.505081E+00             3.972862E+03
                   0.9000             9.212916E-02             1.463419E+01             0.000000E+00             1.500494E+00             3.972868E+03
                   1.0800             1.068918E-01             1.466616E+01             0.000000E+00             1.499023E+00             3.972865E+03
                   1.2600             1.213256E-01             1.469621E+01             0.000000E+00             1.499057E+00             3.972858E+03
                   1.4400             1.354672E-01             1.472433E+01             0.000000E+00             1.499775E+00             3.972849E+03
                   1.6200             1.493447E-01             1.475052E+01             0.000000E+00             1.500766E+00             3.972840E+03
                   1.8000             1.629821E-01             1.477481E+01             0.000000E+00             1.501827E+00             3.972831E+03
                   1.9800             1.764008E-01             1.479719E+01             0.000000E+00             1.502860E+00             3.972823E+03
                   2.1600             1.896197E-01             1.481770E+01             0.000000E+00             1.503819E+00             3.972815E+03
                   2.3400             2.026556E-01             1.483634E+01             0.000000E+00             1.504684E+00             3.972808E+03
                   2.5200             2.155233E-01             1.485314E+01             0.000000E+00             1.505448E+00             3.972801E+03
                   2.7000             2.282360E-01             1.486810E+01             0.000000E+00             1.506111E+00             3.972795E+03
                   2.8800             2.408049E-01             1.488126E+01             0.000000E+00             1.506674E+00             3.972790E+03
                   3.0600             2.532403E-01             1.489261E+01             0.000000E+00             1.507141E+00             3.972785E+03
                   3.2400             2.655511E-01             1.490219E+01             0.000000E+00             1.507516E+00             3.972781E+03
                   3.4200             2.777454E-01             1.491000E+01             0.000000E+00             1.507803E+00             3.972777E+03
                   3.6000             2.898303E-01             1.491606E+01             0.000000E+00             1.508005E+00             3.972774E+03
                   3.7800             3.018124E-01             1.492039E+01             0.000000E+00             1.508128E+00             3.972772E+03
                   3.9600             3.136977E-01             1.492301E+01             0.000000E+00             1.508174E+00             3.972770E+03
                   4.1400             3.254915E-01             1.492394E+01             0.000000E+00             1.508146E+00             3.972768E+03
                   4.3200             3.371990E-01             1.492321E+01             0.000000E+00             1.508049E+00             3.972768E+03
                   4.5000             3.488249E-01             1.492084E+01             0.000000E+00             1.507885E+00             3.972767E+03
                   4.6800             3.603735E-01             1.491688E+01             0.000000E+00             1.507659E+00             3.972767E+03
                   4.8600             3.718491E-01             1.491141E+01             0.000000E+00             1.507374E+00             3.972768E+03
                   5.0400             3.832556E-01             1.490455E+01             0.000000E+00             1.507037E+00             3.972769E+03
                   5.2200             3.945968E-01             1.489658E+01             0.000000E+00             1.506658E+00             3.972770E+03
                   5.4000             4.058762E-01             1.488803E+01             0.000000E+00             1.506259E+00             3.972771E+03
                   5.5800             4.170975E-01             1.487942E+01             0.000000E+00             1.505856E+00             3.972773E+03
                   5.7600             4.282639E-01             1.487087E+01             0.000000E+00             1.505458E+00             3.972774E+03
                   5.9400             4.393787E-01             1.486238E+01             0.000000E+00             1.505066E+00             3.972776E+03
                   6.1200             4.504452E-01             1.485397E+01             0.000000E+00             1.504684E+00             3.972777E+03
                   6.3000             4.614666E-01             1.484563E+01             0.000000E+00             1.504311E+00             3.972779E+03
                   6.4800             4.724458E-01             1.483737E+01             0.000000E+00             1.503953E+00             3.972780E+03
                   6.6600             4.833860E-01             1.482917E+01             0.000000E+00             1.503609E+00             3.972781E+03
                   6.8400             4.942902E-01             1.482105E+01             0.000000E+00             1.503283E+00             3.972783E+03
                   7.0200             5.051615E-01             1.481299E+01             0.000000E+00             1.502977E+00             3.972784E+03
                   7.2000             5.160027E-01             1.480501E+01             0.000000E+00             1.502693E+00             3.972785E+03
                   7.3800             5.268169E-01             1.479710E+01             0.000000E+00             1.502433E+00             3.972786E+03
                   7.5600             5.376070E-01             1.478926E+01             0.000000E+00             1.502199E+00             3.972787E+03
                   7.7400             5.483761E-01             1.478149E+01             0.000000E+00             1.501994E+00             3.972788E+03
                   7.9200             5.591270E-01             1.477379E+01             0.000000E+00             1.501820E+00             3.972789E+03
                   8.1000             5.698627E-01             1.476616E+01             0.000000E+00             1.501679E+00             3.972789E+03
                   8.2800             5.805862E-01             1.475860E+01             0.000000E+00             1.501573E+00             3.972790E+03
                   8.4600             5.913004E-01             1.475111E+01             0.000000E+00             1.501504E+00             3.972790E+03
                   8.6400             6.020083E-01             1.474369E+01             0.000000E+00             1.501475E+00             3.972791E+03
                   8.8200             6.127129E-01             1.473634E+01             0.000000E+00             1.501487E+00             3.972791E+03
                   9.0000             6.234170E-01             1.472905E+01             0.000000E+00             1.501542E+00             3.972791E+03
                   9.1800             6.341237E-01             1.472184E+01             0.000000E+00             1.501643E+00             3.972791E+03
                   9.3600             6.448359E-01             1.471469E+01             0.000000E+00             1.501790E+00             3.972791E+03
                   9.5400             6.555565E-01             1.470761E+01             0.000000E+00             1.501987E+00             3.972791E+03
                   9.7200             6.662885E-01             1.470060E+01             0.000000E+00             1.502234E+00             3.972791E+03
                   9.9000             6.770346E-01             1.469366E+01             0.000000E+00             1.502533E+00             3.972790E+03
                  10.0800             6.877980E-01             1.468678E+01             0.000000E+00             1.502886E+00             3.972789E+03
                  10.2600             6.985813E-01             1.467997E+01             0.000000E+00             1.503294E+00             3.972788E+03
                  10.4400             7.093874E-01             1.467322E+01             0.000000E+00             1.503758E+00             3.972787E+03
                  10.6200             7.202190E-01             1.466655E+01             0.000000E+00             1.504280E+00             3.972786E+03
                  10.8000             7.310790E-01             1.465993E+01             0.000000E+00             1.504861E+00             3.972785E+03
                  10.9800             7.419701E-01             1.465339E+01             0.000000E+00             1.505501E+00             3.972783E+03
                  11.1600             7.528948E-01             1.464690E+01             0.000000E+00             1.506202E+00             3.972782E+03
                  11.3400             7.638557E-01             1.464049E+01             0.000000E+00             1.506964E+00             3.972780E+03
                  11.5200             7.748553E-01             1.463413E+01             0.000000E+00             1.507787E+00             3.972778E+03
                  11.7000             7.858962E-01             1.462784E+01             0.000000E+00             1.508672E+00             3.972775E+03
                  11.8800             7.969805E-01             1.462162E+01             0.000000E+00             1.509620E+00             3.972773E+03
                  12.0600             8.081107E-01             1.461546E+01             0.000000E+00             1.510630E+00             3.972770E+03
                  12.2400             8.192888E-01             1.460935E+01             0.000000E+00             1.511702E+00             3.972768E+03
                  12.4200             8.305170E-01             1.460332E+01             0.000000E+00             1.512837E+00             3.972765E+03
                  12.6000             8.417971E-01             1.459734E+01             0.000000E+00             1.514032E+00             3.972762E+03
                  12.7800             8.531311E-01             1.459142E+01             0.000000E+00             1.515290E+00             3.972758E+03
                  12.9600             8.645207E-01             1.458557E+01             0.000000E+00             1.516607E+00             3.972755E+03
                  13.1400             8.759674E-01             1.457978E+01             0.000000E+00             1.517984E+00             3.972751E+03
                  13.3200             8.874728E-01             1.457404E+01             0.000000E+00             1.519420E+00             3.972748E+03
                  13.5000             8.990382E-01             1.456837E+01             0.000000E+00             1.520913E+00             3.972744E+03
                  13.6800             9.106648E-01             1.456275E+01             0.000000E+00             1.522462E+00             3.972740E+03
                  13.8600             9.223537E-01             1.455719E+01             0.000000E+00             1.524066E+00             3.972735E+03
                  14.0400             9.341058E-01             1.455169E+01             0.000000E+00             1.525723E+00             3.972731E+03
                  14.2200             9.459218E-01             1.454625E+01             0.000000E+00             1.527432E+00             3.972726E+03
                  14.4000             9.578024E-01             1.454087E+01             0.000000E+00             1.529190E+00             3.972722E+03
                  14.5800             9.697480E-01             1.453554E+01             0.000000E+00             1.530996E+00             3.972717E+03
                  14.7600             9.817589E-01             1.453026E+01             0.000000E+00             1.532848E+00             3.972712E+03
                  14.9400             9.938354E-01             1.452504E+01             0.000000E+00             1.534743E+00             3.972707E+03
                  15.1200             1.005977E+00             1.451988E+01             0.000000E+00             1.536679E+00             3.972702E+03
                  15.3000             1.018185E+00             1.451477E+01             0.000000E+00             1.538655E+00             3.972697E+03
                  15.4800             1.030457E+00             1.450971E+01             0.000000E+00             1.540667E+00             3.972691E+03
