                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -4.569678E-09            -1.965055E-03             1.687538E-08
                   0.1800            -3.349251E-05            -1.459023E+01             1.530650E-08
                   0.3600            -3.344121E-05            -1.461494E+01             1.379477E-08
                   0.5400            -3.340259E-05            -1.462189E+01             1.234003E-08
                   0.7200            -3.337196E-05            -1.462044E+01             1.094235E-08
                   0.9000            -3.334689E-05            -1.461542E+01             9.601763E-09
                   1.0800            -3.332606E-05            -1.460923E+01             8.318251E-09
                   1.2600            -3.330875E-05            -1.460308E+01             7.091855E-09
                   1.4400            -3.329451E-05            -1.459753E+01             5.922565E-09
                   1.6200            -3.328306E-05            -1.459285E+01             4.810430E-09
                   1.8000            -3.327417E-05            -1.458913E+01             3.755436E-09
                   1.9800            -3.326767E-05            -1.458639E+01             2.757605E-09
                   2.1600            -3.326340E-05            -1.458462E+01             1.816955E-09
                   2.3400            -3.326123E-05            -1.458377E+01             9.334895E-10
                   2.5200            -3.326099E-05            -1.458380E+01             1.072292E-10
                   2.7000            -3.326257E-05            -1.458464E+01            -6.618297E-10
                   2.8800            -3.326583E-05            -1.458624E+01            -1.373678E-09
                   3.0600            -3.327062E-05            -1.458854E+01            -2.028297E-09
                   3.2400            -3.327683E-05            -1.459148E+01            -2.625690E-09
                   3.4200            -3.328431E-05            -1.459500E+01            -3.165846E-09
                   3.6000            -3.329294E-05            -1.459905E+01            -3.648757E-09
                   3.7800            -3.330258E-05            -1.460356E+01            -4.074428E-09
                   3.9600            -3.331309E-05            -1.460846E+01            -4.442850E-09
                   4.1400            -3.332436E-05            -1.461371E+01            -4.754022E-09
                   4.3200            -3.333623E-05            -1.461924E+01            -5.007941E-09
                   4.5000            -3.334859E-05            -1.462499E+01            -5.204611E-09
                   4.6800            -3.336130E-05            -1.463091E+01            -5.344028E-09
                   4.8600            -3.337422E-05            -1.463692E+01            -5.426196E-09
                   5.0400            -3.338721E-05            -1.464297E+01            -5.451112E-09
                   5.2200            -3.340016E-05            -1.464899E+01            -5.418788E-09
                   5.4000            -3.341291E-05            -1.465493E+01            -5.329219E-09
                   5.5800            -3.342533E-05            -1.466073E+01            -5.182413E-09
                   5.7600            -3.343730E-05            -1.466632E+01            -4.978380E-09
                   5.9400            -3.344866E-05            -1.467164E+01            -4.717123E-09
                   6.1200            -3.345929E-05            -1.467662E+01            -4.398649E-09
                   6.3000            -3.346905E-05            -1.468122E+01            -4.022966E-09
                   6.4800            -3.347780E-05            -1.468535E+01            -3.590085E-09
                   6.6600            -3.348541E-05            -1.468897E+01            -3.100015E-09
                   6.8400            -3.349173E-05            -1.469201E+01            -2.552768E-09
                   7.0200            -3.349663E-05            -1.469440E+01            -1.948358E-09
                   7.2000            -3.349997E-05            -1.469608E+01            -1.286794E-09
                   7.3800            -3.350161E-05            -1.469700E+01            -5.680897E-10
                   7.5600            -3.350143E-05            -1.469709E+01             2.077388E-10
                   7.7400            -3.349928E-05            -1.469628E+01             1.040674E-09
                   7.9200            -3.349502E-05            -1.469452E+01             1.930704E-09
                   8.1000            -3.348853E-05            -1.469175E+01             2.877808E-09
                   8.2800            -3.347968E-05            -1.468790E+01             3.881968E-09
                   8.4600            -3.346832E-05            -1.468292E+01             4.943168E-09
                   8.6400            -3.345432E-05            -1.467674E+01             6.061384E-09
                   8.8200            -3.343757E-05            -1.466931E+01             7.236601E-09
                   9.0000            -3.341793E-05            -1.466056E+01             8.468791E-09
                   9.1800            -3.339528E-05            -1.465046E+01             9.757934E-09
                   9.3600            -3.336950E-05            -1.463892E+01             1.110401E-08
                   9.5400            -3.334046E-05            -1.462592E+01             1.250699E-08
                   9.7200            -3.330805E-05            -1.461138E+01             1.396685E-08
                   9.9000            -3.327216E-05            -1.459527E+01             1.548356E-08
                  10.0800            -3.323267E-05            -1.457752E+01             1.705710E-08
                  10.2600            -3.318948E-05            -1.455809E+01             1.868745E-08
                  10.4400            -3.314248E-05            -1.453694E+01             2.037456E-08
                  10.6200            -3.309159E-05            -1.451403E+01             2.211842E-08
                  10.8000            -3.303669E-05            -1.448930E+01             2.391898E-08
                  10.9800            -3.297770E-05            -1.446272E+01             2.577623E-08
                  11.1600            -3.291454E-05            -1.443425E+01             2.769013E-08
                  11.3400            -3.284713E-05            -1.440385E+01             2.966064E-08
                  11.5200            -3.277538E-05            -1.437150E+01             3.168773E-08
                  11.7000            -3.269924E-05            -1.433716E+01             3.377137E-08
                  11.8800            -3.261863E-05            -1.430081E+01             3.591152E-08
                  12.0600            -3.253351E-05            -1.426242E+01             3.810815E-08
                  12.2400            -3.244381E-05            -1.422196E+01             4.036122E-08
                  12.4200            -3.234950E-05            -1.417942E+01             4.267068E-08
                  12.6000            -3.225053E-05            -1.413479E+01             4.503651E-08
                  12.7800            -3.214687E-05            -1.408804E+01             4.745866E-08
                  12.9600            -3.203849E-05            -1.403918E+01             4.993709E-08
                  13.1400            -3.192539E-05            -1.398819E+01             5.247175E-08
                  13.3200            -3.180754E-05            -1.393507E+01             5.506262E-08
                  13.5000            -3.168494E-05            -1.387982E+01             5.770964E-08
                  13.6800            -3.155759E-05            -1.382244E+01             6.041277E-08
                  13.8600            -3.142550E-05            -1.376294E+01             6.317197E-08
                  14.0400            -3.128869E-05            -1.370133E+01             6.598718E-08
                  14.2200            -3.114719E-05            -1.363762E+01             6.885837E-08
                  14.4000            -3.100101E-05            -1.357183E+01             7.178549E-08
                  14.5800            -3.085021E-05            -1.350398E+01             7.476848E-08
                  14.7600            -3.069481E-05            -1.343409E+01             7.780731E-08
                  14.9400            -3.053488E-05            -1.336218E+01             8.090191E-08
                  15.1200            -3.037047E-05            -1.328829E+01             8.405224E-08
                  15.3000            -3.020165E-05            -1.321244E+01             8.725825E-08
                  15.4800            -3.002848E-05            -1.313467E+01             9.051988E-08
                  15.6600            -2.985105E-05            -1.305502E+01             9.383709E-08
                  15.8400            -2.966943E-05            -1.297352E+01             9.720981E-08
                  16.0200            -2.948371E-05            -1.289023E+01             1.006380E-07
                  16.2000            -2.929399E-05            -1.280517E+01             1.041216E-07
                  16.3800            -2.910036E-05            -1.271841E+01             1.076605E-07
                  16.5600            -2.890293E-05            -1.262998E+01             1.112548E-07
                  16.7400            -2.870182E-05            -1.253995E+01             1.149043E-07
                  16.9200            -2.849712E-05            -1.244835E+01             1.186089E-07
                  17.1000            -2.828896E-05            -1.235526E+01             1.223687E-07
                  17.2800            -2.807746E-05            -1.226072E+01             1.261836E-07
                  17.4600            -2.786274E-05            -1.216479E+01             1.300534E-07
                  17.6400            -2.764493E-05            -1.206753E+01             1.339782E-07
                  17.8200            -2.742417E-05            -1.196900E+01             1.379578E-07
                  18.0000            -2.720057E-05            -1.186927E+01             1.419923E-07
