                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564830E+05             4.566878E+05             4.564723E+05             3.682737E+05             3.663798E+05             7.183358E+05
                   0.1800             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564830E+05             4.566878E+05             4.564723E+05             3.683563E+05             3.664623E+05             7.185508E+05
                   0.3600             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564830E+05             4.566878E+05             4.564723E+05             3.684479E+05             3.665540E+05             7.187511E+05
                   0.5400             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564830E+05             4.566878E+05             4.564723E+05             3.685360E+05             3.666421E+05             7.189431E+05
                   0.7200             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564830E+05             4.566878E+05             4.564723E+05             3.686205E+05             3.667265E+05             7.191267E+05
                   0.9000             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564830E+05             4.566878E+05             4.564723E+05             3.687013E+05             3.668074E+05             7.193021E+05
                   1.0800             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564830E+05             4.566878E+05             4.564723E+05             3.687786E+05             3.668847E+05             7.194693E+05
                   1.2600             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564830E+05             4.566878E+05             4.564723E+05             3.688523E+05             3.669583E+05             7.196283E+05
                   1.4400             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564830E+05             4.566877E+05             4.564722E+05             3.689223E+05             3.670284E+05             7.197793E+05
                   1.6200             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564830E+05             4.566877E+05             4.564722E+05             3.689887E+05             3.670948E+05             7.199223E+05
                   1.8000             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564830E+05             4.566877E+05             4.564722E+05             3.690515E+05             3.671575E+05             7.200574E+05
                   1.9800             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564830E+05             4.566877E+05             4.564722E+05             3.691106E+05             3.672167E+05             7.201846E+05
                   2.1600             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564830E+05             4.566877E+05             4.564722E+05             3.691661E+05             3.672722E+05             7.203041E+05
                   2.3400             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566877E+05             4.564722E+05             3.692181E+05             3.673241E+05             7.204158E+05
                   2.5200             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566877E+05             4.564722E+05             3.692664E+05             3.673725E+05             7.205198E+05
                   2.7000             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566877E+05             4.564722E+05             3.693112E+05             3.674173E+05             7.206162E+05
                   2.8800             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566877E+05             4.564722E+05             3.693525E+05             3.674585E+05             7.207050E+05
                   3.0600             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566877E+05             4.564722E+05             3.693902E+05             3.674963E+05             7.207863E+05
                   3.2400             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566877E+05             4.564722E+05             3.694244E+05             3.675305E+05             7.208602E+05
                   3.4200             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566877E+05             4.564722E+05             3.694552E+05             3.675612E+05             7.209266E+05
                   3.6000             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.694824E+05             3.675885E+05             7.209857E+05
                   3.7800             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695062E+05             3.676123E+05             7.210375E+05
                   3.9600             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695266E+05             3.676326E+05             7.210821E+05
                   4.1400             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695435E+05             3.676496E+05             7.211195E+05
                   4.3200             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695571E+05             3.676632E+05             7.211500E+05
                   4.5000             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695674E+05             3.676735E+05             7.211735E+05
                   4.6800             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695746E+05             3.676806E+05             7.211904E+05
                   4.8600             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695787E+05             3.676848E+05             7.212007E+05
                   5.0400             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695801E+05             3.676862E+05             7.212052E+05
                   5.2200             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695793E+05             3.676854E+05             7.212048E+05
                   5.4000             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695773E+05             3.676834E+05             7.212019E+05
                   5.5800             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695751E+05             3.676812E+05             7.211984E+05
                   5.7600             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695730E+05             3.676790E+05             7.211948E+05
                   5.9400             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695709E+05             3.676769E+05             7.211911E+05
                   6.1200             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695688E+05             3.676749E+05             7.211875E+05
                   6.3000             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695669E+05             3.676729E+05             7.211838E+05
                   6.4800             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695649E+05             3.676710E+05             7.211801E+05
                   6.6600             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695631E+05             3.676691E+05             7.211764E+05
                   6.8400             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695613E+05             3.676673E+05             7.211726E+05
                   7.0200             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695595E+05             3.676656E+05             7.211689E+05
                   7.2000             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695578E+05             3.676638E+05             7.211652E+05
                   7.3800             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695560E+05             3.676621E+05             7.211615E+05
                   7.5600             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695544E+05             3.676604E+05             7.211577E+05
                   7.7400             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695527E+05             3.676587E+05             7.211541E+05
                   7.9200             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695510E+05             3.676571E+05             7.211504E+05
                   8.1000             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695494E+05             3.676554E+05             7.211467E+05
                   8.2800             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695477E+05             3.676538E+05             7.211431E+05
                   8.4600             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695461E+05             3.676521E+05             7.211395E+05
                   8.6400             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695444E+05             3.676505E+05             7.211359E+05
                   8.8200             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695428E+05             3.676489E+05             7.211324E+05
                   9.0000             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695412E+05             3.676473E+05             7.211289E+05
                   9.1800             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695396E+05             3.676457E+05             7.211254E+05
                   9.3600             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695380E+05             3.676441E+05             7.211220E+05
                   9.5400             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695364E+05             3.676425E+05             7.211187E+05
                   9.7200             4.548878E+05             4.553933E+05             4.553923E+05             4.545786E+05             4.564829E+05             4.566876E+05             4.564722E+05             3.695349E+05             3.676409E+05             7.211154E+05
