                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             1.824999E+01             3.550218E-02             2.214346E-01             5.000004E-01             5.000859E-01
                   0.1800             1.825949E+01             3.016849E-02             2.915996E-01             4.997399E-01             3.754283E+00
                   0.3600             1.825981E+01             3.196762E-02             2.841465E-01             4.997312E-01             3.956893E+00
                   0.5400             1.825997E+01             3.375088E-02             2.754162E-01             4.997268E-01             4.160049E+00
                   0.7200             1.825999E+01             3.545008E-02             2.659952E-01             4.997262E-01             4.364240E+00
                   0.9000             1.825989E+01             3.700207E-02             2.564329E-01             4.997290E-01             4.571199E+00
                   1.0800             1.825969E+01             3.832126E-02             2.473477E-01             4.997346E-01             4.780799E+00
                   1.2600             1.825941E+01             3.931714E-02             2.392788E-01             4.997421E-01             4.992670E+00
                   1.4400             1.825909E+01             3.991272E-02             2.325974E-01             4.997510E-01             5.206583E+00
                   1.6200             1.825874E+01             4.007691E-02             2.274766E-01             4.997605E-01             5.422152E+00
                   1.8000             1.825839E+01             3.987240E-02             2.238839E-01             4.997701E-01             5.639108E+00
                   1.9800             1.825805E+01             3.948964E-02             2.216373E-01             4.997795E-01             5.856718E+00
                   2.1600             1.825773E+01             3.921492E-02             2.204726E-01             4.997883E-01             6.074715E+00
                   2.3400             1.825743E+01             3.931575E-02             2.201638E-01             4.997965E-01             9.357890E-03
                   2.5200             1.825715E+01             3.990029E-02             2.206396E-01             4.998041E-01             2.267278E-01
                   2.7000             1.825690E+01             4.085723E-02             2.220453E-01             4.998110E-01             4.432782E-01
                   2.8800             1.825667E+01             4.191769E-02             2.246737E-01             4.998172E-01             6.585996E-01
                   3.0600             1.825648E+01             4.279265E-02             2.288518E-01             4.998224E-01             8.724954E-01
                   3.2400             1.825633E+01             4.328368E-02             2.348312E-01             4.998265E-01             1.084593E+00
                   3.4200             1.825623E+01             4.331274E-02             2.427063E-01             4.998292E-01             1.294634E+00
                   3.6000             1.825619E+01             4.289409E-02             2.523587E-01             4.998303E-01             1.502416E+00
                   3.7800             1.825622E+01             4.209075E-02             2.634442E-01             4.998295E-01             1.707765E+00
                   3.9600             1.825632E+01             4.098384E-02             2.754171E-01             4.998268E-01             1.910437E+00
                   4.1400             1.825650E+01             3.965604E-02             2.876037E-01             4.998220E-01             2.110309E+00
                   4.3200             1.825674E+01             3.818722E-02             2.992754E-01             4.998155E-01             2.307226E+00
                   4.5000             1.825703E+01             3.665706E-02             3.097325E-01             4.998073E-01             2.501064E+00
                   4.6800             1.825737E+01             3.515346E-02             3.183725E-01             4.997980E-01             2.691701E+00
                   4.8600             1.825774E+01             3.379727E-02             3.247396E-01             4.997879E-01             2.879018E+00
                   5.0400             1.825812E+01             3.284358E-02             3.285540E-01             4.997774E-01             3.062908E+00
