                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.265161E+02             3.265161E+02             3.290119E+02             3.290119E+02             3.298416E+02             3.270411E+02             3.264801E+02             3.270411E+02             3.264801E+02
                   0.1800             3.266229E+02             3.266529E+02             3.290980E+02             3.291310E+02             3.299657E+02             3.271587E+02             3.266340E+02             3.271724E+02             3.266510E+02
                   0.3600             3.265912E+02             3.266342E+02             3.290570E+02             3.291055E+02             3.299421E+02             3.271424E+02             3.266336E+02             3.271519E+02             3.266451E+02
                   0.5400             3.265320E+02             3.265839E+02             3.289911E+02             3.290508E+02             3.298886E+02             3.270933E+02             3.265946E+02             3.271004E+02             3.266031E+02
                   0.7200             3.264581E+02             3.265172E+02             3.289120E+02             3.289811E+02             3.298197E+02             3.270273E+02             3.265356E+02             3.270328E+02             3.265420E+02
                   0.9000             3.263783E+02             3.264436E+02             3.288279E+02             3.289053E+02             3.297445E+02             3.269541E+02             3.264676E+02             3.269586E+02             3.264726E+02
                   1.0800             3.262976E+02             3.263684E+02             3.287435E+02             3.288283E+02             3.296679E+02             3.268793E+02             3.263968E+02             3.268828E+02             3.264009E+02
                   1.2600             3.262189E+02             3.262944E+02             3.286613E+02             3.287528E+02             3.295928E+02             3.268054E+02             3.263265E+02             3.268084E+02             3.263299E+02
                   1.4400             3.261433E+02             3.262230E+02             3.285826E+02             3.286800E+02             3.295204E+02             3.267342E+02             3.262584E+02             3.267366E+02             3.262613E+02
                   1.6200             3.260716E+02             3.261550E+02             3.285079E+02             3.286106E+02             3.294513E+02             3.266661E+02             3.261933E+02             3.266681E+02             3.261957E+02
                   1.8000             3.260040E+02             3.260905E+02             3.284374E+02             3.285450E+02             3.293859E+02             3.266016E+02             3.261315E+02             3.266033E+02             3.261336E+02
                   1.9800             3.259404E+02             3.260298E+02             3.283712E+02             3.284831E+02             3.293243E+02             3.265407E+02             3.260732E+02             3.265422E+02             3.260751E+02
                   2.1600             3.258811E+02             3.259728E+02             3.283092E+02             3.284251E+02             3.292665E+02             3.264836E+02             3.260185E+02             3.264849E+02             3.260202E+02
                   2.3400             3.258257E+02             3.259196E+02             3.282515E+02             3.283708E+02             3.292125E+02             3.264303E+02             3.259674E+02             3.264313E+02             3.259690E+02
                   2.5200             3.257744E+02             3.258701E+02             3.281979E+02             3.283204E+02             3.291622E+02             3.263806E+02             3.259199E+02             3.263815E+02             3.259213E+02
                   2.7000             3.257270E+02             3.258243E+02             3.281483E+02             3.282737E+02             3.291157E+02             3.263347E+02             3.258759E+02             3.263354E+02             3.258772E+02
                   2.8800             3.256835E+02             3.257821E+02             3.281027E+02             3.282307E+02             3.290728E+02             3.262924E+02             3.258354E+02             3.262929E+02             3.258367E+02
                   3.0600             3.256437E+02             3.257436E+02             3.280610E+02             3.281913E+02             3.290336E+02             3.262537E+02             3.257985E+02             3.262541E+02             3.257996E+02
