                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.886683E-01             5.784377E-02             8.132103E-01             1.692803E+01             1.474639E+01             2.450645E-03             1.692558E+01             4.546803E+01             0.000000E+00
                   0.1800             4.367410E-01             5.784307E-02             8.474013E-01             1.692798E+01             1.508541E+01             2.455081E-03             1.692552E+01             4.546803E+01             0.000000E+00
                   0.3600             3.864713E-01             5.784076E-02             8.480333E-01             1.692776E+01             1.511686E+01             2.468380E-03             1.692529E+01             4.546803E+01             0.000000E+00
                   0.5400             3.363329E-01             5.783692E-02             8.487072E-01             1.692739E+01             1.515077E+01             2.490544E-03             1.692490E+01             4.546803E+01             0.000000E+00
                   0.7200             2.862801E-01             5.783153E-02             8.494472E-01             1.692688E+01             1.518731E+01             2.521572E-03             1.692436E+01             4.546803E+01             0.000000E+00
                   0.9000             2.363042E-01             5.782461E-02             8.502649E-01             1.692622E+01             1.522651E+01             2.561463E-03             1.692366E+01             4.546803E+01             0.000000E+00
                   1.0800             1.863991E-01             5.781615E-02             8.511656E-01             1.692542E+01             1.526836E+01             2.610213E-03             1.692281E+01             4.546803E+01             0.000000E+00
                   1.2600             1.365545E-01             5.780615E-02             8.521519E-01             1.692446E+01             1.531284E+01             2.667822E-03             1.692180E+01             4.546803E+01             0.000000E+00
                   1.4400             8.678340E-02             5.779462E-02             8.532240E-01             1.692337E+01             1.535987E+01             2.734284E-03             1.692063E+01             4.546803E+01             0.000000E+00
                   1.6200             3.709167E-02             5.778155E-02             8.543815E-01             1.692213E+01             1.540939E+01             2.809598E-03             1.691932E+01             4.546803E+01             0.000000E+00
                   1.8000             1.250941E-02             5.776695E-02             8.556234E-01             1.692074E+01             1.546132E+01             2.893758E-03             1.691784E+01             4.546803E+01             0.000000E+00
                   1.9800             6.201702E-02             5.775081E-02             8.569489E-01             1.691920E+01             1.551561E+01             2.986761E-03             1.691622E+01             4.546803E+01             0.000000E+00
                   2.1600             1.114167E-01             5.773315E-02             8.583565E-01             1.691752E+01             1.557216E+01             3.088601E-03             1.691443E+01             4.546803E+01             0.000000E+00
                   2.3400             1.607022E-01             5.771395E-02             8.598450E-01             1.691570E+01             1.563090E+01             3.199273E-03             1.691250E+01             4.546803E+01             0.000000E+00
                   2.5200             2.098623E-01             5.769321E-02             8.614130E-01             1.691373E+01             1.569175E+01             3.318771E-03             1.691041E+01             4.546803E+01             0.000000E+00
                   2.7000             2.588872E-01             5.767096E-02             8.630590E-01             1.691161E+01             1.575464E+01             3.447089E-03             1.690817E+01             4.546803E+01             0.000000E+00
                   2.8800             3.077687E-01             5.764717E-02             8.647816E-01             1.690935E+01             1.581949E+01             3.584219E-03             1.690577E+01             4.546803E+01             0.000000E+00
                   3.0600             3.564956E-01             5.762186E-02             8.665792E-01             1.690695E+01             1.588621E+01             3.730155E-03             1.690322E+01             4.546803E+01             0.000000E+00
                   3.2400             4.050595E-01             5.759502E-02             8.684506E-01             1.690440E+01             1.595474E+01             3.884888E-03             1.690051E+01             4.546803E+01             0.000000E+00
                   3.4200             4.534514E-01             5.756666E-02             8.703940E-01             1.690170E+01             1.602499E+01             4.048411E-03             1.689766E+01             4.546803E+01             0.000000E+00
                   3.6000             5.016615E-01             5.753678E-02             8.724079E-01             1.689887E+01             1.609690E+01             4.220714E-03             1.689464E+01             4.546803E+01             0.000000E+00
                   3.7800             5.496803E-01             5.750538E-02             8.744908E-01             1.689588E+01             1.617038E+01             4.401789E-03             1.689148E+01             4.546803E+01             0.000000E+00
                   3.9600             5.975001E-01             5.747246E-02             8.766410E-01             1.689276E+01             1.624537E+01             4.591625E-03             1.688817E+01             4.546803E+01             0.000000E+00
                   4.1400             6.451111E-01             5.743803E-02             8.788569E-01             1.688949E+01             1.632180E+01             4.790213E-03             1.688470E+01             4.546803E+01             0.000000E+00
                   4.3200             6.925063E-01             5.740208E-02             8.811366E-01             1.688608E+01             1.639959E+01             4.997541E-03             1.688108E+01             4.546803E+01             0.000000E+00
