                   Degree               T_ocsc2[K]               T_ocsc3[K]               T_ocdc2[K]               T_ocdc3[K]               T_rosc2[K]               T_rosc3[K]               T_rodc2[K]               T_rodc3[K]             T_roller2[K]             T_roller3[K]
                   0.0000             3.263620E+02             3.263326E+02             3.263620E+02             3.263326E+02             3.292584E+02             3.286587E+02             3.292584E+02             3.286587E+02             3.301712E+02             3.294596E+02
                   0.1800             3.264744E+02             3.264547E+02             3.265047E+02             3.264845E+02             3.293471E+02             3.287611E+02             3.293807E+02             3.287937E+02             3.302990E+02             3.295996E+02
                   0.3600             3.264438E+02             3.264290E+02             3.264882E+02             3.264714E+02             3.293066E+02             3.287263E+02             3.293562E+02             3.287740E+02             3.302767E+02             3.295819E+02
                   0.5400             3.263849E+02             3.263738E+02             3.264393E+02             3.264247E+02             3.292409E+02             3.286646E+02             3.293023E+02             3.287232E+02             3.302241E+02             3.295323E+02
                   0.7200             3.263108E+02             3.263027E+02             3.263736E+02             3.263604E+02             3.291616E+02             3.285884E+02             3.292331E+02             3.286561E+02             3.301558E+02             3.294660E+02
                   0.9000             3.262306E+02             3.262251E+02             3.263007E+02             3.262887E+02             3.290773E+02             3.285066E+02             3.291576E+02             3.285822E+02             3.300810E+02             3.293927E+02
                   1.0800             3.261496E+02             3.261464E+02             3.262261E+02             3.262150E+02             3.289925E+02             3.284240E+02             3.290810E+02             3.285068E+02             3.300048E+02             3.293178E+02
                   1.2600             3.260705E+02             3.260693E+02             3.261526E+02             3.261423E+02             3.289100E+02             3.283435E+02             3.290057E+02             3.284327E+02             3.299300E+02             3.292441E+02
                   1.4400             3.259946E+02             3.259953E+02             3.260817E+02             3.260722E+02             3.288309E+02             3.282663E+02             3.289332E+02             3.283612E+02             3.298578E+02             3.291729E+02
                   1.6200             3.259225E+02             3.259250E+02             3.260141E+02             3.260052E+02             3.287558E+02             3.281929E+02             3.288641E+02             3.282930E+02             3.297890E+02             3.291050E+02
                   1.8000             3.258546E+02             3.258586E+02             3.259501E+02             3.259418E+02             3.286849E+02             3.281238E+02             3.287986E+02             3.282285E+02             3.297239E+02             3.290408E+02
                   1.9800             3.257909E+02             3.257963E+02             3.258897E+02             3.258821E+02             3.286183E+02             3.280588E+02             3.287370E+02             3.281676E+02             3.296625E+02             3.289802E+02
                   2.1600             3.257313E+02             3.257381E+02             3.258331E+02             3.258260E+02             3.285560E+02             3.279980E+02             3.286791E+02             3.281106E+02             3.296049E+02             3.289234E+02
                   2.3400             3.256759E+02             3.256838E+02             3.257802E+02             3.257737E+02             3.284979E+02             3.279414E+02             3.286251E+02             3.280572E+02             3.295511E+02             3.288703E+02
                   2.5200             3.256244E+02             3.256335E+02             3.257311E+02             3.257250E+02             3.284440E+02             3.278888E+02             3.285748E+02             3.280077E+02             3.295011E+02             3.288209E+02
                   2.7000             3.255769E+02             3.255870E+02             3.256856E+02             3.256800E+02             3.283941E+02             3.278402E+02             3.285282E+02             3.279618E+02             3.294547E+02             3.287752E+02
                   2.8800             3.255333E+02             3.255443E+02             3.256437E+02             3.256385E+02             3.283482E+02             3.277954E+02             3.284854E+02             3.279195E+02             3.294120E+02             3.287331E+02
