                             Degree                     Suc.Volume[m3]                    Comp.Volume[m3]               I.Suct.Press._1[kPa]                    I.Suct.Temp.[K]                 I.Disc.Press.[kPa]                    I.Disc.Temp.[K]
                            25.3800                       9.103906E-08                       3.270907E-05                       1.007679E+02                       3.036977E+02                       1.006318E+02                       3.035803E+02
                            25.5600                       9.215962E-08                       3.270659E-05                       1.007679E+02                       3.036977E+02                       1.006425E+02                       3.035895E+02
                            25.7400                       9.329994E-08                       3.270408E-05                       1.007679E+02                       3.036977E+02                       1.006533E+02                       3.035989E+02
                            25.9200                       9.446020E-08                       3.270154E-05                       1.007679E+02                       3.036977E+02                       1.006643E+02                       3.036083E+02
                            26.1000                       9.564055E-08                       3.269898E-05                       1.007679E+02                       3.036977E+02                       1.006753E+02                       3.036178E+02
                            26.2800                       9.684115E-08                       3.269638E-05                       1.007679E+02                       3.036977E+02                       1.006865E+02                       3.036275E+02
                            26.4600                       9.806217E-08                       3.269376E-05                       1.007679E+02                       3.036977E+02                       1.006978E+02                       3.036373E+02
                            26.6400                       9.930377E-08                       3.269110E-05                       1.007679E+02                       3.036977E+02                       1.007093E+02                       3.036471E+02
                            26.8200                       1.005661E-07                       3.268842E-05                       1.007679E+02                       3.036977E+02                       1.007209E+02                       3.036571E+02
                            27.0000                       1.018493E-07                       3.268571E-05                       1.007679E+02                       3.036977E+02                       1.007326E+02                       3.036672E+02
                            27.1800                       1.031536E-07                       3.268297E-05                       1.007679E+02                       3.036977E+02                       1.007444E+02                       3.036774E+02
                            27.3600                       1.044791E-07                       3.268020E-05                       1.007679E+02                       3.036977E+02                       1.007564E+02                       3.036877E+02
                            27.5400                       1.058259E-07                       3.267740E-05                       1.007679E+02                       3.036977E+02                       1.007685E+02                       3.036981E+02
                            27.7200                       1.071943E-07                       3.267456E-05                       1.007679E+02                       3.036977E+02                       1.007807E+02                       3.037087E+02
                            27.9000                       1.085844E-07                       3.267170E-05                       1.007679E+02                       3.036977E+02                       1.007931E+02                       3.037193E+02
                            28.0800                       1.099963E-07                       3.266881E-05                       1.007679E+02                       3.036977E+02                       1.008056E+02                       3.037301E+02
                            28.2600                       1.114302E-07                       3.266589E-05                       1.007679E+02                       3.036977E+02                       1.008182E+02                       3.037410E+02
                            28.4400                       1.128863E-07                       3.266294E-05                       1.007679E+02                       3.036977E+02                       1.008310E+02                       3.037520E+02
                            28.6200                       1.143647E-07                       3.265995E-05                       1.007679E+02                       3.036977E+02                       1.008439E+02                       3.037631E+02
                            28.8000                       1.158656E-07                       3.265694E-05                       1.007679E+02                       3.036977E+02                       1.008570E+02                       3.037743E+02
                            28.9800                       1.173891E-07                       3.265389E-05                       1.007679E+02                       3.036977E+02                       1.008701E+02                       3.037857E+02
                            29.1600                       1.189353E-07                       3.265081E-05                       1.007679E+02                       3.036977E+02                       1.008835E+02                       3.037971E+02
                            29.3400                       1.205046E-07                       3.264771E-05                       1.007679E+02                       3.036977E+02                       1.008969E+02                       3.038087E+02
                            29.5200                       1.220969E-07                       3.264457E-05                       1.007679E+02                       3.036977E+02                       1.009105E+02                       3.038204E+02
                            29.7000                       1.237124E-07                       3.264139E-05                       1.007679E+02                       3.036977E+02                       1.009242E+02                       3.038322E+02
                            29.8800                       1.253514E-07                       3.263819E-05                       1.007679E+02                       3.036977E+02                       1.009381E+02                       3.038442E+02
                            30.0600                       1.270139E-07                       3.263496E-05                       1.007679E+02                       3.036977E+02                       1.009521E+02                       3.038562E+02
                            30.2400                       1.287001E-07                       3.263169E-05                       1.007679E+02                       3.036977E+02                       1.009663E+02                       3.038684E+02
                            30.4200                       1.304101E-07                       3.262839E-05                       1.007679E+02                       3.036977E+02                       1.009806E+02                       3.038807E+02
                            30.6000                       1.321442E-07                       3.262506E-05                       1.007679E+02                       3.036977E+02                       1.009951E+02                       3.038932E+02
                            30.7800                       1.339025E-07                       3.262170E-05                       1.007679E+02                       3.036977E+02                       1.010096E+02                       3.039057E+02
                            30.9600                       1.356851E-07                       3.261830E-05                       1.007679E+02                       3.036977E+02                       1.010244E+02                       3.039184E+02
                            31.1400                       1.374921E-07                       3.261487E-05                       1.007679E+02                       3.036977E+02                       1.010393E+02                       3.039312E+02
                            31.3200                       1.393238E-07                       3.261141E-05                       1.007679E+02                       3.036977E+02                       1.010543E+02                       3.039441E+02
                            31.5000                       1.411802E-07                       3.260792E-05                       1.007679E+02                       3.036977E+02                       1.010695E+02                       3.039571E+02
                            31.6800                       1.430616E-07                       3.260439E-05                       1.007679E+02                       3.036977E+02                       1.010848E+02                       3.039703E+02
                            31.8600                       1.449680E-07                       3.260083E-05                       1.007679E+02                       3.036977E+02                       1.011003E+02                       3.039836E+02
                            32.0400                       1.468997E-07                       3.259724E-05                       1.007679E+02                       3.036977E+02                       1.011159E+02                       3.039970E+02
                            32.2200                       1.488567E-07                       3.259361E-05                       1.007679E+02                       3.036977E+02                       1.011316E+02                       3.040106E+02
                            32.4000                       1.508392E-07                       3.258995E-05                       1.007679E+02                       3.036977E+02                       1.011476E+02                       3.040242E+02
                            32.5800                       1.528475E-07                       3.258625E-05                       1.007679E+02                       3.036977E+02                       1.011636E+02                       3.040381E+02
