                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             8.502038E-16             4.702545E+02             8.502038E-16             9.959823E+01             0.000000E+00             5.698527E+02             0.000000E+00             3.538773E-05             1.203816E+00             5.026688E-02             7.066889E-01             5.115593E-01             1.461530E+01             1.273172E+01             1.184213E+01             4.069126E+01
                   0.1800             3.408484E+01             4.532585E+02             2.829245E-01             9.608958E+01             3.380192E+01             5.493481E+02             0.000000E+00             2.618088E-03             1.213283E+00             5.026627E-02             7.364012E-01             3.795328E-01             1.461525E+01             1.302442E+01             1.181036E+01             4.069126E+01
                   0.3600             3.407651E+01             4.364007E+02             4.394311E-01             9.260084E+01             3.363708E+01             5.290016E+02             0.000000E+00             4.286661E-03             1.222414E+00             5.026427E-02             7.369504E-01             3.358478E-01             1.461506E+01             1.305157E+01             1.180570E+01             4.069126E+01
                   0.5400             3.403629E+01             4.195683E+02             5.310984E-01             8.910747E+01             3.350519E+01             5.086758E+02             0.000000E+00             5.748530E-03             1.231178E+00             5.026092E-02             7.375360E-01             2.922771E-01             1.461475E+01             1.308085E+01             1.180188E+01             4.069126E+01
                   0.7200             3.398432E+01             4.027614E+02             5.800862E-01             8.560997E+01             3.340423E+01             4.883713E+02             0.000000E+00             7.140794E-03             1.239572E+00             5.025625E-02             7.381791E-01             2.487806E-01             1.461430E+01             1.311240E+01             1.179907E+01             4.069126E+01
                   0.9000             3.393073E+01             3.859803E+02             6.050934E-01             8.210883E+01             3.332564E+01             4.680892E+02             0.000000E+00             8.500735E-03             1.247592E+00             5.025023E-02             7.388897E-01             2.053510E-01             1.461374E+01             1.314624E+01             1.179741E+01             4.069126E+01
                   1.0800             3.388048E+01             3.692256E+02             6.174702E-01             7.860457E+01             3.326301E+01             4.478302E+02             0.000000E+00             9.837492E-03             1.255237E+00             5.024288E-02             7.396724E-01             1.619829E-01             1.461304E+01             1.318238E+01             1.179703E+01             4.069126E+01
                   1.2600             3.383584E+01             3.524978E+02             6.234246E-01             7.509774E+01             3.321241E+01             4.275956E+02             0.000000E+00             1.115260E-02             1.262504E+00             5.023419E-02             7.405295E-01             1.186673E-01             1.461222E+01             1.322077E+01             1.179799E+01             4.069126E+01
                   1.4400             3.379775E+01             3.357976E+02             6.262070E-01             7.158889E+01             3.317154E+01             4.073865E+02             0.000000E+00             1.244614E-02             1.269392E+00             5.022417E-02             7.414612E-01             7.541574E-02             1.461127E+01             1.326138E+01             1.180032E+01             4.069126E+01
                   1.6200             3.376650E+01             3.191259E+02             6.274845E-01             6.807865E+01             3.313901E+01             3.872046E+02             0.000000E+00             1.371840E-02             1.275898E+00             5.021281E-02             7.424670E-01             3.223307E-02             1.461020E+01             1.330413E+01             1.180395E+01             4.069126E+01
                   1.8000             3.374201E+01             3.024837E+02             6.281017E-01             6.456766E+01             3.311391E+01             3.670514E+02             0.000000E+00             1.497011E-02             1.282023E+00             5.020012E-02             7.435463E-01             1.087082E-02             1.460900E+01             1.334897E+01             1.180877E+01             4.069126E+01
                   1.9800             3.372407E+01             2.858725E+02             6.284824E-01             6.105662E+01             3.309559E+01             3.469291E+02             0.000000E+00             1.620229E-02             1.287764E+00             5.018610E-02             7.446982E-01             5.389348E-02             1.460768E+01             1.339584E+01             1.181455E+01             4.069126E+01
                   2.1600             3.371236E+01             2.692938E+02             6.288361E-01             5.754632E+01             3.308353E+01             3.268401E+02             0.000000E+00             1.741609E-02             1.293121E+00             5.017075E-02             7.459214E-01             9.682239E-02             1.460623E+01             1.344467E+01             1.182105E+01             4.069126E+01
                   2.3400             3.370655E+01             2.527497E+02             6.292637E-01             5.403762E+01             3.307728E+01             3.067873E+02             0.000000E+00             1.861268E-02             1.298093E+00             5.015406E-02             7.472149E-01             1.396520E-01             1.460465E+01             1.349538E+01             1.182796E+01             4.069126E+01
                   2.5200             3.370626E+01             2.362430E+02             6.298108E-01             5.053149E+01             3.307645E+01             2.867745E+02             0.000000E+00             1.979319E-02             1.302681E+00             5.013605E-02             7.485775E-01             1.823726E-01             1.460295E+01             1.354792E+01             1.183495E+01             4.069126E+01
                   2.7000             3.371112E+01             2.197768E+02             6.304951E-01             4.702905E+01             3.308062E+01             2.668059E+02             0.000000E+00             2.095867E-02             1.306883E+00             5.011670E-02             7.500079E-01             2.249758E-01             1.460112E+01             1.360222E+01             1.184169E+01             4.069126E+01
                   2.8800             3.372076E+01             2.033554E+02             6.313203E-01             4.353162E+01             3.308944E+01             2.468870E+02             0.000000E+00             2.211006E-02             1.310700E+00             5.009603E-02             7.515048E-01             2.674544E-01             1.459917E+01             1.365820E+01             1.184785E+01             4.069126E+01
                   3.0600             3.373481E+01             1.869842E+02             6.322827E-01             4.004075E+01             3.310253E+01             2.270249E+02             0.000000E+00             2.324821E-02             1.314132E+00             5.007403E-02             7.530670E-01             3.097986E-01             1.459710E+01             1.371581E+01             1.185315E+01             4.069126E+01
                   3.2400             3.375289E+01             1.706701E+02             6.333750E-01             3.655835E+01             3.311952E+01             2.072284E+02             0.000000E+00             2.437392E-02             1.317179E+00             5.005071E-02             7.546932E-01             3.520012E-01             1.459489E+01             1.377498E+01             1.185735E+01             4.069126E+01
                   3.4200             3.377464E+01             1.544222E+02             6.345881E-01             3.308680E+01             3.314005E+01             1.875090E+02             0.000000E+00             2.548788E-02             1.319843E+00             5.002607E-02             7.563821E-01             3.940543E-01             1.459257E+01             1.383563E+01             1.186027E+01             4.069126E+01
                   3.6000             3.379966E+01             1.382531E+02             6.359118E-01             2.962917E+01             3.316375E+01             1.678823E+02             0.000000E+00             2.659073E-02             1.322125E+00             5.000010E-02             7.581322E-01             4.359494E-01             1.459012E+01             1.389771E+01             1.186179E+01             4.069126E+01
                   3.7800             3.382760E+01             1.221798E+02             6.373353E-01             2.618950E+01             3.319026E+01             1.483693E+02             0.000000E+00             2.768309E-02             1.324027E+00             4.997281E-02             7.599423E-01             4.776783E-01             1.458754E+01             1.396116E+01             1.186186E+01             4.069126E+01
                   3.9600             3.385807E+01             1.062266E+02             6.388478E-01             2.277343E+01             3.321922E+01             1.290000E+02             0.000000E+00             2.876549E-02             1.325550E+00             4.994421E-02             7.618108E-01             5.192342E-01             1.458485E+01             1.402590E+01             1.186052E+01             4.069126E+01
                   4.1400             3.389070E+01             9.042933E+01             6.404379E-01             1.938903E+01             3.325027E+01             1.098184E+02             0.000000E+00             2.983845E-02             1.326698E+00             4.991429E-02             7.637364E-01             5.606087E-01             1.458202E+01             1.409189E+01             1.185784E+01             4.069126E+01
                   4.3200             3.392512E+01             7.484400E+01             6.420944E-01             1.604870E+01             3.328303E+01             9.089270E+01             0.000000E+00             3.090247E-02             1.327476E+00             4.988305E-02             7.657176E-01             6.017957E-01             1.457908E+01             1.415905E+01             1.185396E+01             4.069126E+01
