                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.204487E-06             9.847817E-08             1.204523E-06             1.939147E-15             2.857624E-08             1.337647E-07             1.268386E-06            -3.638742E-11            -5.660601E-20             1.106009E-06            -1.769177E-07            -1.761400E-07             7.529510E-07
                   0.1800             1.204663E-06             9.857457E-08             1.203968E-06             7.308655E-10             2.856269E-08             1.336988E-07             1.268386E-06            -3.630742E-11            -1.637332E-14             1.106088E-06            -1.769592E-07            -1.761780E-07             7.529510E-07
                   0.3600             1.204823E-06             9.866211E-08             1.203399E-06             1.460241E-09             2.854992E-08             1.336391E-07             1.268386E-06            -3.623340E-11            -3.278113E-14             1.106161E-06            -1.769955E-07            -1.762142E-07             7.529510E-07
                   0.5400             1.204971E-06             9.874330E-08             1.202819E-06             2.188068E-09             2.853808E-08             1.335838E-07             1.268386E-06            -3.616352E-11            -4.923288E-14             1.106228E-06            -1.770291E-07            -1.762478E-07             7.529510E-07
                   0.7200             1.205108E-06             9.881809E-08             1.202230E-06             2.914436E-09             2.852715E-08             1.335328E-07             1.268386E-06            -3.609781E-11            -6.572901E-14             1.106290E-06            -1.770600E-07            -1.762789E-07             7.529510E-07
                   0.9000             1.205233E-06             9.888668E-08             1.201630E-06             3.639504E-09             2.851714E-08             1.334861E-07             1.268386E-06            -3.603613E-11            -8.226551E-14             1.106347E-06            -1.770884E-07            -1.763073E-07             7.529510E-07
                   1.0800             1.205347E-06             9.894903E-08             1.201020E-06             4.363467E-09             2.850804E-08             1.334436E-07             1.268386E-06            -3.597853E-11            -9.883660E-14             1.106398E-06            -1.771142E-07            -1.763331E-07             7.529510E-07
                   1.2600             1.205450E-06             9.900526E-08             1.200400E-06             5.086532E-09             2.849986E-08             1.334053E-07             1.268386E-06            -3.592491E-11            -1.154354E-13             1.106445E-06            -1.771375E-07            -1.763563E-07             7.529510E-07
                   1.4400             1.205542E-06             9.905524E-08             1.199769E-06             5.808901E-09             2.849256E-08             1.333712E-07             1.268386E-06            -3.587540E-11            -1.320558E-13             1.106486E-06            -1.771582E-07            -1.763770E-07             7.529510E-07
                   1.6200             1.205622E-06             9.909910E-08             1.199127E-06             6.530780E-09             2.848615E-08             1.333414E-07             1.268386E-06            -3.582991E-11            -1.486909E-13             1.106523E-06            -1.771763E-07            -1.763952E-07             7.529510E-07
                   1.8000             1.205691E-06             9.913697E-08             1.198474E-06             7.252369E-09             2.848064E-08             1.333155E-07             1.268386E-06            -3.578834E-11            -1.653339E-13             1.106554E-06            -1.771920E-07            -1.764109E-07             7.529510E-07
                   1.9800             1.205749E-06             9.916873E-08             1.197811E-06             7.973862E-09             2.847600E-08             1.332939E-07             1.268386E-06            -3.575079E-11            -1.819793E-13             1.106580E-06            -1.772051E-07            -1.764241E-07             7.529510E-07
                   2.1600             1.205796E-06             9.919463E-08             1.197137E-06             8.695448E-09             2.847223E-08             1.332763E-07             1.268386E-06            -3.571710E-11            -1.986204E-13             1.106602E-06            -1.772159E-07            -1.764347E-07             7.529510E-07
