                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000             9.842792E-08             4.478678E-02             1.687538E-08
                   0.1800             2.611465E-05             1.123851E+01             1.530650E-08
                   0.3600             2.613703E-05             1.124807E+01             1.379477E-08
                   0.5400             2.614105E-05             1.124975E+01             1.234003E-08
                   0.7200             2.613647E-05             1.124776E+01             1.094235E-08
                   0.9000             2.612620E-05             1.124332E+01             9.601763E-09
                   1.0800             2.611443E-05             1.123824E+01             8.318251E-09
                   1.2600             2.610313E-05             1.123338E+01             7.091855E-09
                   1.4400             2.609220E-05             1.122868E+01             5.922565E-09
                   1.6200             2.608253E-05             1.122451E+01             4.810430E-09
                   1.8000             2.607434E-05             1.122098E+01             3.755436E-09
                   1.9800             2.606777E-05             1.121815E+01             2.757605E-09
                   2.1600             2.606283E-05             1.121603E+01             1.816955E-09
                   2.3400             2.605952E-05             1.121460E+01             9.334895E-10
                   2.5200             2.605777E-05             1.121385E+01             1.072292E-10
                   2.7000             2.605747E-05             1.121372E+01            -6.618297E-10
                   2.8800             2.605858E-05             1.121420E+01            -1.373678E-09
                   3.0600             2.606097E-05             1.121523E+01            -2.028297E-09
                   3.2400             2.606455E-05             1.121677E+01            -2.625690E-09
                   3.4200             2.606921E-05             1.121878E+01            -3.165846E-09
                   3.6000             2.607488E-05             1.122122E+01            -3.648757E-09
                   3.7800             2.608143E-05             1.122403E+01            -4.074428E-09
                   3.9600             2.608876E-05             1.122719E+01            -4.442850E-09
                   4.1400             2.609678E-05             1.123064E+01            -4.754022E-09
                   4.3200             2.610538E-05             1.123435E+01            -5.007941E-09
                   4.5000             2.611449E-05             1.123827E+01            -5.204611E-09
                   4.6800             2.612397E-05             1.124235E+01            -5.344028E-09
                   4.8600             2.613372E-05             1.124655E+01            -5.426196E-09
                   5.0400             2.614367E-05             1.125083E+01            -5.451112E-09
                   5.2200             2.615369E-05             1.125514E+01            -5.418788E-09
                   5.4000             2.616368E-05             1.125944E+01            -5.329219E-09
                   5.5800             2.617353E-05             1.126368E+01            -5.182413E-09
                   5.7600             2.618317E-05             1.126783E+01            -4.978380E-09
                   5.9400             2.619246E-05             1.127183E+01            -4.717123E-09
                   6.1200             2.620131E-05             1.127564E+01            -4.398649E-09
                   6.3000             2.620960E-05             1.127921E+01            -4.022966E-09
                   6.4800             2.621727E-05             1.128251E+01            -3.590085E-09
                   6.6600             2.622416E-05             1.128548E+01            -3.100015E-09
                   6.8400             2.623020E-05             1.128808E+01            -2.552768E-09
                   7.0200             2.623527E-05             1.129026E+01            -1.948358E-09
                   7.2000             2.623927E-05             1.129199E+01            -1.286794E-09
                   7.3800             2.624210E-05             1.129320E+01            -5.680897E-10
                   7.5600             2.624365E-05             1.129387E+01             2.077388E-10
                   7.7400             2.624382E-05             1.129395E+01             1.040674E-09
                   7.9200             2.624250E-05             1.129338E+01             1.930704E-09
                   8.1000             2.623960E-05             1.129214E+01             2.877808E-09
                   8.2800             2.623501E-05             1.129016E+01             3.881968E-09
                   8.4600             2.622863E-05             1.128742E+01             4.943168E-09
                   8.6400             2.622036E-05             1.128386E+01             6.061384E-09
                   8.8200             2.621009E-05             1.127945E+01             7.236601E-09
                   9.0000             2.619775E-05             1.127414E+01             8.468791E-09
                   9.1800             2.618323E-05             1.126789E+01             9.757934E-09
                   9.3600             2.616642E-05             1.126066E+01             1.110401E-08
                   9.5400             2.614726E-05             1.125242E+01             1.250699E-08
                   9.7200             2.612563E-05             1.124311E+01             1.396685E-08
                   9.9000             2.610146E-05             1.123271E+01             1.548356E-08
                  10.0800             2.607467E-05             1.122119E+01             1.705710E-08
                  10.2600             2.604516E-05             1.120849E+01             1.868745E-08
                  10.4400             2.601286E-05             1.119459E+01             2.037456E-08
                  10.6200             2.597769E-05             1.117946E+01             2.211842E-08
                  10.8000             2.593958E-05             1.116306E+01             2.391898E-08
                  10.9800             2.589846E-05             1.114537E+01             2.577623E-08
                  11.1600             2.585425E-05             1.112634E+01             2.769013E-08
                  11.3400             2.580692E-05             1.110598E+01             2.966064E-08
                  11.5200             2.575638E-05             1.108423E+01             3.168773E-08
                  11.7000             2.570258E-05             1.106108E+01             3.377137E-08
                  11.8800             2.564547E-05             1.103651E+01             3.591152E-08
                  12.0600             2.558503E-05             1.101050E+01             3.810815E-08
                  12.2400             2.552118E-05             1.098302E+01             4.036122E-08
                  12.4200             2.545390E-05             1.095407E+01             4.267068E-08
                  12.6000             2.538316E-05             1.092364E+01             4.503651E-08
                  12.7800             2.530894E-05             1.089170E+01             4.745866E-08
                  12.9600             2.523120E-05             1.085825E+01             4.993709E-08
                  13.1400             2.514992E-05             1.082327E+01             5.247175E-08
                  13.3200             2.506512E-05             1.078678E+01             5.506262E-08
                  13.5000             2.497676E-05             1.074876E+01             5.770964E-08
                  13.6800             2.488486E-05             1.070922E+01             6.041277E-08
                  13.8600             2.478941E-05             1.066814E+01             6.317197E-08
                  14.0400             2.469043E-05             1.062555E+01             6.598718E-08
                  14.2200             2.458792E-05             1.058144E+01             6.885837E-08
                  14.4000             2.448192E-05             1.053582E+01             7.178549E-08
                  14.5800             2.437244E-05             1.048871E+01             7.476848E-08
                  14.7600             2.425952E-05             1.044012E+01             7.780731E-08
                  14.9400             2.414317E-05             1.039006E+01             8.090191E-08
                  15.1200             2.402348E-05             1.033855E+01             8.405224E-08
                  15.3000             2.390045E-05             1.028561E+01             8.725825E-08
                  15.4800             2.377416E-05             1.023127E+01             9.051988E-08
                  15.6600             2.364464E-05             1.017553E+01             9.383709E-08
                  15.8400             2.351197E-05             1.011844E+01             9.720981E-08
                  16.0200             2.337621E-05             1.006002E+01             1.006380E-07
                  16.2000             2.323744E-05             1.000030E+01             1.041216E-07
                  16.3800             2.309569E-05             9.939306E+00             1.076605E-07
                  16.5600             2.295108E-05             9.877079E+00             1.112548E-07
                  16.7400             2.280368E-05             9.813651E+00             1.149043E-07
                  16.9200             2.265357E-05             9.749055E+00             1.186089E-07
                  17.1000             2.250083E-05             9.683326E+00             1.223687E-07
                  17.2800             2.234557E-05             9.616515E+00             1.261836E-07
                  17.4600             2.218785E-05             9.548648E+00             1.300534E-07
                  17.6400             2.202781E-05             9.479779E+00             1.339782E-07
                  17.8200             2.186552E-05             9.409938E+00             1.379578E-07
                  18.0000             2.170109E-05             9.339181E+00             1.419923E-07
                  18.1800             2.153460E-05             9.267537E+00             1.460815E-07
                  18.3600             2.136617E-05             9.195061E+00             1.502253E-07
                  18.5400             2.119591E-05             9.121794E+00             1.544238E-07
                  18.7200             2.102393E-05             9.047784E+00             1.586769E-07
                  18.9000             2.085032E-05             8.973077E+00             1.629844E-07
                  19.0800             2.067519E-05             8.897716E+00             1.673463E-07
                  19.2600             2.049867E-05             8.821752E+00             1.717626E-07
                  19.4400             2.032084E-05             8.745230E+00             1.762332E-07
                  19.6200             2.014182E-05             8.668195E+00             1.807579E-07
                  19.8000             1.996173E-05             8.590695E+00             1.853368E-07
                  19.9800             1.978066E-05             8.512776E+00             1.899697E-07
                  20.1600             1.959871E-05             8.434481E+00             1.946567E-07
                  20.3400             1.941601E-05             8.355859E+00             1.993975E-07
                  20.5200             1.923265E-05             8.276955E+00             2.041922E-07
                  20.7000             1.904873E-05             8.197811E+00             2.090407E-07
                  20.8800             1.886436E-05             8.118473E+00             2.139428E-07
                  21.0600             1.867962E-05             8.038975E+00             2.188986E-07
                  21.2400             1.849465E-05             7.959377E+00             2.239079E-07
                  21.4200             1.830952E-05             7.879710E+00             2.289706E-07
                  21.6000             1.812433E-05             7.800018E+00             2.340868E-07
                  21.7800             1.793917E-05             7.720338E+00             2.392562E-07
                  21.9600             1.775413E-05             7.640711E+00             2.444789E-07
                  22.1400             1.756929E-05             7.561174E+00             2.497546E-07
                  22.3200             1.738476E-05             7.481765E+00             2.550835E-07
                  22.5000             1.720061E-05             7.402519E+00             2.604653E-07
                  22.6800             1.701692E-05             7.323472E+00             2.659000E-07
                  22.8600             1.683376E-05             7.244657E+00             2.713876E-07
                  23.0400             1.665123E-05             7.166107E+00             2.769278E-07
                  23.2200             1.646938E-05             7.087852E+00             2.825207E-07
                  23.4000             1.628830E-05             7.009931E+00             2.881661E-07
                  23.5800             1.610804E-05             6.932360E+00             2.938640E-07
                  23.7600             1.592867E-05             6.855173E+00             2.996143E-07
                  23.9400             1.575025E-05             6.778396E+00             3.054169E-07
                  24.1200             1.557287E-05             6.702062E+00             3.112717E-07
                  24.3000             1.539653E-05             6.626182E+00             3.171786E-07
                  24.4800             1.522134E-05             6.550794E+00             3.231375E-07
                  24.6600             1.504732E-05             6.475906E+00             3.291483E-07
                  24.8400             1.487453E-05             6.401551E+00             3.352110E-07
                  25.0200             1.470301E-05             6.327745E+00             3.413255E-07
                  25.2000             1.453280E-05             6.254498E+00             3.474916E-07
                  25.3800             1.436396E-05             6.181840E+00             3.537092E-07
