                             Degree                     Suc.Volume[m3]                    Comp.Volume[m3]               I.Suct.Press._1[kPa]                    I.Suct.Temp.[K]                 I.Disc.Press.[kPa]                    I.Disc.Temp.[K]
                             3.9600                       5.027195E-08                       3.284307E-05                       1.007547E+02                       3.038048E+02                       1.000438E+02                       3.031906E+02
                             4.1400                       5.025752E-08                       3.284286E-05                       1.007547E+02                       3.038048E+02                       1.000447E+02                       3.031913E+02
                             4.3200                       5.024219E-08                       3.284264E-05                       1.007547E+02                       3.038048E+02                       1.000456E+02                       3.031922E+02
                             4.5000                       5.022615E-08                       3.284241E-05                       1.007547E+02                       3.038048E+02                       1.000466E+02                       3.031930E+02
                             4.6800                       5.020957E-08                       3.284217E-05                       1.007547E+02                       3.038048E+02                       1.000476E+02                       3.031939E+02
                             4.8600                       5.019265E-08                       3.284192E-05                       1.007547E+02                       3.038048E+02                       1.000487E+02                       3.031948E+02
                             5.0400                       5.017555E-08                       3.284166E-05                       1.007547E+02                       3.038048E+02                       1.000498E+02                       3.031958E+02
                             5.2200                       5.015845E-08                       3.284140E-05                       1.007547E+02                       3.038048E+02                       1.000509E+02                       3.031968E+02
                             5.4000                       5.014155E-08                       3.284112E-05                       1.007547E+02                       3.038048E+02                       1.000521E+02                       3.031978E+02
                             5.5800                       5.012501E-08                       3.284083E-05                       1.007547E+02                       3.038048E+02                       1.000534E+02                       3.031989E+02
                             5.7600                       5.010902E-08                       3.284053E-05                       1.007547E+02                       3.038048E+02                       1.000546E+02                       3.032000E+02
                             5.9400                       5.009376E-08                       3.284022E-05                       1.007547E+02                       3.038048E+02                       1.000560E+02                       3.032011E+02
                             6.1200                       5.007940E-08                       3.283990E-05                       1.007547E+02                       3.038048E+02                       1.000573E+02                       3.032023E+02
                             6.3000                       5.006612E-08                       3.283956E-05                       1.007547E+02                       3.038048E+02                       1.000588E+02                       3.032035E+02
                             6.4800                       5.005412E-08                       3.283922E-05                       1.007547E+02                       3.038048E+02                       1.000602E+02                       3.032048E+02
                             6.6600                       5.004355E-08                       3.283887E-05                       1.007547E+02                       3.038048E+02                       1.000617E+02                       3.032061E+02
                             6.8400                       5.003462E-08                       3.283850E-05                       1.007547E+02                       3.038048E+02                       1.000633E+02                       3.032075E+02
                             7.0200                       5.002748E-08                       3.283812E-05                       1.007547E+02                       3.038048E+02                       1.000649E+02                       3.032089E+02
                             7.2000                       5.002233E-08                       3.283773E-05                       1.007547E+02                       3.038048E+02                       1.000666E+02                       3.032103E+02
                             7.3800                       5.001935E-08                       3.283733E-05                       1.007547E+02                       3.038048E+02                       1.000683E+02                       3.032118E+02
                             7.5600                       5.001871E-08                       3.283691E-05                       1.007547E+02                       3.038048E+02                       1.000701E+02                       3.032133E+02
                             7.7400                       5.002059E-08                       3.283649E-05                       1.007547E+02                       3.038048E+02                       1.000719E+02                       3.032149E+02
                             7.9200                       5.002517E-08                       3.283605E-05                       1.007547E+02                       3.038048E+02                       1.000738E+02                       3.032165E+02
                             8.1000                       5.003263E-08                       3.283559E-05                       1.007547E+02                       3.038048E+02                       1.000757E+02                       3.032182E+02
                             8.2800                       5.004316E-08                       3.283513E-05                       1.007547E+02                       3.038048E+02                       1.000777E+02                       3.032199E+02
                             8.4600                       5.005692E-08                       3.283465E-05                       1.007547E+02                       3.038048E+02                       1.000797E+02                       3.032217E+02
                             8.6400                       5.007411E-08                       3.283416E-05                       1.007547E+02                       3.038048E+02                       1.000818E+02                       3.032235E+02
                             8.8200                       5.009489E-08                       3.283365E-05                       1.007547E+02                       3.038048E+02                       1.000840E+02                       3.032254E+02
                             9.0000                       5.011945E-08                       3.283313E-05                       1.007547E+02                       3.038048E+02                       1.000862E+02                       3.032273E+02
                             9.1800                       5.014796E-08                       3.283260E-05                       1.007547E+02                       3.038048E+02                       1.000885E+02                       3.032293E+02
                             9.3600                       5.018061E-08                       3.283205E-05                       1.007547E+02                       3.038048E+02                       1.000908E+02                       3.032313E+02
                             9.5400                       5.021757E-08                       3.283149E-05                       1.007547E+02                       3.038048E+02                       1.000932E+02                       3.032334E+02
                             9.7200                       5.025903E-08                       3.283092E-05                       1.007547E+02                       3.038048E+02                       1.000957E+02                       3.032355E+02
                             9.9000                       5.030516E-08                       3.283033E-05                       1.007547E+02                       3.038048E+02                       1.000982E+02                       3.032377E+02
                            10.0800                       5.035613E-08                       3.282972E-05                       1.007547E+02                       3.038048E+02                       1.001008E+02                       3.032399E+02
                            10.2600                       5.041214E-08                       3.282910E-05                       1.007547E+02                       3.038048E+02                       1.001034E+02                       3.032422E+02
                            10.4400                       5.047335E-08                       3.282847E-05                       1.007547E+02                       3.038048E+02                       1.001062E+02                       3.032446E+02
                            10.6200                       5.053994E-08                       3.282782E-05                       1.007547E+02                       3.038048E+02                       1.001089E+02                       3.032470E+02
                            10.8000                       5.061210E-08                       3.282715E-05                       1.007547E+02                       3.038048E+02                       1.001118E+02                       3.032494E+02
                            10.9800                       5.069000E-08                       3.282647E-05                       1.007547E+02                       3.038048E+02                       1.001147E+02                       3.032520E+02
                            11.1600                       5.077382E-08                       3.282578E-05                       1.007547E+02                       3.038048E+02                       1.001177E+02                       3.032545E+02
                            11.3400                       5.086374E-08                       3.282506E-05                       1.007547E+02                       3.038048E+02                       1.001207E+02                       3.032572E+02
                            11.5200                       5.095993E-08                       3.282434E-05                       1.007547E+02                       3.038048E+02                       1.001238E+02                       3.032599E+02
                            11.7000                       5.106258E-08                       3.282359E-05                       1.007547E+02                       3.038048E+02                       1.001270E+02                       3.032626E+02
                            11.8800                       5.117185E-08                       3.282283E-05                       1.007547E+02                       3.038048E+02                       1.001302E+02                       3.032654E+02
                            12.0600                       5.128793E-08                       3.282205E-05                       1.007547E+02                       3.038048E+02                       1.001336E+02                       3.032683E+02
                            12.2400                       5.141100E-08                       3.282126E-05                       1.007547E+02                       3.038048E+02                       1.001370E+02                       3.032713E+02
                            12.4200                       5.154123E-08                       3.282045E-05                       1.007547E+02                       3.038048E+02                       1.001404E+02                       3.032743E+02
                            12.6000                       5.167880E-08                       3.281962E-05                       1.007547E+02                       3.038048E+02                       1.001440E+02                       3.032773E+02
                            12.7800                       5.182389E-08                       3.281877E-05                       1.007547E+02                       3.038048E+02                       1.001476E+02                       3.032805E+02
                            12.9600                       5.197667E-08                       3.281791E-05                       1.007547E+02                       3.038048E+02                       1.001513E+02                       3.032836E+02
                            13.1400                       5.213732E-08                       3.281703E-05                       1.007547E+02                       3.038048E+02                       1.001550E+02                       3.032869E+02
                            13.3200                       5.230601E-08                       3.281613E-05                       1.007547E+02                       3.038048E+02                       1.001589E+02                       3.032902E+02
                            13.5000                       5.248293E-08                       3.281522E-05                       1.007547E+02                       3.038048E+02                       1.001628E+02                       3.032936E+02
                            13.6800                       5.266825E-08                       3.281428E-05                       1.007547E+02                       3.038048E+02                       1.001668E+02                       3.032971E+02
                            13.8600                       5.286215E-08                       3.281333E-05                       1.007547E+02                       3.038048E+02                       1.001709E+02                       3.033006E+02
                            14.0400                       5.306479E-08                       3.281236E-05                       1.007547E+02                       3.038048E+02                       1.001750E+02                       3.033042E+02
                            14.2200                       5.327637E-08                       3.281137E-05                       1.007547E+02                       3.038048E+02                       1.001793E+02                       3.033079E+02
                            14.4000                       5.349705E-08                       3.281036E-05                       1.007547E+02                       3.038048E+02                       1.001836E+02                       3.033116E+02
                            14.5800                       5.372700E-08                       3.280934E-05                       1.007547E+02                       3.038048E+02                       1.001880E+02                       3.033154E+02
                            14.7600                       5.396642E-08                       3.280829E-05                       1.007547E+02                       3.038048E+02                       1.001924E+02                       3.033193E+02
                            14.9400                       5.421546E-08                       3.280722E-05                       1.007547E+02                       3.038048E+02                       1.001970E+02                       3.033232E+02
                            15.1200                       5.447431E-08                       3.280614E-05                       1.007547E+02                       3.038048E+02                       1.002016E+02                       3.033272E+02
                            15.3000                       5.474313E-08                       3.280504E-05                       1.007547E+02                       3.038048E+02                       1.002064E+02                       3.033313E+02
                            15.4800                       5.502212E-08                       3.280391E-05                       1.007547E+02                       3.038048E+02                       1.002112E+02                       3.033355E+02
                            15.6600                       5.531143E-08                       3.280277E-05                       1.007547E+02                       3.038048E+02                       1.002161E+02                       3.033397E+02
                            15.8400                       5.561124E-08                       3.280160E-05                       1.007547E+02                       3.038048E+02                       1.002210E+02                       3.033440E+02
                            16.0200                       5.592174E-08                       3.280042E-05                       1.007547E+02                       3.038048E+02                       1.002261E+02                       3.033484E+02
                            16.2000                       5.624309E-08                       3.279922E-05                       1.007547E+02                       3.038048E+02                       1.002313E+02                       3.033529E+02
                            16.3800                       5.657546E-08                       3.279799E-05                       1.007547E+02                       3.038048E+02                       1.002365E+02                       3.033574E+02
                            16.5600                       5.691904E-08                       3.279674E-05                       1.007547E+02                       3.038048E+02                       1.002419E+02                       3.033620E+02
                            16.7400                       5.727398E-08                       3.279548E-05                       1.007547E+02                       3.038048E+02                       1.002473E+02                       3.033667E+02
                            16.9200                       5.764048E-08                       3.279419E-05                       1.007547E+02                       3.038048E+02                       1.002528E+02                       3.033715E+02
                            17.1000                       5.801870E-08                       3.279288E-05                       1.007547E+02                       3.038048E+02                       1.002584E+02                       3.033763E+02
                            17.2800                       5.840881E-08                       3.279155E-05                       1.007547E+02                       3.038048E+02                       1.002641E+02                       3.033813E+02
                            17.4600                       5.881099E-08                       3.279020E-05                       1.007547E+02                       3.038048E+02                       1.002699E+02                       3.033863E+02
                            17.6400                       5.922540E-08                       3.278883E-05                       1.007547E+02                       3.038048E+02                       1.002758E+02                       3.033914E+02
                            17.8200                       5.965223E-08                       3.278743E-05                       1.007547E+02                       3.038048E+02                       1.002817E+02                       3.033965E+02
                            18.0000                       6.009165E-08                       3.278601E-05                       1.007547E+02                       3.038048E+02                       1.002878E+02                       3.034018E+02
                            18.1800                       6.054382E-08                       3.278458E-05                       1.007547E+02                       3.038048E+02                       1.002940E+02                       3.034071E+02
                            18.3600                       6.100891E-08                       3.278311E-05                       1.007547E+02                       3.038048E+02                       1.003003E+02                       3.034125E+02
                            18.5400                       6.148711E-08                       3.278163E-05                       1.007547E+02                       3.038048E+02                       1.003066E+02                       3.034180E+02
                            18.7200                       6.197858E-08                       3.278012E-05                       1.007547E+02                       3.038048E+02                       1.003131E+02                       3.034236E+02
                            18.9000                       6.248349E-08                       3.277859E-05                       1.007547E+02                       3.038048E+02                       1.003196E+02                       3.034293E+02
                            19.0800                       6.300202E-08                       3.277704E-05                       1.007547E+02                       3.038048E+02                       1.003263E+02                       3.034350E+02
                            19.2600                       6.353433E-08                       3.277547E-05                       1.007547E+02                       3.038048E+02                       1.003330E+02                       3.034409E+02
                            19.4400                       6.408059E-08                       3.277387E-05                       1.007547E+02                       3.038048E+02                       1.003399E+02                       3.034468E+02
                            19.6200                       6.464098E-08                       3.277225E-05                       1.007547E+02                       3.038048E+02                       1.003469E+02                       3.034528E+02
                            19.8000                       6.521567E-08                       3.277060E-05                       1.007547E+02                       3.038048E+02                       1.003539E+02                       3.034589E+02
                            19.9800                       6.580482E-08                       3.276893E-05                       1.007547E+02                       3.038048E+02                       1.003611E+02                       3.034651E+02
                            20.1600                       6.640861E-08                       3.276724E-05                       1.007547E+02                       3.038048E+02                       1.003684E+02                       3.034714E+02
                            20.3400                       6.702720E-08                       3.276552E-05                       1.007547E+02                       3.038048E+02                       1.003757E+02                       3.034778E+02
                            20.5200                       6.766077E-08                       3.276378E-05                       1.007547E+02                       3.038048E+02                       1.003832E+02                       3.034842E+02
                            20.7000                       6.830948E-08                       3.276201E-05                       1.007547E+02                       3.038048E+02                       1.003908E+02                       3.034908E+02
                            20.8800                       6.897350E-08                       3.276022E-05                       1.007547E+02                       3.038048E+02                       1.003985E+02                       3.034974E+02
                            21.0600                       6.965300E-08                       3.275841E-05                       1.007547E+02                       3.038048E+02                       1.004063E+02                       3.035042E+02
                            21.2400                       7.034816E-08                       3.275657E-05                       1.007547E+02                       3.038048E+02                       1.004142E+02                       3.035110E+02
                            21.4200                       7.105912E-08                       3.275470E-05                       1.007547E+02                       3.038048E+02                       1.004222E+02                       3.035179E+02
                            21.6000                       7.178608E-08                       3.275282E-05                       1.007547E+02                       3.038048E+02                       1.004303E+02                       3.035249E+02
                            21.7800                       7.252918E-08                       3.275090E-05                       1.007547E+02                       3.038048E+02                       1.004385E+02                       3.035320E+02
                            21.9600                       7.328861E-08                       3.274896E-05                       1.007547E+02                       3.038048E+02                       1.004469E+02                       3.035392E+02
                            22.1400                       7.406452E-08                       3.274699E-05                       1.007547E+02                       3.038048E+02                       1.004553E+02                       3.035465E+02
                            22.3200                       7.485709E-08                       3.274500E-05                       1.007547E+02                       3.038048E+02                       1.004639E+02                       3.035539E+02
                            22.5000                       7.566647E-08                       3.274298E-05                       1.007547E+02                       3.038048E+02                       1.004725E+02                       3.035614E+02
                            22.6800                       7.649284E-08                       3.274094E-05                       1.007547E+02                       3.038048E+02                       1.004813E+02                       3.035690E+02
                            22.8600                       7.733637E-08                       3.273887E-05                       1.007547E+02                       3.038048E+02                       1.004902E+02                       3.035767E+02
                            23.0400                       7.819721E-08                       3.273678E-05                       1.007547E+02                       3.038048E+02                       1.004992E+02                       3.035845E+02
                            23.2200                       7.907554E-08                       3.273465E-05                       1.007547E+02                       3.038048E+02                       1.005084E+02                       3.035924E+02
                            23.4000                       7.997151E-08                       3.273250E-05                       1.007547E+02                       3.038048E+02                       1.005176E+02                       3.036003E+02
                            23.5800                       8.088530E-08                       3.273033E-05                       1.007547E+02                       3.038048E+02                       1.005270E+02                       3.036084E+02
                            23.7600                       8.181707E-08                       3.272813E-05                       1.007547E+02                       3.038048E+02                       1.005365E+02                       3.036166E+02
                            23.9400                       8.276698E-08                       3.272590E-05                       1.007547E+02                       3.038048E+02                       1.005461E+02                       3.036249E+02
                            24.1200                       8.373520E-08                       3.272364E-05                       1.007547E+02                       3.038048E+02                       1.005558E+02                       3.036333E+02
                            24.3000                       8.472189E-08                       3.272136E-05                       1.007547E+02                       3.038048E+02                       1.005656E+02                       3.036418E+02
                            24.4800                       8.572722E-08                       3.271904E-05                       1.007547E+02                       3.038048E+02                       1.005756E+02                       3.036504E+02
                            24.6600                       8.675134E-08                       3.271670E-05                       1.007547E+02                       3.038048E+02                       1.005856E+02                       3.036591E+02
                            24.8400                       8.779442E-08                       3.271434E-05                       1.007547E+02                       3.038048E+02                       1.005958E+02                       3.036679E+02
                            25.0200                       8.885663E-08                       3.271194E-05                       1.007547E+02                       3.038048E+02                       1.006062E+02                       3.036768E+02
                            25.2000                       8.993812E-08                       3.270952E-05                       1.007547E+02                       3.038048E+02                       1.006166E+02                       3.036858E+02
                            25.3800                       9.103906E-08                       3.270707E-05                       1.007547E+02                       3.038048E+02                       1.006272E+02                       3.036949E+02
                            25.5600                       9.215962E-08                       3.270459E-05                       1.007547E+02                       3.038048E+02                       1.006379E+02                       3.037041E+02
                            25.7400                       9.329994E-08                       3.270208E-05                       1.007547E+02                       3.038048E+02                       1.006487E+02                       3.037134E+02
                            25.9200                       9.446020E-08                       3.269954E-05                       1.007547E+02                       3.038048E+02                       1.006596E+02                       3.037229E+02
                            26.1000                       9.564055E-08                       3.269698E-05                       1.007547E+02                       3.038048E+02                       1.006707E+02                       3.037324E+02
                            26.2800                       9.684115E-08                       3.269438E-05                       1.007547E+02                       3.038048E+02                       1.006819E+02                       3.037421E+02
                            26.4600                       9.806217E-08                       3.269176E-05                       1.007547E+02                       3.038048E+02                       1.006932E+02                       3.037518E+02
                            26.6400                       9.930377E-08                       3.268910E-05                       1.007547E+02                       3.038048E+02                       1.007047E+02                       3.037617E+02
                            26.8200                       1.005661E-07                       3.268642E-05                       1.007547E+02                       3.038048E+02                       1.007162E+02                       3.037717E+02
                            27.0000                       1.018493E-07                       3.268371E-05                       1.007547E+02                       3.038048E+02                       1.007279E+02                       3.037818E+02
                            27.1800                       1.031536E-07                       3.268097E-05                       1.007547E+02                       3.038048E+02                       1.007398E+02                       3.037920E+02
                            27.3600                       1.044791E-07                       3.267820E-05                       1.007547E+02                       3.038048E+02                       1.007518E+02                       3.038023E+02
                            27.5400                       1.058259E-07                       3.267540E-05                       1.007547E+02                       3.038048E+02                       1.007639E+02                       3.038127E+02
                            27.7200                       1.071943E-07                       3.267256E-05                       1.007547E+02                       3.038048E+02                       1.007761E+02                       3.038233E+02
                            27.9000                       1.085844E-07                       3.266970E-05                       1.007547E+02                       3.038048E+02                       1.007885E+02                       3.038339E+02
                            28.0800                       1.099963E-07                       3.266681E-05                       1.007547E+02                       3.038048E+02                       1.008010E+02                       3.038447E+02
                            28.2600                       1.114302E-07                       3.266389E-05                       1.007547E+02                       3.038048E+02                       1.008136E+02                       3.038556E+02
                            28.4400                       1.128863E-07                       3.266094E-05                       1.007547E+02                       3.038048E+02                       1.008264E+02                       3.038666E+02
                            28.6200                       1.143647E-07                       3.265795E-05                       1.007547E+02                       3.038048E+02                       1.008393E+02                       3.038777E+02
                            28.8000                       1.158656E-07                       3.265494E-05                       1.007547E+02                       3.038048E+02                       1.008523E+02                       3.038890E+02
                            28.9800                       1.173891E-07                       3.265189E-05                       1.007547E+02                       3.038048E+02                       1.008655E+02                       3.039003E+02
                            29.1600                       1.189353E-07                       3.264881E-05                       1.007547E+02                       3.038048E+02                       1.008788E+02                       3.039118E+02
                            29.3400                       1.205046E-07                       3.264571E-05                       1.007547E+02                       3.038048E+02                       1.008923E+02                       3.039234E+02
                            29.5200                       1.220969E-07                       3.264257E-05                       1.007547E+02                       3.038048E+02                       1.009059E+02                       3.039351E+02
                            29.7000                       1.237124E-07                       3.263939E-05                       1.007547E+02                       3.038048E+02                       1.009196E+02                       3.039469E+02
                            29.8800                       1.253514E-07                       3.263619E-05                       1.007547E+02                       3.038048E+02                       1.009335E+02                       3.039589E+02
                            30.0600                       1.270139E-07                       3.263296E-05                       1.007547E+02                       3.038048E+02                       1.009475E+02                       3.039709E+02
                            30.2400                       1.287001E-07                       3.262969E-05                       1.007547E+02                       3.038048E+02                       1.009617E+02                       3.039831E+02
                            30.4200                       1.304101E-07                       3.262639E-05                       1.007547E+02                       3.038048E+02                       1.009760E+02                       3.039954E+02
                            30.6000                       1.321442E-07                       3.262306E-05                       1.007547E+02                       3.038048E+02                       1.009904E+02                       3.040078E+02
                            30.7800                       1.339025E-07                       3.261970E-05                       1.007547E+02                       3.038048E+02                       1.010050E+02                       3.040204E+02
                            30.9600                       1.356851E-07                       3.261630E-05                       1.007547E+02                       3.038048E+02                       1.010197E+02                       3.040331E+02
                            31.1400                       1.374921E-07                       3.261287E-05                       1.007547E+02                       3.038048E+02                       1.010346E+02                       3.040459E+02
                            31.3200                       1.393238E-07                       3.260941E-05                       1.007547E+02                       3.038048E+02                       1.010497E+02                       3.040588E+02
                            31.5000                       1.411802E-07                       3.260592E-05                       1.007547E+02                       3.038048E+02                       1.010648E+02                       3.040719E+02
                            31.6800                       1.430616E-07                       3.260239E-05                       1.007547E+02                       3.038048E+02                       1.010801E+02                       3.040850E+02
                            31.8600                       1.449680E-07                       3.259883E-05                       1.007547E+02                       3.038048E+02                       1.010956E+02                       3.040983E+02
                            32.0400                       1.468997E-07                       3.259524E-05                       1.007547E+02                       3.038048E+02                       1.011112E+02                       3.041118E+02
                            32.2200                       1.488567E-07                       3.259161E-05                       1.007547E+02                       3.038048E+02                       1.011270E+02                       3.041253E+02
                            32.4000                       1.508392E-07                       3.258795E-05                       1.007547E+02                       3.038048E+02                       1.011429E+02                       3.041390E+02
                            32.5800                       1.528475E-07                       3.258425E-05                       1.007547E+02                       3.038048E+02                       1.011590E+02                       3.041528E+02
