                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.006904E+02             3.039742E+02             3.430802E+05             1.154291E+00             4.302990E+05             3.901766E+03             1.867317E-05             1.006515E+03             2.714288E-02             5.771454E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             9.484578E+01             3.022422E+02             3.450501E+05             1.093518E+00             4.285688E+05             3.913219E+03             1.864429E-05             1.006357E+03             2.654877E-02             5.541884E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             9.483468E+01             3.032587E+02             3.457652E+05             1.089716E+00             4.295918E+05             3.916631E+03             1.869309E-05             1.006397E+03             2.662405E-02             5.527741E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             9.483203E+01             3.038604E+02             3.461864E+05             1.087522E+00             4.301974E+05             3.918634E+03             1.872194E-05             1.006421E+03             2.666857E-02             5.521139E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             9.483385E+01             3.042165E+02             3.464341E+05             1.086267E+00             4.305558E+05             3.919807E+03             1.873900E-05             1.006435E+03             2.669491E-02             5.518760E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             9.483792E+01             3.044278E+02             3.465795E+05             1.085558E+00             4.307685E+05             3.920494E+03             1.874912E-05             1.006444E+03             2.671053E-02             5.518656E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             9.484287E+01             3.045541E+02             3.466653E+05             1.085163E+00             4.308955E+05             3.920896E+03             1.875517E-05             1.006449E+03             2.671986E-02             5.519690E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             9.484792E+01             3.046305E+02             3.467163E+05             1.084948E+00             4.309724E+05             3.921133E+03             1.875883E-05             1.006452E+03             2.672551E-02             5.521205E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             9.485267E+01             3.046776E+02             3.467469E+05             1.084835E+00             4.310198E+05             3.921275E+03             1.876108E-05             1.006454E+03             2.672900E-02             5.522826E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             9.485688E+01             3.047075E+02             3.467659E+05             1.084776E+00             4.310498E+05             3.921360E+03             1.876252E-05             1.006455E+03             2.673120E-02             5.524341E-08             0.000000E+00             0.000000E+00
                   1.8000             5.031015E-08             9.486044E+01             3.047272E+02             3.467781E+05             1.084747E+00             4.310697E+05             3.921415E+03             1.876346E-05             1.006456E+03             2.673266E-02             5.525637E-08             0.000000E+00             0.000000E+00
                   1.9800             5.032045E-08             9.486330E+01             3.047410E+02             3.467866E+05             1.084730E+00             4.310836E+05             3.921452E+03             1.876412E-05             1.006457E+03             2.673369E-02             5.526653E-08             0.000000E+00             0.000000E+00
                   2.1600             5.032769E-08             9.486545E+01             3.047514E+02             3.467930E+05             1.084718E+00             4.310940E+05             3.921479E+03             1.876462E-05             1.006457E+03             2.673445E-02             5.527365E-08             0.000000E+00             0.000000E+00
                   2.3400             5.033207E-08             9.486690E+01             3.047597E+02             3.467984E+05             1.084704E+00             4.311024E+05             3.921503E+03             1.876502E-05             1.006458E+03             2.673507E-02             5.527766E-08             0.000000E+00             0.000000E+00
                   2.5200             5.033375E-08             9.486768E+01             3.047669E+02             3.468033E+05             1.084688E+00             4.311096E+05             3.921524E+03             1.876536E-05             1.006458E+03             2.673560E-02             5.527861E-08             0.000000E+00             0.000000E+00
                   2.7000             5.033292E-08             9.486781E+01             3.047733E+02             3.468081E+05             1.084666E+00             4.311161E+05             3.921545E+03             1.876567E-05             1.006458E+03             2.673608E-02             5.527663E-08             0.000000E+00             0.000000E+00
                   2.8800             5.032977E-08             9.486734E+01             3.047795E+02             3.468130E+05             1.084639E+00             4.311223E+05             3.921567E+03             1.876596E-05             1.006458E+03             2.673653E-02             5.527188E-08             0.000000E+00             0.000000E+00
                   3.0600             5.032446E-08             9.486632E+01             3.047854E+02             3.468180E+05             1.084606E+00             4.311283E+05             3.921589E+03             1.876625E-05             1.006459E+03             2.673697E-02             5.526454E-08             0.000000E+00             0.000000E+00
                   3.2400             5.031718E-08             9.486477E+01             3.047912E+02             3.468232E+05             1.084568E+00             4.311341E+05             3.921613E+03             1.876653E-05             1.006459E+03             2.673740E-02             5.525481E-08             0.000000E+00             0.000000E+00
                   3.4200             5.030811E-08             9.486274E+01             3.047970E+02             3.468286E+05             1.084524E+00             4.311400E+05             3.921638E+03             1.876680E-05             1.006459E+03             2.673782E-02             5.524291E-08             0.000000E+00             0.000000E+00
                   3.6000             5.029743E-08             9.486028E+01             3.048028E+02             3.468342E+05             1.084475E+00             4.311458E+05             3.921665E+03             1.876708E-05             1.006459E+03             2.673825E-02             5.522903E-08             0.000000E+00             0.000000E+00
                   3.7800             5.028532E-08             9.485744E+01             3.048086E+02             3.468400E+05             1.084422E+00             4.311516E+05             3.921693E+03             1.876735E-05             1.006459E+03             2.673867E-02             5.521340E-08             0.000000E+00             0.000000E+00
                   3.9600             5.027195E-08             9.485424E+01             3.048143E+02             3.468460E+05             1.084365E+00             4.311574E+05             3.921721E+03             1.876763E-05             1.006460E+03             2.673910E-02             5.519623E-08             0.000000E+00             0.000000E+00
                   4.1400             5.025752E-08             9.485075E+01             3.048201E+02             3.468522E+05             1.084304E+00             4.311633E+05             3.921751E+03             1.876791E-05             1.006460E+03             2.673953E-02             5.517774E-08             0.000000E+00             0.000000E+00
                   4.3200             5.024219E-08             9.484699E+01             3.048260E+02             3.468585E+05             1.084240E+00             4.311691E+05             3.921782E+03             1.876819E-05             1.006460E+03             2.673996E-02             5.515815E-08             0.000000E+00             0.000000E+00
                   4.5000             5.022615E-08             9.484302E+01             3.048318E+02             3.468650E+05             1.084174E+00             4.311750E+05             3.921813E+03             1.876847E-05             1.006460E+03             2.674039E-02             5.513768E-08             0.000000E+00             0.000000E+00
                   4.6800             5.020957E-08             9.483889E+01             3.048377E+02             3.468715E+05             1.084106E+00             4.311809E+05             3.921845E+03             1.876875E-05             1.006460E+03             2.674082E-02             5.511653E-08             0.000000E+00             0.000000E+00
                   4.8600             5.019265E-08             9.483462E+01             3.048435E+02             3.468781E+05             1.084036E+00             4.311869E+05             3.921877E+03             1.876903E-05             1.006461E+03             2.674125E-02             5.509494E-08             0.000000E+00             0.000000E+00
                   5.0400             5.017555E-08             9.483028E+01             3.048494E+02             3.468847E+05             1.083966E+00             4.311928E+05             3.921910E+03             1.876931E-05             1.006461E+03             2.674169E-02             5.507312E-08             0.000000E+00             0.000000E+00
                   5.2200             5.015845E-08             9.482590E+01             3.048554E+02             3.468913E+05             1.083895E+00             4.311988E+05             3.921943E+03             1.876959E-05             1.006461E+03             2.674212E-02             5.505129E-08             0.000000E+00             0.000000E+00
                   5.4000             5.014155E-08             9.482154E+01             3.048613E+02             3.468979E+05             1.083824E+00             4.312047E+05             3.921976E+03             1.876987E-05             1.006461E+03             2.674256E-02             5.502967E-08             0.000000E+00             0.000000E+00
                   5.5800             5.012501E-08             9.481723E+01             3.048672E+02             3.469045E+05             1.083753E+00             4.312107E+05             3.922008E+03             1.877016E-05             1.006461E+03             2.674300E-02             5.500847E-08             0.000000E+00             0.000000E+00
                   5.7600             5.010902E-08             9.481302E+01             3.048731E+02             3.469110E+05             1.083684E+00             4.312167E+05             3.922041E+03             1.877044E-05             1.006461E+03             2.674343E-02             5.498791E-08             0.000000E+00             0.000000E+00
                   5.9400             5.009376E-08             9.480896E+01             3.048791E+02             3.469175E+05             1.083616E+00             4.312227E+05             3.922073E+03             1.877072E-05             1.006462E+03             2.674387E-02             5.496822E-08             0.000000E+00             0.000000E+00
                   6.1200             5.007940E-08             9.480509E+01             3.048850E+02             3.469238E+05             1.083551E+00             4.312287E+05             3.922104E+03             1.877101E-05             1.006462E+03             2.674431E-02             5.494962E-08             0.000000E+00             0.000000E+00
                   6.3000             5.006612E-08             9.480146E+01             3.048910E+02             3.469299E+05             1.083488E+00             4.312347E+05             3.922135E+03             1.877129E-05             1.006462E+03             2.674475E-02             5.493231E-08             0.000000E+00             0.000000E+00
                   6.4800             5.005412E-08             9.479812E+01             3.048969E+02             3.469359E+05             1.083429E+00             4.312407E+05             3.922164E+03             1.877158E-05             1.006462E+03             2.674519E-02             5.491652E-08             0.000000E+00             0.000000E+00
                   6.6600             5.004355E-08             9.479511E+01             3.049028E+02             3.469417E+05             1.083373E+00             4.312466E+05             3.922193E+03             1.877186E-05             1.006462E+03             2.674562E-02             5.490247E-08             0.000000E+00             0.000000E+00
