                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             7.668337E-16             1.448707E+02             7.668337E-16             1.145293E+01             0.000000E+00             1.563237E+02             3.020042E-02             4.653562E-05             4.818199E-01             4.972128E-02             7.831702E-01             4.796526E-01             1.442749E+01             1.270819E+01             8.902729E+00             3.423865E+01
                   0.1800             2.568651E+01             1.353779E+02             2.427684E-02             1.071330E+01             2.571079E+01             1.460912E+02             7.655611E-02             4.117231E-03             4.846015E-01             4.972068E-02             7.585849E-01             4.621256E-01             1.442744E+01             1.251427E+01             8.882536E+00             3.423865E+01
                   0.3600             2.576178E+01             1.259651E+02             4.041052E-03             9.977775E+00             2.576582E+01             1.359429E+02             7.110648E-02             6.952192E-03             4.871039E-01             4.971869E-02             7.596369E-01             4.113127E-01             1.442726E+01             1.254618E+01             8.881849E+00             3.423865E+01
                   0.5400             2.577976E+01             1.165591E+02             8.311574E-05             9.240683E+00             2.577984E+01             1.257998E+02             6.730429E-02             9.440543E-03             4.894050E-01             4.971539E-02             7.608422E-01             3.605054E-01             1.442694E+01             1.258262E+01             8.881315E+00             3.423865E+01
                   0.7200             2.576739E+01             1.071619E+02             5.309453E-04             8.502361E+00             2.576792E+01             1.156643E+02             6.573727E-02             1.177049E-02             4.915005E-01             4.971076E-02             7.621819E-01             3.097512E-01             1.442651E+01             1.262333E+01             8.882093E+00             3.423865E+01
                   0.9000             2.573978E+01             9.777628E+01             1.771824E-03             7.763194E+00             2.574155E+01             1.055395E+02             6.367907E-02             1.401328E-02             4.933876E-01             4.970481E-02             7.636447E-01             2.590928E-01             1.442595E+01             1.266812E+01             8.881935E+00             3.423865E+01
                   1.0800             2.570624E+01             8.840549E+01             2.857605E-03             7.023620E+00             2.570910E+01             9.542911E+01             6.234259E-02             1.619846E-02             4.950642E-01             4.969754E-02             7.652232E-01             2.085526E-01             1.442526E+01             1.271684E+01             8.881931E+00             3.423865E+01
                   1.2600             2.567207E+01             7.905381E+01             3.638808E-03             6.284150E+00             2.567570E+01             8.533796E+01             6.191355E-02             1.833899E-02             4.965295E-01             4.968895E-02             7.669127E-01             1.581343E-01             1.442445E+01             1.276934E+01             8.880644E+00             3.423865E+01
                   1.4400             2.563991E+01             6.972739E+01             4.166382E-03             5.545444E+00             2.564407E+01             7.527283E+01             6.125246E-02             2.044123E-02             4.977827E-01             4.967903E-02             7.687099E-01             1.078591E-01             1.442352E+01             1.282551E+01             8.880874E+00             3.423865E+01
                   1.6200             2.561139E+01             6.043488E+01             4.518733E-03             4.808362E+00             2.561590E+01             6.524324E+01             6.068419E-02             2.250885E-02             4.988240E-01             4.966780E-02             7.706121E-01             5.773627E-02             1.442246E+01             1.288520E+01             8.881276E+00             3.423865E+01
