                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             3.284577E-05             1.027436E+02             3.503039E+02             3.764232E+05             1.021756E+00             4.769832E+05             4.038912E+03             2.088103E-05             1.009250E+03             3.002510E-02             3.356038E-05             0.000000E+00             0.000000E+00
                   0.1800             3.284572E-05             1.025328E+02             3.501538E+02             3.763154E+05             1.020098E+00             4.768321E+05             4.039070E+03             2.087424E-05             1.009236E+03             3.001446E-02             3.350630E-05             0.000000E+00             0.000000E+00
                   0.3600             3.284566E-05             1.023368E+02             3.500130E+02             3.762144E+05             1.018558E+00             4.766903E+05             4.039214E+03             2.086787E-05             1.009223E+03             3.000447E-02             3.345563E-05             0.000000E+00             0.000000E+00
                   0.5400             3.284559E-05             1.021538E+02             3.498814E+02             3.761200E+05             1.017120E+00             4.765578E+05             4.039349E+03             2.086191E-05             1.009210E+03             2.999513E-02             3.340829E-05             0.000000E+00             0.000000E+00
                   0.7200             3.284552E-05             1.019838E+02             3.497589E+02             3.760321E+05             1.015783E+00             4.764345E+05             4.039475E+03             2.085636E-05             1.009199E+03             2.998644E-02             3.336427E-05             0.000000E+00             0.000000E+00
                   0.9000             3.284544E-05             1.018266E+02             3.496456E+02             3.759508E+05             1.014547E+00             4.763203E+05             4.039591E+03             2.085123E-05             1.009189E+03             2.997839E-02             3.332356E-05             0.000000E+00             0.000000E+00
                   1.0800             3.284536E-05             1.016822E+02             3.495414E+02             3.758761E+05             1.013411E+00             4.762154E+05             4.039698E+03             2.084651E-05             1.009179E+03             2.997099E-02             3.328615E-05             0.000000E+00             0.000000E+00
                   1.2600             3.284527E-05             1.015506E+02             3.494462E+02             3.758079E+05             1.012375E+00             4.761196E+05             4.039796E+03             2.084220E-05             1.009170E+03             2.996424E-02             3.325202E-05             0.000000E+00             0.000000E+00
                   1.4400             3.284517E-05             1.014317E+02             3.493602E+02             3.757462E+05             1.011440E+00             4.760329E+05             4.039884E+03             2.083830E-05             1.009162E+03             2.995813E-02             3.322115E-05             0.000000E+00             0.000000E+00
                   1.6200             3.284507E-05             1.013255E+02             3.492833E+02             3.756911E+05             1.010603E+00             4.759555E+05             4.039963E+03             2.083481E-05             1.009155E+03             2.995267E-02             3.319356E-05             0.000000E+00             0.000000E+00
                   1.8000             3.284496E-05             1.012319E+02             3.492154E+02             3.756426E+05             1.009866E+00             4.758872E+05             4.040033E+03             2.083174E-05             1.009149E+03             2.994785E-02             3.316921E-05             0.000000E+00             0.000000E+00
                   1.9800             3.284485E-05             1.011509E+02             3.491566E+02             3.756005E+05             1.009229E+00             4.758280E+05             4.040093E+03             2.082907E-05             1.009144E+03             2.994368E-02             3.314812E-05             0.000000E+00             0.000000E+00
                   2.1600             3.284472E-05             1.010825E+02             3.491069E+02             3.755650E+05             1.008689E+00             4.757779E+05             4.040144E+03             2.082682E-05             1.009139E+03             2.994015E-02             3.313026E-05             0.000000E+00             0.000000E+00
                   2.3400             3.284459E-05             1.010266E+02             3.490663E+02             3.755360E+05             1.008249E+00             4.757370E+05             4.040186E+03             2.082498E-05             1.009135E+03             2.993726E-02             3.311564E-05             0.000000E+00             0.000000E+00
                   2.5200             3.284446E-05             1.009832E+02             3.490348E+02             3.755136E+05             1.007907E+00             4.757053E+05             4.040218E+03             2.082355E-05             1.009132E+03             2.993502E-02             3.310425E-05             0.000000E+00             0.000000E+00
                   2.7000             3.284431E-05             1.009523E+02             3.490123E+02             3.754977E+05             1.007664E+00             4.756826E+05             4.040241E+03             2.082253E-05             1.009130E+03             2.993343E-02             3.309609E-05             0.000000E+00             0.000000E+00
                   2.8800             3.284416E-05             1.009339E+02             3.489989E+02             3.754883E+05             1.007520E+00             4.756691E+05             4.040255E+03             2.082192E-05             1.009129E+03             2.993247E-02             3.309116E-05             0.000000E+00             0.000000E+00
                   3.0600             3.284400E-05             1.009281E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756648E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308947E-05             0.000000E+00             0.000000E+00
                   3.2400             3.284383E-05             1.009281E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756648E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308930E-05             0.000000E+00             0.000000E+00
                   3.4200             3.284365E-05             1.009281E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756648E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308912E-05             0.000000E+00             0.000000E+00
                   3.6000             3.284347E-05             1.009281E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756648E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308894E-05             0.000000E+00             0.000000E+00
                   3.7800             3.284328E-05             1.009281E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756648E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308874E-05             0.000000E+00             0.000000E+00
                   3.9600             3.284307E-05             1.009281E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756648E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308854E-05             0.000000E+00             0.000000E+00
                   4.1400             3.284286E-05             1.009281E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756648E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308833E-05             0.000000E+00             0.000000E+00
                   4.3200             3.284264E-05             1.009281E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756648E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308811E-05             0.000000E+00             0.000000E+00
                   4.5000             3.284241E-05             1.009281E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756648E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308788E-05             0.000000E+00             0.000000E+00
                   4.6800             3.284217E-05             1.009281E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756648E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308764E-05             0.000000E+00             0.000000E+00
                   4.8600             3.284192E-05             1.009281E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756648E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308739E-05             0.000000E+00             0.000000E+00
                   5.0400             3.284166E-05             1.009282E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756648E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308713E-05             0.000000E+00             0.000000E+00
                   5.2200             3.284140E-05             1.009282E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756648E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308686E-05             0.000000E+00             0.000000E+00
                   5.4000             3.284112E-05             1.009282E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308658E-05             0.000000E+00             0.000000E+00
                   5.5800             3.284083E-05             1.009282E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308629E-05             0.000000E+00             0.000000E+00
                   5.7600             3.284053E-05             1.009282E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308599E-05             0.000000E+00             0.000000E+00
                   5.9400             3.284022E-05             1.009282E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308568E-05             0.000000E+00             0.000000E+00
                   6.1200             3.283990E-05             1.009282E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308535E-05             0.000000E+00             0.000000E+00
                   6.3000             3.283956E-05             1.009282E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308502E-05             0.000000E+00             0.000000E+00
                   6.4800             3.283922E-05             1.009282E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308467E-05             0.000000E+00             0.000000E+00
                   6.6600             3.283887E-05             1.009282E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308431E-05             0.000000E+00             0.000000E+00
                   6.8400             3.283850E-05             1.009282E+02             3.489946E+02             3.754854E+05             1.007474E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308395E-05             0.000000E+00             0.000000E+00
                   7.0200             3.283812E-05             1.009282E+02             3.489947E+02             3.754855E+05             1.007474E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308356E-05             0.000000E+00             0.000000E+00
                   7.2000             3.283773E-05             1.009282E+02             3.489947E+02             3.754855E+05             1.007474E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308317E-05             0.000000E+00             0.000000E+00
                   7.3800             3.283733E-05             1.009282E+02             3.489947E+02             3.754855E+05             1.007474E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308277E-05             0.000000E+00             0.000000E+00
                   7.5600             3.283691E-05             1.009282E+02             3.489947E+02             3.754855E+05             1.007474E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308235E-05             0.000000E+00             0.000000E+00
                   7.7400             3.283649E-05             1.009282E+02             3.489947E+02             3.754855E+05             1.007475E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308192E-05             0.000000E+00             0.000000E+00
                   7.9200             3.283605E-05             1.009282E+02             3.489947E+02             3.754855E+05             1.007475E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308148E-05             0.000000E+00             0.000000E+00
                   8.1000             3.283559E-05             1.009282E+02             3.489947E+02             3.754855E+05             1.007475E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308102E-05             0.000000E+00             0.000000E+00
                   8.2800             3.283513E-05             1.009282E+02             3.489947E+02             3.754855E+05             1.007475E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308056E-05             0.000000E+00             0.000000E+00
                   8.4600             3.283465E-05             1.009282E+02             3.489947E+02             3.754855E+05             1.007475E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.308008E-05             0.000000E+00             0.000000E+00
                   8.6400             3.283416E-05             1.009282E+02             3.489947E+02             3.754855E+05             1.007475E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.307958E-05             0.000000E+00             0.000000E+00
                   8.8200             3.283365E-05             1.009282E+02             3.489947E+02             3.754855E+05             1.007475E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.307907E-05             0.000000E+00             0.000000E+00
                   9.0000             3.283313E-05             1.009282E+02             3.489947E+02             3.754855E+05             1.007475E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.307855E-05             0.000000E+00             0.000000E+00
                   9.1800             3.283260E-05             1.009282E+02             3.489947E+02             3.754855E+05             1.007475E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993217E-02             3.307802E-05             0.000000E+00             0.000000E+00
                   9.3600             3.283205E-05             1.009282E+02             3.489947E+02             3.754855E+05             1.007475E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993218E-02             3.307747E-05             0.000000E+00             0.000000E+00
                   9.5400             3.283149E-05             1.009282E+02             3.489947E+02             3.754855E+05             1.007475E+00             4.756649E+05             4.040259E+03             2.082173E-05             1.009129E+03             2.993218E-02             3.307691E-05             0.000000E+00             0.000000E+00
