                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             3.284577E-05             1.009281E+02             3.039999E+02             3.430856E+05             1.156918E+00             4.303244E+05             3.901173E+03             1.872949E-05             1.006519E+03             2.668077E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   0.1800             3.284572E-05             1.009281E+02             3.039986E+02             3.430857E+05             1.150994E+00             4.303242E+05             3.902647E+03             1.872935E-05             1.006511E+03             2.668052E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   0.3600             3.284566E-05             1.009281E+02             3.039988E+02             3.430858E+05             1.150996E+00             4.303244E+05             3.902647E+03             1.872936E-05             1.006511E+03             2.668053E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   0.5400             3.284559E-05             1.009281E+02             3.039990E+02             3.430859E+05             1.150998E+00             4.303245E+05             3.902646E+03             1.872937E-05             1.006511E+03             2.668054E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   0.7200             3.284552E-05             1.009281E+02             3.039991E+02             3.430861E+05             1.151001E+00             4.303247E+05             3.902646E+03             1.872937E-05             1.006511E+03             2.668056E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   0.9000             3.284544E-05             1.009281E+02             3.039993E+02             3.430862E+05             1.151004E+00             4.303249E+05             3.902646E+03             1.872938E-05             1.006511E+03             2.668057E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   1.0800             3.284536E-05             1.009281E+02             3.039995E+02             3.430864E+05             1.151006E+00             4.303251E+05             3.902646E+03             1.872939E-05             1.006511E+03             2.668059E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   1.2600             3.284527E-05             1.009281E+02             3.039998E+02             3.430865E+05             1.151010E+00             4.303254E+05             3.902646E+03             1.872940E-05             1.006512E+03             2.668060E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   1.4400             3.284517E-05             1.009281E+02             3.040000E+02             3.430867E+05             1.151013E+00             4.303256E+05             3.902645E+03             1.872942E-05             1.006512E+03             2.668062E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   1.6200             3.284507E-05             1.009281E+02             3.040003E+02             3.430869E+05             1.151017E+00             4.303258E+05             3.902645E+03             1.872943E-05             1.006512E+03             2.668064E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   1.8000             3.284496E-05             1.009281E+02             3.040005E+02             3.430871E+05             1.151020E+00             4.303261E+05             3.902645E+03             1.872944E-05             1.006512E+03             2.668066E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   1.9800             3.284485E-05             1.009281E+02             3.040008E+02             3.430873E+05             1.151024E+00             4.303264E+05             3.902644E+03             1.872945E-05             1.006512E+03             2.668068E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   2.1600             3.284472E-05             1.009281E+02             3.040011E+02             3.430875E+05             1.151029E+00             4.303267E+05             3.902644E+03             1.872947E-05             1.006512E+03             2.668070E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   2.3400             3.284459E-05             1.009281E+02             3.040014E+02             3.430877E+05             1.151033E+00             4.303270E+05             3.902644E+03             1.872948E-05             1.006512E+03             2.668073E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   2.5200             3.284446E-05             1.009281E+02             3.040018E+02             3.430880E+05             1.151038E+00             4.303274E+05             3.902643E+03             1.872950E-05             1.006512E+03             2.668075E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   2.7000             3.284431E-05             1.009281E+02             3.040021E+02             3.430882E+05             1.151043E+00             4.303277E+05             3.902643E+03             1.872952E-05             1.006512E+03             2.668078E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   2.8800             3.284416E-05             1.009281E+02             3.040025E+02             3.430885E+05             1.151049E+00             4.303281E+05             3.902642E+03             1.872954E-05             1.006512E+03             2.668081E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   3.0600             3.284400E-05             1.009281E+02             3.040029E+02             3.430888E+05             1.151054E+00             4.303285E+05             3.902642E+03             1.872956E-05             1.006512E+03             2.668084E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   3.2400             3.284383E-05             1.009281E+02             3.040033E+02             3.430891E+05             1.151060E+00             4.303289E+05             3.902641E+03             1.872958E-05             1.006512E+03             2.668087E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   3.4200             3.284365E-05             1.009281E+02             3.040038E+02             3.430894E+05             1.151066E+00             4.303294E+05             3.902641E+03             1.872960E-05             1.006512E+03             2.668090E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   3.6000             3.284347E-05             1.009281E+02             3.040042E+02             3.430897E+05             1.151073E+00             4.303298E+05             3.902640E+03             1.872962E-05             1.006512E+03             2.668093E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   3.7800             3.284328E-05             1.009281E+02             3.040047E+02             3.430901E+05             1.151080E+00             4.303303E+05             3.902640E+03             1.872964E-05             1.006512E+03             2.668097E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   3.9600             3.284307E-05             1.009281E+02             3.040052E+02             3.430904E+05             1.151087E+00             4.303308E+05             3.902639E+03             1.872967E-05             1.006512E+03             2.668101E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   4.1400             3.284286E-05             1.009281E+02             3.040058E+02             3.430908E+05             1.151094E+00             4.303314E+05             3.902639E+03             1.872969E-05             1.006512E+03             2.668105E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   4.3200             3.284264E-05             1.009281E+02             3.040063E+02             3.430912E+05             1.151102E+00             4.303319E+05             3.902638E+03             1.872972E-05             1.006512E+03             2.668109E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   4.5000             3.284241E-05             1.009281E+02             3.040069E+02             3.430916E+05             1.151110E+00             4.303325E+05             3.902637E+03             1.872975E-05             1.006512E+03             2.668113E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   4.6800             3.284217E-05             1.009281E+02             3.040075E+02             3.430920E+05             1.151118E+00             4.303331E+05             3.902637E+03             1.872977E-05             1.006512E+03             2.668117E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   4.8600             3.284192E-05             1.009281E+02             3.040081E+02             3.430925E+05             1.151127E+00             4.303337E+05             3.902636E+03             1.872980E-05             1.006512E+03             2.668122E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   5.0400             3.284166E-05             1.009281E+02             3.040087E+02             3.430929E+05             1.151136E+00             4.303343E+05             3.902635E+03             1.872984E-05             1.006512E+03             2.668127E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   5.2200             3.284140E-05             1.009281E+02             3.040094E+02             3.430934E+05             1.151145E+00             4.303350E+05             3.902634E+03             1.872987E-05             1.006512E+03             2.668132E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   5.4000             3.284112E-05             1.009281E+02             3.040101E+02             3.430939E+05             1.151155E+00             4.303357E+05             3.902634E+03             1.872990E-05             1.006512E+03             2.668137E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   5.5800             3.284083E-05             1.009281E+02             3.040108E+02             3.430944E+05             1.151165E+00             4.303364E+05             3.902633E+03             1.872994E-05             1.006512E+03             2.668142E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   5.7600             3.284053E-05             1.009281E+02             3.040116E+02             3.430950E+05             1.151176E+00             4.303372E+05             3.902632E+03             1.872997E-05             1.006512E+03             2.668148E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   5.9400             3.284022E-05             1.009281E+02             3.040123E+02             3.430955E+05             1.151187E+00             4.303380E+05             3.902631E+03             1.873001E-05             1.006512E+03             2.668154E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   6.1200             3.283990E-05             1.009281E+02             3.040131E+02             3.430961E+05             1.151198E+00             4.303388E+05             3.902630E+03             1.873005E-05             1.006512E+03             2.668160E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   6.3000             3.283956E-05             1.009281E+02             3.040140E+02             3.430967E+05             1.151210E+00             4.303396E+05             3.902629E+03             1.873009E-05             1.006512E+03             2.668166E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   6.4800             3.283922E-05             1.009281E+02             3.040148E+02             3.430973E+05             1.151222E+00             4.303404E+05             3.902628E+03             1.873013E-05             1.006512E+03             2.668172E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   6.6600             3.283887E-05             1.009281E+02             3.040157E+02             3.430979E+05             1.151234E+00             4.303413E+05             3.902627E+03             1.873017E-05             1.006513E+03             2.668179E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   6.8400             3.283850E-05             1.009281E+02             3.040166E+02             3.430986E+05             1.151247E+00             4.303422E+05             3.902626E+03             1.873021E-05             1.006513E+03             2.668185E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   7.0200             3.283812E-05             1.009281E+02             3.040175E+02             3.430993E+05             1.151260E+00             4.303432E+05             3.902625E+03             1.873026E-05             1.006513E+03             2.668192E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   7.2000             3.283773E-05             1.009281E+02             3.040185E+02             3.431000E+05             1.151274E+00             4.303442E+05             3.902624E+03             1.873031E-05             1.006513E+03             2.668200E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   7.3800             3.283733E-05             1.009281E+02             3.040195E+02             3.431007E+05             1.151288E+00             4.303452E+05             3.902623E+03             1.873035E-05             1.006513E+03             2.668207E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   7.5600             3.283691E-05             1.009281E+02             3.040205E+02             3.431014E+05             1.151303E+00             4.303462E+05             3.902621E+03             1.873040E-05             1.006513E+03             2.668215E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   7.7400             3.283649E-05             1.009281E+02             3.040216E+02             3.431022E+05             1.151318E+00             4.303473E+05             3.902620E+03             1.873046E-05             1.006513E+03             2.668223E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   7.9200             3.283605E-05             1.009281E+02             3.040227E+02             3.431030E+05             1.151333E+00             4.303484E+05             3.902619E+03             1.873051E-05             1.006513E+03             2.668231E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   8.1000             3.283559E-05             1.009281E+02             3.040238E+02             3.431038E+05             1.151349E+00             4.303495E+05             3.902618E+03             1.873056E-05             1.006513E+03             2.668239E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   8.2800             3.283513E-05             1.009281E+02             3.040250E+02             3.431046E+05             1.151365E+00             4.303506E+05             3.902616E+03             1.873062E-05             1.006513E+03             2.668248E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   8.4600             3.283465E-05             1.009281E+02             3.040262E+02             3.431054E+05             1.151382E+00             4.303518E+05             3.902615E+03             1.873068E-05             1.006513E+03             2.668257E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   8.6400             3.283416E-05             1.009281E+02             3.040274E+02             3.431063E+05             1.151399E+00             4.303531E+05             3.902613E+03             1.873073E-05             1.006513E+03             2.668266E-02             3.780522E-05             0.000000E+00             0.000000E+00
                   8.8200             3.283365E-05             1.009281E+02             3.040287E+02             3.431072E+05             1.151417E+00             4.303543E+05             3.902612E+03             1.873079E-05             1.006513E+03             2.668275E-02             3.780522E-05             0.000000E+00             0.000000E+00
