                   Degree              Press.Ratio   Mass_leak_rad_ro[kg/s]      Mass_leak_vef[kg/s]       Mass_leak_vs[kg/s]      Mass_leak_ref[kg/s]    Mass_leak_total[kg/s]
                   0.0000             1.017988E+00             1.244714E-05             8.086189E-06             0.000000E+00             0.000000E+00             2.053333E-05
                   0.1800             1.133275E+00             8.942634E-07             1.140999E-05             0.000000E+00             2.512632E-08             1.232938E-05
                   0.3600             1.131881E+00             3.795007E-07             1.135873E-05             0.000000E+00             4.916485E-08             1.178740E-05
                   0.5400             1.130015E+00             3.669728E-07             1.129990E-05             0.000000E+00             7.209096E-08             1.173896E-05
                   0.7200             1.128062E+00             7.771910E-08             1.124249E-05             0.000000E+00             9.399690E-08             1.141421E-05
                   0.9000             1.126183E+00             9.991008E-08             1.118757E-05             0.000000E+00             1.150125E-07             1.140249E-05
                   1.0800             1.124433E+00             7.009979E-08             1.113555E-05             0.000000E+00             1.352666E-07             1.134092E-05
                   1.2600             1.122834E+00             2.287898E-09             1.108977E-05             0.000000E+00             1.548893E-07             1.124695E-05
                   1.4400             1.121394E+00             6.965971E-08             1.104713E-05             0.000000E+00             1.740084E-07             1.129080E-05
                   1.6200             1.120113E+00             6.947319E-08             1.101080E-05             0.000000E+00             1.927465E-07             1.127302E-05
                   1.8000             1.118992E+00             6.930910E-08             1.097766E-05             0.000000E+00             2.112273E-07             1.125819E-05
                   1.9800             1.118029E+00             6.916741E-08             1.095083E-05             0.000000E+00             2.295724E-07             1.124957E-05
                   2.1600             1.117223E+00             6.904808E-08             1.092721E-05             0.000000E+00             2.479020E-07             1.124416E-05
                   2.3400             1.116573E+00             6.895106E-08             1.090989E-05             0.000000E+00             2.663356E-07             1.124518E-05
                   2.5200             1.116077E+00             6.836220E-08             1.089578E-05             0.000000E+00             2.849916E-07             1.124914E-05
                   2.7000             1.115735E+00             6.830904E-08             1.088798E-05             0.000000E+00             3.039875E-07             1.126027E-05
                   2.8800             1.115545E+00             6.827831E-08             1.088338E-05             0.000000E+00             3.234400E-07             1.127510E-05
                   3.0600             1.115506E+00             6.827001E-08             1.088509E-05             0.000000E+00             3.434665E-07             1.129682E-05
                   3.2400             1.115544E+00             6.827249E-08             1.088843E-05             0.000000E+00             3.638282E-07             1.132053E-05
                   3.4200             1.115592E+00             6.827570E-08             1.089203E-05             0.000000E+00             3.842579E-07             1.134456E-05
                   3.6000             1.115651E+00             6.827957E-08             1.089897E-05             0.000000E+00             4.047582E-07             1.137201E-05
                   3.7800             1.115718E+00             6.828402E-08             1.090307E-05             0.000000E+00             4.253307E-07             1.139668E-05
                   3.9600             1.115793E+00             6.828899E-08             1.090740E-05             0.000000E+00             4.459764E-07             1.142167E-05
                   4.1400             1.115875E+00             6.829440E-08             1.091197E-05             0.000000E+00             4.666949E-07             1.144696E-05
                   4.3200             1.115963E+00             6.830018E-08             1.091984E-05             0.000000E+00             4.874854E-07             1.147563E-05
                   4.5000             1.116055E+00             6.830629E-08             1.092484E-05             0.000000E+00             5.083452E-07             1.150149E-05
                   4.6800             1.116152E+00             6.831262E-08             1.093003E-05             0.000000E+00             5.292713E-07             1.152762E-05
