                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             9.089155E-04             1.139631E+01             0.000000E+00             2.440995E+00             3.581532E+03
                   0.1800             4.090351E-02             1.141715E+01             0.000000E+00             2.536247E+00             3.581420E+03
                   0.3600             7.152326E-02             1.144502E+01             0.000000E+00             2.497793E+00             3.581462E+03
                   0.5400             9.914795E-02             1.147038E+01             0.000000E+00             2.471446E+00             3.581491E+03
                   0.7200             1.250703E-01             1.149346E+01             0.000000E+00             2.453831E+00             3.581510E+03
                   0.9000             1.498709E-01             1.151446E+01             0.000000E+00             2.442324E+00             3.581521E+03
                   1.0800             1.738594E-01             1.153351E+01             0.000000E+00             2.434982E+00             3.581528E+03
                   1.2600             1.972189E-01             1.155072E+01             0.000000E+00             2.430443E+00             3.581532E+03
                   1.4400             2.200651E-01             1.156617E+01             0.000000E+00             2.427761E+00             3.581534E+03
                   1.6200             2.424759E-01             1.157990E+01             0.000000E+00             2.426281E+00             3.581534E+03
                   1.8000             2.645067E-01             1.159196E+01             0.000000E+00             2.425560E+00             3.581534E+03
                   1.9800             2.861993E-01             1.160237E+01             0.000000E+00             2.425298E+00             3.581533E+03
                   2.1600             3.075866E-01             1.161117E+01             0.000000E+00             2.425295E+00             3.581533E+03
                   2.3400             3.286955E-01             1.161837E+01             0.000000E+00             2.425415E+00             3.581532E+03
                   2.5200             3.495488E-01             1.162399E+01             0.000000E+00             2.425569E+00             3.581531E+03
                   2.7000             3.701660E-01             1.162805E+01             0.000000E+00             2.425696E+00             3.581530E+03
                   2.8800             3.905643E-01             1.163056E+01             0.000000E+00             2.425757E+00             3.581529E+03
                   3.0600             4.107588E-01             1.163154E+01             0.000000E+00             2.425727E+00             3.581529E+03
                   3.2400             4.307631E-01             1.163103E+01             0.000000E+00             2.425588E+00             3.581529E+03
                   3.4200             4.505892E-01             1.162904E+01             0.000000E+00             2.425331E+00             3.581529E+03
                   3.6000             4.702483E-01             1.162562E+01             0.000000E+00             2.424951E+00             3.581529E+03
                   3.7800             4.897503E-01             1.162086E+01             0.000000E+00             2.424449E+00             3.581530E+03
                   3.9600             5.091043E-01             1.161490E+01             0.000000E+00             2.423837E+00             3.581530E+03
                   4.1400             5.283187E-01             1.160813E+01             0.000000E+00             2.423145E+00             3.581531E+03
                   4.3200             5.474011E-01             1.160111E+01             0.000000E+00             2.422427E+00             3.581532E+03
                   4.5000             5.663587E-01             1.159411E+01             0.000000E+00             2.421708E+00             3.581533E+03
                   4.6800             5.851980E-01             1.158717E+01             0.000000E+00             2.420990E+00             3.581534E+03
                   4.8600             6.039251E-01             1.158028E+01             0.000000E+00             2.420272E+00             3.581535E+03
                   5.0400             6.225455E-01             1.157346E+01             0.000000E+00             2.419554E+00             3.581536E+03
                   5.2200             6.410646E-01             1.156668E+01             0.000000E+00             2.418837E+00             3.581537E+03
                   5.4000             6.594872E-01             1.155997E+01             0.000000E+00             2.418120E+00             3.581538E+03
                   5.5800             6.778180E-01             1.155331E+01             0.000000E+00             2.417403E+00             3.581539E+03
                   5.7600             6.960611E-01             1.154671E+01             0.000000E+00             2.416685E+00             3.581540E+03
                   5.9400             7.142207E-01             1.154017E+01             0.000000E+00             2.415969E+00             3.581541E+03
                   6.1200             7.323007E-01             1.153368E+01             0.000000E+00             2.415252E+00             3.581542E+03
                   6.3000             7.503047E-01             1.152724E+01             0.000000E+00             2.414535E+00             3.581543E+03
                   6.4800             7.682360E-01             1.152086E+01             0.000000E+00             2.413818E+00             3.581544E+03
                   6.6600             7.860981E-01             1.151454E+01             0.000000E+00             2.413102E+00             3.581544E+03
                   6.8400             8.038941E-01             1.150827E+01             0.000000E+00             2.412385E+00             3.581545E+03
                   7.0200             8.216270E-01             1.150205E+01             0.000000E+00             2.411669E+00             3.581546E+03
                   7.2000             8.392997E-01             1.149589E+01             0.000000E+00             2.410953E+00             3.581547E+03
                   7.3800             8.569149E-01             1.148979E+01             0.000000E+00             2.410237E+00             3.581548E+03
                   7.5600             8.744754E-01             1.148373E+01             0.000000E+00             2.409521E+00             3.581549E+03
                   7.7400             8.919836E-01             1.147774E+01             0.000000E+00             2.408805E+00             3.581550E+03
                   7.9200             9.094420E-01             1.147179E+01             0.000000E+00             2.408090E+00             3.581551E+03
                   8.1000             9.268531E-01             1.146590E+01             0.000000E+00             2.407374E+00             3.581552E+03
                   8.2800             9.442191E-01             1.146006E+01             0.000000E+00             2.406659E+00             3.581553E+03
                   8.4600             9.615423E-01             1.145427E+01             0.000000E+00             2.405944E+00             3.581554E+03
                   8.6400             9.788249E-01             1.144853E+01             0.000000E+00             2.405229E+00             3.581555E+03
                   8.8200             9.960689E-01             1.144285E+01             0.000000E+00             2.404514E+00             3.581556E+03
                   9.0000             1.013277E+00             1.143722E+01             0.000000E+00             2.403800E+00             3.581557E+03
                   9.1800             1.030450E+00             1.143164E+01             0.000000E+00             2.403085E+00             3.581558E+03
                   9.3600             1.047591E+00             1.142611E+01             0.000000E+00             2.402371E+00             3.581559E+03
                   9.5400             1.064701E+00             1.142063E+01             0.000000E+00             2.401656E+00             3.581559E+03
                   9.7200             1.081782E+00             1.141520E+01             0.000000E+00             2.400942E+00             3.581560E+03
                   9.9000             1.098836E+00             1.140982E+01             0.000000E+00             2.400227E+00             3.581561E+03
                  10.0800             1.115865E+00             1.140449E+01             0.000000E+00             2.399512E+00             3.581562E+03
                  10.2600             1.132871E+00             1.139921E+01             0.000000E+00             2.398796E+00             3.581563E+03
                  10.4400             1.149854E+00             1.139398E+01             0.000000E+00             2.398080E+00             3.581564E+03
                  10.6200             1.166817E+00             1.138880E+01             0.000000E+00             2.397364E+00             3.581565E+03
                  10.8000             1.183761E+00             1.138367E+01             0.000000E+00             2.396647E+00             3.581566E+03
                  10.9800             1.200689E+00             1.137859E+01             0.000000E+00             2.395929E+00             3.581567E+03
                  11.1600             1.217600E+00             1.137355E+01             0.000000E+00             2.395210E+00             3.581568E+03
                  11.3400             1.234496E+00             1.136857E+01             0.000000E+00             2.394490E+00             3.581569E+03
                  11.5200             1.251380E+00             1.136363E+01             0.000000E+00             2.393768E+00             3.581570E+03
                  11.7000             1.268252E+00             1.135874E+01             0.000000E+00             2.393045E+00             3.581571E+03
                  11.8800             1.285113E+00             1.135389E+01             0.000000E+00             2.392321E+00             3.581572E+03
                  12.0600             1.301965E+00             1.134909E+01             0.000000E+00             2.391594E+00             3.581573E+03
                  12.2400             1.318809E+00             1.134434E+01             0.000000E+00             2.390865E+00             3.581574E+03
                  12.4200             1.335646E+00             1.133964E+01             0.000000E+00             2.390134E+00             3.581575E+03
                  12.6000             1.352477E+00             1.133498E+01             0.000000E+00             2.389400E+00             3.581576E+03
                  12.7800             1.369303E+00             1.133036E+01             0.000000E+00             2.388663E+00             3.581576E+03
                  12.9600             1.386124E+00             1.132579E+01             0.000000E+00             2.387922E+00             3.581577E+03
                  13.1400             1.402943E+00             1.132127E+01             0.000000E+00             2.387178E+00             3.581578E+03
                  13.3200             1.419759E+00             1.131679E+01             0.000000E+00             2.386430E+00             3.581579E+03
                  13.5000             1.436573E+00             1.131235E+01             0.000000E+00             2.385678E+00             3.581580E+03
                  13.6800             1.453386E+00             1.130796E+01             0.000000E+00             2.384920E+00             3.581581E+03
                  13.8600             1.470200E+00             1.130362E+01             0.000000E+00             2.384158E+00             3.581582E+03
                  14.0400             1.487013E+00             1.129931E+01             0.000000E+00             2.383390E+00             3.581583E+03
                  14.2200             1.503827E+00             1.129505E+01             0.000000E+00             2.382616E+00             3.581584E+03
                  14.4000             1.520642E+00             1.129083E+01             0.000000E+00             2.381836E+00             3.581585E+03
                  14.5800             1.537459E+00             1.128666E+01             0.000000E+00             2.381048E+00             3.581586E+03
                  14.7600             1.554278E+00             1.128252E+01             0.000000E+00             2.380254E+00             3.581587E+03
                  14.9400             1.571100E+00             1.127843E+01             0.000000E+00             2.379451E+00             3.581588E+03
                  15.1200             1.587923E+00             1.127438E+01             0.000000E+00             2.378640E+00             3.581589E+03
                  15.3000             1.604749E+00             1.127037E+01             0.000000E+00             2.377820E+00             3.581591E+03
                  15.4800             1.621578E+00             1.126641E+01             0.000000E+00             2.376991E+00             3.581592E+03
                  15.6600             1.638409E+00             1.126248E+01             0.000000E+00             2.376151E+00             3.581593E+03
                  15.8400             1.655243E+00             1.125859E+01             0.000000E+00             2.375301E+00             3.581594E+03
                  16.0200             1.672079E+00             1.125475E+01             0.000000E+00             2.374440E+00             3.581595E+03
                  16.2000             1.688918E+00             1.125094E+01             0.000000E+00             2.373567E+00             3.581596E+03
                  16.3800             1.705759E+00             1.124717E+01             0.000000E+00             2.372681E+00             3.581597E+03
                  16.5600             1.722601E+00             1.124344E+01             0.000000E+00             2.371783E+00             3.581598E+03
                  16.7400             1.739445E+00             1.123975E+01             0.000000E+00             2.370870E+00             3.581599E+03
                  16.9200             1.756290E+00             1.123610E+01             0.000000E+00             2.369944E+00             3.581601E+03
                  17.1000             1.773136E+00             1.123249E+01             0.000000E+00             2.369002E+00             3.581602E+03
                  17.2800             1.789981E+00             1.122892E+01             0.000000E+00             2.368045E+00             3.581603E+03
                  17.4600             1.806827E+00             1.122538E+01             0.000000E+00             2.367072E+00             3.581604E+03
                  17.6400             1.823671E+00             1.122188E+01             0.000000E+00             2.366082E+00             3.581605E+03
                  17.8200             1.840513E+00             1.121841E+01             0.000000E+00             2.365074E+00             3.581607E+03
                  18.0000             1.857354E+00             1.121499E+01             0.000000E+00             2.364048E+00             3.581608E+03
                  18.1800             1.874191E+00             1.121160E+01             0.000000E+00             2.363002E+00             3.581609E+03
                  18.3600             1.891024E+00             1.120824E+01             0.000000E+00             2.361938E+00             3.581611E+03
                  18.5400             1.907853E+00             1.120492E+01             0.000000E+00             2.360853E+00             3.581612E+03
                  18.7200             1.924676E+00             1.120164E+01             0.000000E+00             2.359746E+00             3.581613E+03
                  18.9000             1.941493E+00             1.119839E+01             0.000000E+00             2.358619E+00             3.581615E+03
                  19.0800             1.958303E+00             1.119518E+01             0.000000E+00             2.357469E+00             3.581616E+03
                  19.2600             1.975105E+00             1.119200E+01             0.000000E+00             2.356295E+00             3.581618E+03
                  19.4400             1.991898E+00             1.118885E+01             0.000000E+00             2.355099E+00             3.581619E+03
                  19.6200             2.008682E+00             1.118574E+01             0.000000E+00             2.353877E+00             3.581621E+03
                  19.8000             2.025454E+00             1.118267E+01             0.000000E+00             2.352631E+00             3.581622E+03
                  19.9800             2.042215E+00             1.117962E+01             0.000000E+00             2.351359E+00             3.581624E+03
                  20.1600             2.058963E+00             1.117661E+01             0.000000E+00             2.350061E+00             3.581625E+03
                  20.3400             2.075697E+00             1.117363E+01             0.000000E+00             2.348735E+00             3.581627E+03
                  20.5200             2.092417E+00             1.117068E+01             0.000000E+00             2.347383E+00             3.581629E+03
                  20.7000             2.109121E+00             1.116777E+01             0.000000E+00             2.346001E+00             3.581630E+03
                  20.8800             2.125809E+00             1.116488E+01             0.000000E+00             2.344591E+00             3.581632E+03
                  21.0600             2.142479E+00             1.116203E+01             0.000000E+00             2.343152E+00             3.581634E+03
                  21.2400             2.159130E+00             1.115921E+01             0.000000E+00             2.341682E+00             3.581636E+03
                  21.4200             2.175762E+00             1.115641E+01             0.000000E+00             2.340182E+00             3.581638E+03
                  21.6000             2.192374E+00             1.115365E+01             0.000000E+00             2.338651E+00             3.581639E+03
                  21.7800             2.208964E+00             1.115092E+01             0.000000E+00             2.337088E+00             3.581641E+03
                  21.9600             2.225531E+00             1.114822E+01             0.000000E+00             2.335492E+00             3.581643E+03
                  22.1400             2.242076E+00             1.114555E+01             0.000000E+00             2.333864E+00             3.581645E+03
                  22.3200             2.258596E+00             1.114290E+01             0.000000E+00             2.332202E+00             3.581647E+03
                  22.5000             2.275091E+00             1.114029E+01             0.000000E+00             2.330507E+00             3.581649E+03
                  22.6800             2.291560E+00             1.113770E+01             0.000000E+00             2.328777E+00             3.581651E+03
                  22.8600             2.308002E+00             1.113514E+01             0.000000E+00             2.327012E+00             3.581653E+03
                  23.0400             2.324417E+00             1.113261E+01             0.000000E+00             2.325211E+00             3.581656E+03
                  23.2200             2.340803E+00             1.113010E+01             0.000000E+00             2.323375E+00             3.581658E+03
                  23.4000             2.357160E+00             1.112762E+01             0.000000E+00             2.321503E+00             3.581660E+03
                  23.5800             2.373487E+00             1.112517E+01             0.000000E+00             2.319593E+00             3.581662E+03
                  23.7600             2.389783E+00             1.112275E+01             0.000000E+00             2.317647E+00             3.581665E+03
                  23.9400             2.406047E+00             1.112035E+01             0.000000E+00             2.315663E+00             3.581667E+03
                  24.1200             2.422280E+00             1.111797E+01             0.000000E+00             2.313641E+00             3.581669E+03
                  24.3000             2.438479E+00             1.111563E+01             0.000000E+00             2.311580E+00             3.581672E+03
                  24.4800             2.454645E+00             1.111330E+01             0.000000E+00             2.309481E+00             3.581674E+03
                  24.6600             2.470777E+00             1.111100E+01             0.000000E+00             2.307343E+00             3.581677E+03
                  24.8400             2.486874E+00             1.110873E+01             0.000000E+00             2.305165E+00             3.581680E+03
                  25.0200             2.502936E+00             1.110647E+01             0.000000E+00             2.302948E+00             3.581682E+03
                  25.2000             2.518962E+00             1.110425E+01             0.000000E+00             2.300690E+00             3.581685E+03
                  25.3800             2.534951E+00             1.110204E+01             0.000000E+00             2.298392E+00             3.581688E+03
                  25.5600             2.550904E+00             1.109986E+01             0.000000E+00             2.296053E+00             3.581690E+03
                  25.7400             2.566820E+00             1.109770E+01             0.000000E+00             2.293673E+00             3.581693E+03
                  25.9200             2.582698E+00             1.109556E+01             0.000000E+00             2.291252E+00             3.581696E+03
                  26.1000             2.598537E+00             1.109344E+01             0.000000E+00             2.288789E+00             3.581699E+03
                  26.2800             2.614339E+00             1.109135E+01             0.000000E+00             2.286284E+00             3.581702E+03
                  26.4600             2.630101E+00             1.108927E+01             0.000000E+00             2.283738E+00             3.581705E+03
                  26.6400             2.645824E+00             1.108722E+01             0.000000E+00             2.281148E+00             3.581708E+03
                  26.8200             2.661508E+00             1.108519E+01             0.000000E+00             2.278516E+00             3.581711E+03
                  27.0000             2.677152E+00             1.108317E+01             0.000000E+00             2.275842E+00             3.581714E+03
                  27.1800             2.692755E+00             1.108118E+01             0.000000E+00             2.273124E+00             3.581717E+03
                  27.3600             2.708319E+00             1.107920E+01             0.000000E+00             2.270363E+00             3.581721E+03
                  27.5400             2.723842E+00             1.107725E+01             0.000000E+00             2.267558E+00             3.581724E+03
                  27.7200             2.739325E+00             1.107531E+01             0.000000E+00             2.264710E+00             3.581727E+03
                  27.9000             2.754767E+00             1.107339E+01             0.000000E+00             2.261818E+00             3.581731E+03
                  28.0800             2.770167E+00             1.107149E+01             0.000000E+00             2.258882E+00             3.581734E+03
                  28.2600             2.785527E+00             1.106961E+01             0.000000E+00             2.255901E+00             3.581738E+03
                  28.4400             2.800846E+00             1.106774E+01             0.000000E+00             2.252877E+00             3.581741E+03
                  28.6200             2.816123E+00             1.106589E+01             0.000000E+00             2.249807E+00             3.581745E+03
                  28.8000             2.831359E+00             1.106406E+01             0.000000E+00             2.246693E+00             3.581748E+03
                  28.9800             2.846554E+00             1.106224E+01             0.000000E+00             2.243534E+00             3.581752E+03
                  29.1600             2.861708E+00             1.106044E+01             0.000000E+00             2.240330E+00             3.581756E+03
                  29.3400             2.876820E+00             1.105866E+01             0.000000E+00             2.237080E+00             3.581760E+03
                  29.5200             2.891891E+00             1.105688E+01             0.000000E+00             2.233785E+00             3.581763E+03
                  29.7000             2.906920E+00             1.105513E+01             0.000000E+00             2.230445E+00             3.581767E+03
                  29.8800             2.921909E+00             1.105339E+01             0.000000E+00             2.227058E+00             3.581771E+03
                  30.0600             2.936856E+00             1.105166E+01             0.000000E+00             2.223626E+00             3.581775E+03
                  30.2400             2.951762E+00             1.104995E+01             0.000000E+00             2.220148E+00             3.581779E+03
                  30.4200             2.966627E+00             1.104825E+01             0.000000E+00             2.216623E+00             3.581783E+03
                  30.6000             2.981451E+00             1.104656E+01             0.000000E+00             2.213052E+00             3.581787E+03
                  30.7800             2.996235E+00             1.104489E+01             0.000000E+00             2.209435E+00             3.581792E+03
                  30.9600             3.010977E+00             1.104323E+01             0.000000E+00             2.205771E+00             3.581796E+03
                  31.1400             3.025680E+00             1.104158E+01             0.000000E+00             2.202059E+00             3.581800E+03
                  31.3200             3.040342E+00             1.103994E+01             0.000000E+00             2.198301E+00             3.581804E+03
                  31.5000             3.054963E+00             1.103831E+01             0.000000E+00             2.194495E+00             3.581809E+03
                  31.6800             3.069545E+00             1.103670E+01             0.000000E+00             2.190642E+00             3.581813E+03
                  31.8600             3.084087E+00             1.103509E+01             0.000000E+00             2.186742E+00             3.581818E+03
                  32.0400             3.098589E+00             1.103350E+01             0.000000E+00             2.182793E+00             3.581822E+03
                  32.2200             3.113052E+00             1.103191E+01             0.000000E+00             2.178796E+00             3.581827E+03
                  32.4000             3.127476E+00             1.103034E+01             0.000000E+00             2.174751E+00             3.581831E+03
                  32.5800             3.141860E+00             1.102877E+01             0.000000E+00             2.170657E+00             3.581836E+03
                  32.7600             3.156206E+00             1.102722E+01             0.000000E+00             2.166514E+00             3.581841E+03
                  32.9400             3.170513E+00             1.102567E+01             0.000000E+00             2.162322E+00             3.581846E+03
                  33.1200             3.184781E+00             1.102413E+01             0.000000E+00             2.158080E+00             3.581851E+03
                  33.3000             3.199011E+00             1.102260E+01             0.000000E+00             2.153789E+00             3.581855E+03
                  33.4800             3.213204E+00             1.102108E+01             0.000000E+00             2.149447E+00             3.581860E+03
                  33.6600             3.227358E+00             1.101957E+01             0.000000E+00             2.145056E+00             3.581865E+03
                  33.8400             3.241475E+00             1.101806E+01             0.000000E+00             2.140613E+00             3.581870E+03
                  34.0200             3.255554E+00             1.101656E+01             0.000000E+00             2.136119E+00             3.581876E+03
                  34.2000             3.269597E+00             1.101507E+01             0.000000E+00             2.131574E+00             3.581881E+03
                  34.3800             3.283602E+00             1.101358E+01             0.000000E+00             2.126976E+00             3.581886E+03
                  34.5600             3.297571E+00             1.101210E+01             0.000000E+00             2.122326E+00             3.581891E+03
                  34.7400             3.311503E+00             1.101063E+01             0.000000E+00             2.117623E+00             3.581896E+03
                  34.9200             3.325399E+00             1.100916E+01             0.000000E+00             2.112867E+00             3.581902E+03
                  35.1000             3.339258E+00             1.100769E+01             0.000000E+00             2.108056E+00             3.581907E+03
                  35.2800             3.353082E+00             1.100624E+01             0.000000E+00             2.103191E+00             3.581913E+03
                  35.4600             3.366870E+00             1.100478E+01             0.000000E+00             2.098270E+00             3.581918E+03
                  35.6400             3.380622E+00             1.100333E+01             0.000000E+00             2.093294E+00             3.581924E+03
                  35.8200             3.394339E+00             1.100189E+01             0.000000E+00             2.088261E+00             3.581930E+03
                  36.0000             3.408020E+00             1.100045E+01             0.000000E+00             2.083171E+00             3.581935E+03
                  36.1800             3.421667E+00             1.099901E+01             0.000000E+00             2.078023E+00             3.581941E+03
                  36.3600             3.435278E+00             1.099758E+01             0.000000E+00             2.072816E+00             3.581947E+03
                  36.5400             3.448854E+00             1.099614E+01             0.000000E+00             2.067549E+00             3.581953E+03
                  36.7200             3.462395E+00             1.099472E+01             0.000000E+00             2.062221E+00             3.581959E+03
                  36.9000             3.475902E+00             1.099329E+01             0.000000E+00             2.056832E+00             3.581965E+03
                  37.0800             3.489374E+00             1.099187E+01             0.000000E+00             2.051379E+00             3.581971E+03
                  37.2600             3.502811E+00             1.099045E+01             0.000000E+00             2.045863E+00             3.581977E+03
                  37.4400             3.516213E+00             1.098903E+01             0.000000E+00             2.040282E+00             3.581983E+03
                  37.6200             3.529581E+00             1.098762E+01             0.000000E+00             2.034634E+00             3.581990E+03
                  37.8000             3.542914E+00             1.098620E+01             0.000000E+00             2.028919E+00             3.581996E+03
                  37.9800             3.556213E+00             1.098479E+01             0.000000E+00             2.023135E+00             3.582002E+03
                  38.1600             3.569476E+00             1.098338E+01             0.000000E+00             2.017280E+00             3.582009E+03
                  38.3400             3.582705E+00             1.098197E+01             0.000000E+00             2.011353E+00             3.582015E+03
                  38.5200             3.595898E+00             1.098056E+01             0.000000E+00             2.005351E+00             3.582022E+03
                  38.7000             3.609057E+00             1.097916E+01             0.000000E+00             1.999274E+00             3.582029E+03
                  38.8800             3.622179E+00             1.097775E+01             0.000000E+00             1.993119E+00             3.582036E+03
                  39.0600             3.635266E+00             1.097634E+01             0.000000E+00             1.986884E+00             3.582043E+03
                  39.2400             3.648317E+00             1.097494E+01             0.000000E+00             1.980567E+00             3.582050E+03
                  39.4200             3.661332E+00             1.097353E+01             0.000000E+00             1.974165E+00             3.582057E+03
                  39.6000             3.674310E+00             1.097213E+01             0.000000E+00             1.967676E+00             3.582064E+03
                  39.7800             3.687251E+00             1.097073E+01             0.000000E+00             1.961096E+00             3.582071E+03
                  39.9600             3.700154E+00             1.096932E+01             0.000000E+00             1.954424E+00             3.582078E+03
                  40.1400             3.713019E+00             1.096792E+01             0.000000E+00             1.947655E+00             3.582086E+03
                  40.3200             3.725845E+00             1.096652E+01             0.000000E+00             1.940787E+00             3.582093E+03
                  40.5000             3.738631E+00             1.096512E+01             0.000000E+00             1.933815E+00             3.582101E+03
                  40.6800             3.751376E+00             1.096372E+01             0.000000E+00             1.926735E+00             3.582108E+03
                  40.8600             3.763818E+00             1.096239E+01             0.000000E+00             1.919034E+00             3.582117E+03
                  41.0400             3.776201E+00             1.096107E+01             0.000000E+00             1.911286E+00             3.582125E+03
                  41.2200             3.788547E+00             1.095974E+01             0.000000E+00             1.903415E+00             3.582134E+03
                  41.4000             3.800853E+00             1.095840E+01             0.000000E+00             1.895414E+00             3.582142E+03
                  41.5800             3.813117E+00             1.095706E+01             0.000000E+00             1.887276E+00             3.582151E+03
                  41.7600             3.825338E+00             1.095572E+01             0.000000E+00             1.878994E+00             3.582160E+03
                  41.9400             3.837514E+00             1.095438E+01             0.000000E+00             1.870560E+00             3.582169E+03
                  42.1200             3.849641E+00             1.095304E+01             0.000000E+00             1.861962E+00             3.582179E+03
                  42.3000             3.861717E+00             1.095170E+01             0.000000E+00             1.853192E+00             3.582188E+03
                  42.4800             3.873740E+00             1.095036E+01             0.000000E+00             1.844237E+00             3.582198E+03
                  42.6600             3.885704E+00             1.094903E+01             0.000000E+00             1.835082E+00             3.582207E+03
                  42.8400             3.897607E+00             1.094770E+01             0.000000E+00             1.825711E+00             3.582217E+03
                  43.0200             3.909441E+00             1.094639E+01             0.000000E+00             1.816105E+00             3.582228E+03
                  43.2000             3.921201E+00             1.094508E+01             0.000000E+00             1.806239E+00             3.582238E+03
                  43.3800             3.932878E+00             1.094378E+01             0.000000E+00             1.796085E+00             3.582249E+03
                  43.5600             3.944461E+00             1.094250E+01             0.000000E+00             1.785603E+00             3.582260E+03
                  43.7400             3.955934E+00             1.094124E+01             0.000000E+00             1.774743E+00             3.582271E+03
                  43.9200             3.967273E+00             1.094000E+01             0.000000E+00             1.763424E+00             3.582283E+03
                  44.1000             3.978434E+00             1.093880E+01             0.000000E+00             1.751505E+00             3.582296E+03
                  44.2800             3.989298E+00             1.093767E+01             0.000000E+00             1.738591E+00             3.582309E+03
                  44.4600             3.999027E+00             1.093688E+01             0.000000E+00             1.721351E+00             3.582327E+03
                  44.6400             4.009229E+00             1.093597E+01             0.000000E+00             1.705540E+00             3.582344E+03
                  44.8200             4.019953E+00             1.093490E+01             0.000000E+00             1.691497E+00             3.582359E+03
                  45.0000             4.030942E+00             1.093375E+01             0.000000E+00             1.678243E+00             3.582372E+03
                  45.1800             4.042063E+00             1.093258E+01             0.000000E+00             1.665155E+00             3.582386E+03
                  45.3600             4.053276E+00             1.093140E+01             0.000000E+00             1.652040E+00             3.582399E+03
                  45.5400             4.064574E+00             1.093021E+01             0.000000E+00             1.638867E+00             3.582413E+03
                  45.7200             4.075957E+00             1.092902E+01             0.000000E+00             1.625630E+00             3.582427E+03
                  45.9000             4.087424E+00             1.092781E+01             0.000000E+00             1.612324E+00             3.582440E+03
                  46.0800             4.098972E+00             1.092660E+01             0.000000E+00             1.598944E+00             3.582454E+03
                  46.2600             4.110601E+00             1.092538E+01             0.000000E+00             1.585485E+00             3.582468E+03
                  46.4400             4.122310E+00             1.092416E+01             0.000000E+00             1.571942E+00             3.582481E+03
                  46.6200             4.134096E+00             1.092293E+01             0.000000E+00             1.558309E+00             3.582495E+03
                  46.8000             4.145960E+00             1.092170E+01             0.000000E+00             1.544580E+00             3.582509E+03
                  46.9800             4.157900E+00             1.092046E+01             0.000000E+00             1.530747E+00             3.582523E+03
                  47.1600             4.169915E+00             1.091921E+01             0.000000E+00             1.516805E+00             3.582537E+03
                  47.3400             4.182003E+00             1.091796E+01             0.000000E+00             1.502745E+00             3.582551E+03
                  47.5200             4.194164E+00             1.091671E+01             0.000000E+00             1.488559E+00             3.582565E+03
                  47.7000             4.206397E+00             1.091546E+01             0.000000E+00             1.474239E+00             3.582580E+03
                  47.8800             4.218700E+00             1.091420E+01             0.000000E+00             1.459774E+00             3.582594E+03
