                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             3.284577E-05             1.019867E+02             3.327121E+02             3.637420E+05             1.067954E+00             4.592413E+05             3.989071E+03             2.007896E-05             1.008004E+03             2.877282E-02             3.507776E-05             0.000000E+00             0.000000E+00
                   0.1800             3.284572E-05             1.018746E+02             3.326390E+02             3.636896E+05             1.067015E+00             4.591678E+05             3.989166E+03             2.007558E-05             1.007998E+03             2.876754E-02             3.504712E-05             0.000000E+00             0.000000E+00
                   0.3600             3.284566E-05             1.017689E+02             3.325697E+02             3.636400E+05             1.066130E+00             4.590982E+05             3.989255E+03             2.007237E-05             1.007992E+03             2.876254E-02             3.501798E-05             0.000000E+00             0.000000E+00
                   0.5400             3.284559E-05             1.016686E+02             3.325041E+02             3.635930E+05             1.065290E+00             4.590322E+05             3.989339E+03             2.006933E-05             1.007987E+03             2.875780E-02             3.499030E-05             0.000000E+00             0.000000E+00
                   0.7200             3.284552E-05             1.015737E+02             3.324422E+02             3.635486E+05             1.064494E+00             4.589700E+05             3.989420E+03             2.006646E-05             1.007981E+03             2.875333E-02             3.496407E-05             0.000000E+00             0.000000E+00
                   0.9000             3.284544E-05             1.014842E+02             3.323839E+02             3.635069E+05             1.063742E+00             4.589114E+05             3.989497E+03             2.006376E-05             1.007977E+03             2.874911E-02             3.493928E-05             0.000000E+00             0.000000E+00
                   1.0800             3.284536E-05             1.013999E+02             3.323292E+02             3.634678E+05             1.063034E+00             4.588564E+05             3.989570E+03             2.006123E-05             1.007972E+03             2.874517E-02             3.491593E-05             0.000000E+00             0.000000E+00
                   1.2600             3.284527E-05             1.013210E+02             3.322782E+02             3.634313E+05             1.062371E+00             4.588052E+05             3.989639E+03             2.005886E-05             1.007968E+03             2.874148E-02             3.489402E-05             0.000000E+00             0.000000E+00
                   1.4400             3.284517E-05             1.012474E+02             3.322308E+02             3.633973E+05             1.061750E+00             4.587575E+05             3.989704E+03             2.005667E-05             1.007964E+03             2.873806E-02             3.487354E-05             0.000000E+00             0.000000E+00
                   1.6200             3.284507E-05             1.011791E+02             3.321871E+02             3.633660E+05             1.061174E+00             4.587136E+05             3.989766E+03             2.005464E-05             1.007961E+03             2.873489E-02             3.485448E-05             0.000000E+00             0.000000E+00
                   1.8000             3.284496E-05             1.011160E+02             3.321469E+02             3.633373E+05             1.060641E+00             4.586732E+05             3.989823E+03             2.005278E-05             1.007957E+03             2.873199E-02             3.483684E-05             0.000000E+00             0.000000E+00
                   1.9800             3.284485E-05             1.010582E+02             3.321104E+02             3.633112E+05             1.060151E+00             4.586365E+05             3.989877E+03             2.005109E-05             1.007954E+03             2.872935E-02             3.482062E-05             0.000000E+00             0.000000E+00
                   2.1600             3.284472E-05             1.010055E+02             3.320774E+02             3.632876E+05             1.059704E+00             4.586033E+05             3.989927E+03             2.004956E-05             1.007952E+03             2.872697E-02             3.480580E-05             0.000000E+00             0.000000E+00
                   2.3400             3.284459E-05             1.009581E+02             3.320480E+02             3.632667E+05             1.059300E+00             4.585738E+05             3.989973E+03             2.004820E-05             1.007949E+03             2.872485E-02             3.479239E-05             0.000000E+00             0.000000E+00
                   2.5200             3.284446E-05             1.009158E+02             3.320222E+02             3.632482E+05             1.058939E+00             4.585479E+05             3.990015E+03             2.004700E-05             1.007947E+03             2.872298E-02             3.478037E-05             0.000000E+00             0.000000E+00
                   2.7000             3.284431E-05             1.008787E+02             3.319999E+02             3.632323E+05             1.058620E+00             4.585255E+05             3.990053E+03             2.004597E-05             1.007945E+03             2.872137E-02             3.476973E-05             0.000000E+00             0.000000E+00
                   2.8800             3.284416E-05             1.008466E+02             3.319812E+02             3.632190E+05             1.058344E+00             4.585067E+05             3.990088E+03             2.004510E-05             1.007944E+03             2.872001E-02             3.476047E-05             0.000000E+00             0.000000E+00
                   3.0600             3.284400E-05             1.008196E+02             3.319659E+02             3.632081E+05             1.058109E+00             4.584913E+05             3.990118E+03             2.004439E-05             1.007942E+03             2.871891E-02             3.475258E-05             0.000000E+00             0.000000E+00
                   3.2400             3.284383E-05             1.007975E+02             3.319541E+02             3.631997E+05             1.057915E+00             4.584794E+05             3.990145E+03             2.004384E-05             1.007941E+03             2.871805E-02             3.474603E-05             0.000000E+00             0.000000E+00
                   3.4200             3.284365E-05             1.007804E+02             3.319457E+02             3.631938E+05             1.057762E+00             4.584710E+05             3.990169E+03             2.004345E-05             1.007941E+03             2.871744E-02             3.474080E-05             0.000000E+00             0.000000E+00
                   3.6000             3.284347E-05             1.007680E+02             3.319405E+02             3.631902E+05             1.057648E+00             4.584658E+05             3.990188E+03             2.004321E-05             1.007940E+03             2.871707E-02             3.473686E-05             0.000000E+00             0.000000E+00
                   3.7800             3.284328E-05             1.007601E+02             3.319385E+02             3.631889E+05             1.057572E+00             4.584638E+05             3.990205E+03             2.004312E-05             1.007940E+03             2.871692E-02             3.473414E-05             0.000000E+00             0.000000E+00
