                   Degree             gamma_1[rad]        dgammadt_1[rad/s]      dgammadtt_1[rad/s2]
                   8.2800            -1.554249E-02            -2.356373E+01             1.021155E+03
                   8.4600            -1.587710E-02            -2.354908E+01             1.042954E+03
                   8.6400            -1.621150E-02            -2.353411E+01             1.064728E+03
                   8.8200            -1.654568E-02            -2.351884E+01             1.086477E+03
                   9.0000            -1.687965E-02            -2.350326E+01             1.108200E+03
                   9.1800            -1.721339E-02            -2.348738E+01             1.129897E+03
                   9.3600            -1.754690E-02            -2.347118E+01             1.151567E+03
                   9.5400            -1.788018E-02            -2.345468E+01             1.173210E+03
                   9.7200            -1.821323E-02            -2.343787E+01             1.194825E+03
                   9.9000            -1.854603E-02            -2.342075E+01             1.216411E+03
                  10.0800            -1.887859E-02            -2.340332E+01             1.237969E+03
                  10.2600            -1.921089E-02            -2.338559E+01             1.259497E+03
                  10.4400            -1.954295E-02            -2.336756E+01             1.280996E+03
                  10.6200            -1.987474E-02            -2.334922E+01             1.302464E+03
                  10.8000            -2.020628E-02            -2.333057E+01             1.323902E+03
                  10.9800            -2.053754E-02            -2.331162E+01             1.345308E+03
                  11.1600            -2.086854E-02            -2.329237E+01             1.366682E+03
                  11.3400            -2.119926E-02            -2.327281E+01             1.388025E+03
                  11.5200            -2.152970E-02            -2.325295E+01             1.409334E+03
                  11.7000            -2.185985E-02            -2.323279E+01             1.430610E+03
                  11.8800            -2.218972E-02            -2.321232E+01             1.451853E+03
                  12.0600            -2.251929E-02            -2.319156E+01             1.473061E+03
                  12.2400            -2.284857E-02            -2.317049E+01             1.494235E+03
                  12.4200            -2.317754E-02            -2.314912E+01             1.515374E+03
                  12.6000            -2.350621E-02            -2.312746E+01             1.536477E+03
                  12.7800            -2.383457E-02            -2.310549E+01             1.557544E+03
                  12.9600            -2.416262E-02            -2.308322E+01             1.578575E+03
                  13.1400            -2.449034E-02            -2.306066E+01             1.599568E+03
                  13.3200            -2.481775E-02            -2.303779E+01             1.620524E+03
                  13.5000            -2.514482E-02            -2.301463E+01             1.641442E+03
                  13.6800            -2.547157E-02            -2.299118E+01             1.662322E+03
                  13.8600            -2.579798E-02            -2.296742E+01             1.683163E+03
                  14.0400            -2.612405E-02            -2.294338E+01             1.703964E+03
                  14.2200            -2.644978E-02            -2.291903E+01             1.724726E+03
                  14.4000            -2.677516E-02            -2.289439E+01             1.745448E+03
                  14.5800            -2.710019E-02            -2.286946E+01             1.766129E+03
                  14.7600            -2.742486E-02            -2.284423E+01             1.786769E+03
                  14.9400            -2.774917E-02            -2.281871E+01             1.807367E+03
                  15.1200            -2.807312E-02            -2.279290E+01             1.827923E+03
                  15.3000            -2.839669E-02            -2.276680E+01             1.848437E+03
                  15.4800            -2.871990E-02            -2.274040E+01             1.868908E+03
                  15.6600            -2.904273E-02            -2.271372E+01             1.889336E+03
                  15.8400            -2.936517E-02            -2.268675E+01             1.909720E+03
                  16.0200            -2.968723E-02            -2.265948E+01             1.930060E+03
                  16.2000            -3.000891E-02            -2.263193E+01             1.950355E+03
                  16.3800            -3.033019E-02            -2.260409E+01             1.970605E+03
                  16.5600            -3.065107E-02            -2.257596E+01             1.990809E+03
                  16.7400            -3.097155E-02            -2.254755E+01             2.010968E+03
                  16.9200            -3.129162E-02            -2.251884E+01             2.031080E+03
                  17.1000            -3.161129E-02            -2.248986E+01             2.051146E+03
                  17.2800            -3.193054E-02            -2.246059E+01             2.071164E+03
                  17.4600            -3.224937E-02            -2.243103E+01             2.091135E+03
                  17.6400            -3.256778E-02            -2.240120E+01             2.111058E+03
                  17.8200            -3.288577E-02            -2.237107E+01             2.130933E+03
                  18.0000            -3.320332E-02            -2.234067E+01             2.150758E+03
                  18.1800            -3.352044E-02            -2.230999E+01             2.170535E+03
                  18.3600            -3.383713E-02            -2.227902E+01             2.190261E+03
                  18.5400            -3.415337E-02            -2.224778E+01             2.209938E+03
                  18.7200            -3.446916E-02            -2.221626E+01             2.229565E+03
                  18.9000            -3.478451E-02            -2.218445E+01             2.249140E+03
                  19.0800            -3.509940E-02            -2.215237E+01             2.268665E+03
                  19.2600            -3.541384E-02            -2.212002E+01             2.288137E+03
                  19.4400            -3.572781E-02            -2.208738E+01             2.307558E+03
                  19.6200            -3.604132E-02            -2.205447E+01             2.326927E+03
                  19.8000            -3.635436E-02            -2.202129E+01             2.346242E+03
                  19.9800            -3.666692E-02            -2.198783E+01             2.365505E+03
                  20.1600            -3.697901E-02            -2.195410E+01             2.384714E+03
                  20.3400            -3.729062E-02            -2.192010E+01             2.403869E+03
                  20.5200            -3.760174E-02            -2.188583E+01             2.422970E+03
                  20.7000            -3.791237E-02            -2.185128E+01             2.442016E+03
                  20.8800            -3.822251E-02            -2.181646E+01             2.461007E+03
                  21.0600            -3.853216E-02            -2.178138E+01             2.479943E+03
                  21.2400            -3.884130E-02            -2.174602E+01             2.498823E+03
                  21.4200            -3.914994E-02            -2.171040E+01             2.517647E+03
                  21.6000            -3.945807E-02            -2.167451E+01             2.536415E+03
                  21.7800            -3.976569E-02            -2.163836E+01             2.555126E+03
                  21.9600            -4.007280E-02            -2.160194E+01             2.573780E+03
                  22.1400            -4.037938E-02            -2.156525E+01             2.592376E+03
                  22.3200            -4.068545E-02            -2.152831E+01             2.610914E+03
                  22.5000            -4.099098E-02            -2.149109E+01             2.629395E+03
                  22.6800            -4.129599E-02            -2.145362E+01             2.647816E+03
                  22.8600            -4.160046E-02            -2.141589E+01             2.666179E+03
                  23.0400            -4.190439E-02            -2.137789E+01             2.684483E+03
                  23.2200            -4.220778E-02            -2.133963E+01             2.702727E+03
                  23.4000            -4.251063E-02            -2.130112E+01             2.720911E+03
                  23.5800            -4.281293E-02            -2.126235E+01             2.739035E+03
                  23.7600            -4.311467E-02            -2.122332E+01             2.757099E+03
                  23.9400            -4.341586E-02            -2.118404E+01             2.775102E+03
                  24.1200            -4.371649E-02            -2.114450E+01             2.793043E+03
                  24.3000            -4.401656E-02            -2.110470E+01             2.810923E+03
                  24.4800            -4.431605E-02            -2.106465E+01             2.828742E+03
                  24.6600            -4.461498E-02            -2.102435E+01             2.846498E+03
                  24.8400            -4.491334E-02            -2.098380E+01             2.864192E+03
                  25.0200            -4.521111E-02            -2.094300E+01             2.881824E+03
                  25.2000            -4.550831E-02            -2.090194E+01             2.899392E+03
                  25.3800            -4.580492E-02            -2.086064E+01             2.916897E+03
                  25.5600            -4.610094E-02            -2.081909E+01             2.934338E+03
                  25.7400            -4.639637E-02            -2.077729E+01             2.951716E+03
                  25.9200            -4.669120E-02            -2.073525E+01             2.969029E+03
                  26.1000            -4.698543E-02            -2.069296E+01             2.986278E+03
                  26.2800            -4.727907E-02            -2.065042E+01             3.003463E+03
                  26.4600            -4.757209E-02            -2.060764E+01             3.020582E+03
                  26.6400            -4.786451E-02            -2.056462E+01             3.037636E+03
                  26.8200            -4.815631E-02            -2.052136E+01             3.054624E+03
                  27.0000            -4.844750E-02            -2.047785E+01             3.071547E+03
                  27.1800            -4.873807E-02            -2.043411E+01             3.088403E+03
                  27.3600            -4.902802E-02            -2.039013E+01             3.105194E+03
                  27.5400            -4.931733E-02            -2.034591E+01             3.121917E+03
                  27.7200            -4.960602E-02            -2.030145E+01             3.138574E+03
                  27.9000            -4.989408E-02            -2.025675E+01             3.155163E+03
                  28.0800            -5.018150E-02            -2.021183E+01             3.171685E+03
                  28.2600            -5.046828E-02            -2.016666E+01             3.188140E+03
                  28.4400            -5.075441E-02            -2.012127E+01             3.204526E+03
                  28.6200            -5.103990E-02            -2.007564E+01             3.220845E+03
                  28.8000            -5.132474E-02            -2.002978E+01             3.237095E+03
                  28.9800            -5.160893E-02            -1.998369E+01             3.253277E+03
                  29.1600            -5.189246E-02            -1.993737E+01             3.269389E+03
                  29.3400            -5.217533E-02            -1.989082E+01             3.285433E+03
                  29.5200            -5.245754E-02            -1.984404E+01             3.301407E+03
                  29.7000            -5.273908E-02            -1.979704E+01             3.317312E+03
                  29.8800            -5.301995E-02            -1.974981E+01             3.333147E+03
                  30.0600            -5.330015E-02            -1.970236E+01             3.348912E+03
                  30.2400            -5.357968E-02            -1.965468E+01             3.364607E+03
                  30.4200            -5.385852E-02            -1.960678E+01             3.380231E+03
                  30.6000            -5.413669E-02            -1.955866E+01             3.395785E+03
                  30.7800            -5.441417E-02            -1.951032E+01             3.411268E+03
                  30.9600            -5.469096E-02            -1.946176E+01             3.426680E+03
                  31.1400            -5.496706E-02            -1.941299E+01             3.442021E+03
                  31.3200            -5.524246E-02            -1.936399E+01             3.457290E+03
                  31.5000            -5.551717E-02            -1.931478E+01             3.472488E+03
                  31.6800            -5.579118E-02            -1.926535E+01             3.487614E+03
                  31.8600            -5.606448E-02            -1.921571E+01             3.502667E+03
                  32.0400            -5.633708E-02            -1.916586E+01             3.517649E+03
                  32.2200            -5.660896E-02            -1.911579E+01             3.532558E+03
                  32.4000            -5.688014E-02            -1.906551E+01             3.547395E+03
                  32.5800            -5.715060E-02            -1.901502E+01             3.562159E+03
                  32.7600            -5.742034E-02            -1.896432E+01             3.576850E+03
                  32.9400            -5.768935E-02            -1.891342E+01             3.591468E+03
                  33.1200            -5.795765E-02            -1.886230E+01             3.606013E+03
                  33.3000            -5.822521E-02            -1.881098E+01             3.620484E+03
                  33.4800            -5.849205E-02            -1.875946E+01             3.634882E+03
                  33.6600            -5.875815E-02            -1.870773E+01             3.649206E+03
                  33.8400            -5.902352E-02            -1.865580E+01             3.663456E+03
                  34.0200            -5.928815E-02            -1.860367E+01             3.677632E+03
                  34.2000            -5.955203E-02            -1.855133E+01             3.691733E+03
                  34.3800            -5.981517E-02            -1.849880E+01             3.705761E+03
                  34.5600            -6.007756E-02            -1.844606E+01             3.719714E+03
                  34.7400            -6.033921E-02            -1.839313E+01             3.733592E+03
                  34.9200            -6.060010E-02            -1.834001E+01             3.747396E+03
                  35.1000            -6.086023E-02            -1.828668E+01             3.761124E+03
                  35.2800            -6.111960E-02            -1.823317E+01             3.774778E+03
                  35.4600            -6.137821E-02            -1.817946E+01             3.788356E+03
                  35.6400            -6.163606E-02            -1.812555E+01             3.801859E+03
                  35.8200            -6.189314E-02            -1.807146E+01             3.815287E+03
                  36.0000            -6.214946E-02            -1.801717E+01             3.828639E+03
                  36.1800            -6.240500E-02            -1.796270E+01             3.841915E+03
                  36.3600            -6.265976E-02            -1.790804E+01             3.855116E+03
                  36.5400            -6.291375E-02            -1.785319E+01             3.868240E+03
                  36.7200            -6.316695E-02            -1.779815E+01             3.881289E+03
                  36.9000            -6.341937E-02            -1.774294E+01             3.894261E+03
                  37.0800            -6.367101E-02            -1.768753E+01             3.907158E+03
                  37.2600            -6.392186E-02            -1.763195E+01             3.919977E+03
                  37.4400            -6.417192E-02            -1.757618E+01             3.932721E+03
                  37.6200            -6.442118E-02            -1.752023E+01             3.945388E+03
                  37.8000            -6.466965E-02            -1.746410E+01             3.957978E+03
                  37.9800            -6.491732E-02            -1.740780E+01             3.970492E+03
                  38.1600            -6.516419E-02            -1.735131E+01             3.982929E+03
                  38.3400            -6.541025E-02            -1.729465E+01             3.995289E+03
                  38.5200            -6.565551E-02            -1.723782E+01             4.007572E+03
                  38.7000            -6.589996E-02            -1.718081E+01             4.019778E+03
                  38.8800            -6.614360E-02            -1.712363E+01             4.031907E+03
                  39.0600            -6.638643E-02            -1.706628E+01             4.043958E+03
                  39.2400            -6.662844E-02            -1.700876E+01             4.055933E+03
                  39.4200            -6.686963E-02            -1.695106E+01             4.067830E+03
                  39.6000            -6.711000E-02            -1.689320E+01             4.079650E+03
                  39.7800            -6.734955E-02            -1.683517E+01             4.091392E+03
                  39.9600            -6.758828E-02            -1.677698E+01             4.103057E+03
                  40.1400            -6.782617E-02            -1.671862E+01             4.114644E+03
                  40.3200            -6.806324E-02            -1.666009E+01             4.126153E+03
                  40.5000            -6.829947E-02            -1.660140E+01             4.137585E+03
                  40.6800            -6.853487E-02            -1.654256E+01             4.148939E+03
                  40.8600            -6.876943E-02            -1.648355E+01             4.160215E+03
                  41.0400            -6.900315E-02            -1.642438E+01             4.171414E+03
                  41.2200            -6.923603E-02            -1.636505E+01             4.182535E+03
                  41.4000            -6.946806E-02            -1.630556E+01             4.193577E+03
                  41.5800            -6.969925E-02            -1.624592E+01             4.204542E+03
                  41.7600            -6.992959E-02            -1.618612E+01             4.215429E+03
                  41.9400            -7.015908E-02            -1.612617E+01             4.226238E+03
                  42.1200            -7.038772E-02            -1.606607E+01             4.236969E+03
                  42.3000            -7.061551E-02            -1.600581E+01             4.247622E+03
                  42.4800            -7.084243E-02            -1.594540E+01             4.258197E+03
                  42.6600            -7.106850E-02            -1.588485E+01             4.268693E+03
                  42.8400            -7.129371E-02            -1.582414E+01             4.279112E+03
                  43.0200            -7.151805E-02            -1.576329E+01             4.289452E+03
                  43.2000            -7.174153E-02            -1.570229E+01             4.299715E+03
                  43.3800            -7.196414E-02            -1.564115E+01             4.309899E+03
                  43.5600            -7.218588E-02            -1.557986E+01             4.320005E+03
                  43.7400            -7.240675E-02            -1.551843E+01             4.330033E+03
                  43.9200            -7.262674E-02            -1.545685E+01             4.339983E+03
                  44.1000            -7.284586E-02            -1.539514E+01             4.349854E+03
                  44.2800            -7.306410E-02            -1.533328E+01             4.359648E+03
                  44.4600            -7.328146E-02            -1.527129E+01             4.369363E+03
                  44.6400            -7.349794E-02            -1.520916E+01             4.379000E+03
                  44.8200            -7.371354E-02            -1.514690E+01             4.388559E+03
                  45.0000            -7.392825E-02            -1.508449E+01             4.398040E+03
                  45.1800            -7.414208E-02            -1.502196E+01             4.407443E+03
                  45.3600            -7.435501E-02            -1.495929E+01             4.416768E+03
                  45.5400            -7.456706E-02            -1.489649E+01             4.426015E+03
                  45.7200            -7.477821E-02            -1.483356E+01             4.435184E+03
                  45.9000            -7.498846E-02            -1.477050E+01             4.444274E+03
                  46.0800            -7.519782E-02            -1.470731E+01             4.453287E+03
                  46.2600            -7.540628E-02            -1.464399E+01             4.462222E+03
                  46.4400            -7.561385E-02            -1.458055E+01             4.471079E+03
                  46.6200            -7.582050E-02            -1.451698E+01             4.479858E+03
                  46.8000            -7.602626E-02            -1.445328E+01             4.488559E+03
                  46.9800            -7.623111E-02            -1.438947E+01             4.497182E+03
                  47.1600            -7.643505E-02            -1.432553E+01             4.505728E+03
                  47.3400            -7.663808E-02            -1.426147E+01             4.514196E+03
                  47.5200            -7.684020E-02            -1.419729E+01             4.522586E+03
                  47.7000            -7.704141E-02            -1.413299E+01             4.530899E+03
                  47.8800            -7.724171E-02            -1.406858E+01             4.539134E+03
                  48.0600            -7.744109E-02            -1.400405E+01             4.547291E+03
                  48.2400            -7.763955E-02            -1.393940E+01             4.555371E+03
                  48.4200            -7.783709E-02            -1.387464E+01             4.563374E+03
                  48.6000            -7.803372E-02            -1.380977E+01             4.571299E+03
                  48.7800            -7.822942E-02            -1.374478E+01             4.579147E+03
                  48.9600            -7.842419E-02            -1.367968E+01             4.586918E+03
                  49.1400            -7.861804E-02            -1.361448E+01             4.594611E+03
                  49.3200            -7.881097E-02            -1.354916E+01             4.602228E+03
                  49.5000            -7.900296E-02            -1.348374E+01             4.609767E+03
                  49.6800            -7.919403E-02            -1.341821E+01             4.617229E+03
                  49.8600            -7.938416E-02            -1.335257E+01             4.624615E+03
                  50.0400            -7.957336E-02            -1.328683E+01             4.631924E+03
                  50.2200            -7.976163E-02            -1.322099E+01             4.639156E+03
                  50.4000            -7.994896E-02            -1.315504E+01             4.646311E+03
                  50.5800            -8.013535E-02            -1.308899E+01             4.653390E+03
                  50.7600            -8.032080E-02            -1.302285E+01             4.660393E+03
                  50.9400            -8.050532E-02            -1.295660E+01             4.667319E+03
                  51.1200            -8.068889E-02            -1.289026E+01             4.674168E+03
                  51.3000            -8.087152E-02            -1.282382E+01             4.680942E+03
                  51.4800            -8.105320E-02            -1.275728E+01             4.687639E+03
                  51.6600            -8.123394E-02            -1.269065E+01             4.694260E+03
                  51.8400            -8.141373E-02            -1.262393E+01             4.700806E+03
                  52.0200            -8.159257E-02            -1.255711E+01             4.707275E+03
                  52.2000            -8.177047E-02            -1.249020E+01             4.713669E+03
                  52.3800            -8.194741E-02            -1.242321E+01             4.719987E+03
                  52.5600            -8.212340E-02            -1.235612E+01             4.726230E+03
                  52.7400            -8.229843E-02            -1.228894E+01             4.732397E+03
                  52.9200            -8.247251E-02            -1.222168E+01             4.738489E+03
                  53.1000            -8.264564E-02            -1.215433E+01             4.744506E+03
                  53.2800            -8.281781E-02            -1.208690E+01             4.750447E+03
                  53.4600            -8.298902E-02            -1.201938E+01             4.756314E+03
                  53.6400            -8.315927E-02            -1.195178E+01             4.762105E+03
                  53.8200            -8.332856E-02            -1.188410E+01             4.767822E+03
                  54.0000            -8.349688E-02            -1.181633E+01             4.773464E+03
                  54.1800            -8.366425E-02            -1.174849E+01             4.779032E+03
                  54.3600            -8.383065E-02            -1.168057E+01             4.784525E+03
                  54.5400            -8.399608E-02            -1.161257E+01             4.789944E+03
                  54.7200            -8.416055E-02            -1.154450E+01             4.795289E+03
                  54.9000            -8.432405E-02            -1.147635E+01             4.800560E+03
                  55.0800            -8.448658E-02            -1.140812E+01             4.805757E+03
                  55.2600            -8.464814E-02            -1.133982E+01             4.810880E+03
                  55.4400            -8.480873E-02            -1.127145E+01             4.815929E+03
                  55.6200            -8.496835E-02            -1.120301E+01             4.820905E+03
                  55.8000            -8.512700E-02            -1.113450E+01             4.825808E+03
                  55.9800            -8.528468E-02            -1.106592E+01             4.830637E+03
                  56.1600            -8.544137E-02            -1.099727E+01             4.835393E+03
                  56.3400            -8.559710E-02            -1.092855E+01             4.840077E+03
                  56.5200            -8.575184E-02            -1.085977E+01             4.844687E+03
                  56.7000            -8.590561E-02            -1.079092E+01             4.849225E+03
                  56.8800            -8.605840E-02            -1.072201E+01             4.853690E+03
                  57.0600            -8.621022E-02            -1.065304E+01             4.858082E+03
                  57.2400            -8.636105E-02            -1.058400E+01             4.862403E+03
                  57.4200            -8.651090E-02            -1.051490E+01             4.866651E+03
                  57.6000            -8.665977E-02            -1.044575E+01             4.870827E+03
                  57.7800            -8.680765E-02            -1.037653E+01             4.874932E+03
                  57.9600            -8.695455E-02            -1.030726E+01             4.878965E+03
                  58.1400            -8.710047E-02            -1.023793E+01             4.882926E+03
                  58.3200            -8.724540E-02            -1.016854E+01             4.886816E+03
                  58.5000            -8.738935E-02            -1.009910E+01             4.890634E+03
                  58.6800            -8.753231E-02            -1.002961E+01             4.894382E+03
                  58.8600            -8.767428E-02            -9.960059E+00             4.898059E+03
                  59.0400            -8.781526E-02            -9.890460E+00             4.901665E+03
                  59.2200            -8.795526E-02            -9.820810E+00             4.905200E+03
                  59.4000            -8.809426E-02            -9.751110E+00             4.908665E+03
                  59.5800            -8.823228E-02            -9.681362E+00             4.912060E+03
                  59.7600            -8.836930E-02            -9.611566E+00             4.915385E+03
                  59.9400            -8.850534E-02            -9.541723E+00             4.918639E+03
                  60.1200            -8.864037E-02            -9.471834E+00             4.921824E+03
                  60.3000            -8.877442E-02            -9.401901E+00             4.924940E+03
                  60.4800            -8.890747E-02            -9.331924E+00             4.927985E+03
                  60.6600            -8.903953E-02            -9.261904E+00             4.930962E+03
                  60.8400            -8.917060E-02            -9.191842E+00             4.933870E+03
                  61.0200            -8.930066E-02            -9.121740E+00             4.936708E+03
                  61.2000            -8.942974E-02            -9.051597E+00             4.939478E+03
                  61.3800            -8.955781E-02            -8.981416E+00             4.942180E+03
                  61.5600            -8.968489E-02            -8.911197E+00             4.944812E+03
                  61.7400            -8.981097E-02            -8.840940E+00             4.947377E+03
                  61.9200            -8.993605E-02            -8.770648E+00             4.949874E+03
                  62.1000            -9.006014E-02            -8.700321E+00             4.952303E+03
                  62.2800            -9.018322E-02            -8.629960E+00             4.954664E+03
                  62.4600            -9.030531E-02            -8.559565E+00             4.956957E+03
                  62.6400            -9.042639E-02            -8.489139E+00             4.959184E+03
                  62.8200            -9.054647E-02            -8.418681E+00             4.961343E+03
                  63.0000            -9.066556E-02            -8.348194E+00             4.963435E+03
                  63.1800            -9.078364E-02            -8.277677E+00             4.965460E+03
                  63.3600            -9.090072E-02            -8.207131E+00             4.967419E+03
                  63.5400            -9.101680E-02            -8.136558E+00             4.969312E+03
                  63.7200            -9.113187E-02            -8.065959E+00             4.971138E+03
                  63.9000            -9.124594E-02            -7.995334E+00             4.972898E+03
                  64.0800            -9.135901E-02            -7.924685E+00             4.974592E+03
                  64.2600            -9.147108E-02            -7.854012E+00             4.976221E+03
                  64.4400            -9.158214E-02            -7.783317E+00             4.977784E+03
                  64.6200            -9.169219E-02            -7.712599E+00             4.979282E+03
                  64.8000            -9.180124E-02            -7.641861E+00             4.980715E+03
                  64.9800            -9.190929E-02            -7.571103E+00             4.982083E+03
                  65.1600            -9.201633E-02            -7.500326E+00             4.983386E+03
                  65.3400            -9.212237E-02            -7.429531E+00             4.984625E+03
                  65.5200            -9.222740E-02            -7.358718E+00             4.985800E+03
                  65.7000            -9.233142E-02            -7.287890E+00             4.986910E+03
                  65.8800            -9.243444E-02            -7.217046E+00             4.987956E+03
                  66.0600            -9.253645E-02            -7.146188E+00             4.988939E+03
                  66.2400            -9.263746E-02            -7.075316E+00             4.989858E+03
                  66.4200            -9.273745E-02            -7.004431E+00             4.990714E+03
                  66.6000            -9.283645E-02            -6.933535E+00             4.991507E+03
                  66.7800            -9.293443E-02            -6.862628E+00             4.992237E+03
                  66.9600            -9.303141E-02            -6.791711E+00             4.992904E+03
                  67.1400            -9.312738E-02            -6.720785E+00             4.993509E+03
                  67.3200            -9.322234E-02            -6.649850E+00             4.994051E+03
                  67.5000            -9.331629E-02            -6.578909E+00             4.994531E+03
                  67.6800            -9.340924E-02            -6.507961E+00             4.994949E+03
                  67.8600            -9.350118E-02            -6.437008E+00             4.995306E+03
                  68.0400            -9.359211E-02            -6.366049E+00             4.995601E+03
                  68.2200            -9.368203E-02            -6.295088E+00             4.995835E+03
                  68.4000            -9.377095E-02            -6.224123E+00             4.996007E+03
                  68.5800            -9.385885E-02            -6.153156E+00             4.996119E+03
                  68.7600            -9.394575E-02            -6.082188E+00             4.996170E+03
                  68.9400            -9.403164E-02            -6.011220E+00             4.996161E+03
                  69.1200            -9.411653E-02            -5.940252E+00             4.996091E+03
                  69.3000            -9.420040E-02            -5.869285E+00             4.995961E+03
                  69.4800            -9.428327E-02            -5.798321E+00             4.995772E+03
                  69.6600            -9.436512E-02            -5.727360E+00             4.995522E+03
                  69.8400            -9.444598E-02            -5.656403E+00             4.995214E+03
                  70.0200            -9.452582E-02            -5.585451E+00             4.994846E+03
                  70.2000            -9.460465E-02            -5.514504E+00             4.994419E+03
                  70.3800            -9.468248E-02            -5.443564E+00             4.993933E+03
                  70.5600            -9.475930E-02            -5.372631E+00             4.993389E+03
                  70.7400            -9.483511E-02            -5.301706E+00             4.992786E+03
                  70.9200            -9.490992E-02            -5.230790E+00             4.992125E+03
                  71.1000            -9.498371E-02            -5.159884E+00             4.991406E+03
                  71.2800            -9.505650E-02            -5.088989E+00             4.990630E+03
                  71.4600            -9.512829E-02            -5.018105E+00             4.989795E+03
                  71.6400            -9.519906E-02            -4.947233E+00             4.988904E+03
                  71.8200            -9.526883E-02            -4.876374E+00             4.987955E+03
                  72.0000            -9.533760E-02            -4.805529E+00             4.986950E+03
                  72.1800            -9.540535E-02            -4.734699E+00             4.985887E+03
                  72.3600            -9.547211E-02            -4.663884E+00             4.984769E+03
                  72.5400            -9.553785E-02            -4.593085E+00             4.983594E+03
                  72.7200            -9.560259E-02            -4.522304E+00             4.982363E+03
                  72.9000            -9.566633E-02            -4.451540E+00             4.981076E+03
                  73.0800            -9.572906E-02            -4.380795E+00             4.979734E+03
                  73.2600            -9.579078E-02            -4.310070E+00             4.978336E+03
                  73.4400            -9.585150E-02            -4.239365E+00             4.976883E+03
                  73.6200            -9.591122E-02            -4.168680E+00             4.975375E+03
                  73.8000            -9.596993E-02            -4.098018E+00             4.973812E+03
                  73.9800            -9.602764E-02            -4.027378E+00             4.972195E+03
                  74.1600            -9.608434E-02            -3.956762E+00             4.970523E+03
                  74.3400            -9.614005E-02            -3.886169E+00             4.968797E+03
                  74.5200            -9.619475E-02            -3.815602E+00             4.967018E+03
                  74.7000            -9.624844E-02            -3.745060E+00             4.965185E+03
                  74.8800            -9.630114E-02            -3.674544E+00             4.963298E+03
                  75.0600            -9.635283E-02            -3.604056E+00             4.961358E+03
                  75.2400            -9.640353E-02            -3.533595E+00             4.959365E+03
                  75.4200            -9.645322E-02            -3.463164E+00             4.957319E+03
                  75.6000            -9.650191E-02            -3.392761E+00             4.955221E+03
