                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.370295E-06             1.064443E-07             1.370342E-06             2.207462E-15             3.391640E-08             1.587618E-07             1.456576E-06            -4.670312E-11            -7.276339E-20             1.263851E-06            -2.000322E-07            -1.991528E-07             8.646661E-07
                   0.1800             1.370477E-06             1.065440E-07             1.369707E-06             8.167014E-10             3.390267E-08             1.586934E-07             1.456576E-06            -4.661470E-11            -2.244419E-14             1.263933E-06            -2.000760E-07            -1.991912E-07             8.646661E-07
                   0.3600             1.370643E-06             1.066346E-07             1.369058E-06             1.631682E-09             3.388940E-08             1.586317E-07             1.456576E-06            -4.653262E-11            -4.493467E-14             1.264008E-06            -2.001133E-07            -1.992289E-07             8.646661E-07
                   0.5400             1.370798E-06             1.067197E-07             1.368400E-06             2.445008E-09             3.387696E-08             1.585737E-07             1.456576E-06            -4.645407E-11            -6.747260E-14             1.264079E-06            -2.001485E-07            -1.992642E-07             8.646661E-07
                   0.7200             1.370944E-06             1.067993E-07             1.367734E-06             3.256797E-09             3.386532E-08             1.585195E-07             1.456576E-06            -4.637909E-11            -9.005603E-14             1.264145E-06            -2.001814E-07            -1.992973E-07             8.646661E-07
                   0.9000             1.371080E-06             1.068736E-07             1.367059E-06             4.067195E-09             3.385449E-08             1.584689E-07             1.456576E-06            -4.630761E-11            -1.126810E-13             1.264206E-06            -2.002121E-07            -1.993280E-07             8.646661E-07
                   1.0800             1.371205E-06             1.069423E-07             1.366375E-06             4.876368E-09             3.384444E-08             1.584221E-07             1.456576E-06            -4.623976E-11            -1.353429E-13             1.264263E-06            -2.002404E-07            -1.993565E-07             8.646661E-07
                   1.2600             1.371321E-06             1.070056E-07             1.365683E-06             5.684486E-09             3.383519E-08             1.583790E-07             1.456576E-06            -4.617538E-11            -1.580362E-13             1.264315E-06            -2.002666E-07            -1.993828E-07             8.646661E-07
                   1.4400             1.371427E-06             1.070636E-07             1.364982E-06             6.491723E-09             3.382673E-08             1.583395E-07             1.456576E-06            -4.611454E-11            -1.807554E-13             1.264363E-06            -2.002906E-07            -1.994068E-07             8.646661E-07
                   1.6200             1.371523E-06             1.071161E-07             1.364271E-06             7.298256E-09             3.381906E-08             1.583037E-07             1.456576E-06            -4.605722E-11            -2.034951E-13             1.264407E-06            -2.003123E-07            -1.994286E-07             8.646661E-07
