                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000             8.723618E-08             3.890614E-02             1.687538E-08
                   0.1800             1.958930E-05             8.453169E+00             1.530650E-08
                   0.3600             1.959228E-05             8.454427E+00             1.379477E-08
                   0.5400             1.958880E-05             8.452897E+00             1.234003E-08
                   0.7200             1.958231E-05             8.450079E+00             1.094235E-08
                   0.9000             1.957453E-05             8.446717E+00             9.601763E-09
                   1.0800             1.956630E-05             8.443159E+00             8.318251E-09
                   1.2600             1.955804E-05             8.439595E+00             7.091855E-09
                   1.4400             1.955028E-05             8.436244E+00             5.922565E-09
                   1.6200             1.954334E-05             8.433244E+00             4.810430E-09
                   1.8000             1.953736E-05             8.430660E+00             3.755436E-09
                   1.9800             1.953247E-05             8.428550E+00             2.757605E-09
                   2.1600             1.952869E-05             8.426916E+00             1.816955E-09
                   2.3400             1.952603E-05             8.425769E+00             9.334895E-10
                   2.5200             1.952448E-05             8.425099E+00             1.072292E-10
                   2.7000             1.952399E-05             8.424884E+00            -6.618297E-10
                   2.8800             1.952449E-05             8.425101E+00            -1.373678E-09
                   3.0600             1.952594E-05             8.425724E+00            -2.028297E-09
                   3.2400             1.952828E-05             8.426734E+00            -2.625690E-09
                   3.4200             1.953142E-05             8.428092E+00            -3.165846E-09
                   3.6000             1.953532E-05             8.429773E+00            -3.648757E-09
                   3.7800             1.953986E-05             8.431735E+00            -4.074428E-09
                   3.9600             1.954500E-05             8.433952E+00            -4.442850E-09
                   4.1400             1.955066E-05             8.436393E+00            -4.754022E-09
                   4.3200             1.955676E-05             8.439027E+00            -5.007941E-09
                   4.5000             1.956324E-05             8.441820E+00            -5.204611E-09
                   4.6800             1.957002E-05             8.444749E+00            -5.344028E-09
                   4.8600             1.957702E-05             8.447768E+00            -5.426196E-09
                   5.0400             1.958416E-05             8.450851E+00            -5.451112E-09
                   5.2200             1.959138E-05             8.453966E+00            -5.418788E-09
                   5.4000             1.959861E-05             8.457086E+00            -5.329219E-09
                   5.5800             1.960575E-05             8.460166E+00            -5.182413E-09
                   5.7600             1.961273E-05             8.463181E+00            -4.978380E-09
                   5.9400             1.961949E-05             8.466097E+00            -4.717123E-09
                   6.1200             1.962595E-05             8.468886E+00            -4.398649E-09
                   6.3000             1.963202E-05             8.471506E+00            -4.022966E-09
                   6.4800             1.963763E-05             8.473927E+00            -3.590085E-09
                   6.6600             1.964271E-05             8.476118E+00            -3.100015E-09
                   6.8400             1.964717E-05             8.478045E+00            -2.552768E-09
                   7.0200             1.965095E-05             8.479675E+00            -1.948358E-09
                   7.2000             1.965396E-05             8.480975E+00            -1.286794E-09
                   7.3800             1.965615E-05             8.481918E+00            -5.680897E-10
                   7.5600             1.965740E-05             8.482460E+00             2.077388E-10
                   7.7400             1.965766E-05             8.482573E+00             1.040674E-09
                   7.9200             1.965685E-05             8.482225E+00             1.930704E-09
                   8.1000             1.965489E-05             8.481377E+00             2.877808E-09
                   8.2800             1.965172E-05             8.480010E+00             3.881968E-09
                   8.4600             1.964726E-05             8.478086E+00             4.943168E-09
                   8.6400             1.964144E-05             8.475573E+00             6.061384E-09
                   8.8200             1.963417E-05             8.472440E+00             7.236601E-09
                   9.0000             1.962539E-05             8.468651E+00             8.468791E-09
                   9.1800             1.961504E-05             8.464186E+00             9.757934E-09
                   9.3600             1.960305E-05             8.459010E+00             1.110401E-08
                   9.5400             1.958932E-05             8.453089E+00             1.250699E-08
                   9.7200             1.957383E-05             8.446406E+00             1.396685E-08
                   9.9000             1.955648E-05             8.438921E+00             1.548356E-08
                  10.0800             1.953724E-05             8.430618E+00             1.705710E-08
                  10.2600             1.951602E-05             8.421460E+00             1.868745E-08
                  10.4400             1.949277E-05             8.411428E+00             2.037456E-08
                  10.6200             1.946743E-05             8.400496E+00             2.211842E-08
                  10.8000             1.943996E-05             8.388642E+00             2.391898E-08
                  10.9800             1.941029E-05             8.375842E+00             2.577623E-08
                  11.1600             1.937839E-05             8.362076E+00             2.769013E-08
                  11.3400             1.934420E-05             8.347324E+00             2.966064E-08
                  11.5200             1.930768E-05             8.331566E+00             3.168773E-08
                  11.7000             1.926879E-05             8.314785E+00             3.377137E-08
                  11.8800             1.922747E-05             8.296957E+00             3.591152E-08
                  12.0600             1.918372E-05             8.278082E+00             3.810815E-08
                  12.2400             1.913749E-05             8.258132E+00             4.036122E-08
                  12.4200             1.908876E-05             8.237106E+00             4.267068E-08
                  12.6000             1.903749E-05             8.214984E+00             4.503651E-08
                  12.7800             1.898367E-05             8.191760E+00             4.745866E-08
