                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             9.273878E+01             2.240118E-01             9.251476E+01             2.544154E+05             2.184965E-01             6.573798E-04             4.857886E-03             1.146602E+01
                   0.1800             9.166149E+01            -5.808806E-01             9.224237E+01             2.544154E+05            -6.696881E-01            -2.014856E-03             9.082234E-02             1.143965E+01
                   0.3600             9.106382E+01            -1.166403E+00             9.223023E+01             2.544154E+05            -1.322898E+00            -3.980123E-03             1.604748E-01             1.143978E+01
                   0.5400             9.047506E+01            -1.751944E+00             9.222700E+01             2.544154E+05            -1.976140E+00            -5.945463E-03             2.301411E-01             1.143941E+01
                   0.7200             8.989585E+01            -2.337427E+00             9.223328E+01             2.544154E+05            -2.629345E+00            -7.910659E-03             2.998289E-01             1.143944E+01
                   0.9000             8.932479E+01            -2.922669E+00             9.224746E+01             2.544154E+05            -3.282338E+00            -9.875169E-03             3.695439E-01             1.143856E+01
                   1.0800             8.876414E+01            -3.507626E+00             9.227176E+01             2.544154E+05            -3.935077E+00            -1.183886E-02             4.392903E-01             1.143933E+01
                   1.2600             8.821075E+01            -4.092385E+00             9.230313E+01             2.544154E+05            -4.587655E+00            -1.380199E-02             5.090718E-01             1.143899E+01
                   1.4400             8.779237E+01            -4.676820E+00             9.246919E+01             2.544154E+05            -5.239948E+00            -1.576419E-02             5.788922E-01             1.143887E+01
                   1.6200             8.741380E+01            -5.260906E+00             9.267471E+01             2.544154E+05            -5.891936E+00            -1.772538E-02             6.487551E-01             1.143898E+01
                   1.8000             8.704085E+01            -5.844571E+00             9.288542E+01             2.544154E+05            -6.543551E+00            -1.968534E-02             7.186645E-01             1.143746E+01
                   1.9800             8.667680E+01            -6.427842E+00             9.310464E+01             2.544154E+05            -7.194823E+00            -2.164416E-02             7.886247E-01             1.143793E+01
                   2.1600             8.631966E+01            -7.010620E+00             9.333028E+01             2.544154E+05            -7.845658E+00            -2.360153E-02             8.586401E-01             1.143865E+01
                   2.3400             8.596689E+01            -7.592895E+00             9.355979E+01             2.544154E+05            -8.496054E+00            -2.555744E-02             9.287157E-01             1.143738E+01
                   2.5200             8.562257E+01            -8.174607E+00             9.379718E+01             2.544154E+05            -9.145952E+00            -2.751171E-02             9.988569E-01             1.143847E+01
                   2.7000             8.528187E+01            -8.755710E+00             9.403758E+01             2.544154E+05            -9.795315E+00            -2.946421E-02             1.069069E+00             1.143735E+01
                   2.8800             8.494674E+01            -9.336175E+00             9.428292E+01             2.544154E+05            -1.044412E+01            -3.141486E-02             1.139359E+00             1.143625E+01
                   3.0600             8.461965E+01            -9.915937E+00             9.453559E+01             2.544154E+05            -1.109230E+01            -3.336346E-02             1.209731E+00             1.143785E+01
                   3.2400             8.429510E+01            -1.049497E+01             9.479007E+01             2.544154E+05            -1.173985E+01            -3.530994E-02             1.280191E+00             1.143689E+01
                   3.4200             8.397543E+01            -1.107325E+01             9.504868E+01             2.544154E+05            -1.238672E+01            -3.725418E-02             1.350720E+00             1.143594E+01
                   3.6000             8.366045E+01            -1.165078E+01             9.531123E+01             2.544154E+05            -1.303287E+01            -3.919605E-02             1.421287E+00             1.143502E+01
                   3.7800             8.335314E+01            -1.222751E+01             9.558064E+01             2.544154E+05            -1.367826E+01            -4.113540E-02             1.491889E+00             1.143726E+01
                   3.9600             8.304710E+01            -1.280341E+01             9.585051E+01             0.000000E+00            -1.432286E+01            -4.307215E-02             1.562525E+00             1.143647E+01
                   4.1400             8.274524E+01            -1.337844E+01             9.612368E+01             0.000000E+00            -1.496663E+01            -4.500613E-02             1.633196E+00             1.143570E+01
                   4.3200             8.244737E+01            -1.395258E+01             9.639995E+01             0.000000E+00            -1.560954E+01            -4.693726E-02             1.703899E+00             1.143495E+01
                   4.5000             8.215337E+01            -1.452577E+01             9.667914E+01             0.000000E+00            -1.625154E+01            -4.886538E-02             1.774633E+00             1.143421E+01
                   4.6800             8.186681E+01            -1.509798E+01             9.696480E+01             0.000000E+00            -1.689259E+01            -5.079040E-02             1.845400E+00             1.143721E+01
                   4.8600             8.158024E+01            -1.566919E+01             9.724943E+01             0.000000E+00            -1.753267E+01            -5.271218E-02             1.916196E+00             1.143661E+01
                   5.0400             8.129714E+01            -1.623935E+01             9.753648E+01             0.000000E+00            -1.817174E+01            -5.463061E-02             1.987022E+00             1.143602E+01
                   5.2200             8.101740E+01            -1.680842E+01             9.782582E+01             0.000000E+00            -1.880975E+01            -5.654555E-02             2.057876E+00             1.143544E+01
                   5.4000             8.074092E+01            -1.737637E+01             9.811729E+01             0.000000E+00            -1.944668E+01            -5.845691E-02             2.128759E+00             1.143488E+01
                   5.5800             8.046760E+01            -1.794317E+01             9.841077E+01             0.000000E+00            -2.008247E+01            -6.036453E-02             2.199669E+00             1.143433E+01
                   5.7600             8.019736E+01            -1.850877E+01             9.870614E+01             0.000000E+00            -2.071711E+01            -6.226832E-02             2.270605E+00             1.143379E+01
                   5.9400             7.993012E+01            -1.907315E+01             9.900327E+01             0.000000E+00            -2.135055E+01            -6.416815E-02             2.341567E+00             1.143326E+01
                   6.1200             7.966579E+01            -1.963626E+01             9.930206E+01             0.000000E+00            -2.198275E+01            -6.606390E-02             2.412553E+00             1.143275E+01
                   6.3000             7.940431E+01            -2.019808E+01             9.960240E+01             0.000000E+00            -2.261369E+01            -6.795546E-02             2.483563E+00             1.143225E+01
                   6.4800             7.914562E+01            -2.075856E+01             9.990418E+01             0.000000E+00            -2.324331E+01            -6.984269E-02             2.554597E+00             1.143176E+01
                   6.6600             7.888966E+01            -2.131767E+01             1.002073E+02             0.000000E+00            -2.387160E+01            -7.172550E-02             2.625652E+00             1.143129E+01
                   6.8400             7.864143E+01            -2.187538E+01             1.005168E+02             0.000000E+00            -2.449850E+01            -7.360375E-02             2.696729E+00             1.143589E+01
                   7.0200             7.839087E+01            -2.243165E+01             1.008225E+02             0.000000E+00            -2.512400E+01            -7.547733E-02             2.767826E+00             1.143554E+01
                   7.2000             7.814289E+01            -2.298644E+01             1.011293E+02             0.000000E+00            -2.574803E+01            -7.734612E-02             2.838942E+00             1.143521E+01
                   7.3800             7.789745E+01            -2.353972E+01             1.014372E+02             0.000000E+00            -2.637059E+01            -7.921001E-02             2.910077E+00             1.143489E+01
                   7.5600             7.765452E+01            -2.409146E+01             1.017460E+02             0.000000E+00            -2.699162E+01            -8.106888E-02             2.981228E+00             1.143459E+01
                   7.7400             7.741406E+01            -2.464163E+01             1.020557E+02             0.000000E+00            -2.761110E+01            -8.292261E-02             3.052396E+00             1.143430E+01
                   7.9200             7.717604E+01            -2.519018E+01             1.023662E+02             0.000000E+00            -2.822899E+01            -8.477110E-02             3.123579E+00             1.143402E+01
                   8.1000             7.694043E+01            -2.573708E+01             1.026775E+02             0.000000E+00            -2.884525E+01            -8.661422E-02             3.194775E+00             1.143376E+01
                   8.2800             7.670722E+01            -2.628231E+01             1.029895E+02             0.000000E+00            -2.945984E+01            -8.845186E-02             3.265983E+00             1.143351E+01
                   8.4600             7.647638E+01            -2.682582E+01             1.033022E+02             0.000000E+00            -3.007274E+01            -9.028391E-02             3.337202E+00             1.143328E+01
                   8.6400             7.624790E+01            -2.736759E+01             1.036155E+02             0.000000E+00            -3.068391E+01            -9.211025E-02             3.408430E+00             1.143306E+01
                   8.8200             7.602176E+01            -2.790758E+01             1.039293E+02             0.000000E+00            -3.129331E+01            -9.393077E-02             3.479666E+00             1.143286E+01
                   9.0000             7.579794E+01            -2.844575E+01             1.042437E+02             0.000000E+00            -3.190092E+01            -9.574537E-02             3.550909E+00             1.143268E+01
                   9.1800             7.557645E+01            -2.898208E+01             1.045585E+02             0.000000E+00            -3.250668E+01            -9.755392E-02             3.622155E+00             1.143251E+01
                   9.3600             7.535726E+01            -2.951654E+01             1.048738E+02             0.000000E+00            -3.311058E+01            -9.935632E-02             3.693405E+00             1.143237E+01
                   9.5400             7.514037E+01            -3.004908E+01             1.051894E+02             0.000000E+00            -3.371258E+01            -1.011525E-01             3.764655E+00             1.143224E+01
                   9.7200             7.492578E+01            -3.057968E+01             1.055055E+02             0.000000E+00            -3.431264E+01            -1.029422E-01             3.835905E+00             1.143213E+01
                   9.9000             7.471347E+01            -3.110831E+01             1.058218E+02             0.000000E+00            -3.491073E+01            -1.047255E-01             3.907151E+00             1.143205E+01
                  10.0800             7.450346E+01            -3.163493E+01             1.061384E+02             0.000000E+00            -3.550682E+01            -1.065022E-01             3.978391E+00             1.143198E+01
                  10.2600             7.429573E+01            -3.215952E+01             1.064553E+02             0.000000E+00            -3.610087E+01            -1.082722E-01             4.049625E+00             1.143194E+01
                  10.4400             7.409030E+01            -3.268204E+01             1.067723E+02             0.000000E+00            -3.669286E+01            -1.100354E-01             4.120848E+00             1.143192E+01
                  10.6200             7.388715E+01            -3.320247E+01             1.070896E+02             0.000000E+00            -3.728274E+01            -1.117917E-01             4.192059E+00             1.143192E+01
                  10.8000             7.368629E+01            -3.372076E+01             1.074071E+02             0.000000E+00            -3.787048E+01            -1.135409E-01             4.263255E+00             1.143195E+01
                  10.9800             7.348773E+01            -3.423690E+01             1.077246E+02             0.000000E+00            -3.845605E+01            -1.152831E-01             4.334434E+00             1.143200E+01
                  11.1600             7.329146E+01            -3.475085E+01             1.080423E+02             0.000000E+00            -3.903943E+01            -1.170180E-01             4.405593E+00             1.143208E+01
                  11.3400             7.309750E+01            -3.526259E+01             1.083601E+02             0.000000E+00            -3.962057E+01            -1.187455E-01             4.476729E+00             1.143219E+01
                  11.5200             7.290585E+01            -3.577207E+01             1.086779E+02             0.000000E+00            -4.019944E+01            -1.204657E-01             4.547839E+00             1.143232E+01
                  11.7000             7.271651E+01            -3.627928E+01             1.089958E+02             0.000000E+00            -4.077602E+01            -1.221783E-01             4.618920E+00             1.143248E+01
                  11.8800             7.252950E+01            -3.678419E+01             1.093137E+02             0.000000E+00            -4.135027E+01            -1.238832E-01             4.689970E+00             1.143267E+01
                  12.0600             7.234481E+01            -3.728676E+01             1.096316E+02             0.000000E+00            -4.192216E+01            -1.255805E-01             4.760985E+00             1.143289E+01
                  12.2400             7.216246E+01            -3.778697E+01             1.099494E+02             0.000000E+00            -4.249166E+01            -1.272698E-01             4.831962E+00             1.143314E+01
                  12.4200             7.197476E+01            -3.828479E+01             1.102596E+02             0.000000E+00            -4.305874E+01            -1.289513E-01             4.902897E+00             1.142573E+01
                  12.6000             7.179706E+01            -3.878019E+01             1.105773E+02             0.000000E+00            -4.362336E+01            -1.306247E-01             4.973788E+00             1.142600E+01
                  12.7800             7.162172E+01            -3.927315E+01             1.108949E+02             0.000000E+00            -4.418549E+01            -1.322899E-01             5.044631E+00             1.142629E+01
                  12.9600             7.144876E+01            -3.976364E+01             1.112124E+02             0.000000E+00            -4.474511E+01            -1.339469E-01             5.115423E+00             1.142663E+01
