                   Degree             gamma_1[rad]        dgammadt_1[rad/s]      dgammadtt_1[rad/s2]
                   7.3800            -1.386645E-02            -2.364352E+01             9.126690E+02
                   7.5600            -1.420205E-02            -2.363042E+01             9.346053E+02
                   7.7400            -1.453745E-02            -2.361700E+01             9.565192E+02
                   7.9200            -1.487266E-02            -2.360327E+01             9.784104E+02
                   8.1000            -1.520768E-02            -2.358923E+01             1.000278E+03
                   8.2800            -1.554249E-02            -2.357488E+01             1.022122E+03
                   8.4600            -1.587710E-02            -2.356023E+01             1.043942E+03
                   8.6400            -1.621150E-02            -2.354526E+01             1.065737E+03
                   8.8200            -1.654568E-02            -2.352998E+01             1.087506E+03
                   9.0000            -1.687965E-02            -2.351439E+01             1.109250E+03
                   9.1800            -1.721339E-02            -2.349850E+01             1.130967E+03
                   9.3600            -1.754690E-02            -2.348229E+01             1.152658E+03
                   9.5400            -1.788018E-02            -2.346578E+01             1.174321E+03
                   9.7200            -1.821323E-02            -2.344896E+01             1.195956E+03
                   9.9000            -1.854603E-02            -2.343184E+01             1.217563E+03
                  10.0800            -1.887859E-02            -2.341440E+01             1.239141E+03
                  10.2600            -1.921089E-02            -2.339667E+01             1.260690E+03
                  10.4400            -1.954295E-02            -2.337862E+01             1.282209E+03
                  10.6200            -1.987474E-02            -2.336027E+01             1.303698E+03
                  10.8000            -2.020628E-02            -2.334162E+01             1.325156E+03
                  10.9800            -2.053754E-02            -2.332266E+01             1.346582E+03
                  11.1600            -2.086854E-02            -2.330340E+01             1.367977E+03
                  11.3400            -2.119926E-02            -2.328383E+01             1.389339E+03
                  11.5200            -2.152970E-02            -2.326396E+01             1.410669E+03
                  11.7000            -2.185985E-02            -2.324379E+01             1.431965E+03
                  11.8800            -2.218972E-02            -2.322331E+01             1.453228E+03
                  12.0600            -2.251929E-02            -2.320254E+01             1.474457E+03
                  12.2400            -2.284857E-02            -2.318146E+01             1.495651E+03
                  12.4200            -2.317754E-02            -2.316008E+01             1.516809E+03
                  12.6000            -2.350621E-02            -2.313841E+01             1.537932E+03
                  12.7800            -2.383457E-02            -2.311643E+01             1.559019E+03
                  12.9600            -2.416262E-02            -2.309415E+01             1.580070E+03
                  13.1400            -2.449034E-02            -2.307158E+01             1.601083E+03
                  13.3200            -2.481775E-02            -2.304870E+01             1.622059E+03
                  13.5000            -2.514482E-02            -2.302553E+01             1.642997E+03
                  13.6800            -2.547157E-02            -2.300206E+01             1.663897E+03
                  13.8600            -2.579798E-02            -2.297830E+01             1.684757E+03
                  14.0400            -2.612405E-02            -2.295424E+01             1.705578E+03
                  14.2200            -2.644978E-02            -2.292988E+01             1.726360E+03
                  14.4000            -2.677516E-02            -2.290523E+01             1.747101E+03
                  14.5800            -2.710019E-02            -2.288029E+01             1.767802E+03
                  14.7600            -2.742486E-02            -2.285505E+01             1.788461E+03
                  14.9400            -2.774917E-02            -2.282952E+01             1.809079E+03
                  15.1200            -2.807312E-02            -2.280369E+01             1.829655E+03
                  15.3000            -2.839669E-02            -2.277758E+01             1.850188E+03
                  15.4800            -2.871990E-02            -2.275117E+01             1.870678E+03
                  15.6600            -2.904273E-02            -2.272447E+01             1.891126E+03
                  15.8400            -2.936517E-02            -2.269749E+01             1.911529E+03
                  16.0200            -2.968723E-02            -2.267021E+01             1.931888E+03
                  16.2000            -3.000891E-02            -2.264264E+01             1.952202E+03
                  16.3800            -3.033019E-02            -2.261479E+01             1.972471E+03
                  16.5600            -3.065107E-02            -2.258665E+01             1.992695E+03
                  16.7400            -3.097155E-02            -2.255822E+01             2.012873E+03
                  16.9200            -3.129162E-02            -2.252951E+01             2.033004E+03
                  17.1000            -3.161129E-02            -2.250051E+01             2.053089E+03
                  17.2800            -3.193054E-02            -2.247122E+01             2.073126E+03
                  17.4600            -3.224937E-02            -2.244165E+01             2.093116E+03
                  17.6400            -3.256778E-02            -2.241180E+01             2.113058E+03
                  17.8200            -3.288577E-02            -2.238167E+01             2.132951E+03
                  18.0000            -3.320332E-02            -2.235125E+01             2.152795E+03
                  18.1800            -3.352044E-02            -2.232055E+01             2.172591E+03
                  18.3600            -3.383713E-02            -2.228957E+01             2.192336E+03
                  18.5400            -3.415337E-02            -2.225831E+01             2.212031E+03
                  18.7200            -3.446916E-02            -2.222677E+01             2.231676E+03
                  18.9000            -3.478451E-02            -2.219496E+01             2.251271E+03
                  19.0800            -3.509940E-02            -2.216286E+01             2.270813E+03
                  19.2600            -3.541384E-02            -2.213049E+01             2.290305E+03
                  19.4400            -3.572781E-02            -2.209784E+01             2.309744E+03
                  19.6200            -3.604132E-02            -2.206492E+01             2.329131E+03
                  19.8000            -3.635436E-02            -2.203172E+01             2.348465E+03
                  19.9800            -3.666692E-02            -2.199824E+01             2.367745E+03
                  20.1600            -3.697901E-02            -2.196450E+01             2.386973E+03
                  20.3400            -3.729062E-02            -2.193048E+01             2.406146E+03
                  20.5200            -3.760174E-02            -2.189619E+01             2.425265E+03
                  20.7000            -3.791237E-02            -2.186163E+01             2.444329E+03
                  20.8800            -3.822251E-02            -2.182679E+01             2.463338E+03
                  21.0600            -3.853216E-02            -2.179169E+01             2.482292E+03
                  21.2400            -3.884130E-02            -2.175632E+01             2.501190E+03
                  21.4200            -3.914994E-02            -2.172068E+01             2.520032E+03
                  21.6000            -3.945807E-02            -2.168478E+01             2.538818E+03
                  21.7800            -3.976569E-02            -2.164860E+01             2.557546E+03
                  21.9600            -4.007280E-02            -2.161217E+01             2.576218E+03
                  22.1400            -4.037938E-02            -2.157546E+01             2.594831E+03
                  22.3200            -4.068545E-02            -2.153850E+01             2.613387E+03
                  22.5000            -4.099098E-02            -2.150127E+01             2.631885E+03
                  22.6800            -4.129599E-02            -2.146378E+01             2.650324E+03
                  22.8600            -4.160046E-02            -2.142603E+01             2.668705E+03
                  23.0400            -4.190439E-02            -2.138801E+01             2.687025E+03
                  23.2200            -4.220778E-02            -2.134974E+01             2.705287E+03
                  23.4000            -4.251063E-02            -2.131121E+01             2.723488E+03
                  23.5800            -4.281293E-02            -2.127242E+01             2.741630E+03
                  23.7600            -4.311467E-02            -2.123337E+01             2.759710E+03
                  23.9400            -4.341586E-02            -2.119407E+01             2.777730E+03
                  24.1200            -4.371649E-02            -2.115451E+01             2.795689E+03
                  24.3000            -4.401656E-02            -2.111469E+01             2.813586E+03
                  24.4800            -4.431605E-02            -2.107463E+01             2.831421E+03
                  24.6600            -4.461498E-02            -2.103431E+01             2.849194E+03
                  24.8400            -4.491334E-02            -2.099373E+01             2.866905E+03
                  25.0200            -4.521111E-02            -2.095291E+01             2.884553E+03
                  25.2000            -4.550831E-02            -2.091184E+01             2.902138E+03
                  25.3800            -4.580492E-02            -2.087052E+01             2.919660E+03
                  25.5600            -4.610094E-02            -2.082895E+01             2.937118E+03
                  25.7400            -4.639637E-02            -2.078713E+01             2.954512E+03
                  25.9200            -4.669120E-02            -2.074506E+01             2.971842E+03
                  26.1000            -4.698543E-02            -2.070275E+01             2.989107E+03
                  26.2800            -4.727907E-02            -2.066020E+01             3.006307E+03
                  26.4600            -4.757209E-02            -2.061740E+01             3.023443E+03
                  26.6400            -4.786451E-02            -2.057436E+01             3.040513E+03
                  26.8200            -4.815631E-02            -2.053107E+01             3.057518E+03
                  27.0000            -4.844750E-02            -2.048755E+01             3.074456E+03
                  27.1800            -4.873807E-02            -2.044379E+01             3.091329E+03
                  27.3600            -4.902802E-02            -2.039978E+01             3.108135E+03
                  27.5400            -4.931733E-02            -2.035554E+01             3.124874E+03
                  27.7200            -4.960602E-02            -2.031106E+01             3.141547E+03
                  27.9000            -4.989408E-02            -2.026635E+01             3.158152E+03
                  28.0800            -5.018150E-02            -2.022140E+01             3.174690E+03
                  28.2600            -5.046828E-02            -2.017621E+01             3.191160E+03
                  28.4400            -5.075441E-02            -2.013079E+01             3.207562E+03
                  28.6200            -5.103990E-02            -2.008514E+01             3.223896E+03
                  28.8000            -5.132474E-02            -2.003926E+01             3.240161E+03
                  28.9800            -5.160893E-02            -1.999315E+01             3.256358E+03
                  29.1600            -5.189246E-02            -1.994681E+01             3.272486E+03
                  29.3400            -5.217533E-02            -1.990023E+01             3.288545E+03
                  29.5200            -5.245754E-02            -1.985344E+01             3.304534E+03
                  29.7000            -5.273908E-02            -1.980641E+01             3.320454E+03
                  29.8800            -5.301995E-02            -1.975916E+01             3.336304E+03
                  30.0600            -5.330015E-02            -1.971169E+01             3.352084E+03
                  30.2400            -5.357968E-02            -1.966399E+01             3.367794E+03
                  30.4200            -5.385852E-02            -1.961607E+01             3.383433E+03
                  30.6000            -5.413669E-02            -1.956793E+01             3.399001E+03
                  30.7800            -5.441417E-02            -1.951956E+01             3.414499E+03
                  30.9600            -5.469096E-02            -1.947098E+01             3.429926E+03
                  31.1400            -5.496706E-02            -1.942218E+01             3.445281E+03
                  31.3200            -5.524246E-02            -1.937316E+01             3.460565E+03
                  31.5000            -5.551717E-02            -1.932392E+01             3.475777E+03
                  31.6800            -5.579118E-02            -1.927447E+01             3.490917E+03
                  31.8600            -5.606448E-02            -1.922481E+01             3.505985E+03
                  32.0400            -5.633708E-02            -1.917493E+01             3.520981E+03
                  32.2200            -5.660896E-02            -1.912484E+01             3.535904E+03
                  32.4000            -5.688014E-02            -1.907454E+01             3.550755E+03
                  32.5800            -5.715060E-02            -1.902402E+01             3.565533E+03
                  32.7600            -5.742034E-02            -1.897330E+01             3.580238E+03
                  32.9400            -5.768935E-02            -1.892237E+01             3.594870E+03
                  33.1200            -5.795765E-02            -1.887123E+01             3.609428E+03
                  33.3000            -5.822521E-02            -1.881989E+01             3.623913E+03
                  33.4800            -5.849205E-02            -1.876834E+01             3.638325E+03
                  33.6600            -5.875815E-02            -1.871659E+01             3.652662E+03
                  33.8400            -5.902352E-02            -1.866463E+01             3.666926E+03
                  34.0200            -5.928815E-02            -1.861247E+01             3.681115E+03
                  34.2000            -5.955203E-02            -1.856012E+01             3.695230E+03
                  34.3800            -5.981517E-02            -1.850756E+01             3.709271E+03
                  34.5600            -6.007756E-02            -1.845480E+01             3.723237E+03
                  34.7400            -6.033921E-02            -1.840184E+01             3.737128E+03
                  34.9200            -6.060010E-02            -1.834869E+01             3.750945E+03
                  35.1000            -6.086023E-02            -1.829534E+01             3.764687E+03
                  35.2800            -6.111960E-02            -1.824180E+01             3.778353E+03
                  35.4600            -6.137821E-02            -1.818806E+01             3.791944E+03
                  35.6400            -6.163606E-02            -1.813414E+01             3.805460E+03
                  35.8200            -6.189314E-02            -1.808002E+01             3.818900E+03
                  36.0000            -6.214946E-02            -1.802570E+01             3.832265E+03
                  36.1800            -6.240500E-02            -1.797121E+01             3.845554E+03
                  36.3600            -6.265976E-02            -1.791652E+01             3.858767E+03
                  36.5400            -6.291375E-02            -1.786164E+01             3.871904E+03
                  36.7200            -6.316695E-02            -1.780658E+01             3.884965E+03
                  36.9000            -6.341937E-02            -1.775134E+01             3.897950E+03
                  37.0800            -6.367101E-02            -1.769591E+01             3.910858E+03
                  37.2600            -6.392186E-02            -1.764029E+01             3.923690E+03
                  37.4400            -6.417192E-02            -1.758450E+01             3.936446E+03
                  37.6200            -6.442118E-02            -1.752853E+01             3.949125E+03
                  37.8000            -6.466965E-02            -1.747237E+01             3.961727E+03
                  37.9800            -6.491732E-02            -1.741604E+01             3.974253E+03
                  38.1600            -6.516419E-02            -1.735953E+01             3.986701E+03
                  38.3400            -6.541025E-02            -1.730284E+01             3.999073E+03
                  38.5200            -6.565551E-02            -1.724598E+01             4.011368E+03
                  38.7000            -6.589996E-02            -1.718895E+01             4.023585E+03
                  38.8800            -6.614360E-02            -1.713174E+01             4.035726E+03
                  39.0600            -6.638643E-02            -1.707436E+01             4.047789E+03
                  39.2400            -6.662844E-02            -1.701681E+01             4.059775E+03
                  39.4200            -6.686963E-02            -1.695909E+01             4.071683E+03
                  39.6000            -6.711000E-02            -1.690120E+01             4.083514E+03
                  39.7800            -6.734955E-02            -1.684314E+01             4.095267E+03
                  39.9600            -6.758828E-02            -1.678492E+01             4.106943E+03
                  40.1400            -6.782617E-02            -1.672653E+01             4.118541E+03
                  40.3200            -6.806324E-02            -1.666798E+01             4.130061E+03
                  40.5000            -6.829947E-02            -1.660926E+01             4.141504E+03
                  40.6800            -6.853487E-02            -1.655039E+01             4.152869E+03
                  40.8600            -6.876943E-02            -1.649135E+01             4.164156E+03
                  41.0400            -6.900315E-02            -1.643215E+01             4.175365E+03
                  41.2200            -6.923603E-02            -1.637280E+01             4.186496E+03
                  41.4000            -6.946806E-02            -1.631328E+01             4.197550E+03
                  41.5800            -6.969925E-02            -1.625361E+01             4.208525E+03
                  41.7600            -6.992959E-02            -1.619379E+01             4.219422E+03
                  41.9400            -7.015908E-02            -1.613381E+01             4.230241E+03
                  42.1200            -7.038772E-02            -1.607367E+01             4.240982E+03
                  42.3000            -7.061551E-02            -1.601339E+01             4.251645E+03
                  42.4800            -7.084243E-02            -1.595295E+01             4.262230E+03
                  42.6600            -7.106850E-02            -1.589237E+01             4.272737E+03
                  42.8400            -7.129371E-02            -1.583163E+01             4.283165E+03
                  43.0200            -7.151805E-02            -1.577075E+01             4.293515E+03
                  43.2000            -7.174153E-02            -1.570973E+01             4.303787E+03
                  43.3800            -7.196414E-02            -1.564855E+01             4.313981E+03
                  43.5600            -7.218588E-02            -1.558723E+01             4.324097E+03
                  43.7400            -7.240675E-02            -1.552577E+01             4.334134E+03
                  43.9200            -7.262674E-02            -1.546417E+01             4.344093E+03
                  44.1000            -7.284586E-02            -1.540243E+01             4.353974E+03
                  44.2800            -7.306410E-02            -1.534054E+01             4.363777E+03
                  44.4600            -7.328146E-02            -1.527852E+01             4.373502E+03
                  44.6400            -7.349794E-02            -1.521636E+01             4.383148E+03
                  44.8200            -7.371354E-02            -1.515407E+01             4.392716E+03
                  45.0000            -7.392825E-02            -1.509164E+01             4.402206E+03
                  45.1800            -7.414208E-02            -1.502907E+01             4.411618E+03
                  45.3600            -7.435501E-02            -1.496637E+01             4.420952E+03
                  45.5400            -7.456706E-02            -1.490354E+01             4.430207E+03
                  45.7200            -7.477821E-02            -1.484058E+01             4.439385E+03
                  45.9000            -7.498846E-02            -1.477749E+01             4.448484E+03
                  46.0800            -7.519782E-02            -1.471427E+01             4.457505E+03
                  46.2600            -7.540628E-02            -1.465092E+01             4.466448E+03
                  46.4400            -7.561385E-02            -1.458745E+01             4.475314E+03
                  46.6200            -7.582050E-02            -1.452385E+01             4.484101E+03
                  46.8000            -7.602626E-02            -1.446013E+01             4.492810E+03
                  46.9800            -7.623111E-02            -1.439628E+01             4.501442E+03
                  47.1600            -7.643505E-02            -1.433231E+01             4.509996E+03
                  47.3400            -7.663808E-02            -1.426822E+01             4.518472E+03
                  47.5200            -7.684020E-02            -1.420401E+01             4.526870E+03
                  47.7000            -7.704141E-02            -1.413969E+01             4.535190E+03
                  47.8800            -7.724171E-02            -1.407524E+01             4.543433E+03
                  48.0600            -7.744109E-02            -1.401068E+01             4.551598E+03
                  48.2400            -7.763955E-02            -1.394600E+01             4.559686E+03
                  48.4200            -7.783709E-02            -1.388121E+01             4.567696E+03
                  48.6000            -7.803372E-02            -1.381630E+01             4.575629E+03
                  48.7800            -7.822942E-02            -1.375129E+01             4.583484E+03
                  48.9600            -7.842419E-02            -1.368616E+01             4.591262E+03
                  49.1400            -7.861804E-02            -1.362092E+01             4.598963E+03
                  49.3200            -7.881097E-02            -1.355557E+01             4.606587E+03
                  49.5000            -7.900296E-02            -1.349012E+01             4.614133E+03
                  49.6800            -7.919403E-02            -1.342456E+01             4.621603E+03
                  49.8600            -7.938416E-02            -1.335889E+01             4.628995E+03
                  50.0400            -7.957336E-02            -1.329312E+01             4.636311E+03
                  50.2200            -7.976163E-02            -1.322725E+01             4.643550E+03
                  50.4000            -7.994896E-02            -1.316127E+01             4.650712E+03
                  50.5800            -8.013535E-02            -1.309519E+01             4.657798E+03
                  50.7600            -8.032080E-02            -1.302901E+01             4.664807E+03
                  50.9400            -8.050532E-02            -1.296274E+01             4.671739E+03
                  51.1200            -8.068889E-02            -1.289636E+01             4.678596E+03
                  51.3000            -8.087152E-02            -1.282989E+01             4.685376E+03
                  51.4800            -8.105320E-02            -1.276332E+01             4.692079E+03
                  51.6600            -8.123394E-02            -1.269666E+01             4.698707E+03
                  51.8400            -8.141373E-02            -1.262991E+01             4.705258E+03
                  52.0200            -8.159257E-02            -1.256306E+01             4.711734E+03
                  52.2000            -8.177047E-02            -1.249612E+01             4.718134E+03
                  52.3800            -8.194741E-02            -1.242909E+01             4.724458E+03
                  52.5600            -8.212340E-02            -1.236197E+01             4.730707E+03
                  52.7400            -8.229843E-02            -1.229476E+01             4.736880E+03
                  52.9200            -8.247251E-02            -1.222747E+01             4.742977E+03
                  53.1000            -8.264564E-02            -1.216009E+01             4.748999E+03
                  53.2800            -8.281781E-02            -1.209262E+01             4.754947E+03
                  53.4600            -8.298902E-02            -1.202507E+01             4.760819E+03
                  53.6400            -8.315927E-02            -1.195744E+01             4.766616E+03
                  53.8200            -8.332856E-02            -1.188972E+01             4.772338E+03
                  54.0000            -8.349688E-02            -1.182193E+01             4.777986E+03
                  54.1800            -8.366425E-02            -1.175405E+01             4.783559E+03
                  54.3600            -8.383065E-02            -1.168610E+01             4.789057E+03
                  54.5400            -8.399608E-02            -1.161807E+01             4.794481E+03
                  54.7200            -8.416055E-02            -1.154996E+01             4.799831E+03
                  54.9000            -8.432405E-02            -1.148178E+01             4.805107E+03
                  55.0800            -8.448658E-02            -1.141352E+01             4.810309E+03
                  55.2600            -8.464814E-02            -1.134519E+01             4.815437E+03
                  55.4400            -8.480873E-02            -1.127679E+01             4.820491E+03
                  55.6200            -8.496835E-02            -1.120832E+01             4.825472E+03
                  55.8000            -8.512700E-02            -1.113977E+01             4.830379E+03
                  55.9800            -8.528468E-02            -1.107116E+01             4.835213E+03
                  56.1600            -8.544137E-02            -1.100248E+01             4.839973E+03
                  56.3400            -8.559710E-02            -1.093373E+01             4.844661E+03
                  56.5200            -8.575184E-02            -1.086491E+01             4.849276E+03
                  56.7000            -8.590561E-02            -1.079603E+01             4.853818E+03
                  56.8800            -8.605840E-02            -1.072709E+01             4.858287E+03
                  57.0600            -8.621022E-02            -1.065808E+01             4.862684E+03
                  57.2400            -8.636105E-02            -1.058901E+01             4.867008E+03
                  57.4200            -8.651090E-02            -1.051988E+01             4.871261E+03
                  57.6000            -8.665977E-02            -1.045069E+01             4.875441E+03
                  57.7800            -8.680765E-02            -1.038144E+01             4.879549E+03
                  57.9600            -8.695455E-02            -1.031214E+01             4.883586E+03
                  58.1400            -8.710047E-02            -1.024278E+01             4.887551E+03
                  58.3200            -8.724540E-02            -1.017336E+01             4.891444E+03
                  58.5000            -8.738935E-02            -1.010388E+01             4.895267E+03
                  58.6800            -8.753231E-02            -1.003436E+01             4.899018E+03
                  58.8600            -8.767428E-02            -9.964775E+00             4.902698E+03
                  59.0400            -8.781526E-02            -9.895143E+00             4.906308E+03
                  59.2200            -8.795526E-02            -9.825460E+00             4.909846E+03
                  59.4000            -8.809426E-02            -9.755727E+00             4.913315E+03
                  59.5800            -8.823228E-02            -9.685946E+00             4.916713E+03
                  59.7600            -8.836930E-02            -9.616117E+00             4.920040E+03
                  59.9400            -8.850534E-02            -9.546241E+00             4.923298E+03
                  60.1200            -8.864037E-02            -9.476319E+00             4.926486E+03
                  60.3000            -8.877442E-02            -9.406353E+00             4.929604E+03
                  60.4800            -8.890747E-02            -9.336342E+00             4.932653E+03
                  60.6600            -8.903953E-02            -9.266289E+00             4.935633E+03
                  60.8400            -8.917060E-02            -9.196194E+00             4.938543E+03
                  61.0200            -8.930066E-02            -9.126059E+00             4.941384E+03
                  61.2000            -8.942974E-02            -9.055883E+00             4.944157E+03
                  61.3800            -8.955781E-02            -8.985668E+00             4.946861E+03
                  61.5600            -8.968489E-02            -8.915416E+00             4.949496E+03
                  61.7400            -8.981097E-02            -8.845126E+00             4.952063E+03
                  61.9200            -8.993605E-02            -8.774801E+00             4.954562E+03
                  62.1000            -9.006014E-02            -8.704440E+00             4.956993E+03
                  62.2800            -9.018322E-02            -8.634046E+00             4.959357E+03
                  62.4600            -9.030531E-02            -8.563618E+00             4.961653E+03
                  62.6400            -9.042639E-02            -8.493159E+00             4.963881E+03
                  62.8200            -9.054647E-02            -8.422668E+00             4.966042E+03
                  63.0000            -9.066556E-02            -8.352146E+00             4.968136E+03
                  63.1800            -9.078364E-02            -8.281596E+00             4.970164E+03
                  63.3600            -9.090072E-02            -8.211017E+00             4.972124E+03
                  63.5400            -9.101680E-02            -8.140411E+00             4.974019E+03
                  63.7200            -9.113187E-02            -8.069778E+00             4.975847E+03
                  63.9000            -9.124594E-02            -7.999120E+00             4.977608E+03
                  64.0800            -9.135901E-02            -7.928437E+00             4.979304E+03
                  64.2600            -9.147108E-02            -7.857731E+00             4.980935E+03
                  64.4400            -9.158214E-02            -7.787002E+00             4.982499E+03
                  64.6200            -9.169219E-02            -7.716251E+00             4.983999E+03
                  64.8000            -9.180124E-02            -7.645479E+00             4.985433E+03
                  64.9800            -9.190929E-02            -7.574688E+00             4.986802E+03
                  65.1600            -9.201633E-02            -7.503877E+00             4.988107E+03
                  65.3400            -9.212237E-02            -7.433049E+00             4.989347E+03
                  65.5200            -9.222740E-02            -7.362203E+00             4.990522E+03
                  65.7000            -9.233142E-02            -7.291341E+00             4.991634E+03
                  65.8800            -9.243444E-02            -7.220463E+00             4.992681E+03
                  66.0600            -9.253645E-02            -7.149571E+00             4.993665E+03
                  66.2400            -9.263746E-02            -7.078666E+00             4.994585E+03
                  66.4200            -9.273745E-02            -7.007748E+00             4.995441E+03
                  66.6000            -9.283645E-02            -6.936818E+00             4.996235E+03
                  66.7800            -9.293443E-02            -6.865877E+00             4.996965E+03
                  66.9600            -9.303141E-02            -6.794927E+00             4.997633E+03
                  67.1400            -9.312738E-02            -6.723967E+00             4.998238E+03
                  67.3200            -9.322234E-02            -6.652999E+00             4.998781E+03
                  67.5000            -9.331629E-02            -6.582024E+00             4.999262E+03
                  67.6800            -9.340924E-02            -6.511042E+00             4.999681E+03
                  67.8600            -9.350118E-02            -6.440055E+00             5.000037E+03
                  68.0400            -9.359211E-02            -6.369064E+00             5.000333E+03
                  68.2200            -9.368203E-02            -6.298068E+00             5.000567E+03
                  68.4000            -9.377095E-02            -6.227070E+00             5.000739E+03
                  68.5800            -9.385885E-02            -6.156069E+00             5.000851E+03
                  68.7600            -9.394575E-02            -6.085068E+00             5.000902E+03
                  68.9400            -9.403164E-02            -6.014066E+00             5.000893E+03
                  69.1200            -9.411653E-02            -5.943064E+00             5.000823E+03
                  69.3000            -9.420040E-02            -5.872064E+00             5.000693E+03
                  69.4800            -9.428327E-02            -5.801067E+00             5.000504E+03
                  69.6600            -9.436512E-02            -5.730072E+00             5.000254E+03
                  69.8400            -9.444598E-02            -5.659081E+00             4.999945E+03
                  70.0200            -9.452582E-02            -5.588095E+00             4.999577E+03
                  70.2000            -9.460465E-02            -5.517115E+00             4.999149E+03
                  70.3800            -9.468248E-02            -5.446141E+00             4.998663E+03
                  70.5600            -9.475930E-02            -5.375175E+00             4.998118E+03
                  70.7400            -9.483511E-02            -5.304216E+00             4.997515E+03
                  70.9200            -9.490992E-02            -5.233267E+00             4.996854E+03
                  71.1000            -9.498371E-02            -5.162327E+00             4.996134E+03
                  71.2800            -9.505650E-02            -5.091398E+00             4.995357E+03
                  71.4600            -9.512829E-02            -5.020481E+00             4.994522E+03
                  71.6400            -9.519906E-02            -4.949575E+00             4.993629E+03
                  71.8200            -9.526883E-02            -4.878683E+00             4.992680E+03
                  72.0000            -9.533760E-02            -4.807804E+00             4.991673E+03
                  72.1800            -9.540535E-02            -4.736941E+00             4.990610E+03
                  72.3600            -9.547211E-02            -4.666092E+00             4.989490E+03
                  72.5400            -9.553785E-02            -4.595260E+00             4.988314E+03
                  72.7200            -9.560259E-02            -4.524445E+00             4.987082E+03
                  72.9000            -9.566633E-02            -4.453648E+00             4.985794E+03
                  73.0800            -9.572906E-02            -4.382870E+00             4.984450E+03
                  73.2600            -9.579078E-02            -4.312111E+00             4.983051E+03
                  73.4400            -9.585150E-02            -4.241372E+00             4.981597E+03
                  73.6200            -9.591122E-02            -4.170654E+00             4.980087E+03
                  73.8000            -9.596993E-02            -4.099958E+00             4.978523E+03
                  73.9800            -9.602764E-02            -4.029285E+00             4.976904E+03
                  74.1600            -9.608434E-02            -3.958635E+00             4.975231E+03
                  74.3400            -9.614005E-02            -3.888009E+00             4.973504E+03
                  74.5200            -9.619475E-02            -3.817408E+00             4.971723E+03
                  74.7000            -9.624844E-02            -3.746833E+00             4.969888E+03
                  74.8800            -9.630114E-02            -3.676284E+00             4.967999E+03
                  75.0600            -9.635283E-02            -3.605762E+00             4.966057E+03
                  75.2400            -9.640353E-02            -3.535268E+00             4.964062E+03
                  75.4200            -9.645322E-02            -3.464803E+00             4.962015E+03
                  75.6000            -9.650191E-02            -3.394368E+00             4.959914E+03
