                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -1.134055E+00            -4.830840E+01             3.742673E+00             5.016052E+00             1.273378E+00             1.985173E+01             1.989252E+01
                   0.1800            -1.475854E+00            -4.722616E+01             3.176270E+00             5.487495E+00             2.317838E+00             1.937781E+01             1.951594E+01
                   0.3600            -2.182923E+00            -4.730322E+01             2.518620E+00             5.490870E+00             2.985589E+00             1.944665E+01             1.967450E+01
                   0.5400            -2.889930E+00            -4.738216E+01             1.861247E+00             5.494753E+00             3.653681E+00             1.951638E+01             1.985544E+01
                   0.7200            -3.596664E+00            -4.746264E+01             1.204282E+00             5.499266E+00             4.322107E+00             1.958677E+01             2.005797E+01
                   0.9000            -4.302867E+00            -4.754442E+01             5.479259E-01             5.504484E+00             4.990733E+00             1.965764E+01             2.028128E+01
                   1.0800            -5.008451E+00            -4.762735E+01            -1.077691E-01             5.510456E+00             5.659560E+00             1.972886E+01             2.052459E+01
                   1.2600            -5.713496E+00            -4.771136E+01            -7.629018E-01             5.517213E+00             6.328713E+00             1.980035E+01             2.078717E+01
                   1.4400            -6.417873E+00            -4.779637E+01            -1.417362E+00             5.524770E+00             6.998098E+00             1.987198E+01             2.106820E+01
                   1.6200            -7.121571E+00            -4.788236E+01            -2.071151E+00             5.533137E+00             7.667724E+00             1.994369E+01             2.136691E+01
                   1.8000            -7.824538E+00            -4.796929E+01            -2.724222E+00             5.542316E+00             8.337546E+00             2.001539E+01             2.168249E+01
                   1.9800            -8.526827E+00            -4.805715E+01            -3.376634E+00             5.552306E+00             9.007624E+00             2.008701E+01             2.201420E+01
                   2.1600            -9.228369E+00            -4.814593E+01            -4.028321E+00             5.563103E+00             9.677887E+00             2.015848E+01             2.236126E+01
                   2.3400            -9.929186E+00            -4.823563E+01            -4.679309E+00             5.574702E+00             1.034836E+01             2.022975E+01             2.272292E+01
                   2.5200            -1.062925E+01            -4.832625E+01            -5.329571E+00             5.587096E+00             1.101900E+01             2.030073E+01             2.309844E+01
                   2.7000            -1.132856E+01            -4.841779E+01            -5.979101E+00             5.600276E+00             1.168981E+01             2.037138E+01             2.348712E+01
                   2.8800            -1.202711E+01            -4.851024E+01            -6.627908E+00             5.614232E+00             1.236077E+01             2.044164E+01             2.388827E+01
                   3.0600            -1.272490E+01            -4.860361E+01            -7.275970E+00             5.628948E+00             1.303187E+01             2.051144E+01             2.430121E+01
                   3.2400            -1.342194E+01            -4.869785E+01            -7.923315E+00             5.644388E+00             1.370308E+01             2.058073E+01             2.472531E+01
                   3.4200            -1.411848E+01            -4.879257E+01            -8.570158E+00             5.660231E+00             1.437431E+01             2.064947E+01             2.515992E+01
                   3.6000            -1.481481E+01            -4.888721E+01            -9.216772E+00             5.676064E+00             1.504540E+01             2.071767E+01             2.560441E+01
                   3.7800            -1.551095E+01            -4.898178E+01            -9.863158E+00             5.691865E+00             1.571633E+01             2.078533E+01             2.605826E+01
                   3.9600            -1.620690E+01            -4.907629E+01            -1.050932E+01             5.707627E+00             1.638711E+01             2.085245E+01             2.652098E+01
                   4.1400            -1.690262E+01            -4.917073E+01            -1.115523E+01             5.723343E+00             1.705770E+01             2.091904E+01             2.699206E+01
                   4.3200            -1.759812E+01            -4.926511E+01            -1.180091E+01             5.739007E+00             1.772810E+01             2.098510E+01             2.747108E+01
                   4.5000            -1.829338E+01            -4.935946E+01            -1.244632E+01             5.754610E+00             1.839829E+01             2.105063E+01             2.795758E+01
                   4.6800            -1.898841E+01            -4.945376E+01            -1.309148E+01             5.770145E+00             1.906826E+01             2.111565E+01             2.845117E+01
                   4.8600            -1.968318E+01            -4.954804E+01            -1.373638E+01             5.785605E+00             1.973799E+01             2.118015E+01             2.895146E+01
                   5.0400            -2.037770E+01            -4.964230E+01            -1.438100E+01             5.800983E+00             2.040747E+01             2.124415E+01             2.945809E+01
                   5.2200            -2.107195E+01            -4.973655E+01            -1.502534E+01             5.816272E+00             2.107668E+01             2.130765E+01             2.997070E+01
                   5.4000            -2.176592E+01            -4.983079E+01            -1.566940E+01             5.831463E+00             2.174562E+01             2.137067E+01             3.048897E+01
                   5.5800            -2.245960E+01            -4.992504E+01            -1.631316E+01             5.846550E+00             2.241425E+01             2.143320E+01             3.101259E+01
                   5.7600            -2.315299E+01            -5.001930E+01            -1.695662E+01             5.861526E+00             2.308258E+01             2.149526E+01             3.154127E+01
                   5.9400            -2.384608E+01            -5.011358E+01            -1.759978E+01             5.876383E+00             2.375058E+01             2.155685E+01             3.207473E+01
                   6.1200            -2.453885E+01            -5.020790E+01            -1.824262E+01             5.891113E+00             2.441825E+01             2.161800E+01             3.261271E+01
                   6.3000            -2.523131E+01            -5.030225E+01            -1.888515E+01             5.905709E+00             2.508556E+01             2.167870E+01             3.315496E+01
                   6.4800            -2.592343E+01            -5.039665E+01            -1.952734E+01             5.920164E+00             2.575251E+01             2.173898E+01             3.370126E+01
                   6.6600            -2.661523E+01            -5.049111E+01            -2.016921E+01             5.934471E+00             2.641907E+01             2.179884E+01             3.425137E+01
                   6.8400            -2.730667E+01            -5.058563E+01            -2.081074E+01             5.948621E+00             2.708524E+01             2.185829E+01             3.480510E+01
                   7.0200            -2.799776E+01            -5.068023E+01            -2.145192E+01             5.962607E+00             2.775099E+01             2.191735E+01             3.536224E+01
                   7.2000            -2.868849E+01            -5.077490E+01            -2.209275E+01             5.976423E+00             2.841632E+01             2.197604E+01             3.592260E+01
                   7.3800            -2.937885E+01            -5.086967E+01            -2.273322E+01             5.990060E+00             2.908120E+01             2.203436E+01             3.648602E+01
                   7.5600            -3.006883E+01            -5.096453E+01            -2.337333E+01             6.003511E+00             2.974563E+01             2.209233E+01             3.705231E+01
                   7.7400            -3.075843E+01            -5.105951E+01            -2.401307E+01             6.016769E+00             3.040959E+01             2.214998E+01             3.762133E+01
                   7.9200            -3.144763E+01            -5.115460E+01            -2.465243E+01             6.029826E+00             3.107306E+01             2.220730E+01             3.819292E+01
                   8.1000            -3.213643E+01            -5.124981E+01            -2.529141E+01             6.042674E+00             3.173603E+01             2.226432E+01             3.876694E+01
                   8.2800            -3.282482E+01            -5.134516E+01            -2.592999E+01             6.055307E+00             3.239849E+01             2.232106E+01             3.934325E+01
                   8.4600            -3.351279E+01            -5.144064E+01            -2.656818E+01             6.067718E+00             3.306041E+01             2.237753E+01             3.992173E+01
                   8.6400            -3.420034E+01            -5.153628E+01            -2.720597E+01             6.079898E+00             3.372178E+01             2.243375E+01             4.050224E+01
                   8.8200            -3.488745E+01            -5.163207E+01            -2.784335E+01             6.091841E+00             3.438259E+01             2.248973E+01             4.108468E+01
                   9.0000            -3.557412E+01            -5.172803E+01            -2.848031E+01             6.103539E+00             3.504283E+01             2.254551E+01             4.166893E+01
                   9.1800            -3.626034E+01            -5.182415E+01            -2.911685E+01             6.114985E+00             3.570247E+01             2.260108E+01             4.225488E+01
                   9.3600            -3.694610E+01            -5.192046E+01            -2.975296E+01             6.126173E+00             3.636150E+01             2.265648E+01             4.284244E+01
                   9.5400            -3.763139E+01            -5.201696E+01            -3.038864E+01             6.137096E+00             3.701991E+01             2.271172E+01             4.343151E+01
                   9.7200            -3.831621E+01            -5.211364E+01            -3.102388E+01             6.147746E+00             3.767768E+01             2.276682E+01             4.402199E+01
                   9.9000            -3.900054E+01            -5.221053E+01            -3.165866E+01             6.158116E+00             3.833479E+01             2.282180E+01             4.461379E+01
                  10.0800            -3.968438E+01            -5.230762E+01            -3.229300E+01             6.168201E+00             3.899123E+01             2.287668E+01             4.520684E+01
                  10.2600            -4.036772E+01            -5.240493E+01            -3.292687E+01             6.177993E+00             3.964699E+01             2.293147E+01             4.580105E+01
                  10.4400            -4.105054E+01            -5.250245E+01            -3.356027E+01             6.187487E+00             4.030204E+01             2.298620E+01             4.639634E+01
                  10.6200            -4.173285E+01            -5.260020E+01            -3.419320E+01             6.196675E+00             4.095638E+01             2.304089E+01             4.699263E+01
                  10.8000            -4.241463E+01            -5.269818E+01            -3.482565E+01             6.205552E+00             4.160998E+01             2.309555E+01             4.758986E+01
                  10.9800            -4.309588E+01            -5.279639E+01            -3.545761E+01             6.214112E+00             4.226283E+01             2.315020E+01             4.818795E+01
                  11.1600            -4.377657E+01            -5.289483E+01            -3.608908E+01             6.222349E+00             4.291492E+01             2.320486E+01             4.878684E+01
                  11.3400            -4.445671E+01            -5.299352E+01            -3.672004E+01             6.230257E+00             4.356622E+01             2.325955E+01             4.938646E+01
                  11.5200            -4.513629E+01            -5.309245E+01            -3.735049E+01             6.237832E+00             4.421674E+01             2.331429E+01             4.998676E+01
                  11.7000            -4.581529E+01            -5.319163E+01            -3.798043E+01             6.245066E+00             4.486643E+01             2.336909E+01             5.058766E+01
                  11.8800            -4.649370E+01            -5.329106E+01            -3.860984E+01             6.251957E+00             4.551531E+01             2.342397E+01             5.118911E+01
                  12.0600            -4.717151E+01            -5.339073E+01            -3.923872E+01             6.258497E+00             4.616333E+01             2.347894E+01             5.179106E+01
                  12.2400            -4.784872E+01            -5.349067E+01            -3.986705E+01             6.264684E+00             4.681050E+01             2.353403E+01             5.239345E+01
                  12.4200            -4.852530E+01            -5.359085E+01            -4.049485E+01             6.270513E+00             4.745680E+01             2.358924E+01             5.299623E+01
                  12.6000            -4.920126E+01            -5.369129E+01            -4.112208E+01             6.275979E+00             4.810221E+01             2.364460E+01             5.359934E+01
                  12.7800            -4.987657E+01            -5.379198E+01            -4.174876E+01             6.281078E+00             4.874671E+01             2.370011E+01             5.420274E+01
                  12.9600            -5.055124E+01            -5.389292E+01            -4.237486E+01             6.285807E+00             4.939029E+01             2.375578E+01             5.480637E+01
                  13.1400            -5.122523E+01            -5.399412E+01            -4.300038E+01             6.290161E+00             5.003294E+01             2.381163E+01             5.541018E+01
                  13.3200            -5.189855E+01            -5.409556E+01            -4.362532E+01             6.294139E+00             5.067463E+01             2.386767E+01             5.601414E+01
