                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             1.824999E+01             3.557489E-02             9.499901E-02             5.000004E-01             5.000837E-01
                   0.1800             1.825961E+01             3.809233E-02             1.202515E-01             4.997368E-01             4.817027E+00
                   0.3600             1.825927E+01             3.895101E-02             1.117931E-01             4.997461E-01             5.047111E+00
                   0.5400             1.825890E+01             3.931860E-02             1.051171E-01             4.997563E-01             5.270568E+00
                   0.7200             1.825851E+01             3.923011E-02             1.000484E-01             4.997669E-01             5.494551E+00
                   0.9000             1.825812E+01             3.879409E-02             9.646474E-02             4.997775E-01             5.723017E+00
                   1.0800             1.825774E+01             3.826615E-02             9.424701E-02             4.997880E-01             5.956818E+00
                   1.2600             1.825738E+01             3.800433E-02             9.326514E-02             4.997979E-01             6.195991E+00
                   1.4400             1.825703E+01             3.828307E-02             9.347429E-02             4.998073E-01             1.572499E-01
                   1.6200             1.825672E+01             3.909159E-02             9.500984E-02             4.998160E-01             4.066641E-01
                   1.8000             1.825643E+01             4.010226E-02             9.821148E-02             4.998239E-01             6.608105E-01
                   1.9800             1.825618E+01             4.086217E-02             1.035332E-01             4.998307E-01             9.190748E-01
                   2.1600             1.825599E+01             4.103891E-02             1.113683E-01             4.998359E-01             1.181196E+00
                   2.3400             1.825588E+01             4.051633E-02             1.218121E-01             4.998390E-01             1.446683E+00
                   2.5200             1.825587E+01             3.934223E-02             1.344863E-01             4.998393E-01             1.715242E+00
                   2.7000             1.825597E+01             3.764590E-02             1.484620E-01             4.998364E-01             1.986520E+00
                   2.8800             1.825620E+01             3.558620E-02             1.623427E-01             4.998300E-01             2.260115E+00
                   3.0600             1.825655E+01             3.334064E-02             1.744947E-01             4.998207E-01             2.535787E+00
                   3.2400             1.825697E+01             3.114701E-02             1.833266E-01             4.998090E-01             2.813146E+00
                   3.4200             1.825744E+01             2.956351E-02             1.875985E-01             4.997963E-01             3.091887E+00
                   3.6000             1.825789E+01             3.080854E-02             1.866567E-01             4.997837E-01             3.371741E+00
                   3.7800             1.825830E+01             3.339823E-02             1.805678E-01             4.997727E-01             3.652453E+00
                   3.9600             1.825861E+01             3.625644E-02             1.701306E-01             4.997642E-01             3.933698E+00
                   4.1400             1.825880E+01             3.907567E-02             1.567419E-01             4.997588E-01             4.215233E+00
                   4.3200             1.825889E+01             4.162760E-02             1.421441E-01             4.997566E-01             4.496732E+00
