                   Degree               T_ocsc2[K]               T_ocsc3[K]               T_ocdc2[K]               T_ocdc3[K]               T_rosc2[K]               T_rosc3[K]               T_rodc2[K]               T_rodc3[K]             T_roller2[K]             T_roller3[K]
                   0.0000             3.242046E+02             3.241735E+02             3.242046E+02             3.241735E+02             3.267343E+02             3.262046E+02             3.267343E+02             3.262046E+02             3.275149E+02             3.268900E+02
                   0.1800             3.245859E+02             3.245705E+02             3.246040E+02             3.245884E+02             3.270776E+02             3.265704E+02             3.270985E+02             3.265906E+02             3.278887E+02             3.272846E+02
                   0.3600             3.246742E+02             3.246659E+02             3.246966E+02             3.246872E+02             3.271497E+02             3.266520E+02             3.271767E+02             3.266776E+02             3.279708E+02             3.273751E+02
                   0.5400             3.246590E+02             3.246545E+02             3.246839E+02             3.246776E+02             3.271258E+02             3.266330E+02             3.271567E+02             3.266621E+02             3.279528E+02             3.273614E+02
                   0.7200             3.245915E+02             3.245891E+02             3.246183E+02             3.246136E+02             3.270534E+02             3.265633E+02             3.270878E+02             3.265952E+02             3.278848E+02             3.272954E+02
                   0.9000             3.245049E+02             3.245040E+02             3.245334E+02             3.245295E+02             3.269637E+02             3.264752E+02             3.270012E+02             3.265097E+02             3.277986E+02             3.272103E+02
                   1.0800             3.244149E+02             3.244151E+02             3.244447E+02             3.244413E+02             3.268713E+02             3.263841E+02             3.269113E+02             3.264206E+02             3.277091E+02             3.271214E+02
                   1.2600             3.243278E+02             3.243289E+02             3.243585E+02             3.243555E+02             3.267820E+02             3.262958E+02             3.268242E+02             3.263341E+02             3.276222E+02             3.270351E+02
                   1.4400             3.242458E+02             3.242478E+02             3.242770E+02             3.242743E+02             3.266981E+02             3.262128E+02             3.267420E+02             3.262523E+02             3.275401E+02             3.269535E+02
                   1.6200             3.241697E+02             3.241725E+02             3.242011E+02             3.241988E+02             3.266201E+02             3.261358E+02             3.266654E+02             3.261762E+02             3.274637E+02             3.268775E+02
                   1.8000             3.240997E+02             3.241031E+02             3.241309E+02             3.241289E+02             3.265482E+02             3.260648E+02             3.265945E+02             3.261058E+02             3.273930E+02             3.268073E+02
                   1.9800             3.240357E+02             3.240397E+02             3.240665E+02             3.240648E+02             3.264825E+02             3.259998E+02             3.265295E+02             3.260412E+02             3.273281E+02             3.267428E+02
                   2.1600             3.239775E+02             3.239822E+02             3.240077E+02             3.240064E+02             3.264226E+02             3.259407E+02             3.264701E+02             3.259822E+02             3.272689E+02             3.266840E+02
                   2.3400             3.239251E+02             3.239303E+02             3.239546E+02             3.239535E+02             3.263686E+02             3.258874E+02             3.264164E+02             3.259288E+02             3.272153E+02             3.266307E+02
                   2.5200             3.238784E+02             3.238840E+02             3.239068E+02             3.239060E+02             3.263202E+02             3.258397E+02             3.263681E+02             3.258809E+02             3.271671E+02             3.265829E+02
                   2.7000             3.238371E+02             3.238431E+02             3.238645E+02             3.238638E+02             3.262774E+02             3.257975E+02             3.263252E+02             3.258383E+02             3.271244E+02             3.265405E+02
