                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.243422E+02             3.243422E+02             3.265220E+02             3.265220E+02             3.272317E+02             3.248014E+02             3.242899E+02             3.248014E+02             3.242899E+02
                   0.1800             3.247135E+02             3.247316E+02             3.268604E+02             3.268809E+02             3.275992E+02             3.251731E+02             3.247266E+02             3.251817E+02             3.247372E+02
                   0.3600             3.247984E+02             3.248201E+02             3.269308E+02             3.269570E+02             3.276789E+02             3.252621E+02             3.248438E+02             3.252668E+02             3.248493E+02
                   0.5400             3.247816E+02             3.248053E+02             3.269061E+02             3.269360E+02             3.276596E+02             3.252478E+02             3.248439E+02             3.252503E+02             3.248463E+02
                   0.7200             3.247135E+02             3.247388E+02             3.268335E+02             3.268666E+02             3.275910E+02             3.251822E+02             3.247853E+02             3.251829E+02             3.247854E+02
                   0.9000             3.246268E+02             3.246534E+02             3.267439E+02             3.267796E+02             3.275045E+02             3.250978E+02             3.247048E+02             3.250971E+02             3.247030E+02
                   1.0800             3.245369E+02             3.245644E+02             3.266517E+02             3.266896E+02             3.274148E+02             3.250098E+02             3.246194E+02             3.250077E+02             3.246160E+02
                   1.2600             3.244498E+02             3.244779E+02             3.265626E+02             3.266024E+02             3.273277E+02             3.249242E+02             3.245360E+02             3.249210E+02             3.245310E+02
                   1.4400             3.243678E+02             3.243961E+02             3.264788E+02             3.265200E+02             3.272455E+02             3.248435E+02             3.244571E+02             3.248391E+02             3.244506E+02
                   1.6200             3.242918E+02             3.243200E+02             3.264009E+02             3.264433E+02             3.271689E+02             3.247683E+02             3.243837E+02             3.247627E+02             3.243758E+02
                   1.8000             3.242217E+02             3.242496E+02             3.263292E+02             3.263723E+02             3.270981E+02             3.246988E+02             3.243160E+02             3.246921E+02             3.243066E+02
                   1.9800             3.241577E+02             3.241850E+02             3.262636E+02             3.263071E+02             3.270331E+02             3.246352E+02             3.242539E+02             3.246273E+02             3.242432E+02
                   2.1600             3.240995E+02             3.241261E+02             3.262039E+02             3.262477E+02             3.269737E+02             3.245772E+02             3.241975E+02             3.245682E+02             3.241853E+02
                   2.3400             3.240470E+02             3.240727E+02             3.261499E+02             3.261938E+02             3.269200E+02             3.245248E+02             3.241466E+02             3.245147E+02             3.241330E+02
