                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             7.734415E-02             4.479446E-04             1.347408E-06             5.944240E-05             5.087344E-04             4.705186E-01             7.659134E-02             4.710273E-01
                   0.1800             7.965586E-02            -1.372943E-03            -4.129778E-06             2.324279E-04            -1.144644E-03             4.719555E-01             7.630010E-02             4.708108E-01
                   0.3600             7.979608E-02            -2.712103E-03            -8.157915E-06             5.696390E-04            -2.150622E-03             4.718608E-01             7.630948E-02             4.697102E-01
                   0.5400             7.994136E-02            -4.051328E-03            -1.218620E-05             9.062269E-04            -3.157288E-03             4.717819E-01             7.632808E-02             4.686247E-01
                   0.7200             8.009484E-02            -5.390479E-03            -1.621419E-05             1.241924E-03            -4.164769E-03             4.717212E-01             7.635526E-02             4.675564E-01
                   0.9000             8.025761E-02            -6.729194E-03            -2.024078E-05             1.576653E-03            -5.172782E-03             4.716789E-01             7.639046E-02             4.665061E-01
                   1.0800             8.042994E-02            -8.067390E-03            -2.426568E-05             1.910407E-03            -6.181249E-03             4.716542E-01             7.643250E-02             4.654730E-01
                   1.2600             8.061180E-02            -9.405255E-03            -2.828945E-05             2.243208E-03            -7.190336E-03             4.716451E-01             7.647949E-02             4.644548E-01
                   1.4400             8.080293E-02            -1.074253E-02            -3.231130E-05             2.575088E-03            -8.199757E-03             4.716490E-01             7.652900E-02             4.634492E-01
                   1.6200             8.100309E-02            -1.207919E-02            -3.633107E-05             2.906085E-03            -9.209436E-03             4.716626E-01             7.657804E-02             4.624532E-01
                   1.8000             8.121195E-02            -1.341508E-02            -4.034833E-05             3.236241E-03            -1.021919E-02             4.716825E-01             7.662337E-02             4.614633E-01
                   1.9800             8.142923E-02            -1.475027E-02            -4.436325E-05             3.565600E-03            -1.122903E-02             4.717049E-01             7.666159E-02             4.604759E-01
