                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             7.019070E+01             7.580967E-02             7.011489E+01             2.681208E+05             6.675100E-02             2.007856E-04             8.857881E-03             1.141335E+01
                   0.1800             7.015845E+01            -1.705706E-01             7.032902E+01             2.681208E+05            -2.045907E-01            -6.154039E-04             3.463553E-02             1.136995E+01
                   0.3600             6.999443E+01            -3.204775E-01             7.031490E+01             2.681208E+05            -4.041473E-01            -1.215662E-03             8.488545E-02             1.137135E+01
                   0.5400             6.983267E+01            -4.704870E-01             7.030316E+01             2.681208E+05            -6.037136E-01            -1.815942E-03             1.350425E-01             1.137412E+01
                   0.7200             6.967348E+01            -6.206182E-01             7.029410E+01             2.681207E+05            -8.032688E-01            -2.416178E-03             1.850668E-01             1.137817E+01
                   0.9000             6.951697E+01            -7.708284E-01             7.028780E+01             2.681207E+05            -1.002759E+00            -3.016204E-03             2.349468E-01             1.138342E+01
                   1.0800             6.936302E+01            -9.211062E-01             7.028412E+01             2.681207E+05            -1.202172E+00            -3.615980E-03             2.846816E-01             1.138968E+01
                   1.2600             6.921129E+01            -1.071477E+00             7.028277E+01             2.681207E+05            -1.401535E+00            -4.215587E-03             3.342744E-01             1.139668E+01
                   1.4400             6.906145E+01            -1.221897E+00             7.028335E+01             2.681207E+05            -1.600812E+00            -4.814907E-03             3.837299E-01             1.140406E+01
                   1.6200             6.891302E+01            -1.372355E+00             7.028538E+01             2.681207E+05            -1.799995E+00            -5.413919E-03             4.330538E-01             1.141137E+01
                   1.8000             6.876551E+01            -1.522825E+00             7.028834E+01             2.681207E+05            -1.999064E+00            -6.012556E-03             4.822524E-01             1.141812E+01
                   1.9800             6.861837E+01            -1.673308E+00             7.029168E+01             2.681207E+05            -2.198029E+00            -6.610843E-03             5.313322E-01             1.142382E+01
                   2.1600             6.847113E+01            -1.823769E+00             7.029490E+01             2.681207E+05            -2.396860E+00            -7.208691E-03             5.803003E-01             1.142800E+01
                   2.3400             6.839636E+01            -1.974199E+00             7.037056E+01             2.681207E+05            -2.595557E+00            -7.806091E-03             6.291642E-01             1.143027E+01
                   2.5200             6.832166E+01            -2.124573E+00             7.044623E+01             2.681207E+05            -2.794102E+00            -8.402990E-03             6.779316E-01             1.143038E+01
                   2.7000             6.824568E+01            -2.274872E+00             7.052055E+01             2.681207E+05            -2.992483E+00            -8.999348E-03             7.266108E-01             1.142822E+01
                   2.8800             6.816843E+01            -2.425078E+00             7.059350E+01             2.681207E+05            -3.190694E+00            -9.595139E-03             7.752103E-01             1.142385E+01
                   3.0600             6.809012E+01            -2.575167E+00             7.066529E+01             2.681207E+05            -3.388715E+00            -1.019031E-02             8.237390E-01             1.141753E+01
                   3.2400             6.801115E+01            -2.725120E+00             7.073627E+01             2.681207E+05            -3.586541E+00            -1.078483E-02             8.722061E-01             1.140969E+01
                   3.4200             6.793203E+01            -2.874918E+00             7.080695E+01             2.681207E+05            -3.784161E+00            -1.137866E-02             9.206211E-01             1.140089E+01
                   3.6000             6.785341E+01            -3.024539E+00             7.087795E+01             2.681207E+05            -3.981561E+00            -1.197177E-02             9.689935E-01             1.139182E+01
                   3.7800             6.777595E+01            -3.173959E+00             7.094991E+01             2.681207E+05            -4.178728E+00            -1.256412E-02             1.017333E+00             1.138319E+01
                   3.9600             6.770033E+01            -3.323163E+00             7.102349E+01             0.000000E+00            -4.375656E+00            -1.315566E-02             1.065648E+00             1.137569E+01
                   4.1400             6.762712E+01            -3.472129E+00             7.109925E+01             0.000000E+00            -4.572328E+00            -1.374637E-02             1.113946E+00             1.136995E+01
                   4.3200             6.755681E+01            -3.620849E+00             7.117766E+01             0.000000E+00            -4.768737E+00            -1.433620E-02             1.162224E+00             1.136646E+01
                   4.5000             6.748971E+01            -3.769343E+00             7.125905E+01             0.000000E+00            -4.964868E+00            -1.492511E-02             1.210450E+00             1.136551E+01
                   4.6800             6.742596E+01            -3.917642E+00             7.134360E+01             0.000000E+00            -5.160712E+00            -1.551307E-02             1.258582E+00             1.136721E+01
                   4.8600             6.736541E+01            -4.065742E+00             7.143115E+01             0.000000E+00            -5.356257E+00            -1.610005E-02             1.306615E+00             1.137142E+01
