                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -5.373675E-09            -2.311690E-03             1.687538E-08
                   0.1800            -4.545353E-05            -1.993043E+01             1.530650E-08
                   0.3600            -4.537564E-05            -1.998620E+01             1.379477E-08
                   0.5400            -4.532123E-05            -1.999745E+01             1.234003E-08
                   0.7200            -4.527891E-05            -1.999218E+01             1.094235E-08
                   0.9000            -4.524404E-05            -1.998160E+01             9.601763E-09
                   1.0800            -4.521467E-05            -1.997013E+01             8.318251E-09
                   1.2600            -4.518990E-05            -1.995944E+01             7.091855E-09
                   1.4400            -4.516926E-05            -1.995013E+01             5.922565E-09
                   1.6200            -4.515245E-05            -1.994238E+01             4.810430E-09
                   1.8000            -4.513922E-05            -1.993621E+01             3.755436E-09
                   1.9800            -4.512935E-05            -1.993158E+01             2.757605E-09
                   2.1600            -4.512264E-05            -1.992841E+01             1.816955E-09
                   2.3400            -4.511891E-05            -1.992661E+01             9.334895E-10
                   2.5200            -4.511796E-05            -1.992610E+01             1.072292E-10
                   2.7000            -4.511959E-05            -1.992679E+01            -6.618297E-10
                   2.8800            -4.512362E-05            -1.992861E+01            -1.373678E-09
                   3.0600            -4.512986E-05            -1.993145E+01            -2.028297E-09
                   3.2400            -4.513812E-05            -1.993523E+01            -2.625690E-09
                   3.4200            -4.514821E-05            -1.993987E+01            -3.165846E-09
                   3.6000            -4.515996E-05            -1.994527E+01            -3.648757E-09
                   3.7800            -4.517316E-05            -1.995136E+01            -4.074428E-09
                   3.9600            -4.518764E-05            -1.995804E+01            -4.442850E-09
                   4.1400            -4.520320E-05            -1.996523E+01            -4.754022E-09
                   4.3200            -4.521966E-05            -1.997284E+01            -5.007941E-09
                   4.5000            -4.523683E-05            -1.998079E+01            -5.204611E-09
                   4.6800            -4.525453E-05            -1.998898E+01            -5.344028E-09
                   4.8600            -4.527255E-05            -1.999733E+01            -5.426196E-09
                   5.0400            -4.529072E-05            -2.000575E+01            -5.451112E-09
                   5.2200            -4.530884E-05            -2.001416E+01            -5.418788E-09
                   5.4000            -4.532672E-05            -2.002246E+01            -5.329219E-09
                   5.5800            -4.534416E-05            -2.003056E+01            -5.182413E-09
                   5.7600            -4.536099E-05            -2.003838E+01            -4.978380E-09
                   5.9400            -4.537700E-05            -2.004582E+01            -4.717123E-09
                   6.1200            -4.539200E-05            -2.005280E+01            -4.398649E-09
                   6.3000            -4.540579E-05            -2.005923E+01            -4.022966E-09
                   6.4800            -4.541819E-05            -2.006501E+01            -3.590085E-09
                   6.6600            -4.542899E-05            -2.007006E+01            -3.100015E-09
                   6.8400            -4.543801E-05            -2.007428E+01            -2.552768E-09
                   7.0200            -4.544504E-05            -2.007759E+01            -1.948358E-09
                   7.2000            -4.544990E-05            -2.007989E+01            -1.286794E-09
                   7.3800            -4.545240E-05            -2.008109E+01            -5.680897E-10
                   7.5600            -4.545233E-05            -2.008112E+01             2.077388E-10
                   7.7400            -4.544950E-05            -2.007986E+01             1.040674E-09
                   7.9200            -4.544373E-05            -2.007725E+01             1.930704E-09
                   8.1000            -4.543482E-05            -2.007318E+01             2.877808E-09
                   8.2800            -4.542259E-05            -2.006758E+01             3.881968E-09
                   8.4600            -4.540686E-05            -2.006035E+01             4.943168E-09
                   8.6400            -4.538742E-05            -2.005141E+01             6.061384E-09
                   8.8200            -4.536411E-05            -2.004068E+01             7.236601E-09
                   9.0000            -4.533675E-05            -2.002807E+01             8.468791E-09
                   9.1800            -4.530516E-05            -2.001351E+01             9.757934E-09
                   9.3600            -4.526917E-05            -1.999691E+01             1.110401E-08
                   9.5400            -4.522860E-05            -1.997819E+01             1.250699E-08
                   9.7200            -4.518331E-05            -1.995728E+01             1.396685E-08
                   9.9000            -4.513312E-05            -1.993411E+01             1.548356E-08
                  10.0800            -4.507788E-05            -1.990861E+01             1.705710E-08
                  10.2600            -4.501745E-05            -1.988071E+01             1.868745E-08
                  10.4400            -4.495167E-05            -1.985034E+01             2.037456E-08
                  10.6200            -4.488042E-05            -1.981744E+01             2.211842E-08
                  10.8000            -4.480356E-05            -1.978195E+01             2.391898E-08
                  10.9800            -4.472097E-05            -1.974382E+01             2.577623E-08
                  11.1600            -4.463253E-05            -1.970300E+01             2.769013E-08
                  11.3400            -4.453813E-05            -1.965943E+01             2.966064E-08
                  11.5200            -4.443768E-05            -1.961307E+01             3.168773E-08
                  11.7000            -4.433107E-05            -1.956388E+01             3.377137E-08
                  11.8800            -4.421822E-05            -1.951182E+01             3.591152E-08
                  12.0600            -4.409906E-05            -1.945686E+01             3.810815E-08
                  12.2400            -4.397351E-05            -1.939897E+01             4.036122E-08
                  12.4200            -4.384153E-05            -1.933814E+01             4.267068E-08
                  12.6000            -4.370306E-05            -1.927433E+01             4.503651E-08
                  12.7800            -4.355806E-05            -1.920753E+01             4.745866E-08
                  12.9600            -4.340651E-05            -1.913774E+01             4.993709E-08
                  13.1400            -4.324838E-05            -1.906496E+01             5.247175E-08
                  13.3200            -4.308366E-05            -1.898917E+01             5.506262E-08
                  13.5000            -4.291237E-05            -1.891038E+01             5.770964E-08
                  13.6800            -4.273450E-05            -1.882861E+01             6.041277E-08
                  13.8600            -4.255008E-05            -1.874386E+01             6.317197E-08
                  14.0400            -4.235914E-05            -1.865616E+01             6.598718E-08
                  14.2200            -4.216172E-05            -1.856553E+01             6.885837E-08
                  14.4000            -4.195787E-05            -1.847200E+01             7.178549E-08
                  14.5800            -4.174766E-05            -1.837559E+01             7.476848E-08
                  14.7600            -4.153116E-05            -1.827636E+01             7.780731E-08
                  14.9400            -4.130844E-05            -1.817434E+01             8.090191E-08
                  15.1200            -4.107960E-05            -1.806957E+01             8.405224E-08
                  15.3000            -4.084473E-05            -1.796211E+01             8.725825E-08
                  15.4800            -4.060395E-05            -1.785201E+01             9.051988E-08
                  15.6600            -4.035736E-05            -1.773934E+01             9.383709E-08
                  15.8400            -4.010510E-05            -1.762414E+01             9.720981E-08
                  16.0200            -3.984730E-05            -1.750649E+01             1.006380E-07
                  16.2000            -3.958409E-05            -1.738645E+01             1.041216E-07
                  16.3800            -3.931562E-05            -1.726410E+01             1.076605E-07
                  16.5600            -3.904205E-05            -1.713951E+01             1.112548E-07
                  16.7400            -3.876354E-05            -1.701276E+01             1.149043E-07
                  16.9200            -3.848025E-05            -1.688392E+01             1.186089E-07
                  17.1000            -3.819234E-05            -1.675309E+01             1.223687E-07
                  17.2800            -3.790001E-05            -1.662034E+01             1.261836E-07
                  17.4600            -3.760342E-05            -1.648576E+01             1.300534E-07
                  17.6400            -3.730277E-05            -1.634943E+01             1.339782E-07
                  17.8200            -3.699823E-05            -1.621145E+01             1.379578E-07
                  18.0000            -3.669000E-05            -1.607191E+01             1.419923E-07
                  18.1800            -3.637827E-05            -1.593089E+01             1.460815E-07
                  18.3600            -3.606324E-05            -1.578849E+01             1.502253E-07
                  18.5400            -3.574510E-05            -1.564479E+01             1.544238E-07
                  18.7200            -3.542405E-05            -1.549989E+01             1.586769E-07
                  18.9000            -3.510029E-05            -1.535388E+01             1.629844E-07
                  19.0800            -3.477401E-05            -1.520686E+01             1.673463E-07
                  19.2600            -3.444542E-05            -1.505891E+01             1.717626E-07
                  19.4400            -3.411471E-05            -1.491012E+01             1.762332E-07
                  19.6200            -3.378207E-05            -1.476058E+01             1.807579E-07
                  19.8000            -3.344772E-05            -1.461039E+01             1.853368E-07
                  19.9800            -3.311182E-05            -1.445962E+01             1.899697E-07
                  20.1600            -3.277459E-05            -1.430837E+01             1.946567E-07
                  20.3400            -3.243620E-05            -1.415673E+01             1.993975E-07
                  20.5200            -3.209684E-05            -1.400476E+01             2.041922E-07
                  20.7000            -3.175670E-05            -1.385256E+01             2.090407E-07
                  20.8800            -3.141595E-05            -1.370021E+01             2.139428E-07
                  21.0600            -3.107478E-05            -1.354779E+01             2.188986E-07
                  21.2400            -3.073335E-05            -1.339536E+01             2.239079E-07
                  21.4200            -3.039183E-05            -1.324301E+01             2.289706E-07
                  21.6000            -3.005039E-05            -1.309080E+01             2.340868E-07
                  21.7800            -2.970919E-05            -1.293882E+01             2.392562E-07
                  21.9600            -2.936837E-05            -1.278712E+01             2.444789E-07
                  22.1400            -2.902811E-05            -1.263577E+01             2.497546E-07
                  22.3200            -2.868853E-05            -1.248484E+01             2.550835E-07
                  22.5000            -2.834979E-05            -1.233438E+01             2.604653E-07
                  22.6800            -2.801201E-05            -1.218446E+01             2.659000E-07
                  22.8600            -2.767534E-05            -1.203513E+01             2.713876E-07
                  23.0400            -2.733989E-05            -1.188644E+01             2.769278E-07
                  23.2200            -2.700579E-05            -1.173845E+01             2.825207E-07
                  23.4000            -2.667316E-05            -1.159121E+01             2.881661E-07
                  23.5800            -2.634211E-05            -1.144476E+01             2.938640E-07
                  23.7600            -2.601274E-05            -1.129915E+01             2.996143E-07
                  23.9400            -2.568516E-05            -1.115443E+01             3.054169E-07
                  24.1200            -2.535947E-05            -1.101062E+01             3.112717E-07
                  24.3000            -2.503575E-05            -1.086778E+01             3.171786E-07
                  24.4800            -2.471410E-05            -1.072593E+01             3.231375E-07
                  24.6600            -2.439459E-05            -1.058511E+01             3.291483E-07
                  24.8400            -2.407730E-05            -1.044535E+01             3.352110E-07
                  25.0200            -2.376231E-05            -1.030668E+01             3.413255E-07
                  25.2000            -2.344969E-05            -1.016913E+01             3.474916E-07
                  25.3800            -2.313950E-05            -1.003273E+01             3.537092E-07
                  25.5600            -2.283180E-05            -9.897489E+00             3.599783E-07
                  25.7400            -2.252664E-05            -9.763441E+00             3.662988E-07
                  25.9200            -2.222408E-05            -9.630601E+00             3.726706E-07
                  26.1000            -2.192417E-05            -9.498989E+00             3.790936E-07
                  26.2800            -2.162694E-05            -9.368621E+00             3.855676E-07
                  26.4600            -2.133243E-05            -9.239512E+00             3.920927E-07
                  26.6400            -2.104070E-05            -9.111674E+00             3.986686E-07
