                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000             1.237574E-07             5.687592E-02             1.687538E-08
                   0.1800             4.523231E-05             1.946075E+01             1.530650E-08
                   0.3600             4.536452E-05             1.951751E+01             1.379477E-08
                   0.5400             4.539273E-05             1.952964E+01             1.234003E-08
                   0.7200             4.537846E-05             1.952343E+01             1.094235E-08
                   0.9000             4.535402E-05             1.951292E+01             9.601763E-09
                   1.0800             4.532574E-05             1.950072E+01             8.318251E-09
                   1.2600             4.530042E-05             1.948983E+01             7.091855E-09
                   1.4400             4.527845E-05             1.948039E+01             5.922565E-09
                   1.6200             4.525957E-05             1.947227E+01             4.810430E-09
                   1.8000             4.524426E-05             1.946569E+01             3.755436E-09
                   1.9800             4.523239E-05             1.946058E+01             2.757605E-09
                   2.1600             4.522376E-05             1.945688E+01             1.816955E-09
                   2.3400             4.521826E-05             1.945451E+01             9.334895E-10
                   2.5200             4.521566E-05             1.945340E+01             1.072292E-10
                   2.7000             4.521579E-05             1.945346E+01            -6.618297E-10
                   2.8800             4.521846E-05             1.945462E+01            -1.373678E-09
                   3.0600             4.522348E-05             1.945678E+01            -2.028297E-09
                   3.2400             4.523068E-05             1.945988E+01            -2.625690E-09
                   3.4200             4.523984E-05             1.946383E+01            -3.165846E-09
                   3.6000             4.525078E-05             1.946854E+01            -3.648757E-09
                   3.7800             4.526332E-05             1.947394E+01            -4.074428E-09
                   3.9600             4.527727E-05             1.947994E+01            -4.442850E-09
                   4.1400             4.529247E-05             1.948649E+01            -4.754022E-09
                   4.3200             4.530869E-05             1.949347E+01            -5.007941E-09
                   4.5000             4.532575E-05             1.950081E+01            -5.204611E-09
                   4.6800             4.534350E-05             1.950846E+01            -5.344028E-09
                   4.8600             4.536170E-05             1.951629E+01            -5.426196E-09
                   5.0400             4.538020E-05             1.952425E+01            -5.451112E-09
                   5.2200             4.539877E-05             1.953225E+01            -5.418788E-09
                   5.4000             4.541723E-05             1.954020E+01            -5.329219E-09
                   5.5800             4.543543E-05             1.954803E+01            -5.182413E-09
                   5.7600             4.545312E-05             1.955564E+01            -4.978380E-09
                   5.9400             4.547013E-05             1.956297E+01            -4.717123E-09
                   6.1200             4.548629E-05             1.956992E+01            -4.398649E-09
                   6.3000             4.550136E-05             1.957641E+01            -4.022966E-09
                   6.4800             4.551517E-05             1.958236E+01            -3.590085E-09
                   6.6600             4.552752E-05             1.958768E+01            -3.100015E-09
                   6.8400             4.553824E-05             1.959230E+01            -2.552768E-09
                   7.0200             4.554710E-05             1.959611E+01            -1.948358E-09
                   7.2000             4.555392E-05             1.959905E+01            -1.286794E-09
                   7.3800             4.555850E-05             1.960103E+01            -5.680897E-10
                   7.5600             4.556065E-05             1.960196E+01             2.077388E-10
                   7.7400             4.556019E-05             1.960176E+01             1.040674E-09
                   7.9200             4.555691E-05             1.960036E+01             1.930704E-09
                   8.1000             4.555063E-05             1.959766E+01             2.877808E-09
                   8.2800             4.554116E-05             1.959359E+01             3.881968E-09
                   8.4600             4.552829E-05             1.958806E+01             4.943168E-09
                   8.6400             4.551187E-05             1.958101E+01             6.061384E-09
                   8.8200             4.549172E-05             1.957234E+01             7.236601E-09
                   9.0000             4.546762E-05             1.956198E+01             8.468791E-09
                   9.1800             4.543944E-05             1.954986E+01             9.757934E-09
                   9.3600             4.540696E-05             1.953589E+01             1.110401E-08
                   9.5400             4.537004E-05             1.952001E+01             1.250699E-08
                   9.7200             4.532852E-05             1.950216E+01             1.396685E-08
                   9.9000             4.528224E-05             1.948225E+01             1.548356E-08
                  10.0800             4.523103E-05             1.946022E+01             1.705710E-08
                  10.2600             4.517474E-05             1.943601E+01             1.868745E-08
                  10.4400             4.511325E-05             1.940956E+01             2.037456E-08
                  10.6200             4.504640E-05             1.938081E+01             2.211842E-08
                  10.8000             4.497404E-05             1.934969E+01             2.391898E-08
                  10.9800             4.489610E-05             1.931616E+01             2.577623E-08
                  11.1600             4.481241E-05             1.928016E+01             2.769013E-08
                  11.3400             4.472289E-05             1.924165E+01             2.966064E-08
                  11.5200             4.462742E-05             1.920058E+01             3.168773E-08
                  11.7000             4.452592E-05             1.915692E+01             3.377137E-08
