                   Degree              dlvdt[mm/s]            dlvdtt[mm/s2]
                  33.8400             3.953550E+02             8.409734E+04
                  34.0200             3.971255E+02             8.386102E+04
                  34.2000             3.988910E+02             8.362379E+04
                  34.3800             4.006514E+02             8.338567E+04
                  34.5600             4.024069E+02             8.314666E+04
                  34.7400             4.041573E+02             8.290677E+04
                  34.9200             4.059026E+02             8.266599E+04
                  35.1000             4.076428E+02             8.242434E+04
                  35.2800             4.093779E+02             8.218182E+04
                  35.4600             4.111080E+02             8.193843E+04
                  35.6400             4.128328E+02             8.169418E+04
                  35.8200             4.145525E+02             8.144908E+04
                  36.0000             4.162671E+02             8.120312E+04
                  36.1800             4.179764E+02             8.095632E+04
                  36.3600             4.196805E+02             8.070867E+04
                  36.5400             4.213794E+02             8.046020E+04
                  36.7200             4.230731E+02             8.021088E+04
                  36.9000             4.247615E+02             7.996075E+04
                  37.0800             4.264446E+02             7.970979E+04
                  37.2600             4.281224E+02             7.945801E+04
                  37.4400             4.297949E+02             7.920543E+04
                  37.6200             4.314620E+02             7.895204E+04
                  37.8000             4.331239E+02             7.869784E+04
                  37.9800             4.347803E+02             7.844285E+04
                  38.1600             4.364313E+02             7.818707E+04
                  38.3400             4.380770E+02             7.793051E+04
                  38.5200             4.397172E+02             7.767316E+04
                  38.7000             4.413520E+02             7.741504E+04
                  38.8800             4.429814E+02             7.715614E+04
                  39.0600             4.446053E+02             7.689648E+04
                  39.2400             4.462237E+02             7.663606E+04
                  39.4200             4.478366E+02             7.637488E+04
                  39.6000             4.494440E+02             7.611295E+04
                  39.7800             4.510458E+02             7.585028E+04
                  39.9600             4.526422E+02             7.558686E+04
                  40.1400             4.542329E+02             7.532271E+04
                  40.3200             4.558181E+02             7.505783E+04
                  40.5000             4.573977E+02             7.479222E+04
                  40.6800             4.589717E+02             7.452589E+04
                  40.8600             4.605400E+02             7.425885E+04
                  41.0400             4.621027E+02             7.399109E+04
                  41.2200             4.636598E+02             7.372263E+04
                  41.4000             4.652112E+02             7.345347E+04
                  41.5800             4.667569E+02             7.318362E+04
                  41.7600             4.682970E+02             7.291307E+04
                  41.9400             4.698313E+02             7.264184E+04
                  42.1200             4.713599E+02             7.236993E+04
                  42.3000             4.728827E+02             7.209735E+04
                  42.4800             4.743998E+02             7.182409E+04
                  42.6600             4.759111E+02             7.155018E+04
                  42.8400             4.774167E+02             7.127560E+04
                  43.0200             4.789164E+02             7.100036E+04
                  43.2000             4.804103E+02             7.072448E+04
                  43.3800             4.818985E+02             7.044795E+04
                  43.5600             4.833807E+02             7.017078E+04
                  43.7400             4.848572E+02             6.989298E+04
                  43.9200             4.863277E+02             6.961455E+04
                  44.1000             4.877924E+02             6.933549E+04
                  44.2800             4.892512E+02             6.905582E+04
                  44.4600             4.907041E+02             6.877553E+04
                  44.6400             4.921511E+02             6.849463E+04
                  44.8200             4.935922E+02             6.821313E+04
                  45.0000             4.950273E+02             6.793103E+04
                  45.1800             4.964564E+02             6.764834E+04
                  45.3600             4.978796E+02             6.736506E+04
                  45.5400             4.992968E+02             6.708119E+04
                  45.7200             5.007081E+02             6.679674E+04
                  45.9000             5.021133E+02             6.651172E+04
                  46.0800             5.035125E+02             6.622614E+04
                  46.2600             5.049057E+02             6.593999E+04
                  46.4400             5.062928E+02             6.565328E+04
                  46.6200             5.076739E+02             6.536601E+04
                  46.8000             5.090489E+02             6.507820E+04
                  46.9800             5.104179E+02             6.478985E+04
                  47.1600             5.117807E+02             6.450095E+04
                  47.3400             5.131375E+02             6.421153E+04
                  47.5200             5.144882E+02             6.392157E+04
                  47.7000             5.158327E+02             6.363109E+04
                  47.8800             5.171711E+02             6.334010E+04
                  48.0600             5.185034E+02             6.304859E+04
                  48.2400             5.198295E+02             6.275657E+04
                  48.4200             5.211495E+02             6.246405E+04
                  48.6000             5.224633E+02             6.217103E+04
                  48.7800             5.237709E+02             6.187751E+04
                  48.9600             5.250723E+02             6.158351E+04
                  49.1400             5.263675E+02             6.128902E+04
                  49.3200             5.276565E+02             6.099406E+04
                  49.5000             5.289393E+02             6.069862E+04
                  49.6800             5.302159E+02             6.040272E+04
                  49.8600             5.314862E+02             6.010635E+04
                  50.0400             5.327502E+02             5.980952E+04
                  50.2200             5.340080E+02             5.951224E+04
                  50.4000             5.352595E+02             5.921450E+04
                  50.5800             5.365047E+02             5.891633E+04
                  50.7600             5.377437E+02             5.861772E+04
                  50.9400             5.389763E+02             5.831867E+04
                  51.1200             5.402027E+02             5.801919E+04
                  51.3000             5.414227E+02             5.771929E+04
                  51.4800             5.426364E+02             5.741897E+04
                  51.6600             5.438437E+02             5.711823E+04
                  51.8400             5.450447E+02             5.681709E+04
                  52.0200             5.462394E+02             5.651554E+04
                  52.2000             5.474277E+02             5.621359E+04
                  52.3800             5.486096E+02             5.591124E+04
                  52.5600             5.497851E+02             5.560851E+04
                  52.7400             5.509543E+02             5.530539E+04
                  52.9200             5.521170E+02             5.500189E+04
                  53.1000             5.532734E+02             5.469801E+04
                  53.2800             5.544233E+02             5.439376E+04
                  53.4600             5.555669E+02             5.408915E+04
                  53.6400             5.567040E+02             5.378417E+04
                  53.8200             5.578347E+02             5.347884E+04
                  54.0000             5.589589E+02             5.317316E+04
                  54.1800             5.600767E+02             5.286713E+04
                  54.3600             5.611880E+02             5.256075E+04
                  54.5400             5.622929E+02             5.225404E+04
                  54.7200             5.633913E+02             5.194700E+04
                  54.9000             5.644832E+02             5.163963E+04
                  55.0800             5.655686E+02             5.133193E+04
                  55.2600             5.666476E+02             5.102392E+04
                  55.4400             5.677200E+02             5.071559E+04
                  55.6200             5.687859E+02             5.040696E+04
                  55.8000             5.698454E+02             5.009801E+04
                  55.9800             5.708983E+02             4.978877E+04
                  56.1600             5.719447E+02             4.947924E+04
                  56.3400             5.729846E+02             4.916941E+04
                  56.5200             5.740179E+02             4.885930E+04
                  56.7000             5.750447E+02             4.854890E+04
                  56.8800             5.760649E+02             4.823823E+04
                  57.0600             5.770786E+02             4.792729E+04
                  57.2400             5.780858E+02             4.761608E+04
                  57.4200             5.790863E+02             4.730461E+04
                  57.6000             5.800803E+02             4.699288E+04
                  57.7800             5.810677E+02             4.668089E+04
                  57.9600             5.820486E+02             4.636866E+04
                  58.1400             5.830229E+02             4.605618E+04
                  58.3200             5.839905E+02             4.574346E+04
                  58.5000             5.849516E+02             4.543051E+04
                  58.6800             5.859061E+02             4.511732E+04
                  58.8600             5.868539E+02             4.480391E+04
                  59.0400             5.877952E+02             4.449028E+04
                  59.2200             5.887299E+02             4.417643E+04
                  59.4000             5.896579E+02             4.386236E+04
                  59.5800             5.905793E+02             4.354809E+04
                  59.7600             5.914941E+02             4.323361E+04
                  59.9400             5.924022E+02             4.291894E+04
                  60.1200             5.933037E+02             4.260407E+04
                  60.3000             5.941986E+02             4.228900E+04
                  60.4800             5.950868E+02             4.197375E+04
                  60.6600             5.959684E+02             4.165832E+04
                  60.8400             5.968433E+02             4.134271E+04
                  61.0200             5.977116E+02             4.102693E+04
                  61.2000             5.985732E+02             4.071098E+04
                  61.3800             5.994281E+02             4.039486E+04
                  61.5600             6.002764E+02             4.007859E+04
                  61.7400             6.011180E+02             3.976216E+04
                  61.9200             6.019529E+02             3.944557E+04
                  62.1000             6.027812E+02             3.912884E+04
                  62.2800             6.036028E+02             3.881197E+04
                  62.4600             6.044177E+02             3.849495E+04
                  62.6400             6.052259E+02             3.817781E+04
                  62.8200             6.060274E+02             3.786053E+04
                  63.0000             6.068223E+02             3.754312E+04
                  63.1800             6.076104E+02             3.722560E+04
                  63.3600             6.083919E+02             3.690795E+04
                  63.5400             6.091666E+02             3.659020E+04
                  63.7200             6.099347E+02             3.627233E+04
                  63.9000             6.106960E+02             3.595436E+04
                  64.0800             6.114507E+02             3.563628E+04
                  64.2600             6.121986E+02             3.531811E+04
                  64.4400             6.129398E+02             3.499985E+04
                  64.6200             6.136744E+02             3.468150E+04
                  64.8000             6.144022E+02             3.436307E+04
                  64.9800             6.151233E+02             3.404455E+04
                  65.1600             6.158376E+02             3.372596E+04
                  65.3400             6.165453E+02             3.340729E+04
                  65.5200             6.172462E+02             3.308856E+04
                  65.7000             6.179405E+02             3.276976E+04
                  65.8800             6.186280E+02             3.245091E+04
                  66.0600             6.193087E+02             3.213199E+04
                  66.2400             6.199828E+02             3.181303E+04
                  66.4200             6.206501E+02             3.149401E+04
                  66.6000             6.213107E+02             3.117496E+04
                  66.7800             6.219646E+02             3.085586E+04
                  66.9600             6.226117E+02             3.053672E+04
                  67.1400             6.232521E+02             3.021756E+04
                  67.3200             6.238858E+02             2.989836E+04
                  67.5000             6.245128E+02             2.957914E+04
                  67.6800             6.251330E+02             2.925990E+04
                  67.8600             6.257465E+02             2.894064E+04
                  68.0400             6.263533E+02             2.862137E+04
                  68.2200             6.269533E+02             2.830209E+04
                  68.4000             6.275466E+02             2.798281E+04
                  68.5800             6.281332E+02             2.766352E+04
                  68.7600             6.287130E+02             2.734424E+04
                  68.9400             6.292862E+02             2.702496E+04
                  69.1200             6.298525E+02             2.670569E+04
                  69.3000             6.304122E+02             2.638644E+04
                  69.4800             6.309651E+02             2.606720E+04
                  69.6600             6.315113E+02             2.574799E+04
                  69.8400             6.320508E+02             2.542880E+04
                  70.0200             6.325835E+02             2.510964E+04
                  70.2000             6.331095E+02             2.479051E+04
                  70.3800             6.336288E+02             2.447141E+04
                  70.5600             6.341413E+02             2.415236E+04
                  70.7400             6.346471E+02             2.383335E+04
                  70.9200             6.351462E+02             2.351439E+04
                  71.1000             6.356386E+02             2.319547E+04
                  71.2800             6.361243E+02             2.287661E+04
                  71.4600             6.366032E+02             2.255781E+04
                  71.6400             6.370754E+02             2.223907E+04
                  71.8200             6.375409E+02             2.192040E+04
                  72.0000             6.379997E+02             2.160179E+04
                  72.1800             6.384517E+02             2.128326E+04
                  72.3600             6.388971E+02             2.096480E+04
                  72.5400             6.393357E+02             2.064642E+04
                  72.7200             6.397676E+02             2.032813E+04
                  72.9000             6.401928E+02             2.000992E+04
                  73.0800             6.406113E+02             1.969180E+04
                  73.2600             6.410231E+02             1.937377E+04
                  73.4400             6.414282E+02             1.905584E+04
                  73.6200             6.418266E+02             1.873800E+04
                  73.8000             6.422183E+02             1.842028E+04
                  73.9800             6.426033E+02             1.810265E+04
                  74.1600             6.429816E+02             1.778514E+04
                  74.3400             6.433532E+02             1.746775E+04
                  74.5200             6.437181E+02             1.715046E+04
                  74.7000             6.440763E+02             1.683330E+04
                  74.8800             6.444278E+02             1.651627E+04
                  75.0600             6.447727E+02             1.619936E+04
                  75.2400             6.451109E+02             1.588258E+04
                  75.4200             6.454424E+02             1.556593E+04
                  75.6000             6.457672E+02             1.524942E+04
                  75.7800             6.460854E+02             1.493305E+04
                  75.9600             6.463969E+02             1.461682E+04
                  76.1400             6.467017E+02             1.430074E+04
                  76.3200             6.469998E+02             1.398481E+04
                  76.5000             6.472913E+02             1.366903E+04
                  76.6800             6.475762E+02             1.335341E+04
                  76.8600             6.478544E+02             1.303795E+04
                  77.0400             6.481259E+02             1.272264E+04
                  77.2200             6.483908E+02             1.240751E+04
                  77.4000             6.486491E+02             1.209254E+04
                  77.5800             6.489007E+02             1.177775E+04
                  77.7600             6.491457E+02             1.146313E+04
                  77.9400             6.493840E+02             1.114869E+04
                  78.1200             6.496158E+02             1.083443E+04
                  78.3000             6.498409E+02             1.052035E+04
                  78.4800             6.500594E+02             1.020646E+04
                  78.6600             6.502712E+02             9.892762E+03
                  78.8400             6.504765E+02             9.579256E+03
                  79.0200             6.506751E+02             9.265946E+03
                  79.2000             6.508672E+02             8.952836E+03
                  79.3800             6.510526E+02             8.639928E+03
                  79.5600             6.512315E+02             8.327225E+03
                  79.7400             6.514037E+02             8.014731E+03
                  79.9200             6.515694E+02             7.702447E+03
                  80.1000             6.517285E+02             7.390378E+03
                  80.2800             6.518810E+02             7.078525E+03
                  80.4600             6.520270E+02             6.766892E+03
                  80.6400             6.521664E+02             6.455482E+03
                  80.8200             6.522992E+02             6.144298E+03
                  81.0000             6.524254E+02             5.833342E+03
                  81.1800             6.525451E+02             5.522617E+03
                  81.3600             6.526583E+02             5.212127E+03
                  81.5400             6.527649E+02             4.901873E+03
                  81.7200             6.528650E+02             4.591859E+03
                  81.9000             6.529585E+02             4.282088E+03
                  82.0800             6.530455E+02             3.972562E+03
                  82.2600             6.531260E+02             3.663284E+03
                  82.4400             6.532000E+02             3.354257E+03
                  82.6200             6.532674E+02             3.045484E+03
                  82.8000             6.533284E+02             2.736967E+03
                  82.9800             6.533828E+02             2.428709E+03
                  83.1600             6.534308E+02             2.120712E+03
                  83.3400             6.534723E+02             1.812980E+03
                  83.5200             6.535072E+02             1.505515E+03
                  83.7000             6.535358E+02             1.198320E+03
                  83.8800             6.535578E+02             8.913972E+02
                  84.0600             6.535733E+02             5.847493E+02
                  84.2400             6.535824E+02             2.783790E+02
                  84.4200             6.535851E+02            -2.771106E+01
                  84.6000             6.535813E+02            -3.335183E+02
                  84.7800             6.535710E+02            -6.390402E+02
                  84.9600             6.535543E+02            -9.442742E+02
                  85.1400             6.535312E+02            -1.249218E+03
                  85.3200             6.535017E+02            -1.553868E+03
                  85.5000             6.534657E+02            -1.858223E+03
                  85.6800             6.534233E+02            -2.162280E+03
                  85.8600             6.533745E+02            -2.466036E+03
                  86.0400             6.533193E+02            -2.769489E+03
                  86.2200             6.532577E+02            -3.072637E+03
                  86.4000             6.531898E+02            -3.375477E+03
                  86.5800             6.531154E+02            -3.678006E+03
                  86.7600             6.530347E+02            -3.980222E+03
                  86.9400             6.529476E+02            -4.282123E+03
                  87.1200             6.528541E+02            -4.583707E+03
                  87.3000             6.527543E+02            -4.884970E+03
                  87.4800             6.526482E+02            -5.185911E+03
                  87.6600             6.525357E+02            -5.486527E+03
                  87.8400             6.524168E+02            -5.786816E+03
                  88.0200             6.522917E+02            -6.086775E+03
                  88.2000             6.521602E+02            -6.386402E+03
                  88.3800             6.520224E+02            -6.685696E+03
                  88.5600             6.518783E+02            -6.984652E+03
                  88.7400             6.517279E+02            -7.283270E+03
                  88.9200             6.515712E+02            -7.581547E+03
                  89.1000             6.514082E+02            -7.879480E+03
                  89.2800             6.512390E+02            -8.177068E+03
                  89.4600             6.510635E+02            -8.474308E+03
                  89.6400             6.508817E+02            -8.771198E+03
                  89.8200             6.506936E+02            -9.067735E+03
                  90.0000             6.504993E+02            -9.363918E+03
                  90.1800             6.502988E+02            -9.659744E+03
                  90.3600             6.500920E+02            -9.955211E+03
                  90.5400             6.498790E+02            -1.025032E+04
                  90.7200             6.496598E+02            -1.054506E+04
                  90.9000             6.494344E+02            -1.083944E+04
                  91.0800             6.492028E+02            -1.113345E+04
                  91.2600             6.489650E+02            -1.142709E+04
                  91.4400             6.487210E+02            -1.172036E+04
                  91.6200             6.484708E+02            -1.201325E+04
                  91.8000             6.482145E+02            -1.230577E+04
                  91.9800             6.479519E+02            -1.259791E+04
                  92.1600             6.476833E+02            -1.288967E+04
                  92.3400             6.474085E+02            -1.318105E+04
                  92.5200             6.471275E+02            -1.347204E+04
                  92.7000             6.468404E+02            -1.376265E+04
                  92.8800             6.465472E+02            -1.405287E+04
                  93.0600             6.462479E+02            -1.434270E+04
                  93.2400             6.459425E+02            -1.463214E+04
                  93.4200             6.456309E+02            -1.492118E+04
                  93.6000             6.453133E+02            -1.520983E+04
                  93.7800             6.449896E+02            -1.549807E+04
                  93.9600             6.446599E+02            -1.578592E+04
                  94.1400             6.443240E+02            -1.607337E+04
                  94.3200             6.439821E+02            -1.636041E+04
                  94.5000             6.436342E+02            -1.664705E+04
                  94.6800             6.432802E+02            -1.693327E+04
                  94.8600             6.429202E+02            -1.721909E+04
                  95.0400             6.425542E+02            -1.750450E+04
                  95.2200             6.421822E+02            -1.778949E+04
                  95.4000             6.418041E+02            -1.807407E+04
                  95.5800             6.414201E+02            -1.835823E+04
                  95.7600             6.410301E+02            -1.864197E+04
                  95.9400             6.406341E+02            -1.892530E+04
                  96.1200             6.402321E+02            -1.920819E+04
                  96.3000             6.398242E+02            -1.949067E+04
                  96.4800             6.394103E+02            -1.977272E+04
                  96.6600             6.389905E+02            -2.005433E+04
                  96.8400             6.385647E+02            -2.033552E+04
                  97.0200             6.381330E+02            -2.061628E+04
                  97.2000             6.376954E+02            -2.089661E+04
                  97.3800             6.372519E+02            -2.117650E+04
                  97.5600             6.368025E+02            -2.145595E+04
                  97.7400             6.363473E+02            -2.173496E+04
                  97.9200             6.358861E+02            -2.201354E+04
                  98.1000             6.354191E+02            -2.229167E+04
                  98.2800             6.349462E+02            -2.256936E+04
                  98.4600             6.344675E+02            -2.284660E+04
                  98.6400             6.339829E+02            -2.312339E+04
                  98.8200             6.334925E+02            -2.339974E+04
                  99.0000             6.329962E+02            -2.367564E+04
                  99.1800             6.324942E+02            -2.395108E+04
                  99.3600             6.319864E+02            -2.422607E+04
                  99.5400             6.314727E+02            -2.450061E+04
                  99.7200             6.309533E+02            -2.477469E+04
                  99.9000             6.304281E+02            -2.504831E+04
                 100.0800             6.298972E+02            -2.532147E+04
                 100.2600             6.293605E+02            -2.559417E+04
                 100.4400             6.288180E+02            -2.586640E+04
                 100.6200             6.282698E+02            -2.613818E+04
                 100.8000             6.277159E+02            -2.640948E+04
                 100.9800             6.271563E+02            -2.668032E+04
                 101.1600             6.265909E+02            -2.695068E+04
                 101.3400             6.260199E+02            -2.722058E+04
                 101.5200             6.254432E+02            -2.749001E+04
                 101.7000             6.248608E+02            -2.775896E+04
                 101.8800             6.242728E+02            -2.802743E+04
                 102.0600             6.236791E+02            -2.829543E+04
                 102.2400             6.230797E+02            -2.856295E+04
                 102.4200             6.224747E+02            -2.882999E+04
                 102.6000             6.218641E+02            -2.909655E+04
                 102.7800             6.212479E+02            -2.936262E+04
                 102.9600             6.206261E+02            -2.962821E+04
                 103.1400             6.199986E+02            -2.989332E+04
                 103.3200             6.193656E+02            -3.015794E+04
                 103.5000             6.187271E+02            -3.042207E+04
                 103.6800             6.180829E+02            -3.068571E+04
                 103.8600             6.174332E+02            -3.094886E+04
                 104.0400             6.167780E+02            -3.121152E+04
                 104.2200             6.161172E+02            -3.147368E+04
                 104.4000             6.154509E+02            -3.173535E+04
                 104.5800             6.147791E+02            -3.199652E+04
                 104.7600             6.141018E+02            -3.225720E+04
                 104.9400             6.134190E+02            -3.251737E+04
                 105.1200             6.127307E+02            -3.277704E+04
                 105.3000             6.120370E+02            -3.303622E+04
                 105.4800             6.113378E+02            -3.329488E+04
                 105.6600             6.106331E+02            -3.355305E+04
                 105.8400             6.099230E+02            -3.381070E+04
                 106.0200             6.092075E+02            -3.406785E+04
                 106.2000             6.084866E+02            -3.432450E+04
                 106.3800             6.077602E+02            -3.458063E+04
                 106.5600             6.070285E+02            -3.483625E+04
                 106.7400             6.062914E+02            -3.509136E+04
                 106.9200             6.055489E+02            -3.534596E+04
                 107.1000             6.048011E+02            -3.560004E+04
                 107.2800             6.040479E+02            -3.585360E+04
                 107.4600             6.032893E+02            -3.610665E+04
                 107.6400             6.025254E+02            -3.635918E+04
                 107.8200             6.017562E+02            -3.661119E+04
